ID,Type,ContentID,Text,ReaderPreviewPath,LocalizationArea
359,1,,宝妮虽然这样说，但还是有所动作。她扯下一张纸条，在上面匆忙的写了些什么。一张纸条和一块包在布中质地坚硬的东西塞到了你的手里。,,
360,1,,“我能做的最多这样了，你要寻找的真相需要你自己去揭开。还有就是希望你能回到吉芬再看我给你的这些东西，否则卡努的安全也许会再次受到威胁。这是一个一首童谣就会改变命运的时代，希望你能理解我的苦衷。”宝妮说的时候极为认真，你心领神会。,,
361,1,,与她道别之后便迅速返回吉芬，找了个地方查看宝妮给的东西：一张写着《卢恩史诗》、建国神话的纸条和一颗破碎的红色魔力矿石。,,
362,1,,如果记得没错，这《卢恩史诗》应是一本书，由史学家卡罗莫夫所著，里面记载着卢恩从建国之初到至今的史实。,,
363,1,,而这本书就近在吉芬图书馆里就能找到。但是今天天色已晚，你只能暂时休息，之后再从长计议。,,
364,1,,史实之中存在线索……孩子的歌词中又提到了代表卢恩王国的【老鹰】，加上这件事的机密程度又让班波如此在意，莫非这任务的真相……和王室存在着某些关联吗？,,
365,1,,卡努无邪的童谣真的就是改变了他们命运的原因吗？这里面应该隐藏着更深的秘密吧。等明天从吉芬图书馆了解到《卢恩史诗》中的某个线索再去找班波，就到了他说出【不能说的秘密】任务的时候了。,,
601,2,7009,,PlotIcon\UI_PlotIcon_Image_11.png,
602,1,,1,,
603,1,,伫立在红莲彼端的白色身影，难道就是杀死露克希的真凶？,,
604,1,,那位在你初入普隆德拉就给与帮助的友善之人，却杀害了你在普隆德拉城外并肩抗敌的伙伴，你的内心陷入了困惑。,,
605,1,,来不及消解这份情绪，班波又有了新的指示——贤者图书馆发生的爆炸需要调查。看来你的活跃已经赢得了班波的信任，尽管并没有义务替他跑腿，但回过神来你早已深陷此事之中，阴谋与硝烟在你冒险的蓝图上悄然蔓延开去……你别无选择，只得寻求唯一真相。,,
606,1,,贤者图书馆门口，已被好事的群众围满，你远远看到坍塌破碎的书架和一具血肉模糊的尸体……,,
607,1,,现场被执行勘察的骑士保护了起来，你想再近点去看看现场，却被一位身材高挑，一头卷发的女骑士喝止，她就是如今普隆德拉妇孺皆知的骑士团长——古娜。就在与你对上眼神时，她忽然愣了愣。,,
608,1,,“被偷包的冒险者。”,,
609,1,,事实证明，哪怕不是什么值得回忆的过往，也能够拉近你与古娜攀谈的距离，混个脸熟是非常有必要的。只是简单地询问了来意，古娜就为你的调查指明了方向——爆炸现场还有幸存者。,,
610,1,,你小心地穿越废墟，无论是倒塌的书架还是碎裂的器皿，都找不到一丝一毫烧却的痕迹，取而代之的是此处异常紊乱的魔力流动，你越发确定这是一场特殊的“魔法爆炸”。,,
611,1,,“请不要踩踏到尸体……”,,
612,1,,一脚刚要落地，才发现在废墟后还有一具尸体，若不是这位半跪在地上的幸存者提醒，你已经踩了上去。这位幸存者缓缓站起身，他叫做拉尔斯，与他一同幸存的还有马赛厄斯和卡斯特。,,
613,1,,同伴的死亡……大贤者的失望……问询中，贤者图书馆原本就压抑的氛围变得更加凝重沉闷。,,
614,1,,你有点难以忍受，唯有他们口中失窃的伊米尔之心让你在意，而窃贼，正是那位你心心念念的“白女巫”。,,
615,1,,伊米尔之心究竟是什么？白女巫为什么不惜强取豪夺也要获得此物？她是杀死露克希的真凶吗？“白女巫”究竟是谁？,,
616,1,,一个谜团牵连出更多谜团，但让你开始确信，这些疑问背后有着千丝万缕的关系。,,
617,1,,“天啊，我才出去几天，这里就成了这样！”,,
618,1,,看来门口这位怒气冲冲的“年轻人”就是这里的正主，传说中的大贤者巴雷蒙德了。,,
619,1,,他看起来难以接受短短几天内这里的变化，带着满口指责和抱怨快步走了进来，嚷嚷着要先看看伊米尔之心，可当他目睹躺在地上的信徒尸体后，原本歇斯底里的抓狂转变成了无声的沉默，没有人再敢多说一句话，所有人都能感受到他冰冷严肃的面孔下，是难以言喻的愤怒，缓缓地在他双目流淌，像呼之欲出的岩浆。,,
620,1,,而最让你感到惊恐的是，此时这双骇人的目光正直勾勾地看向了你。,,
621,1,, “你是什么人？”,,
622,1,,2,,
623,1,,如果不是班波提供的介绍信，恐怕你会被大贤者骇人的气场逼迫到当场呕吐。,,
624,1,,不过好在他冷静得够快，听说你是来帮忙的，甚至还不厌其烦地和你解释了伊米尔之心重要性——这颗水晶所蕴含的神之力凌驾于世间一切能源之上，它的危险远超世人想象。据说他光是为了获取这块水晶，就付出了惨痛的代价，谈到细节，巴雷蒙德已不愿再讲下去，而是转交给你一块回忆水晶，由你自己去体会当时的混乱和危险。,,
625,1,,同步开始……你的意识穿过迷雾，朦胧，然后清晰……,,
626,1,,你已不是第一次同步他人的回忆了，这次也不例外，全然不是令人愉快的回忆。你看到巴雷蒙德带着一众信徒匆匆穿行在密林之中，周围满是可怖的魔物，你从未见过这般凶险的场景——草木伸出双手将活物拖入地下，树干和枝桠化身利齿和尖爪，花朵孕育凶蜂，野兽喷出火舌……但好在大贤者绝非浪得虚名，巴雷蒙德只需微微念动咒语，便可轻松施展高阶魔法，从天而降的陨石如天灾一般吞没了一群又一群的魔物……终于，当最后一片挡路的荆棘在火球下烧尽，一道刺眼的紫光照向了众人。,,
627,1,,你能看到，短短几步之遥，前方的一切都宛如异界，诡妙非常——结晶化的草木，浮空的山石，而被这一切围绕其中的，是一个颗巨大的紫色水晶，那就是伊米尔之心。即使身处他人的记忆里，你也依然能够感受到它庞大魔力的脉动，宛如巨人的脉搏，驱动着密林中的万物。,,
628,1,,不过巴雷蒙德只是瞟了一眼正中心的水晶，就转头走向了另一个方向，你这才发现这个角落居然有一人影，不是别人，正是你所熟悉的露克希。她遵循着大贤者的安排，暗中守护着这一切。原来巴雷蒙德做事出乎意料的小心谨慎，况且这次还有刺客露克希暗中守护，看来伊米尔之心的开采应该是万无一失了。,,
629,1,,初次找到的伊米尔之心吸附着大量的杂质，体积庞大无法轻易搬运，这就是巴雷蒙德召集众信徒一同前来的理由，眼下他们就要集中精力，将伊米尔之心分割带走。,,
630,1,,切割工作在巴雷蒙德的指挥下井然有序地进行着，你看着一块块碎石从伊米尔之心上滑落，纯粹光洁的晶体渐渐展示出原貌，眼看作业就快要完成，但你内心却无端涌现出愈发强烈的不详预感。,,
631,1,,咻——！一发亮白的魔导光束直直击中了一位信徒，受者来不及叫喊就已扑倒在地。,,
632,1,,“感谢你们替我带路。”,,
633,1,,真是熟悉的声音。巴雷蒙德转头看去，果然又是白女巫！她已立于另一信徒身后，正要痛下杀手。电光石火之间，一把匕首朝着白女巫径直飞去，是露克希出手了。,,
634,1,,白女巫也不闪躲，只是抬抬手腕，匕首便被魔法飞矢弹开，可这还没完，露克希以不可思议的速度闪到白女巫面前，两人紧接着开始白刃战。,,
635,1,,短短几招交手，身为刺客的露克希居然丝毫没有占得上风，反而被逼得节节后退。不过现在担心似乎还为时过早，就在这转瞬即逝的几秒间，大贤者巴雷蒙德早已准备好了多个术式，就等露克希被白女巫击飞脱身，瞬间天雷涌动大地震颤。,,
636,1,,同样的一个魔法就可以歼灭一大群魔物，而这复数个魔法阵堆叠产生的强大破坏力，纵使是白女巫这样的强者也应该难以招架。可事情却没有那么简单，巴雷蒙德似乎还在忌惮着什么，魔法触发的时机迟了些许。巨大冲击产生的烟雾散去后，那个女人依然好端端地站在那里。,,
637,1,,“伊米尔之心，我就收下了！”,,
638,1,,“什么！？你是疯了吗？”,,
639,1,,巴雷蒙德最害怕的事情还是发生了，疯狂的白女巫不顾自身安危用魔力波动震撼伊米尔之心……所有人都停下了手中的攻击，大贤者也强制取消了所有攻击魔法，转而将魔杖面向伊米尔之心一竖，空出双手催动防御魔法。一阵耳鸣后，强光、噪音和决堤泄洪般的冲击向众人奔涌而来……,,
640,1,,你在失声的叫喊中被卡斯特拍醒，直到睁开双眼再次见到图书馆的吊灯后，你长舒一口气，抹去了额头的汗珠。,,
641,1,,“怎么样，你发现了什么？”,,
642,1,,3,,
643,1,,面对着巴雷蒙德，你一时间不知道该从何说起。,,
644,1,,伊米尔之心，白女巫，爆炸……脑海中一片混沌，敏感的神经还在刚刚冲击的震慑中隐隐作痛。,,
645,1,,露克希。这是你在冷静后说出的第一个词。你将她的死讯传达给巴雷蒙德，两人惋惜之余，将矛头指向了白女巫，一切又明朗了起来。不可否认，如果是为了伊米尔之心，白女巫对她痛下杀手完全不奇怪。,,
646,1,,一方是为了追查杀害露克希的真凶，一方则是防止巨大力量被滥用，你和巴雷蒙德虽然目的各不相同，现在也都得找出白女巫的下落。,,
647,1,,不过好在他对伊米尔之心经年累月的研究不是徒劳，几种简单材料的混合加上定位仪式，就发现你们要找的东西就藏在普隆德拉的某个小屋。接下来，就是全城的地毯式搜索。可你刚出门走在街上，见到街头坊间车水马龙，房屋店铺栉比鳞臻，开始感受到压力和迷茫，偌大的普隆德拉，该从哪里开始搜起呢？,,
648,1,,仿佛只要是在你茫然无助的时候，古娜就会突然出现，于是你又在街头撞见了这位尽职友善的女骑士，姣好的面容与干练的举止都让你不自觉地向她求助。,,
649,1,,凭借常年在城内巡逻的经验，她很快就地帮你标出了若干个疑似地点，追踪似乎又有了进展。在危困之时总有贵人相助，这大概就是你的冒险之路总能延续的原因吧！可既然是冒险，这条道路就注定坎坷非常。所以你确实没能得意多久——这三个地点非但没帮你找出伊米尔之心，甚至还招来了强力的杀手。莫不是自己来晚了一步？,,
650,1,,断了唯一线索后，你和巴雷蒙德面面相觑，空气里是无声的焦灼。就在你要打道回府之时，卡斯特抱着一个盒子默默走了进来。,,
651,1,,神秘的灰袍陌生人无偿为我们提供了一颗回忆水晶？尽管新来的线索疑点重重，但你和巴雷蒙德已经没有选择的余地了，一切与伊米尔之心相关的线索，都要牢牢抓住！哪怕屈从于某个陌生人的安排。,,
652,1,,回忆水晶的影像又一次在你意识里清晰了起来。这里……居然是普隆德拉的黑市？而你眼前的人，正是露克希。她以极快的身手穿梭在黑市里，放眼看去，到处都倒着不知名的尸体。,,
