Id,Name,IsIP,InGameName,Description,BuffId,Level,IsDebuff,Type,ReplaceRule,AddCondition,BuffEffect,EffectGroup,DestroyTiming,DestroyLua,BeHitLua,Fx,FxWarningTime,ScaleFac,FxPoint,FxPointHightPercent,BeginFx,BeginFxPoint,BeginFxPointHightPercent,DestroyFx,DestroyFxPoint,DestroyFxPointHightPercent,BeginAudio,Audio,DestroyAudio,IsDeathClear,IsOffLineClear,IsChangeMapClear,TimePass,ConfigData,TipsForEquip,IsVisible,TransfigureDeleteType,IconAtlas,Icon,ReplaceBuffId,CouldCancel,IsChangeByNumber,MobCanInherit,IsRelateBuff,RelateBuffId,BuffPriority,IsRemovableGain,LocalizationArea
14407,反击,,反击,当敌方使用一次物理攻击时，免疫此次攻击并反击一次必杀伤害,144,7,0,,2=0,,,2090101,1=2.8,,,91,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_FanJi.png,,,,,,,,,
14408,反击,,反击,当敌方使用一次物理攻击时，免疫此次攻击并反击一次必杀伤害,144,8,0,,2=0,,,2090101,1=3.2,,,91,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_FanJi.png,,,,,,,,,
14409,反击,,反击,当敌方使用一次物理攻击时，免疫此次攻击并反击一次必杀伤害,144,9,0,,2=0,,,2090101,1=3.6,,,91,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_FanJi.png,,,,,,,,,
14410,反击,,反击,当敌方使用一次物理攻击时，免疫此次攻击并反击一次必杀伤害,144,10,0,,2=0,,,2090101,1=4,,,91,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_FanJi.png,,,,,,,,,
14501,反击删buff,,,,145,1,0,,2=0,,,2100101,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
14601,骑兵修炼上坐骑触发,,,,146,1,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
14701,骑乘术上坐骑触发,,,,147,1,0,,2=0,,,2320101|2320102,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
14801,剑攻速增加删buff,,,,148,1,1,,2=0,,,1250104,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
14901,骑乘术加负重,,,,149,1,0,,2=0,,,2770101,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15001,坚定打击增双抗,,坚定打击,"2%物理伤害减免,1%魔法伤害减免",150,1,0,,1=0,,,4000201,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15002,坚定打击增双抗,,坚定打击,"4%物理伤害减免,2%魔法伤害减免",150,2,0,,1=0,,,4000202,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15003,坚定打击增双抗,,坚定打击,"6%物理伤害减免,3%魔法伤害减免",150,3,0,,1=0,,,4000203,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15004,坚定打击增双抗,,坚定打击,"8%物理伤害减免,4%魔法伤害减免",150,4,0,,1=0,,,4000204,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15005,坚定打击增双抗,,坚定打击,"10%物理伤害减免,5%魔法伤害减免",150,5,0,,1=0,,,4000205,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15006,坚定打击增双抗,,坚定打击,"12%物理伤害减免,6%魔法伤害减免",150,6,0,,1=0,,,4000206,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15007,坚定打击增双抗,,坚定打击,"14%物理伤害减免,7%魔法伤害减免",150,7,0,,1=0,,,4000207,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15008,坚定打击增双抗,,坚定打击,"16%物理伤害减免,8%魔法伤害减免",150,8,0,,1=0,,,4000208,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15009,坚定打击增双抗,,坚定打击,"18%物理伤害减免,9%魔法伤害减免",150,9,0,,1=0,,,4000209,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15010,坚定打击增双抗,,坚定打击,"20%物理伤害减免,10%魔法伤害减免",150,10,0,,1=0,,,4000210,1=3,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,1,
15101,坚定打击上双抗buff,,坚定打击,,151,1,0,,1=0,,,4000301,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15102,坚定打击上双抗buff,,坚定打击,,151,2,0,,1=0,,,4000302,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15103,坚定打击上双抗buff,,坚定打击,,151,3,0,,1=0,,,4000303,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15104,坚定打击上双抗buff,,坚定打击,,151,4,0,,1=0,,,4000304,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15105,坚定打击上双抗buff,,坚定打击,,151,5,0,,1=0,,,4000305,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15106,坚定打击上双抗buff,,坚定打击,,151,6,0,,1=0,,,4000306,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15107,坚定打击上双抗buff,,坚定打击,,151,7,0,,1=0,,,4000307,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15108,坚定打击上双抗buff,,坚定打击,,151,8,0,,1=0,,,4000308,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15109,坚定打击上双抗buff,,坚定打击,,151,9,0,,1=0,,,4000309,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15110,坚定打击上双抗buff,,坚定打击,,151,10,0,,1=0,,,4000310,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,Buffbox,UI_Icon_Buff_Swordman_JianDingDaJi.png,,,,,,,,,
15201,先锋追击被动（1级）,,,,152,1,0,,2=0,,,4000401,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15202,先锋追击被动（2级）,,,,152,2,0,,2=0,,,4000402,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15203,先锋追击被动（3级）,,,,152,3,0,,2=0,,,4000403,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15204,先锋追击被动（4级）,,,,152,4,0,,2=0,,,4000404,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15205,先锋追击被动（5级）,,,,152,5,0,,2=0,,,4000405,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15206,先锋追击被动（6级）,,,,152,6,0,,2=0,,,4000406,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15207,先锋追击被动（7级）,,,,152,7,0,,2=0,,,4000407,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15208,先锋追击被动（8级）,,,,152,8,0,,2=0,,,4000408,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15209,先锋追击被动（9级）,,,,152,9,0,,2=0,,,4000409,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15210,先锋追击被动（10级）,,,,152,10,0,,2=0,,,4000410,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15301,狮子奋迅被动（1级）（弃用）,,,,153,1,0,,2=0,,,4000501,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15302,狮子奋迅被动（2级）（弃用）,,,,153,2,0,,2=0,,,4000502,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15303,狮子奋迅被动（3级）（弃用）,,,,153,3,0,,2=0,,,4000503,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15304,狮子奋迅被动（4级）（弃用）,,,,153,4,0,,2=0,,,4000504,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15305,狮子奋迅被动（5级）（弃用）,,,,153,5,0,,2=0,,,4000505,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15306,狮子奋迅被动（6级）（弃用）,,,,153,6,0,,2=0,,,4000506,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15307,狮子奋迅被动（7级）（弃用）,,,,153,7,0,,2=0,,,4000507,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15308,狮子奋迅被动（8级）（弃用）,,,,153,8,0,,2=0,,,4000508,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15309,狮子奋迅被动（9级）（弃用）,,,,153,9,0,,2=0,,,4000509,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15310,狮子奋迅被动（10级）（弃用）,,,,153,10,0,,2=0,,,4000510,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
15401,投掷长矛挑衅无法再次生效,,,长矛刺击伤害增加,154,1,0,,2=0,,,3,1=3,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
15402,投掷长矛挑衅强制攻击自身,,,长矛刺击伤害增加,154,2,0,,2=0,,,21,1=1.5,,,119,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
15501,给目标上长矛刺击加伤,,长矛刺击,受到伤害增加,155,1,1,,2=0,,,4000701,1=2,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ChangMaoCiJi.png,,,,,,,,,
15502,给目标上长矛刺击加伤,,长矛刺击,受到伤害增加,155,2,1,,2=0,,,4000702,1=4,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ChangMaoCiJi.png,,,,,,,,,
15503,给目标上长矛刺击加伤,,长矛刺击,受到伤害增加,155,3,1,,2=0,,,4000703,1=6,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ChangMaoCiJi.png,,,,,,,,,
15504,给目标上长矛刺击加伤,,长矛刺击,受到伤害增加,155,4,1,,2=0,,,4000704,1=8,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ChangMaoCiJi.png,,,,,,,,,
15505,给目标上长矛刺击加伤,,长矛刺击,受到伤害增加,155,5,1,,2=0,,,4000705,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ChangMaoCiJi.png,,,,,,,,,
15601,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,1,0,,1=0,,,4007701,1=30,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=20=baseLvPara=5000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15602,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,2,0,,1=0,,,4007701,1=40,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=40=baseLvPara=10000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15603,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,3,0,,1=0,,,4007701,1=50,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=60=baseLvPara=15000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15604,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,4,0,,1=0,,,4007701,1=60,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=80=baseLvPara=20000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15605,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,5,0,,1=0,,,4007701,1=70,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=100=baseLvPara=25000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15606,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,6,0,,1=0,,,4007701,1=80,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=120=baseLvPara=30000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15607,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,7,0,,1=0,,,4007701,1=90,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=140=baseLvPara=35000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15608,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,8,0,,1=0,,,4007701,1=100,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=160=baseLvPara=40000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15609,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,9,0,,1=0,,,4007701,1=110,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=180=baseLvPara=45000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15610,灵气剑,,灵气剑,给予对手无视防御的追加伤害,156,10,0,,1=0,,,4007701,1=120,,,837,,,Weapon_R,,,,,,,,,,,1,0,,,baseATK=200=baseLvPara=50000,,1,1,Buffbox,UI_Icon_Buff_Swordman_LingQiJian.png,,1,,,,,,1,
15701,集中攻击,,集中攻击,获得命中，伤害提升及1级霸体效果，但防御力降低,157,1,0,,1=0,,,4001101,1=48,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15702,集中攻击,,集中攻击,获得命中，伤害提升及2级霸体效果，但防御力降低,157,2,0,,1=0,,,4001102,1=56,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15703,集中攻击,,集中攻击,获得命中，伤害提升及3级霸体效果，但防御力降低,157,3,0,,1=0,,,4001103,1=64,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15704,集中攻击,,集中攻击,获得命中，伤害提升及4级霸体效果，但防御力降低,157,4,0,,1=0,,,4001104,1=72,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15705,集中攻击,,集中攻击,获得命中，伤害提升及5级霸体效果，但防御力降低,157,5,0,,1=0,,,4001105,1=80,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15706,集中攻击,,集中攻击,获得命中，伤害提升及6级霸体效果，但防御力降低,157,6,0,,1=0,,,4001106,1=88,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15707,集中攻击,,集中攻击,获得命中，伤害提升及7级霸体效果，但防御力降低,157,7,0,,1=0,,,4001107,1=96,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15708,集中攻击,,集中攻击,获得命中，伤害提升及8级霸体效果，但防御力降低,157,8,0,,1=0,,,4001108,1=104,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15709,集中攻击,,集中攻击,获得命中，伤害提升及9级霸体效果，但防御力降低,157,9,0,,1=0,,,4001109,1=112,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15710,集中攻击,,集中攻击,获得命中，伤害提升及10级霸体效果，但防御力降低,157,10,0,,1=0,,,4001110,1=120,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiZhongGongJi.png,,1,,,,,,1,
15801,急速回复,,急速回复,持续快速回复血量,158,1,0,,1=0,,,4001201|4001206,1=5,,,809,,,,0.5,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiSuHuiFu.png,,,,,,,,1,
15802,急速回复,,急速回复,持续快速回复血量,158,2,0,,1=0,,,4001202|4001207,1=5,,,809,,,,0.5,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiSuHuiFu.png,,,,,,,,1,
15803,急速回复,,急速回复,持续快速回复血量,158,3,0,,1=0,,,4001203|4001208,1=5,,,809,,,,0.5,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiSuHuiFu.png,,,,,,,,1,
15804,急速回复,,急速回复,持续快速回复血量,158,4,0,,1=0,,,4001204|4001209,1=5,,,809,,,,0.5,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiSuHuiFu.png,,,,,,,,1,
15805,急速回复,,急速回复,持续快速回复血量,158,5,0,,1=0,,,4001205|4001210,1=5,,,809,,,,0.5,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_JiSuHuiFu.png,,,,,,,,1,
15901,狂怒之枪,,狂怒之枪,陷入狂怒效果...,159,1,0,,1=0,,,4001301|4001401|4001501|4001601|4001701|4001801|4001901|4002001|4002101|410086002|6008203,1=15,KNZQTimeCal|time=15,,807,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_KuangNuZhiQiang.png,,,,,,,,1,
15902,狂怒之枪,,狂怒之枪,陷入狂怒效果...,159,2,0,,1=0,,,4001302|4001401|4001502|4001601|4001701|4001801|4001901|4002001|4002101|410086002|6008203,1=15,KNZQTimeCal|time=15,,807,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_KuangNuZhiQiang.png,,,,,,,,1,
15903,狂怒之枪,,狂怒之枪,陷入狂怒效果...,159,3,0,,1=0,,,4001303|4001401|4001503|4001601|4001701|4001801|4001901|4002001|4002101|410086002|6008203,1=15,KNZQTimeCal|time=15,,807,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_KuangNuZhiQiang.png,,,,,,,,1,
15904,狂怒之枪,,狂怒之枪,陷入狂怒效果...,159,4,0,,1=0,,,4001304|4001401|4001504|4001601|4001701|4001801|4001901|4002001|4002101|410086002|6008203,1=15,KNZQTimeCal|time=15,,807,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_KuangNuZhiQiang.png,,,,,,,,1,
15905,狂怒之枪,,狂怒之枪,陷入狂怒效果...,159,5,0,,1=0,,,4001305|4001401|4001505|4001601|4001701|4001801|4001901|4002001|4002101|410086002|6008203,1=15,KNZQTimeCal|time=15,,807,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_KuangNuZhiQiang.png,,,,,,,,1,
16001,狂怒之枪debuff,,筋疲力尽,受狂怒之枪效果影响无法自然回复血量及魔法值,160,1,1,,1=0,,,4001901,1=300,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Buffbox,UI_Icon_Buff_XuRuo.png,,,,,,,,,
16201,双剑格挡判定生效,,双剑格挡,17%几率抵消敌人的物理攻击,162,1,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002201|1260101,1=15,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16202,双剑格挡判定生效,,双剑格挡,19%几率抵消敌人的物理攻击,162,2,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002202|1260101,1=20,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16203,双剑格挡判定生效,,双剑格挡,21%几率抵消敌人的物理攻击,162,3,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002203|1260101,1=25,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16204,双剑格挡判定生效,,双剑格挡,23%几率抵消敌人的物理攻击,162,4,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002204|1260101,1=30,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16205,双剑格挡判定生效,,双剑格挡,25%几率抵消敌人的物理攻击,162,5,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002205|1260101,1=35,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16206,双剑格挡判定生效,,双剑格挡,27%几率抵消敌人的物理攻击,162,6,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002206|1260101,1=40,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16207,双剑格挡判定生效,,双剑格挡,29%几率抵消敌人的物理攻击,162,7,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002207|1260101,1=45,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16208,双剑格挡判定生效,,双剑格挡,31%几率抵消敌人的物理攻击,162,8,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002208|1260101,1=50,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16209,双剑格挡判定生效,,双剑格挡,33%几率抵消敌人的物理攻击,162,9,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002209|1260101,1=55,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16210,双剑格挡判定生效,,双剑格挡,35%几率抵消敌人的物理攻击,162,10,0,,1=0,SuDuJiFa|WeaponType=3|WeaponType2=3|WeaponType3=3,,4002302|4002303|4002210|1260101,1=60,,,,,,,,,,,,,,,,,1,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_ShuangJianGeDang.png,,,,,,,,1,
16301,双剑格挡触发技能,,,,163,1,0,,1=0,,,4002301,1=1,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
16302,双剑格挡触发技能,,,,163,2,0,,1=0,ShuangJianGeDang,,4002304,1=1,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
16401,伤害增压上流血buff,,,,164,1,1,,1=0,,,4002401,1=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
16501,巧打：脚踝关节打击,,脚踝关节打击,移动速度下降10%,165,1,1,,1=0,,,4002501,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_JiaoHuaiGuanJie.png,,,,,,,,,
16601,巧打：手腕关节打击,,手腕关节打击,攻击速度下降25%,166,1,1,,1=0,,,4002502,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_ShouWanGuanJie.png,,,,,,,,,
16701,巧打：膝盖关节打击,,膝盖关节打击,移动速度下降15%，攻击速度下降5%,167,1,1,,1=0,,,4002503,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_XiGaiGuanJie.png,,,,,,,,,
16801,巧打：肩关节打击,,肩关节打击,防御力下降20%,168,1,1,,1=0,,,4002504,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_JianGuanJie.png,,,,,,,,,
16901,巧打：腰关节打击,,腰关节打击,攻击力与防御力下降25%,169,1,1,,1=0,,,4002505,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_YaoGuanJie.png,,,,,,,,,
17001,巧打：颈关节打击,,颈关节打击,受暴击概率翻倍，陷入流血状态,170,1,1,,1=0,,,4002506|4002401,1=30,,,,,,,,,,,,,,,,,0,1,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_QiaoDa_JinGuanJie.png,,,,,,,,,
17101,巧打上给对方上是否触发buff,,,,171,1,1,,1=0,JointBeat,,4002601,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
17301,无敌（空中载具专用）,0,无敌,生效期间无法受到伤害,173,1,0,,1=0,,,1730101|100401,,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
17601,无敌（起身用）,0,无敌,无法受到伤害，不会被怪物主动攻击,176,1,0,,1=0,,,1760101|100401,1=3,,,91,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
17701,无敌（传送）,0,无敌,无法受到伤害，不会被怪物主动攻击,177,1,0,,1=0,,,1760101|100401,1=0.5,,,91,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
17801,无敌（不带特效）,0,,,178,1,0,,1=0,,,1760101|100401,1=0.5,,,,,,,,,,,,,,,,,0,0,1,,,,0,1,,,,,,,,,,,
