Id,ProfessionId,SkillLibId,Type,SkillName,SkillQuality,BuffId,Attrdec,ClassId,ClassLevel,Weight,TimesLimit,profession,comment
Id,职业Id,库id,类型：1初级：2高级,技能名称,技能品质,属性Id,属性描述(无需维护),互斥Id,技能等级,权重,门槛次数,职业字段，多个用竖线隔开,技能名称字段注释
206,3000,3000201,1,魔法攻击Lv.7,3,7100507,魔法攻击+14,71005,7,0,0,2000|3000|4000|5000|6000|7000,已废弃
207,4000,4000201,1,魔法攻击Lv.7,3,7100507,魔法攻击+14,71005,7,0,0,2000|3000|4000|5000|6000|7000,已废弃
208,5000,5000201,1,魔法攻击Lv.7,3,7100507,魔法攻击+14,71005,7,0,0,2000|3000|4000|5000|6000|7000,已废弃
209,6000,6000201,1,魔法攻击Lv.7,3,7100507,魔法攻击+14,71005,7,0,0,2000|3000|4000|5000|6000|7000,已废弃
210,7000,7000201,1,魔法攻击Lv.7,3,7100507,魔法攻击+14,71005,7,0,0,2000|3000|4000|5000|6000|7000,已废弃
211,2000,2000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
212,3000,3000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
213,4000,4000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
214,5000,5000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
215,6000,6000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
216,7000,7000101,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
217,2000,2000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
218,3000,3000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
219,4000,4000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
220,5000,5000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
221,6000,6000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
222,7000,7000201,1,物理防御Lv.2,1,7100602,物理防御+4,71006,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
223,2000,2000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
224,3000,3000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
225,4000,4000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
226,5000,5000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
227,6000,6000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
228,7000,7000101,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
229,2000,2000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
230,3000,3000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
231,4000,4000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
232,5000,5000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
233,6000,6000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
234,7000,7000201,1,物理防御Lv.3,1,7100603,物理防御+6,71006,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
235,2000,2000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
236,3000,3000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
237,4000,4000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
238,5000,5000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
239,6000,6000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
240,7000,7000201,1,物理防御Lv.4,2,7100604,物理防御+8,71006,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
241,2000,2000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
242,3000,3000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
243,4000,4000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
244,5000,5000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
245,6000,6000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
246,7000,7000201,1,物理防御Lv.5,2,7100605,物理防御+10,71006,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
247,2000,2000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
248,3000,3000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
249,4000,4000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
250,5000,5000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
251,6000,6000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
252,7000,7000101,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
253,2000,2000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
254,3000,3000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
255,4000,4000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
256,5000,5000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
257,6000,6000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
258,7000,7000201,1,魔法防御Lv.3,1,7100703,魔法防御+3,71007,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
259,2000,2000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
260,3000,3000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
261,4000,4000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
262,5000,5000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
263,6000,6000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
264,7000,7000201,1,魔法防御Lv.4,2,7100704,魔法防御+4,71007,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
265,2000,2000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
266,3000,3000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
267,4000,4000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
268,5000,5000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
269,6000,6000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
270,7000,7000201,1,魔法防御Lv.5,2,7100705,魔法防御+5,71007,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
271,2000,2000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
272,3000,3000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
273,4000,4000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
274,5000,5000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
275,6000,6000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
276,7000,7000101,1,治疗效果Lv.1,1,7100801,治疗效果+1%,71008,1,0,0,2000|3000|4000|5000|6000|7000,已废弃
277,2000,2000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
278,3000,3000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
279,4000,4000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
280,5000,5000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
281,6000,6000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
282,7000,7000101,1,治疗效果Lv.2,1,7100802,治疗效果+2%,71008,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
283,2000,2000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
284,3000,3000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
285,4000,4000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
286,5000,5000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
287,6000,6000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
288,7000,7000101,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
289,2000,2000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
290,3000,3000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
291,4000,4000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
292,5000,5000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
293,6000,6000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
294,7000,7000201,1,治疗效果Lv.3,2,7100803,治疗效果+3%,71008,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
295,2000,2000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
296,3000,3000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
297,4000,4000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
298,5000,5000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
299,6000,6000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
300,7000,7000201,1,治疗效果Lv.4,2,7100804,治疗效果+4%,71008,4,0,0,2000|3000|4000|5000|6000|7000,已废弃
301,2000,2000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
302,3000,3000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
303,4000,4000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
304,5000,5000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
305,6000,6000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
306,7000,7000201,1,治疗效果Lv.5,3,7100805,治疗效果+5%,71008,5,0,0,2000|3000|4000|5000|6000|7000,已废弃
307,2000,2000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
308,3000,3000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
309,4000,4000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
310,5000,5000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
311,6000,6000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
312,7000,7000201,1,动物克星Lv.2,2,7100902,受到动物种族伤害减免+2%,71009,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
313,2000,2000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
314,3000,3000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
315,4000,4000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
316,5000,5000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
317,6000,6000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
318,7000,7000201,1,动物克星Lv.3,1,7100903,受到动物种族伤害减免+3%,71009,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
319,2000,2000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
320,3000,3000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
321,4000,4000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
322,5000,5000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
323,6000,6000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
324,7000,7000201,1,人形克星Lv.2,2,7101002,受到人形种族伤害减免+2%,71010,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
325,2000,2000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
326,3000,3000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
327,4000,4000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
328,5000,5000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
329,6000,6000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
330,7000,7000201,1,人形克星Lv.3,2,7101003,受到人形种族伤害减免+3%,71010,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
331,2000,2000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
332,3000,3000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
333,4000,4000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
334,5000,5000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
335,6000,6000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
336,7000,7000201,1,恶魔克星Lv.2,2,7101102,受到恶魔种族伤害减免+2%,71011,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
337,2000,2000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
338,3000,3000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
339,4000,4000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
340,5000,5000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
341,6000,6000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
342,7000,7000201,1,恶魔克星Lv.3,1,7101103,受到恶魔种族伤害减免+3%,71011,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
343,2000,2000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
344,3000,3000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
345,4000,4000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
346,5000,5000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
347,6000,6000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
348,7000,7000201,1,植物克星Lv.2,2,7101202,受到植物种族伤害减免+2%,71012,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
349,2000,2000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
350,3000,3000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
351,4000,4000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
352,5000,5000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
353,6000,6000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
354,7000,7000201,1,植物克星Lv.3,1,7101203,受到植物种族伤害减免+3%,71012,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
355,2000,2000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
356,3000,3000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
357,4000,4000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
358,5000,5000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
359,6000,6000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
360,7000,7000201,1,不死克星Lv.2,2,7101302,受到不死种族伤害减免+2%,71013,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
361,2000,2000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
362,3000,3000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
363,4000,4000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
364,5000,5000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
365,6000,6000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
366,7000,7000201,1,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,71013,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
367,2000,2000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
368,3000,3000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
369,4000,4000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
370,5000,5000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
371,6000,6000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
372,7000,7000201,1,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,71014,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
373,2000,2000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
374,3000,3000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
375,4000,4000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
376,5000,5000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
377,6000,6000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
378,7000,7000201,1,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,71014,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
379,2000,2000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
380,3000,3000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
381,4000,4000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
382,5000,5000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
383,6000,6000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
384,7000,7000201,1,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,71015,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
385,2000,2000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
386,3000,3000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
387,4000,4000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
388,5000,5000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
389,6000,6000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
390,7000,7000201,1,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,71015,3,0,0,2000|3000|4000|5000|6000|7000,已废弃
391,2000,2000201,1,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,71016,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
392,3000,3000201,1,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,71016,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
393,4000,4000201,1,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,71016,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
394,5000,5000201,1,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,71016,2,0,0,2000|3000|4000|5000|6000|7000,已废弃
