Id,Name,IsConcealName,Desc,Function,NpcFunctionId,NpcFunctionIdBackup,FunctionIcon,FunctionName,NpcMapIcon,MapIconControl,MapIconWeight,DefaultEquipID,PresentID,Scale,Sex,Icon,Voice,ShowUp,ShowUpInterval,DialogAnim,Prefab,ReNpcId,IsInitialize,NpcType,NPCShowScript,NpcShowTime,NPCScript,NPCRangeCheckScript,NPCRangeCheckCV,NPCAtlas,NPCIcon,IsDynamicNpc,IsSqure,IsDanceNpc,UmbrellaInRain,EntityID,FaceToPlayer,ShowModel,TalkRTOffset,ElfID,AppearBuffs,DisappearBuffs,DisappearTime,NeedTransparent,AppearCommandScript,DisappearCommandScript,,NPCSelectHide,IsFAQImport,IsPathFinding,LocalizationArea
92,,0,自拼路人,,,,,,,,,0=100122,0=100122,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,92,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
93,,0,自拼卖肉商人,,,,,,,,,0=100123,0=100123,1,0,,123,,,,NPC_M_HuKeLian\Preview\NPC_M_HuKeLian_bandpose,93,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
94,,0,双马尾少女商人,,,,,,,,,0=100124,0=100124,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,94,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
95,,0,自拼妇女,,,,,,,,,0=100125,0=100125,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,95,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
96,,0,活泼少女,,,,,,,,,0=100126,0=100126,1,1,,123,,,,NPC_F_YaoShuShiGongHuiChengYuan\Preview\NPC_F_YaoShuShiGongHuiChengYuan_bandpose,96,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
97,,0,活泼少年,,,,,,,,,0=100127,0=100127,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,97,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
98,,0,小猫,,,,,,,,,0=0,0=100117,1,0,,123,,,,Monster/Monster_XiaoMao\Monster_XiaoMao_bandpose,98,1,0,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
99,,0,小年轻【银色头发】,,,,,,,,,0=100128,0=100128,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,99,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
100,,0,小年轻【褐色头发】,,,,,,,,,0=100129,0=100129,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,100,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
101,,0,大妈（三角头巾）,,,,,,,,,0=0,0=100130,1,1,,123,,,,NPC_F_QinQieDeAYi\Preview\NPC_F_QinQieDeAYi_bandpose,101,1,1,,,0=2=npcTEST_dama,,,,,,,,,,1,1,,,,,,,,,,,,,
102,,0,仓库管理（小男孩）,,,,,,,,,0=0,0=100131,1,0,,123,,,,NPC_M_CangKuGuanLiYuan\Preview\NPC_M_CangKuGuanLiYuan_bandpose,102,1,1,,,0=2=npcTEST_YGSN,,,,,,,,,,1,1,,,,,,,,,,,,,
103,,0,自拼妇女2【金色头发】,,,,,,,,,0=100132,0=100132,1,1,,123,,,,NPC_F_DaoJuShangRen\Preview\NPC_F_DaoJuShangRen_bandpose,103,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
104,,0,剑士少年【装饰】,,,,,,,,,0=100133,0=100133,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,104,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
105,,0,告示牌（落地型）,,,,,,,,,0=0,0=100095,1,0,,123,,,,NPC_M_GaoShiPai\Preview\NPC_M_GaoShiPaio_bandpose,105,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
106,,0,自拼乐园团团员,,,,,,,,,0=100134,0=100134,1,1,,123,,,,NPC_F_LeYuanTuanZhangKunNi\Preview\NPC_F_LeYuanTuanZhangKunNi_bandpose,106,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
107,,0,自拼班波,,,,,,,,,0=100135,0=100135,1,0,,123,,,,NPC_M_JiYiMiGongDaRen\Preview\NPC_M_JiYiMiGongDaRen_bandpose,107,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
108,,0,骑士1（前后两个蓝色窗帘布）,,,,,,,,,0=100130,0=100114,1,0,,123,,,,NPC_M_QiShi01\Preview\NPC_M_QiShi01_bandpose,108,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
109,,0,钥匙工匠（绅士形象）,,,,,,,,,0=0,0=100136,1,0,,123,,,,NPC_M_YaoShiGongJiang\Preview\NPC_M_YaoShiGongJiang_bandpose,109,1,1,,,0=2=npcTEST_shenshi,,,,,,,,,,1,1,,,,,,,,,,,,,
110,,0,自拼露克希,,,,,,,,,0=100137,0=100137,1,1,,123,,,,NPC_F_DaoJuShangRen\Preview\NPC_F_DaoJuShangRen_bandpose,110,1,1,,,0=2=npcTEST_Lincv,,,,,,,,,,1,1,,,,,,,,,,,,,
111,,0,自拼记忆迷宫达人,,,,,,,,,0=100138,0=100138,1,0,,123,,,,NPC_M_JiYiMiGongDaRen\Preview\NPC_M_JiYiMiGongDaRen_bandpose,111,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
112,,0,乐园团教官吴乐（拿大剑，紫色头发）非人形,,,,,,,,,0=0,0=100140,1,0,,123,,,,NPC_M_LeYuanTuanJiaoGuanWuLe\Preview\NPC_M_LeYuanTuanJiaoGuanWuLe_bandpose,112,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
113,,0,秘书助手,,,,,,,,,0=0,0=100141,1,1,,123,,,,NPC_F_MiShuZhuShou\Preview\NPC_F_MiShuZhuShou_bandpose,113,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
114,,0,红色双马尾,,,,,,,,,0=100139,0=100004,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,114,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
115,,0,绿色帽子眼镜潮男,,,,,,,,,0=100140,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,115,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
116,,0,乐园团长坤尼（金色短发女）,,,,,,,,,0=100141,0=100145,1,1,,123,,,,NPC_F_LeYuanTuanZhangKunNi\Preview\NPC_F_LeYuanTuanZhangKunNi_bandpose,116,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
117,,0,头饰商人（金色双马尾）,,,,,,,,,0=200067,0=600025,1,1,,123,,,,NPC_F_TouShiShangRen02\Preview\NPC_F_TouShiShangRen02_bandpose,117,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
118,,0,异域（金色短发）,,,,,,,,,0=100143,0=100142,1,1,,123,,,,NPC_F_TouShiShangRen02\Preview\NPC_F_TouShiShangRen02_bandpose,118,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
119,,0,空手铁匠,,,,,,,,,0=0,0=100147,1,0,,123,,,,NPC_M_KongShouTieJiang\Preview\NPC_M_KongShouTieJiang_bandpose,119,1,1,,,0=2=npcTEST,,,,,,,,,,,,,,,,,,,,,,,,
120,,0,小黄狗,,,,,,,,,0=0,0=100146,1,0,,123,,,,Item_Scene_XiaoGou\Preview\Monster_XiaoGou_bandpose,120,1,0,,,0=2=npcTEST,,,,,,,,,,,,,,,,,,,,,,,,
121,,0,金色双马尾棒棒糖,,,,,,,,,0=100144,0=100004,1,1,,123,,,,NPC_F_LeYuanTuanZhangKunNi\Preview\NPC_F_LeYuanTuanZhangKunNi_bandpose,121,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
122,,0,魔物学者紫色短发泡泡糖,,,,,,,,,0=100145,0=100004,1,1,,123,,,,NPC_F_MoWuXueZhe\Preview\NPC_F_MoWuXueZhe_bandpose,122,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
123,,0,墨镜口罩发箍粉色头发女,,,,,,,,,0=100146,0=100004,1,1,,123,,,,NPC_F_YouLuo\Preview\NPC_F_YouLuo_bandpose,123,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
124,,0,蓝色短发水手服绷带女,,,,,,,,,0=100147,0=100004,1,1,,123,,,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,124,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
125,,0,短发精灵耳朵头饰商人,,,,,,,,,0=100148,0=100004,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,125,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
126,,0,马拉,,,,,,,,,0=100149,0=100003,1,1,,123,,,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,126,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
127,,0,蓝色头发眼镜带头上,,,,,,,,,0=100150,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,127,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
128,,0,骚粉执事,,,,,,,,,0=100151,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,128,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
129,,0,金色短发执事,,,,,,,,,0=100152,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,129,1,1,,,0=2=npcTEST_fws,,,,,,,,,,1,1,,,,,,,,,,,,,
130,,0,我,,,,,,,,,0=100153,0=100006,1,0,,123,,,,NPC_M_GuangXuanRenYuan\Preview\NPC_M_GuangXuanRenYuan_bandpose,130,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
131,,0,2转男骑士,,,,,,,,,0=1020,0=1020,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,131,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
132,,0,2转女骑士,,,,,,,,,0=1021,0=1021,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,132,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
133,,0,2转男服事,,,,,,,,,0=1030,0=1030,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,133,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
134,,0,2转女服事,,,,,,,,,0=1031,0=1031,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,134,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
135,,0,2转男法师,,,,,,,,,0=1040,0=1040,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,135,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
136,,0,2转女法师,,,,,,,,,0=1041,0=1041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,136,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
137,,0,2转男刺客,,,,,,,,,0=1050,0=1050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,137,1,1,,,0=2=npcTEST_nancike,,,,,,,,,,1,1,,,,,,,,,,,,,
138,,0,2转女刺客,,,,,,,,,0=1051,0=1051,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,138,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
139,,0,2转男弓手,,,,,,,,,0=1060,0=1060,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,139,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
140,,0,2转女弓手,,,,,,,,,0=1061,0=1061,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,140,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
141,,0,2转男商人,,,,,,,,,0=1070,0=1070,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,141,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
142,,0,2转女商人,,,,,,,,,0=1071,0=1071,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,142,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
143,,0,宝妮人形,,,,,,,,,0=100157,0=100157,1,1,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,143,1,1,,,0=2=npcTEST_1166,,,,,,,,,,1,1,,,,,,,,,,,,,
144,,0,背包帽子蓉儿,,,,,,,,,0=100158,0=100007,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,144,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
145,,0,斐扬士兵,,,,,,,,,0=100159,0=100002,1,0,,123,,,,NPC_M_RenLeiShiBing02\Preview\NPC_M_RenLeiShiBing02_bandpose,145,1,1,,,0=2=npcTEST_weibing,,,,,,,,,,1,1,,,,,,,,,,,,,
146,,0,stop斐扬士兵,,,,,,,,,0=100160,0=100002,1,0,,123,,,,NPC_M_RenLeiShiBing02\Preview\NPC_M_RenLeiShiBing03_bandpose,146,1,1,,,0=2=npcTEST_weibing,,,,,,,,,,1,1,,,,,,,,,,,,,
147,,0,哪吒卫兵,,,,,,,,,0=100161,0=100002,1,0,,123,,,,NPC_M_RenLeiShiBing02\Preview\NPC_M_RenLeiShiBing04_bandpose,147,1,1,,,0=2=npcTEST_weibing,,,,,,,,,,1,1,,,,,,,,,,,,,
148,,0,门卫副本,,,,,,,,,0=100162,0=100002,1,0,,123,,,,NPC_M_RenLeiShiBing02\Preview\NPC_M_RenLeiShiBing05_bandpose,148,1,1,,,0=2=npcTEST_weibing,,,,,,,,,,1,1,,,,,,,,,,,,,
149,,0,双花成年女,,,,,,,,,0=100163,0=100005,1,1,,123,,,,NPC_F_NvChengNian\Preview\NPC_F_NvChengNian_bandpose,149,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
150,,0,尖角黑框眼镜潮男,,,,,,,,,0=100164,0=100006,1,0,,123,,,,NPC_M_Xiaomaijieke\Preview\NPC_M_Xiaomaijieke_bandpose,150,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
151,,0,西装男,,,,,,,,,0=100165,0=100006,1,0,,123,,,,NPC_M_ZhongLiShengRen\Preview\NPC_M_ZhongLiShengRen_bandpose,151,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
152,,0,初心者（女）双马尾棕色,,,,,,,,,0=100173,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,152,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
153,,0,初心者（女）粉红色长发,,,,,,,,,0=100174,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,153,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
154,,0,初心者（女）粉色单边短辫,,,,,,,,,0=100175,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,154,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
155,,0,初心者（男）浅金色中分刘海背头,,,,,,,,,0=100176,0=100046,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,155,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
156,,0,初心者（男）红色火烧头,,,,,,,,,0=100177,0=100046,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,156,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
157,,0,蓝色耳机眼罩男流氓工会,,,,,,,,,0=100178,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,157,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
158,,0,流氓蓝色头发（男）海盗眼罩,,,,,,,,,0=100179,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,158,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
159,,0,盗贼（男）绿色头发,,,,,,,,,0=100180,0=100050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,159,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
160,,0,盗贼（男）红色头发,,,,,,,,,0=100181,0=100050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,160,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
161,,0,盗贼粉色黑框眼镜（男）,,,,,,,,,0=100182,0=100050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,161,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
162,,0,盗贼黄色中分尖角（男）,,,,,,,,,0=100183,0=100050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,162,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
163,,0,盗贼粉色头发（男）,,,,,,,,,0=100184,0=100050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,163,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
164,,0,粉色挑染爱心流氓工会（男）,,,,,,,,,0=100185,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,164,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
165,,0,初心者（女）蓝色直双马尾,,,,,,,,,0=100186,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,165,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
166,,0,初心者（女）金色长发,,,,,,,,,0=100187,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,166,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
167,,0,初心者（女）奶奶灰,,,,,,,,,0=100188,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,167,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
168,,0,初心者（女）红色潇洒头,,,,,,,,,0=100189,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,168,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
169,,0,初心者（女）浅紫色双马尾,,,,,,,,,0=100190,0=100058,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,169,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
170,,0,初心者（男）浅紫色短发,,,,,,,,,0=100191,0=100046,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,170,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
171,,0,初心者（男）金色小啾啾,,,,,,,,,0=100192,0=100046,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,171,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
172,,0,初心者（男）蓝色头发,,,,,,,,,0=100193,0=100046,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,172,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
173,,0,初心者（女）浅紫色双马尾拿武器,,,,,,,,,0=100194,0=100052,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,173,1,1,,,0=2=npcTEST_nvchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
174,,0,初心者（男）浅紫色短发拿武器,,,,,,,,,0=100195,0=100040,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,174,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
175,,0,初心者（男）金色小啾啾拿武器,,,,,,,,,0=100196,0=100040,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,175,1,1,,,0=2=npcTEST_nanchuxinzhe,,,,,,,,,,1,1,,,,,,,,,,,,,
176,,0,小可,,,,,,,,,0=800005,0=100004,1,1,,123,,,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,176,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
177,,0,成修,,,,,,,,,0=800006,0=100007,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,177,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
178,,0,安石奈,,,,,,,,,0=800007,0=100018,1,0,,123,,,,NPC_M_ShiShangZaoXingShi\Preview\NPC_M_ShiShangZaoXingShi_bandpose,178,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
179,,0,孟春（医生）,,,,,,,,,0=800008,0=100013,1,0,,123,,,,NPC_M_HuKeLian\Preview\NPC_M_HuKeLian_bandpose,179,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
180,,0,走路少年,,,,,,,,,0=100127,0=100176,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,180,1,1,,,0=2=npcTEST,,,,,,,,,60026,1,1,,,,,,,,,,,,,
181,,0,邮递桶,,,,,,,,,0=0,0=100173,1,0,,123,0=100089,,,NPC_M_YouDiTong\Preview\NPC_M_YouDiTong_bandpose,181,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
182,,0,进阶2转男骑士领主,,,,,,,,,0=1020,0=1020,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,182,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
183,,0,进阶2转女骑士领主,,,,,,,,,0=1021,0=1021,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,183,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
184,,0,进阶2转男神官,,,,,,,,,0=1030,0=1030,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,184,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
185,,0,进阶2转女神官,,,,,,,,,0=1031,0=1031,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,185,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
186,,0,进阶2转男超魔导士,,,,,,,,,0=1040,0=1040,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,186,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
187,,0,进阶2转女超魔导士,,,,,,,,,0=1041,0=1041,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,187,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
188,,0,进阶2转男十字刺客,,,,,,,,,0=1050,0=1050,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,188,1,1,,,0=2=npcTEST_nancike,,,,,,,,,,1,1,,,,,,,,,,,,,
189,,0,进阶2转女十字刺客,,,,,,,,,0=1051,0=1051,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,189,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
190,,0,进阶2转男神射手,,,,,,,,,0=1060,0=1060,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,190,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
