Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
78|700003,1,1,70,75,1,30
79|700003,1,1,72,75,1,30
80|700003,1,1,74,75,1,30
81|700003,1,1,76,75,1,30
82|700003,1,1,78,75,1,31
83|700003,1,1,79,75,1,33
84|700003,1,1,80,75,1,34
85|700003,1,1,81,75,1,36
86|700003,1,1,82,75,1,38
87|700003,1,1,83,75,1,40
88|700003,1,1,84,75,1,42
89|700003,1,1,85,75,1,43
90|700003,1,1,86,75,1,45
91|700003,1,1,87,75,1,47
92|700003,1,1,87,75,1,50
93|700003,1,1,87,75,1,53
94|700003,1,1,87,75,1,56
95|700003,1,1,87,75,1,59
96|700003,1,1,87,75,1,62
97|700003,1,1,88,75,1,63
98|700003,1,1,89,75,1,65
99|700003,1,1,90,75,1,66
100|700003,1,1,90,75,1,69
101|700003,1,1,92,75,1,69
102|700003,1,1,94,75,1,69
103|700003,1,1,96,75,1,69
104|700003,1,1,98,75,1,69
105|700003,1,1,99,75,1,71
106|700003,1,1,99,77,1,71
107|700003,1,1,99,79,1,72
108|700003,1,1,99,79,1,74
109|700003,1,1,99,80,1,76
110|700003,1,1,99,80,1,78
111|700003,1,1,99,81,1,80
112|700003,1,1,99,81,1,82
113|700003,1,1,99,81,1,84
114|700003,1,1,99,82,1,86
115|700003,1,1,99,82,1,88
116|700003,1,1,99,83,1,90
117|700003,1,1,99,83,1,92
118|700003,1,1,99,83,1,94
119|700003,1,1,99,83,1,96
120|700003,1,1,99,83,1,98
121|700003,1,1,99,85,1,99
122|700003,1,1,99,87,1,99
123|700003,1,1,99,90,1,99
124|700003,1,1,99,92,1,99
125|700003,1,1,99,94,1,99
126|700003,1,1,99,96,1,99
127|700003,1,2,99,99,1,99
128|700003,1,12,99,99,1,99
129|700003,1,20,99,99,1,99
130|700003,1,26,99,99,1,99
131|700003,1,32,99,99,1,99
132|700003,1,37,99,99,1,99
133|700003,1,42,99,99,1,99
134|700003,1,46,99,99,1,99
135|700003,1,50,99,99,1,99
136|700003,1,54,99,99,1,99
137|700003,1,58,99,99,1,99
138|700003,1,61,99,99,1,99
139|700003,1,64,99,99,1,99
140|700003,1,67,99,99,1,99
141|700003,1,71,99,99,1,99
142|700003,1,74,99,99,1,99
143|700003,1,77,99,99,1,99
144|700003,1,79,99,99,1,99
145|700003,1,82,99,99,1,99
146|700003,1,85,99,99,1,99
147|700003,1,88,99,99,1,99
148|700003,1,90,99,99,1,99
149|700003,1,93,99,99,1,99
150|700003,1,95,99,99,1,99
151|700003,1,98,99,99,1,99
152|700003,99,99,99,99,99,99
153|700003,99,99,99,99,99,99
154|700003,99,99,99,99,99,99
155|700003,99,99,99,99,99,99
156|700003,99,99,99,99,99,99
157|700003,99,99,99,99,99,99
158|700003,99,99,99,99,99,99
159|700003,99,99,99,99,99,99
160|700003,99,99,99,99,99,99
161|700003,99,99,99,99,99,99
162|700003,99,99,99,99,99,99
163|700003,99,99,99,99,99,99
164|700003,99,99,99,99,99,99
165|700003,99,99,99,99,99,99
166|700003,99,99,99,99,99,99
167|700003,99,99,99,99,99,99
168|700003,99,99,99,99,99,99
169|700003,99,99,99,99,99,99
170|700003,99,99,99,99,99,99
171|700003,99,99,99,99,99,99
172|700003,99,99,99,99,99,99
173|700003,99,99,99,99,99,99
174|700003,99,99,99,99,99,99
175|700003,99,99,99,99,99,99
176|700003,99,99,99,99,99,99
177|700003,99,99,99,99,99,99
178|700003,99,99,99,99,99,99
179|700003,99,99,99,99,99,99
180|700003,99,99,99,99,99,99
181|700003,99,99,99,99,99,99
182|700003,99,99,99,99,99,99
183|700003,99,99,99,99,99,99
184|700003,99,99,99,99,99,99
185|700003,99,99,99,99,99,99
186|700003,99,99,99,99,99,99
187|700003,99,99,99,99,99,99
188|700003,99,99,99,99,99,99
189|700003,99,99,99,99,99,99
190|700003,99,99,99,99,99,99
191|700003,99,99,99,99,99,99
192|700003,99,99,99,99,99,99
193|700003,99,99,99,99,99,99
194|700003,99,99,99,99,99,99
195|700003,99,99,99,99,99,99
196|700003,99,99,99,99,99,99
197|700003,99,99,99,99,99,99
198|700003,99,99,99,99,99,99
199|700003,99,99,99,99,99,99
200|700003,99,99,99,99,99,99
