MainSonId,FunctionID,ActivityName,Remarks,FatherId,ShowTime,StartTime,StageTime,TimeDay,DayTime,ExtraTime,AwardID,Sort,ShowType,AtlasName,IconNameOne,IconNameTwo,IconNameThree,AtlasNameFour,IconNameFour,ServerLevelLimit,PlayerType,TotalTimes,DayTimes,ResetTimeType,ActivityForm,AcitiveText,BaseLevelShow,Target,ButtonTxt,AwardId,LimitAndRank,PreNotice,IsShow,PreTaskId,ActType,Openparam,RankMainId,GoalType,HideDayTime
11210201,14030,15日签到礼,15日签到礼,220,20201214=050000|20210110=045959,20201214=050000|20210110=045959,,,,,,23,5,Festival,UI_Festival_91_BtnImage01.png,<color=#342d25>15日签到礼</color>|<color=#786561>喜迎新年</color>,,Festival,UI_Festival_15riBG.png,0=999,1,,,2,1,<color=#786561>亲爱的冒险者，新年快乐！我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在新的一年平安喜乐，收获满满！</color>,0,,,,,,1,,20,,,,
14350403,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
14350404,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
14350801,12010,BINGO游戏,BINGO游戏,220,20200802=050000|20200830=050000,20200802=050000|20200816=050000,,,,20200816=050000|20200830=050000,8057011=1|8057012=3|8057013=5|8057014=10|8057015=14,2,0,Festival,UI_Festival_02_BtnImage01.png,BINGO游戏,UI_Festival_02_lihui.png,Festival,UI_Festival_BingoBG.png,0=999,1,,,2,1,参与日常活动，获取数字宝箱，点亮数字，达成BINGO，赢取丰厚奖励！,1,1=12010,前往,8060010,,,1,,4,,,,
14000030,90002,协同大作战,助战活动,210,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,1,,8,301,,,
14000031,90002,协同大作战,助战活动,210,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,2,,10,1002,,,
14360000,11710,委托大作战,委托大作战,210,20200802=045959|20200810=050000,20200802=045959|20200810=050000,,,,,,65,32,Festival_jp,UI_Festival_98_weituoquan_zy.png,<color=#8b625e>委托大作战</color>,,Festival,UI_Festival_weituoquan_zy.png,0=999,1,,,,,活动期间内每日的委托券上限提升,1,1=117,前往,,,,1,,44,1,,,
14003510,12011,海姆竞速,海姆竞速,210,20200903=050000|20200907=045959,20200903=050000|20200906=045959,,,,20200906=050000|20200907=045959,,15,14,Festival,UI_Festival_70_BtnImage01.png,赫尔海姆竞速,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,4,活动期间参与赫尔海姆扰动玩法，尽全力去争取最快的速度吧！记得寻找“密涅瓦”兑换奖励哦！,1,1=5020,前往,8060170,0=0=1300=0=0=今日积分=总积分=每日上限,,1,,33,,1300,,
13190601,14030,15日签到礼,15日新服签到,220,20210328=050000|20210430=045900,20210328=050000|20210430=045900,,,,,,23,5,Festival_New,UI_FestivalNew_Btn_03_zy.png,<color=#ffffff>上线纪念</color>|<color=#402e23>15日签到礼</color>,,Festival,UI_Festival_15riBG_liwu.png,0=999,1,,,2,1,<color=#846F58>冒险者，欢迎你的加入，在新服活动期间，我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在RO的每一天都充实快乐！</color>,0,,,,,,1,,20,,,,
14002001,1881,初遇特惠礼,北美11.17-11.24直购礼包,210,20201118=050000|20201125=045959,20201118=050000|20201125=045959,,,,,,52,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002002,1882,月末特惠礼,北美11.24-12.01直购礼包,210,20201125=050000|20201202=045959,20201125=050000|20201202=045959,,,,,,52,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002003,1883,月初特惠礼I,北美12.01-12.08直购礼包,210,20201201=050000|20201208=045959,20201201=050000|20201208=045959,,,,,,52,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002004,18811,月初特惠礼II,北美12.08-12.15直购礼包,210,20201208=050000|20201215=045959,20201208=050000|20201215=045959,,,,,,52,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002005,1886,黑五高定时装,北美黑五单个直购11.25-11.27,210,20201125=050000|20201127=045959,20201125=050000|20201127=045959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,黑五高定时装,,,,0=999,1,,,,,黑五打折季！限定时装礼盒活动火热进行中！,,,,,,,1,,39,,,,
14002006,1887,黑五专属载具,北美黑五单个直购11.27-11.29,210,20201127=050000|20201129=045959,20201127=050000|20201129=045959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,黑五专属载具,,,,0=999,1,,,,,黑五打折季！限定载具礼盒活动火热进行中！,,,,,,,1,,39,,,,
14002007,1881,月末特惠礼I,北美12.15-12.22直购礼包,210,20201215=050000|20201222=045959,20201215=050000|20201222=045959,,,,,,52,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002008,1882,月末特惠礼II,北美12.22-12.29直购礼包,210,20201222=050000|20201229=045959,20201222=050000|20201229=045959,,,,,,52,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002009,1883,一月特惠礼I,北美12.29-01.05直购礼包,210,20201229=050000|20200105=045959,20201229=050000|20200105=045959,,,,,,52,4,Festival_01,UI_Festival_BtnImage_libao10.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002010,18811,一月特惠礼II,北美01.05-01.12直购礼包,210,20200105=050000|20200112=045959,20200105=050000|20200112=045959,,,,,,52,4,Festival_01,UI_Festival_BtnImage_libao10.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14002011,1886,圣诞限定礼包,北美12.24-12.27单个礼包,210,20201224=050000|20201227=045959,20201224=050000|20201227=045959,,,,,,,,Festival,UI_Festival_94_kapula_zy.png,<color=#397185>圣诞限定礼盒</color>,,,,0=999,1,,,,,圣诞来啦！限定礼盒活动进行中！,,,,,,,1,,39,,,,
14350405,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
14350406,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
11886160,90002,协同大作战,助战活动,200,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,1,,8,301,,,
11003520,12011,海姆竞速,海姆竞速,220,20200903=050000|20200907=045959,20200903=050000|20200906=045959,,,,20200906=050000|20200907=045959,,15,14,Festival,UI_Festival_70_BtnImage01.png,赫尔海姆竞速,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,4,活动期间参与赫尔海姆扰动玩法，尽全力去争取最快的速度吧！记得寻找“密涅瓦”兑换奖励哦！,1,1=5020,前往,8060170,0=0=1300=0=0=今日积分=总积分=每日上限,,1,,33,,1300,,
11002001,0,卡片掉率翻倍,卡片掉率翻倍,210,20200903=050000|20200918=050000,20200903=050000|20200918=050000,,,,,,10,0,Festival_jp,UI_Festival_Btn_shuangbeidiaolv.png,<color=#4d5092>卡片掉率<color=#f76850>翻倍</color>！！</color>,,Festival,UI_Festival_shuangbeidiaolv.png,0=999,1,,,,,活动期间，通过野外怪物获得的卡片掉率提升至原来的2倍！,1,4=0,,,,,1,,8,330,,,
11350701,90001,驱逐魔物赐料理,击杀魔物掉落牛排和布丁,220,20200831=050000|20200907=045959,20200831=050000|20200907=045959,,,,,,15,0,Festival_jp,UI_Festival_97_jishamowu_zy.png,<color=#4c7e57>驱逐魔物赐料理</color>,UI_Festival_03_lihui.png,Festival,UI_Festival_jishamowu_zy.png,0=999,1,,,,,<color=#666666>活动期间驱逐魔物一定概率掉落“爱如初见牛排”和“爱如初见布丁”！</color>,0,1=11405,魔物图鉴,8061010,,,1,,8,320,,,
11350001,90000,瓦尔基里的眷顾,免费复活活动,210,20200628=050000|20200712=050000,20200628=050000|20200712=050000,,,,,,15,0,Festival_jp,UI_Festival_96_revive_zy.png,瓦尔基里的眷顾,,Festival,UI_Festival_revive_zy.png,0=999,1,,,,,<color=#FFFFFF>活动期间死亡当场复活无需道具！</color>,0,4=0,,,,,1,,15,,,,
11350510,19000,小恶魔的献礼,小恶魔的献礼,220,20200705=050000|20200712=050000,20200705=050000|20200712=050000,,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,,
14011880,11880,掷骰子活动,掷骰子活动,210,20201124=050000|20210105=045900,20201124=050000|20201222=045900,,,,20201124=050000|20210105=045900,,3,25,Festival,UI_Festival_yyz_55_BtnImage01.png,掷骰子活动,,Festival,UI_Festival_zhitouzi.png,0=999,1,,,,,,,,,,,,1,,42,2043001=1|2043002=100|2043002=60|2043002=20|2043002=20|2043002=20|2043002=20,,121,
13310003,1212,战斗的渴望,周末挂机活动,210,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,,
13310004,1212,战斗的渴望,周末挂机活动,210,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,,
13361201,12010,BINGO游戏,BINGO游戏,210,20201209=050000|20201229=045959,20201209=050000|20201224=045959,,,,20201224=050000|20201229=045959,8057011=1|8057012=3|8057013=5|8057014=10|8057015=14,2,0,Festival,UI_Festival_02_BtnImage01.png,BINGO游戏,UI_Festival_02_lihui.png,Festival,UI_Festival_BingoBG.png,0=999,1,,,2,1,参与日常活动，获取数字宝箱，点亮数字，达成BINGO，赢取丰厚奖励！,1,1=12010,前往,8060010,,,1,,4,,,,
11351052,8001,绵绵岛补给,绵绵岛特别补给,220,20200104=050000|20200112=045959,20200104=050000|20200112=045959,,,,,,1,0,Festival,UI_Festival_03_BtnImage01.png,绵绵岛补给,UI_Festival_03_lihui.png,Festival,UI_Festival_mianmiandao.png,0=999,1,,1,2,1,迎接新人，南门海边停靠了绵绵岛来的船只，喵喵们不仅带来补给品，还可以玩玩小游戏,1,1=8001,前往,8060000,,,1,,3,,,,
13300001,12004,回归招募,回归招募韩服3期北美1期（新）,210,20201021=050000|20201121=050000,20201021=050000|20201121=050000,,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,17,,,,
13300002,12004,回归招募,回归招募韩服3期北美1期（新）-缔结后,210,20201021=050000|20201121=050000,20201021=050000|20201121=050000,,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,24,,,101|102|103,
11210202,16030,新春3日签到礼,日本新春3日签到,220,20210101=000000|20210107=235959,20210101=000000|20210107=235959,,,,,,22,40,Festival_01,UI_Festival_Btn_ChunRiDengLu.png,<color=#fda250>2022也是RAO的一年！</color>|<color=#fbbe99>新春红包签到礼</color>,,Festival,UI_Festival_chunrichoujiang.png,0=999,1,,,1,1,<color=#ffffff>今年也要大家一起玩RAO哦！</color>,0,,,,,,1,,56,3,,,
14350501,19000,小恶魔的献礼,小恶魔的献礼,210,20210105=050000|20210112=045959,20210105=050000|20210112=045959,,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,,
11351053,8001,绵绵岛补给,绵绵岛特别补给,210,20210105=050000|20210112=045959,20210105=050000|20210112=045959,,,,,,1,0,Festival,UI_Festival_03_BtnImage01.png,绵绵岛补给,UI_Festival_03_lihui.png,Festival,UI_Festival_mianmiandao.png,0=999,1,,1,2,1,迎接新人，南门海边停靠了绵绵岛来的船只，喵喵们不仅带来补给品，还可以玩玩小游戏,1,1=8001,前往,8060000,,,1,,3,,,,
