ID,AwardId,ItemIds
1232,2100110,4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006
1233,2100120,4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|4010010|4010025|4010026|4010027|4010028|4010029|4010030|4010031|4010032|4010040|4010046|4010052|4010056|4020003|4020010|4030012|4030013|4030015|4030016|4030020|4030021|4040017|4040021|4060016|4060021|4060023|4060025|4070002|4070005|4070008|4070013
1234,2100130,
1235,2100140,
1236,2100150,
1237,2100160,
1238,2100170,
1239,2100190,1010013|1010014
1240,2100200,1010011|1010012
1241,2100210,1010007|1010008
1242,2100220,101
1243,2100230,501|101|1270007|1270006|1270012|2090025|1270008|3023002|3090008|2090020|3090003|3090001|3090005|3090002
1244,2100240,501|101|3020003|3020004|1270002|2090019|1270001|3023001|3090008|2090020|3090003|3090001|3090005|3090002
1245,2100250,
1246,2100260,
1247,2100270,
1248,2100280,
1249,2100290,
1250,2100300,
1251,2100310,
1252,2100320,
1253,2100330,1070016|1070031|1070051
1254,2100340,
1255,2100350,
1256,2100360,
1257,2100370,
1258,2100380,
1259,2100390,
1260,2100400,
1261,2100410,
1262,2100420,103
1263,2100430,103
1264,2100440,103
1265,2100450,103
1266,2100460,103
1267,2100470,103
1268,2100480,
1269,2100490,
1270,2100500,
1271,2100510,
1272,2100520,
1273,2100530,
1274,2100540,
1275,2100550,
1276,2100560,
1277,2100570,
1278,2100580,
1279,2100590,
1280,2100600,
1281,2100610,
1282,2100620,
1283,2100630,
1284,2100640,
1285,2100650,
1286,2100660,
1287,2100670,
1288,2100680,
1289,2100690,
1290,2100700,
1291,2100710,
1292,2100720,102
1293,2100730,101
1294,2100740,101
1295,2100750,3054001|3054101|3054201|3054301|3054401|3054501|3054601|3054701|3054801
1296,2100760,3054002|3054102|3054202|3054302|3054402|3054502|3054602|3054702|3054802
1297,2100770,3054003|3054103|3054203|3054303|3054403|3054503|3054603|3054803|3054703
1298,2100780,102
1299,2100790,3020003|3020004
1300,2100800,1070016|1070031|1070051|1070002|1070034|1070035|1070036|1070040|1070061|1070037|1070007|1070013|1070015|1070017|1070018|1070014|1070020|1070024|1070026|1070043|1070044|1070045|1070046|1080019|1070053|1070055|1070056|1070058|1070059|1070060|1070065|1070066|1070144|1072001|1070003|1070005|1070011|1070012|1070030|1070032|1070038|1070039|1070041|1070052|1070054|1070057|1070062|1070063|1070064|1070068|1070070|1070142|1070143|1070145|1070146|1070147|1070149|1070151|1070153|1070154|1070155|1070156|1070001|1070006|1070008|1070009|1070019|1070021|1070022|1070023|1070025|1070027|1070028|1070029|1070033|1070042|1070049|1070067|1070072|1070148|1070150|1070152|1080010|1080014|1080015|1080016|1080018|1080001|1080003|1080005|1080013|1080002|1090001|1090003|1080004|1080017|1090002|1090004|1090005|1090006|1090009|1090007|1090013|1090008|1090010|1090011|1090012|1100001|1100002|1100003|1100004|1010001|1010002|1010009|1010010|1010007|1010008
1301,2100810,1200059
1302,2100820,1200060
1303,2100830,3020011|3023003
1304,2100840,1270006|3020005|3020006|1029010|1029013|1029015|1029017
1305,2100850,1270002|3020003|3020004|2035002
1306,2100860,101
1307,2100870,302
1308,2100880,1170036|1170039|1170038|1200053|1170037|1170041
1309,2100890,
1310,2100900,
1311,2100910,
1312,2100920,
1313,2100930,
1314,2100940,
1315,2100950,1010005
1316,2100960,1010006
1317,2100970,
1318,2100980,
1319,2100990,
1320,2101010,1010005|1010006
1321,2101020,101
1322,2101030,
1323,2101040,1020004|1020008|1020009|1020013
1324,2101050,
1325,2101060,
1326,2101070,
1327,2101080,
1328,2101330,401|201|202|3020003|3020004|2090026|2090025|1270002|2060009|2060010
1329,2101340,2090025|3020006|3020005|3023002|1270006|3020003|3020004|1270010
1330,2101350,3020003|3020004|3020001|3020002|1290055|2034003|2010008|401
1331,2101360,1290004|1290013|1290014|1290015|1290016|1290017
1332,2101370,1290018|1290007|1290009|1290010|1290003|1290011|1290012|1290008
1333,2101380,1290001|1290002|1290005|1290006|1280007|1280008|1280004|1280011|1280009|1280003|1280006
1334,2101390,1280012|1280001|1280002|1280010|1280005
1335,2101400,1070020|1070024|1070066
1336,2101410,1070017|1070026|1070013
1337,2101420,1090004|1090007
1338,2101430,1070037|1070062
1339,2101440,401|2050001
1340,2101450,401|2050001
1341,2101460,401|2035002
1342,2101470,402
1343,2101480,402
1344,2101490,
1345,2101500,2034003
1346,2101510,4070001|4070003|4070004|4070010|4070011|4070014|1290055|1270002|1270006
1347,2101520,4030001|4030004|4030005|4030008|4030009|4030017|4030002|4030003|4030010|4030018|4030014|4030011|1290055|1270002|1270006
1348,2101530,4020008|4020001|4020005|4020006|4020009|4020013|4020015|4020007|4020011|4020012|4020014|4020016|1290055|1270002|1270006
1349,2101540,4050001|4050006|4050003|4050005|4050007|4050008|4050012|4050002|4050004|1290055|1270002|1270006
1350,2101550,4040005|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4040001|4040007|4040009|4040015|4040023|4040016|1290055|1270002|1270006
1351,2101560,4060006|4060002|4060004|4060009|4060010|4060011|4060012|4060013|4060014|4060022|4060003|4060007|4060001|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4060027|1290055|1270002|1270006
1352,2101570,4010002|4010043|4010050|4010059|4010003|4010034|4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4010009|4010019|4010045|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|1290055|1270002|1270006
1353,2101580,3054101|3078011
1354,2101590,3054201|3078017
1355,2101600,3054501|3078014
1356,2101610,2010001|2010005|3054001
1357,2101620,2023002|2023001
1358,2101630,2032002|2032003
1359,2101640,10000015
1360,2101650,2091048|2091046
1361,2101660,2010001|2010005|2090022
1362,2101670,1092001|1092002
1363,2101680,1070014
1364,2101690,302
1365,2101700,2010001|2010005|3054001
1366,2101705,2050016|2050017
1367,2101710,3078011|3078014|3078017|3078020|3078023|3078026
1368,2101720,3078012|3078015|3078018|3078021|3078024|3078027
1369,2101730,3078013|3078016|3078019|3078022|3078025|3078028
1370,2101740,4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4060011|4010045|4040002|4060008|4020012|4040007|4030011|4060009|4040018|4040019|4030014|4010032|4040012|4010049|4030009|4060020|4020011|4040011|4040013|4040023|4050004|4060026|4040017|4010031|4010030|4010025|4070005|4010027|4030020|4030015|4030021|4040021|4030012|4030016|4060016
1371,2101750,40000010
1372,2101760,40000010
1373,2101770,2063001
1374,2101780,2063002
1375,2101790,1290010|1290013|1290004|1290012|1290018|1290017
1376,2101800,1290009|1290001|1290016|1290003|1290010|1290018
1377,2101810,1280007|1280004|1280008|1280002|1290053|1290058
1378,2101820,2060003|2060004|2060005|2060006|2060008|2060007|2060001|1290052|1290049
1379,2101830,1290042|1280011|1290002|1290006|1290043
1380,2101840,1290036|1290041|3090006|3090001|1270008|1270007|1290037
1381,2101850,1290039|1290029|1290031|1280010|1270003|1270009|3090004
1382,2101860,1280006|3090008|1290030|3090002|1280005|1290035|1280001
1383,2101870,1290026|1270011|1290028|1270004|1290025
1384,2101880,1270012|1290024|1290027|1290023|1290022
1385,2101890,1270005|1280012|1290021|1290020|1290019
1386,2110000,1290032|1290034|1270001|1290038|1290040|3051103
1387,2110010,101
1388,2110020,101
1389,2110030,2010003|2010005
1390,2110040,3024014|3024016|3024017|3024018|3024021
1391,2110050,101
1392,2110060,101
1393,2110070,102
1394,2110080,101
1395,2110190,102
1396,2110090,1290026|1270011|1290028|1270004|1290025|1270012|1290024|1290027|1290023|1290022
1397,2110200,2035002|101|2091219
1398,2110210,2090003|3020013|3020014|3020015|3021001
1399,2110220,1010045|1010046
1400,2110230,102
1401,2110240,102
1402,2101900,501|2035002|1290055|3023001|2090019|1270002|2034003
1403,2101910,501|2035002|1290055|3023001|2090019|1270002|2034003
1404,2101920,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1405,2101930,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1406,2101940,501|2035002|1270002|1270006|3020003|3020004|3020008
1407,2101950,501|2035002|1270002|1270006|3020003|3020004|3020008
1408,2101960,501|101|2035002|1270002|1270006|3020003|3020004|3020008
1409,2101970,501|101|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1410,2101980,3081001|3081011|3081021|3081031|3081041|3081051|3081061|3081071|3081081|3081091|3081101|3081111|3081121|3081131|3081141|3081151|3081161|3081171|3081181|3081191|3081201|3081211|3081221|3081231|3081241
1411,2101990,3081251|3081261|3081271|3081281|3081291|3081301|3081311|3081321|3081331|3081341|3081351|3081361|3081371|3081381|3081391
1412,2102000,3020013|3020014
1413,2102030,3020008|3020003|3024004|3020004|3023002|1029012|3020009
1414,2102040,3024004|3024001|3024005|3021001|3021010|2035002
1415,2102050,3020008|3020003|3024004|3020004|3023002|1029012|3020009|1270002|1270006|3023003
1416,2102060,1290056|1290057|1290058|1290059|1290060|1290061|1290062
1417,2102070,3024024
1418,2102080,1290063|1290064|1290065|1290066|1290067|1290068
1419,2102090,3020003|3020005
1420,2102100,3020004|3020006
1421,2102110,1090039|1400301|1400201
1422,2102120,3020013|3020014|3020015|3021001
1423,2102130,3020003|3020004|3020016|3020005|3020006|3020017|3021001
1424,2102140,60650000|60650010|60650020|60650030|60650031
1425,2102150,3024023|3024024|3024029
1426,2102160,3010107|3023002|2090003|2091304|2091111|2090025|3024004|1270006|3020010|2091112
1427,2102170,1010041|1010042
1428,2102180,1040018|1040019|2010004|2010015|101|102|3024022|2034003|3021001|3010107
1429,3010000,3010001|3010002|3010003
1430,3010110,10326304|10326706|10326504
1431,3011000,3020003|1400201|1400301|3026005
1432,3011010,2031004|2010003|2010015
1433,3011020,10336706|10336806|10336906|10337006|10337106|10337206
1434,3011030,3020003|3020005
1435,3011040,4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055
1436,3011050,3020003|3020005|3020004|3020006
1437,3011060,3020013|3020014
1438,3011070,3020003|3020004|3020005|3020006
1439,3011080,2010004|2010015|1400201|2090043|2090022
1440,3011090,3020003|3020005
1441,3011100,3020003|3020005
1442,3011110,1200062|1100008
1443,3011120,1200061|1100009
1444,3011130,2035004
1445,3011140,2035004
1446,3011150,2035004
1447,3011160,3024023
1448,3011170,102
1449,3011180,3024005
1450,3011190,3021001
1451,3011200,3024024
1452,3011210,40000010
1453,3011220,2035004
1454,3011230,4010045|4010049|4010051|4010039|4020012|4020011|4020014|4020016|4020007|4030011|4030014|4030009|4030022|4030025|4040002|4040007|4040018|4040019|4040012|4040011|4040013|4040023|4040020|4040022|4050004|4050008|4050012|4060011|4060008|4060009|4060020|4060026|4060015|4060017|4060018|4060024|4060027|4060030|4010032|4010052|4060021|4060023|4060025|4070015|4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055|4010066|4030023|4030024|4040001|4040006|4040008|4060029
1455,3011240,3021001|101
1456,3011250,3011601|10329399|7330999|8331599|11331999|3011602|3011603|3011604|3011605|3011606|3011607
1457,3011260,3011611|10329398|7330998|8331598|11331998|3011612|3011613|3011614|3011615|3011616|3011617
1458,3011270,3020008|3020009
1459,3011280,1290016|1290069|1290017|1290070|1290007
1460,3011290,1290064|1290066|1290067|1290065|1290056|1280007|1280011
1461,3011300,1290031|1290041|1270009|3090004|1290039|1290037|1270007|1270003|1290029
1462,3011310,4010045|4010049|4010051|4010039|4020012|4020011|4020014|4020016|4020007|4030011|4030014|4030009|4030022|4030025|4040002|4040007|4040018|4040019|4040012|4040011|4040013|4040023|4040020|4040022|4050004|4050008|4050012|4060011|4060008|4060009|4060020|4060026|4060015|4060017|4060018|4060024|4060027|4060030|4010032|4010052|4060021|4060023|4060025|4070015|4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055|4010066|4030023|4030024|4040001|4040006|4040008|4060029|4040017|4010031|4010030|4010025|4010027|4030020|4030021|4040021|4030012|4030016|4010029|4010064|4010010|4010040|4010046|3020022
1463,3011320,3020013|3020014|3020015
1464,3011330,3020003|3020004|3020016|3020005|3020006|3020017
1465,3011340,3024024|3024023
1466,3011350,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044
1467,3011360,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044
1468,3011370,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044|1170009|1200049|1170006
1469,3012000,2010001|2010005|3054001
1470,3011400,3020003|2090020|2090022|2090043
1471,3012010,2061017|2061007|2061004|2061013|2061016|2061010|2062014|2062003|2062001|2062002|2062016|2062011
1472,3012020,1010066|1010067
1473,3012030,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200050|1200046
1474,3011610,12333399|12333499|13334099
1475,3011620,4334599|4334799|1337199
1476,3011630,1337199|14349999|14350099
1477,3011640,4334899|4334999|4335199
1478,3011650,9335899|2336499|2336599
1479,3011660,1337199|5338399|5338499
1480,3011670,6337699|6337799|6349199
1481,3011710,12333498|12333698|13334098
1482,3011720,4334598|4334798|1337198
1483,3011730,1337198|14349998|14350098
1484,3011740,4334898|4335198|4335598
1485,3011750,9335898|2336498|2336598
1486,3011760,1337298|5338398|5338498
1487,3011770,6337898|6337798|6337998
1488,3021000,3010001|3010002|3010003|3010004|2091302|2035002|90050|102|101
1489,3021110,3010101
1490,3021120,3027002
1491,3021130,3024022
1492,3021140,40000010
1493,3021150,101
1494,3021160,3026006
1495,3021170,3024023
1496,3021310,3010010
1497,3021320,3024022
1498,3021330,1400201
1499,3021340,2040016
1500,3021350,3024030
1501,3021360,3026006
1502,3021370,101
1503,3021380,3024023
1504,3021390,40000010
1505,3021400,403
1506,3021410,3027004
1507,3021420,3021001
1508,3021430,3024002
1509,3021440,403
1510,3021450,3024024
1511,3022010,3010010
1512,3022020,403
1513,3022030,2040016
1514,3022210,10329306
1515,3022220,3024003
1516,3022230,3024004
1517,3022240,2090003
1518,3022250,1020015
1519,3010010,7234805|8235105|11235405|3011100|3011101|3011102|3011103|3011104|3011105|3011106
1520,3010020,7234806|8235106|11235406|3011201|3011202|3011203|3011204|3011205|3011206|3011207
1521,3010030,7234807|8235107|11235407|3011301|3011302|3011303|3011304|3011305|3011306|3011208
1522,3010032,7234808|8235108|11235408|3011209|3011210
1523,3031100,12238905|13239005
1524,3031110,4239305|1239705
1525,3031120,2239605|9239505
1526,3031130,6239805|6239905
1527,3031140,5240005|5240105
1528,3031150,4239205|4239305
1529,3031160,1239705|14251305
1530,3031200,12238906|13239006
1531,3031210,4239306|1239706
1532,3031220,2239606|9239506
1533,3031230,6239806|6239906
1534,3031240,5240006|5240106
1535,3031250,4239206|4239306
1536,3031260,1239706|14251306
1537,3031300,12238907|13239007
1538,3031310,4239307|1239707
1539,3031320,2239607|9239507
1540,3031330,6239807|6239907
1541,3031340,5240007|5240107
1542,3031350,4239207|4239307
1543,3031360,1239707|14251307
1544,3031400,12238808|13239008|4239208|4239408|1239708|9239508|2239608|6239808|6239908|5240008|5240108|4239308|14251308|16257108|16257208|15256908|15257008
1545,3010120,10328108|10328208|10328308|10328408|10328508|10328608|10328708
1546,3032000,2034008
1547,3032010,2034008
1548,3032020,2034008
1549,3032030,2034010
1550,3032040,2034010
1551,3032050,2034010
1552,3032060,2034011
1553,3032070,2034012
1554,3032080,2034011
1555,3032090,2034012
1556,3032092,2034012
1557,3032093,2034011
1558,3032094,2034012
1559,3032095,2034010
1560,3032096,2034013
1561,3032097,2034013
1562,3032098,2034013
1563,3032100,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036
1564,3032110,40100010|40100020
1565,3032120,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015
1566,3032130,1310005|1310011|1310001|1310012|1310013|1310008|1310006|1310014|1310015|1310020|1310018|1310021|1310019|1310003|1310009|1310010|1310016|1310002
1567,3032140,1320001|1320002|1320003|1320004|1320005|1320006|1320007|1320008|1320009|1320010
1568,3032150,3024022|3024023|3024024
1569,3032160,3024030|3024029
1570,3032170,1280007|1290059|1290060|1290062|1290056|1290061|1290057|1280004|1280008
1571,3032180,1070145|1070075|1070076|1080024|1090014|1090015|1090016|1090035|1090036|1090037
1572,3032190,40100101|40100251|40100261|40100271|40100291|40100301|40100311|40100401|40100461|40100561
1573,3032200,3024006|3024007|3024008|3024009|3024010
1574,3032210,40100102|40100252|40100262|40100272|40100292|40100302|40100312|40100402|40100462|40100562
1575,3032212,1290080|1290081|1290082|1290079|1290083|1290084|1290085
1576,3032220,3011509|10329388|7330989|8331589|11331989
1577,3032221,3011510|10329387|7330988|8331588|11331988
1578,3032222,3011511|10329387|7330987|8331587|11331987
1579,3032230,12333389|12333489|13334089|4334589|4334789|1337189|14349989|14350089|4334889|4334989|4335189|9335889|2336489|2336589|5338389|5338489|6337689|6337789|6349189|13351889|13352089
1580,3032240,12333488|12333688|13334088|4334588|4334788|1337188|14349988|14350088|4334888|4335188|4335588|9335888|2336488|2336588|1337288|5338388|5338488|6337888|6337788|6337988|13334288|13351988
1581,3032250,12333787|12333687|13334387|4334587|4334787|1337187|14349987|14350287|4334887|4335187|4335587|9335887|2336487|2336587|5338587|5359087|6337887|6338087|6337987|13352287|13352087
