Id,EquipSecondId,SecondId,TypeId,Name,Tips,Model,ModelPath,ModelMaps,EquipId,WeaponId,IsBind,Refine,RefineMaxLv,RefineInit,EnchantingId,EnchantingSkill,WeaponRangeAttr,BaseAttributes,EntryAttributeOne,EntryAttributeTwo,ExtraAttribute,EquipText,AttrLib,SkillLib,HoleNum,HoleId,RecommendSchool,RefineBaseAttributes,IsShowInHandBook,AttrType,ReformSkill,level,LocalizationArea,isConnect,Coloration
1070149,1070149,11101,,咪咪帽,,Helmet_MiMiMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=41=4=0|0=24=2=0|0=202=800=0,,,,,,,1,500,,7,,,,,,1,
1070150,1070150,11101,,趴趴狄波萝太,,Helmet_PaPaDiBoLuoTai_01,,,7,0,1,0,20,0,,,,0=32=16=0|0=213=800=0,1=400025001=pro=0=500=skillcast=0=300003=skilllv=0=5,,,3007,,,1,500,,7,,,,,,1,
1070151,1070151,11101,,上弦月发夹,,Helmet_ShangXianYueFaJia_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=41=6=0,,,,,,,1,500,,7,,,,,,1,
1070152,1070152,11101,,天使波利帽子,,Helmet_TianShiBoLiMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=187=1000=0|0=22=3=0|0=47=150=0,,,,,,,1,500,,7,,,,,,1,
1070153,1070153,11101,,自娱自乐箱子I,,Helmet_XiangZi02_01,,,7,0,1,0,15,0,,,,0=32=10=0,1=400034001=skill=0=10009=skilllv=0=1,,,3008,,,1,500,,7,,,,,,1,
1070154,1070154,11101,,自娱自乐箱子II,,Helmet_XiangZi01_01,,,7,0,1,0,15,0,,,,0=32=10=0,1=400034001=skill=0=10009=skilllv=0=1,,,3009,,,1,500,,7,,,,,,1,
1070155,1070155,11101,,小熊帽,,Helmet_XiaoXiongMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=220=1200=0,,,,,,,1,500,,7,,,,,,1,
1070156,1070156,11101,,音标耳机,,Helmet_YinBiaoErJi_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=41=4=0|0=264=600=0|0=266=600=0,,,,,,,1,500,,7,,,,,,1,
1070157,1070157,11101,,爱唱歌的小鸟,,Helmet_AiChangGeDeXiaoNiao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=20=2=0|0=210=800=0,,,,,,,1,500,,7,,,,,,1,
1070158,1070158,11101,,耳罩,,Helmet_ErZhao_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=260=1200=0,,,,,,,1,500,,7,,,,,,1,
1070159,1070159,11101,,红蝶丝带,,Helmet_HongDieSiDai_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=216=400=0|0=214=300=0,,,,,,,1,500,,7,,,,,,1,
1070160,1070160,11101,,铃铛发带,,Helmet_LingDangFaDai_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=22=2=0,1=400034001=skill=0=300003=skilllv=0=1,,,3010,,,1,500,,7,,,,,,1,
1070161,1070161,11101,,派对帽,,Helmet_PaiDuiMao_01,,,7,0,1,0,13,0,,,,0=32=6=0|0=24=2=0,,,,,,,1,500,,7,,,,,,1,
1070162,1070162,11101,,趴趴章鱼,,Helmet_PaPaZhangYu_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=18=3=0|0=22=3=0,1=400025001=pro=0=500=skillcast=0=200007=skilllv=0=2,,,3011,,,1,500,,7,,,,,,1,
1070163,1070163,11101,,圣诞帽,,Helmet_ShengDanMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=41=10=0|0=24=4=0,,,,,,,1,500,,7,,,,,,1,
1070164,1070164,11101,,神圣的音乐帽子,,Helmet_ShenShengYinYueMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=41=10=0,1=400025001=pro=0=500=skillcast=0=300003=skilllv=0=5,,,3012,,,1,500,,7,,,,,,1,
1070165,1070165,11101,,跳跃的小鸡,,Helmet_TiaoYueDeXiaoJi_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=212=800=0|0=24=3=0,,,,,,,1,500,,7,,,,,,1,
1070166,1070166,11101,,鱼头帽子,,Helmet_YuTouMao_01,,,7,0,1,0,15,0,,,,0=32=10=0,1=400013001=pro=0=300=skillcast=0=410102=skilllv=0=3,,,3013,,,1,500,,7,,,,,,1,
1070167,1070167,11101,,黑猫耳朵,,Helmet_HeiMaoErDuo_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=18=2=0|0=208=700=0,,,,,,,1,500,,7,,,,,,1,
1070168,1070168,11101,,勇士之帽,,Helmet_YongShiZhiMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=5=0,1=400013001=pro=0=200=skillcast=0=610103=skilllv=0=2,,,3014,,,1,500,,7,,,,,,1,
1070170,1070170,11101,,米莉的松饼拼盘,,Helmet_SongBingQuanJiaFu_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=68=100=0|0=14=2=0|0=16=2=0|0=20=2=0,,,,,,,1,500,,7,,,,,,1,
1070171,1070171,11101,,纪念棒球帽,,Helmet_BoLiBangQiuMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=213=550=0|0=18=1=0|0=16=2=0,,,,,,,1,500,,7,,,,,,1,
1070172,1070172,11101,,纪念天使棒球帽,,Helmet_BoLiBangQiuMao01_01,,,7,0,1,0,20,0,,,,0=32=16=0|0=203=600=0|0=18=2=0|0=16=4=0,,,,,,,1,500,,7,,,,,,1,
1070264,1070264,11101,,赏金猎人帽,,Helmet_DaZuoZhan_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=3=0|0=16=3=0|0=20=3=0|0=223=200=0,1=430006701=0=0,,,3074,,,1,500,,7,,,,,,1,
1070265,1070265,11101,,国王纪念帽,,Helmet_GuoWangJiNianMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=3=0|0=16=3=0|0=20=3=0|0=223=200=0,1=430006701=0=0,,,3074,,,1,500,,7,,,,,,1,
1070266,1070266,11101,,蓝波利头饰,,Helmet_LanBoBl_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=3=0|0=16=3=0|0=20=3=0|0=223=200=0,1=430006701=0=0,,,3074,,,1,500,,7,,,,,,1,
1070253,1070253,11101,,童真礼结帽,,Helmet_ChunYouZhuang01_01,,,7,0,1,0,15,0,,,,0=32=10=0,1=400211001=value1=0=1|0=28=100=0|0=37=100=0|1=400008001=baselv=0=0=baselvper=0=1=attr1=0=47=value1=0=2|1=400008001=baselv=0=0=baselvper=0=1=attr1=0=75=value1=0=5,,,3067,,,1,500,,7,,,,,,1,
1070254,1070254,11101,,童真兔子帽,,Helmet_ChunYouZhuang02_01,,,7,0,1,0,20,0,,,,0=32=16=0|0=14=2=0|0=16=2=0|0=20=2=0|0=65=300=0|0=66=300=0,1=430006301=value1=0=1|1=400201001=jinglian=0=10=buffid=0=430006501,,,3071,,,1,500,,7,,,,,,1,
1070256,1070256,11101,,西瓜帽,,Helmet_XiGua_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=18=1=0|0=24=5=0|0=48=300=0|0=74=200=0,,,,,,,1,500,,7,,,,,,1,
1070257,1070257,11101,,螃蟹帽子,,Helmet_PangXieMaoZi_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=4=0|0=218=500=0|0=264=1000=0,,,,,,,1,500,,7,,,,,,1,
1070258,1070258,11101,,贝壳帽,,Helmet_BeiKeMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=41=6=0|0=22=5=0|0=105=200=0,,,,,,,1,500,,7,,,,,,1,
1070259,1070259,11101,,海星头饰,,Helmet_HaiXing_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=16=4=0|0=50=300=0|0=78=1000=0,,,,,,,1,500,,7,,,,,,1,
1070260,1070260,11101,,鳄鱼头套,,Helmet_EYuTouTao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=20=4=0|0=207=500=0|0=265=1000=0,,,,,,,1,500,,7,,,,,,1,
1070261,1070261,11101,,女王坠饰,,Helmet_NvWangDiaoZhui_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=16=10=0|0=225=300=0|0=267=1500=0,,,,,,,1,500,,7,,,,,,1,
1070262,1070262,11101,,熔岩头饰,,Helmet_RongYanFaGu_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=41=12=0|0=22=5=0,1=430006901=0=0,,,3077,,,1,500,,7,,,,,,1,
1070263,1070263,11101,,水晶原石头盔,,Helmet_ShuiJingYuanShi_01,,,7,0,1,0,20,0,,,,0=32=16=0|0=14=4=0|0=22=10=0|0=67=200=0|0=68=200=0,1=430007101=0=0,,,3078,,,1,500,,7,,,,,,1,
1100026,1100026,11101,,半龙之翼,,Back_LongZhiYi_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=20=10=0|0=74=300=0|0=211=500=0|0=184=1000=0,,,,,,,0,,,10,,,,,,1,
1080088,1080088,11101,,流氓贴纸,,Adornment_LiuMangTieZhi_01,,,8,0,1,0,15,0,,,,0=32=10=0,1=400211001=value1=0=1|0=55=3=0|1=430007201=0=0,,,3076,,,0,,,8,,,,,,1,
1070267,1070267,11101,,街头艺人帽子,,Helmet_JieTouYiRenMao_01,,,7,0,1,0,15,0,,,,0=32=10=0|0=14=2=0|0=16=2=0|0=20=2=0|0=79=300=0|0=80=300=0,,,,,,,1,500,,7,,,,,,1,
1070289,1070289,11101,,怪物生日帽1,,Helmet_ShengRiMao01_01,,,7,0,1,0,10,0,,,,0=32=2=0,,,,,,,1,500,,7,,,,,,1,
1070290,1070290,11101,,怪物生日帽2,,Helmet_ShengRiMao02_01,,,7,0,1,0,10,0,,,,0=32=2=0,,,,,,,1,500,,7,,,,,,1,
1080001,1080001,11101,,剑士头盔,,Adornment_JianShiTouKui_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=48=100=0|0=47=150=0,,,,,,,0,,,8,,,,,,1,
1080002,1080002,11101,,妖精长耳朵饰,,Adornment_YaoEr_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=14=4=0|0=16=4=0|0=216=1000=0,,,,,,,0,,,8,,,,,,1,
1080003,1080003,11101,,红晕,,Adornment_HongYun_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=16=2=0|0=14=2=0,,,,,,,0,,,8,,,,,,1,
1080004,1080004,11101,,天使翅膀耳饰,,Adornment_TianShiChiBangErShi_01,,,8,0,1,0,20,0,,,,0=32=16=0|0=18=6=0|0=24=6=0|0=214=1000=0,,,,,,,0,,,8,,,,,,1,
1080005,1080005,11101,,红色小发带,,Adornment_HongSeXiaoFaDai_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=16=2=0|0=14=2=0,,,,,,,0,,,8,,,,,,1,
1080010,1080010,11101,,独眼龙眼罩,,Adornment_DuYanLongYanZhao_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=18=1=0,,,,,,,0,,,8,,,,,,1,
1080011,1080011,11101,,哥布灵面具,,Adornment_HongSeXiaoFaDai_01,,,8,0,1,0,15,0,,,,0=32=16=0,,,,,,,0,,,8,,,,,,1,
1080012,1080012,11101,,哥布灵首领假面,,Adornment_HongSeXiaoFaDai_01,,,8,0,1,0,15,0,,,,0=32=20=0,,,,,,,0,,,8,,,,,,1,
1080013,1080013,11101,,太阳眼镜,,Adornment_TaiYangJing_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=41=4=0|0=55=2=0,,,,,,,0,,,8,,,,,,1,
1080014,1080014,11101,,泳镜,,Adornment_YongJing_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=24=2=0,,,,,,,0,,,8,,,,,,1,
1080015,1080015,11101,,小丑鼻子,,Adornment_XiaoChouBiZi_01,,,8,0,1,0,10,0,,,,0=32=2=0,,,,,,,0,,,8,,,,,,1,
1080016,1080016,11101,,OK绷,,Adornment_OKBeng_01,,,8,0,1,0,10,0,,,,0=32=2=0|0=27=4=0|0=36=4=0,,,,,,,0,,,8,,,,,,1,
1080017,1080017,11101,,恶魔翅膀耳饰,,Adornment_EMoChiBang_01,,,8,0,1,0,20,0,,,,0=32=16=0|0=14=9=0,,,,,,,0,,,8,,,,,,1,
1080018,1080018,11101,,大眼睛眼镜,,Adornment_DaYanJing_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=41=4=0|0=51=5=0,,,,,,,0,,,8,,,,,,1,
1080019,1080019,11101,,蝴蝶假面,,Adornment_HuDieJiaMian_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=41=4=0|0=47=50=0,,,,,,,0,,,8,,,,,,1,
1080035,1080035,11101,,爱心太阳眼镜,,Adornment_TaiYangYanJing01_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=261=1500=0|0=264=500=0,,,,,,,0,,,8,,,,,,1,
1080020,1080020,11101,,白色眼罩,,Adornment_YanZhao01_01,,,8,0,1,0,13,0,,,,0=32=2=0|0=264=500=0,,,,,,,0,,,8,,,,,,1,
1080031,1080031,11101,,菠萝眼镜,,Adornment_TaiYangYanJing02_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=265=1800=0|0=14=3=0|0=16=3=0,,,,,,,0,,,8,,,,,,1,
1080023,1080023,11101,,创可贴,,Adornment_ChuangKouTie_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=258=1200=0|0=75=35=0,,,,,,,0,,,8,,,,,,1,
1080027,1080027,11101,,大嘴鸟的翅膀耳饰,,Adornment_DaZuiNiaoChiBangErShi_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=41=6=0|0=18=2=0,,,,,,,0,,,8,,,,,,1,
1080028,1080028,11101,,单眼眼镜,,Adornment_DanYanYanJing_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=261=1500=0|0=14=5=0|0=16=5=0,,,,,,,0,,,8,,,,,,1,
1080032,1080032,11101,,金色小恶魔耳饰,,Adornment_XiaoEMo_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=204=500=0|0=214=800=0,,,,,,,0,,,8,,,,,,1,
1080030,1080030,11101,,金丝边眼镜,,Adornment_XueYuan_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=261=1800=0|0=16=3=0|0=14=3=0,,,,,,,0,,,8,,,,,,1,
1080036,1080036,11101,,猫耳泳镜,,Adornment_YongJing_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=261=1500=0|0=203=200=0,,,,,,,0,,,8,,,,,,1,
1080022,1080022,11101,,猫爪眼罩,,Adornment_MaoZhuaYanZhao_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=24=2=0|0=20=1=0,,,,,,,0,,,8,,,,,,1,
1080025,1080025,11101,,十字星纹身贴纸,,Adornment_MianBuTieZi_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=41=6=0,,,,,,,0,,,8,,,,,,1,
1080024,1080024,11101,,亲亲贴纸,,Adornment_QinQinTieZi_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=22=2=0,,,,,,,0,,,8,,,,,,1,
1080037,1080037,11101,,天使波利眼罩,,Adornment_BoLiYanZhao_01,,,8,0,1,0,20,0,,,,0=32=16=0|0=28=100=0|0=37=100=0,,,,,,,0,,,8,,,,,,1,
1080026,1080026,11101,,舞会面具,,Adornment_WuHuiJiaMian_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=24=2=0,,,,,,,0,,,8,,,,,,1,
1080029,1080029,11101,,西格伦的翅膀,,Adornment_XiGeLunDeChiBang_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=41=6=0|0=90=500=0,,,,,,,0,,,8,,,,,,1,
1080033,1080033,11101,,小恶魔耳坠,,Adornment_XiaoEMoErHuan_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=204=500=0|0=214=800=0,,,,,,,0,,,8,,,,,,1,
1080034,1080034,11101,,小恶魔眼罩,,Adornment_XiaoEMoYanZhao_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=204=500=0|0=214=800=0,,,,,,,0,,,8,,,,,,1,
1080021,1080021,11101,,眼罩,,Adornment_YanZhao02_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=261=1200=0,,,,,,,0,,,8,,,,,,1,
1080086,1080086,11101,,童真眼镜,,Adornment_ChunYouZhuang_01,,,8,0,1,0,15,0,,,,0=32=10=0|0=22=5=0|0=24=5=0|0=269=1000=0|0=261=1000=0,,,,,,,0,,,8,,,,,,1,
1080087,1080087,11101,,伤口贴,,Adornment_XiGua001_01,,,8,0,1,0,13,0,,,,0=32=6=0|0=16=2=0|0=14=2=0,,,,,,,0,,,8,,,,,,1,
1090001,1090001,11101,,花叶,,Mouth_HuaYe_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=215=1200=0,,,,,,,0,,,9,,,,,,1,
1090002,1090002,11101,,烟斗,,Mouth_YanDou_01,,,9,0,1,0,20,0,,,,0=32=16=0|0=22=5=0|0=37=100=0,,,,,,,0,,,9,,,,,,1,
1090003,1090003,11101,,草叶,,Mouth_CaoYe_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=215=1200=0,,,,,,,0,,,9,,,,,,1,
1090004,1090004,11101,,含在嘴里的棒棒糖,,Mouth_BangBangTang_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=49=20=0|0=47=30=0,,,,,,,0,,,9,,,,,,1,
1090005,1090005,11101,,胡须,,Mouth_HuXu_01,,,9,0,1,0,10,0,,,,0=32=2=0|0=24=1=0,,,,,,,0,,,9,,,,,,1,
1090006,1090006,11101,,口罩,,Mouth_KouZhao_01,,,9,0,1,0,10,0,,,,0=32=2=0,,,,,,,0,,,9,,,,,,1,
1090007,1090007,11101,,土司,,Mouth_TuSi_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=47=30=0,,,,,,,0,,,9,,,,,,1,
1090008,1090008,11101,,愤怒的嘴,,Mouth_FenNuDeZui_01,,,9,0,1,0,20,0,,,,0=32=16=0|0=22=5=0|0=28=100=0,,,,,,,0,,,9,,,,,,1,
1090009,1090009,11101,,金属口罩,,Mouth_JinShuKouZhao_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=48=100=0|0=47=150=0,,,,,,,0,,,9,,,,,,1,
1090010,1090010,11101,,小孩奶嘴,,Mouth_NaiZui01_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=213=400=0,,,,,,,0,,,9,,,,,,1,
1090011,1090011,11101,,深红玫瑰,,Mouth_ShenSeMeiGui_01,,,9,0,1,0,20,0,,,,0=32=16=0|0=28=200=0|0=37=200=0|0=49=100=0,,,,,,,0,,,9,,,,,,1,
1090012,1090012,11101,,铁钉口罩,,Mouth_TieDingKouZhao_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=28=100=0|0=37=100=0,,,,,,,0,,,9,,,,,,1,
1090013,1090013,11101,,叼在嘴里的鱼,,Mouth_YuShi_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=208=500=0|0=218=800=0,,,,,,,0,,,9,,,,,,1,
1090014,1090014,11101,,嘴咬口香糖,,Mouth_ZuiYaoKouXiangTang_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=24=2=0,,,,,,,0,,,9,,,,,,1,
1090015,1090015,11101,,西瓜冰棒,,Mouth_XiGuaBingBang_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=184=300=0,,,,,,,0,,,9,,,,,,1,
1090016,1090016,11101,,挂耳式麦克风,,Mouth_Idol_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=20=2=0,,,,,,,0,,,9,,,,,,1,
1090017,1090017,11101,,喵喵口罩,,Mouth_ShiWeiKouZhao04_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=18=1=0,,,,,,,0,,,9,,,,,,1,
1090018,1090018,11101,,小恶魔口罩,,Mouth_ShiWeiKouZhao03_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=16=2=0,,,,,,,0,,,9,,,,,,1,
1090019,1090019,11101,,小熊口罩,,Mouth_ShiWeiKouZhao01_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=14=2=0,,,,,,,0,,,9,,,,,,1,
1090020,1090020,11101,,坏笑口罩,,Mouth_ShiWeiKouZhao02_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=14=2=0,,,,,,,0,,,9,,,,,,1,
1090021,1090021,11101,,红色面罩,,Mouth_HongSeMianZhao_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=28=100=0,,,,,,,0,,,9,,,,,,1,
1090022,1090022,11101,,四叶草,,Mouth_SiYeCao_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=24=6=0,,,,,,,0,,,9,,,,,,1,
1090023,1090023,11101,,刺客口罩,,Mouth_CiKeKouZhao_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=59=100=0|0=24=4=0,,,,,,,0,,,9,,,,,,1,
1090024,1090024,11101,,小胡子奶嘴,,Mouth_NaiZui_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=91=400=0|0=22=2=0,,,,,,,0,,,9,,,,,,1,
1090025,1090025,11101,,海盗匕首,,Mouth_HaiDaoBiShou_01,,,9,0,1,0,20,0,,,,0=32=16=0|0=206=1000=0|0=216=1000=0,,,,,,,0,,,9,,,,,,1,
1090026,1090026,11101,,喵喵烟斗,,Mouth_TuZiYanDou_01,,,9,0,1,0,20,0,,,,0=32=16=0|0=41=12=0|0=53=8=0,,,,,,,0,,,9,,,,,,1,
1092001,1092001,11101,,巴风特 Choco Cookie,,Mouth_BingGan02_01,,,9,0,1,0,13,0,,,,0=32=6=1|0=14=2=1|0=47=15=1,,,,,,,0,,,9,,,,,,1,
1092002,1092002,11101,,Poring Star 草莓Cookie,,Mouth_BingGan01_01,,,9,0,1,0,13,0,,,,0=32=6=1|0=20=2=1|0=47=15=1,,,,,,,0,,,9,,,,,,1,
1090028,1090028,11101,,好吃的草莓松饼,,Mouth_CaoMei_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=22=2=0,,,,,,,0,,,9,,,,,,1,
1090029,1090029,11101,,好吃的可可松饼,,Mouth_KeKe_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=20=2=0,,,,,,,0,,,9,,,,,,1,
1090030,1090030,11101,,好吃的蛋黄松饼,,Mouth_DanHuang_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=14=2=0,,,,,,,0,,,9,,,,,,1,
1090031,1090031,11101,,好吃的芋泥松饼,,Mouth_XiangYu_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=16=2=0,,,,,,,0,,,9,,,,,,1,
1090032,1090032,11101,,好吃的桂花松饼,,Mouth_GuiHua_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=18=1=0,,,,,,,0,,,9,,,,,,1,
1090033,1090033,11101,,好吃的神秘松饼,,Mouth_HeiMi_01,,,9,0,1,0,10,0,,,,0=32=6=0|0=41=6=0|0=24=2=0,,,,,,,0,,,9,,,,,,1,
1090034,1090034,11101,,好吃的炸鸡,,Mouth_JiTui_01,,,9,0,1,0,15,0,,,,0=32=10=0|0=41=6=0|0=14=3=0|0=16=3=0,,,,,,,0,,,9,,,,,,1,
1090035,1090035,11101,,小狗甜甜圈,,Mouth_ZuiYaoTianTianQuan01_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=14=2=0|0=16=2=0,,,,,,,0,,,9,,,,,,1,
1090036,1090036,11101,,草莓甜甜圈,,Mouth_ZuiYaoTianTianQuan02_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=22=2=0,,,,,,,0,,,9,,,,,,1,
1090037,1090037,11101,,巧克力甜甜圈,,Mouth_ZuiYaoTianTianQuan03_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=20=2=0,,,,,,,0,,,9,,,,,,1,
1090064,1090064,11101,,童真冰淇淋,,Mouth_ChunYouZhuang_01,,,9,0,1,0,20,0,,,,0=32=10=0|0=79=500=0|0=80=500=0|0=224=300=0|0=266=1000=0,1=400211001=value1=0=1,,,3068,,,0,,,9,,,,,,1,
1090065,1090065,11101,,小冰棍,,Mouth_XiGua001_01,,,9,0,1,0,13,0,,,,0=32=10=0|0=14=3=0|0=16=3=0|0=20=3=0|0=91=500=0|0=266=1000=0,,,,,,,0,,,9,,,,,,1,
1090082,1090082,11101,,美味的泡菜蔬菜饼,,Mouth_ShuCaiBing06_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=22=2=0|0=47=100=0,,,,,,,0,,,9,,,,,,1,
1090083,1090083,11101,,美味的胡萝卜蔬菜饼,,Mouth_ShuCaiBing01_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=20=2=0|0=49=30=0,,,,,,,0,,,9,,,,,,1,
1090084,1090084,11101,,美味的海鲜蔬菜饼,,Mouth_ShuCaiBing05_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=14=3=0,,,,,,,0,,,9,,,,,,1,
1090085,1090085,11101,,美味的南瓜蔬菜饼,,Mouth_ShuCaiBing02_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=16=3=0,,,,,,,0,,,9,,,,,,1,
1090086,1090086,11101,,美味的鸡蛋蔬菜饼,,Mouth_ShuCaiBing04_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=18=1=0|0=57=2=0,,,,,,,0,,,9,,,,,,1,
1090087,1090087,11101,,美味的神秘蔬菜饼,,Mouth_ShuCaiBing03_01,,,9,0,1,0,13,0,,,,0=32=6=0|0=41=6=0|0=24=3=0,,,,,,,0,,,9,,,,,,1,
1070295,1070295,11101,,蓝蓝兔耳发圈,,Helmet_ZhongQiuYueTu_01,,,7,0,1,0,15,0,,,,0=32=10=0,1=400211001=value1=0=2|0=68=200=0,,,3094,,,1,500,,7,,,,,,1,
1100001,1100001,11101,,波利背包,,Back_BoLiBeiBao_01,,,10,0,1,0,15,0,,,,0=32=10=0|0=41=6=0|0=22=5=0,,,,,,,0,,,10,,,,,,1,
1100002,1100002,11101,,小天使之翼,,Back_XiaoTianShiZhiYi_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=14=6=0|0=16=6=0|0=18=3=0|0=219=1200=0,,,,,,,0,,,10,,,,,,1,
1100003,1100003,11101,,狂野尾巴,,Tail_KuangYeWeiBa_01,,,10,0,1,0,15,0,,,,0=32=20=0|0=14=6=0,,,,,,,0,,,10,,,,,,1,
1100004,1100004,11101,,小恶魔之翼,,Back_XiaoEMoChiBang_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=14=6=0|0=16=6=0|0=18=3=0|0=214=1200=0,,,,,,,0,,,10,,,,,,1,
1100005,1100005,11101,,蘑菇背包,,Back_XiaoMoGu_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=22=5=0|0=215=1200=0,,,,,,,0,,,10,,,,,,1,
1100006,1100006,11101,,小恶魔背包,,Back_XiaoEMoBeiBao_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=22=5=0|0=214=1200=0,,,,,,,0,,,10,,,,,,1,
1100007,1100007,11101,,浣熊波利背包,,Back_BoLiBeiBao01_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=22=6=0|0=14=4=0|0=16=4=0,,,,,,,0,,,10,,,,,,1,
1100024,1100024,11101,,童真雨伞,,Back_ChunYouZhuang_01,,,10,0,1,0,20,0,,,,0=32=16=0|0=14=2=0|0=16=2=0|0=20=2=0|0=28=200=0|0=37=200=0|0=185=1000=0,1=400201001=jinglian=0=10=buffid=0=430006001,,,3069,,,0,,,10,,,,,,1,
1100025,1100025,11101,,西瓜汁水枪,,Back_XiGua001,,,10,0,1,0,20,0,,,,0=32=16=0,1=400211001=value1=0=1|0=50=300=0|0=44=300=0|0=46=300=0|0=175=500=0,,,3072,,,0,,,10,,,,,,1,
