Id,Desc,BarberStyleID,Hair,Head,Eyes,EyesColor,Eye,EyeColor,Adorment,Mouth,Body,Lower,IsHikaru,VehicleId,Weapon,WeaponEx,Helmet,Back,Tail,Cart,Mount,HeadPortrait
编号,描述,头发,头发,头部,眼睛,眼睛颜色,眼睛,颜色,脸饰,嘴饰,上身,下身,身体模型是否有高光,载具（坐骑）,主手武器,副手武器,头盔,后背,尾巴,手推车,坐骑,头像快照（旋转|位置|大小）
100046,初心者（男十字刺客）NPC用,200707,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Novice_M_ChuShengZhuang_Body,,1,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100047,剑士（男小恶魔）NPC用,200808,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Swordman_M_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100048,服事（男少年）NPC用,200904,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Acolyte_M_YiJieTaoZhuang_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100049,法师（男霜冻）NPC用,201010,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Magician_M_YiJieTaoZhuang_Body,,1,,,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
100050,盗贼（男）NPC用,200106,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Thief_M_YiJieTaoZhuang_Body,,1,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100051,弓箭手（男）NPC用,200206,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Archer_M_YiJieTaoZhuang_Body,,1,,Bow_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100052,初心者（女）,300101,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100053,剑士（女）,300204,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Swordman_F_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100054,服事（女）,300303,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Acolyte_F_YiJieTaoZhuang_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100055,法师（女）,300404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
100056,盗贼（女）,300505,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Thief_F_YiJieTaoZhuang_Body,,1,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100057,弓箭手（女）,300606,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Archer_F_YiJieTaoZhuang_Body,,1,,Bow_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100058,初心者（女）,300707,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,Dagger_001_Weapon,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100059,剑士（女）,300808,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Swordman_F_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100060,服事（女）,300904,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Acolyte_F_YiJieTaoZhuang_Body,,1,,Stick_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100061,法师（女）,301010,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
100062,盗贼（女）,301111,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Thief_F_YiJieTaoZhuang_Body,,1,,Dagger_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100063,弓箭手（女）,301212,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Archer_F_YiJieTaoZhuang_Body,,1,,Bow_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100064,巴啦啦,0,Common_M_YuShenDuiZhang_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_YuShenDuiZhang_Body,,0,,Sword_007_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100066,小王子（礼仪装）,0,Common_M_HuangZi_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031001,4,,,NPC_M_HuangZiXiuXian_Body,,0,,Sword_001_Weapon,,Helmet_HuangZi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100067,小王子（战斗装）,0,Common_M_HuangZi_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031001,4,,,NPC_M_HuangZi_Body,,0,,Sword_001_Weapon,,Helmet_HuangZi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100068,女骑士（坐）,0,Common_F_ChangJuanFa_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,4,,,NPC_F_NvQiShi_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100069,女骑士（站）,0,Common_F_ChangJuanFa_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,4,,,NPC_F_NvQiShi_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100070,女骑士（移动战斗）,0,Common_F_ChangJuanFa_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,4,,,NPC_F_NvQiShi_Body,,0,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100071,女骑士（受伤）,0,Common_F_ChangJuanFa_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,4,,,NPC_F_NvQiShi_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100076,绿帽老大,200808,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,Mouth_HuaYe_01,Swordman_M_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,Helmet_BeiLeiMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100077,绿帽跟班,200909,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,Mouth_KouZhao_01,Acolyte_M_YiJieTaoZhuang_Body,,1,,Stick_002_Weapon,,Helmet_BeiLeiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100078,绿帽智障,200106,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,Adornment_HongYun_01,,Thief_M_YiJieTaoZhuang_Body,,1,,Dagger_001_Weapon,,Helmet_BeiLeiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100081,小王子（礼仪装）,0,Common_M_HuangZi_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031001,4,,,NPC_M_HuangZiXiuXian_Body,,0,,Sword_001_Weapon,,Helmet_HuangZi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100082,波奇,200901,6020009,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030004,2,,,Knight_M_ErJieTaoZhuang01_Body,,1,,Sword_001_Weapon,,Helmet_LanYangYangDeMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100083,萨麦尔,200515,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Acolyte_M_YiJieTaoZhuang_Body,,1,,Hammer_001_Weapon,,Helmet_HuangJinMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100084,谦让骑士,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Knight_M_ErJieTaoZhuang01_Body,,1,,Lance_003_Weapon,,Helmet_HuangJinMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100085,谦让骑士的弟子,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100086,治愈祷文：骑士,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Knight_M_ErJieTaoZhuang01_Body,,1,,Lance_003_Weapon,,Helmet_HuangJinMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100087,治愈祷文：刺客,200403,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Assassin_M_ErJieTaoZhuang01_Body,,1,,Blade_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100088,治愈祷文：猎人,300102,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Hunter_F_ErJieTaoZhuang01_Body,,1,,Bow_004_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100089,料理商人,,Common_M_LiaoLiShangRen02_Hair,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,NPC_M_LiaoLiShangRen02_Body,,0,,Sword_LiaoLiShangRen02_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100090,名誉骑士,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Knight_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_PiLiLeiYun_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100091,武艺骑士,300903,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_DaBaMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100092,礼仪骑士,300906,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_HuangJinGuanMian_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100093,虔诚骑士,300404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_EMoFaQuan_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100094,骑士（男）,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Knight_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100095,骑士（女）,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Knight_F_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100096,樱花城头饰商女,300114,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,NPC_F_TouShiShangRen01_Body,,0,,,,Helmet_ChuYouMaoZi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100097,修女,0,Common_F_XiuNv_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,NPC_F_XiuNv_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100098,攸晤斯克神父,200206,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Priest_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100099,剑士（男）【转职试炼】,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Swordman_M_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100100,剑士（女）【转职试炼】,300201,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Swordman_F_YiJieTaoZhuang_Body,,1,,Sword_001_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100101,服事（男）【转职试炼】,200304,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Acolyte_M_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100102,服事（女）【转职试炼】,300301,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Acolyte_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100103,法师（男）【转职试炼】,200401,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Magician_M_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
100104,法师（女）【转职试炼】,300216,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
100105,盗贼（男）【转职试炼】,200403,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Thief_M_YiJieTaoZhuang_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100106,盗贼（女）【转职试炼】,300501,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Thief_F_YiJieTaoZhuang_Body,,1,,Dagger_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100107,弓箭手（男）【转职试炼】,200515,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,Archer_M_YiJieTaoZhuang_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100108,弓箭手（女）【转职试炼】,300102,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Archer_F_YiJieTaoZhuang_Body,,1,,Bow_008_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100109,商人（男）【转职试炼】,200508,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Merchant_M_YiJieTaoZhuang_Body,,1,,AxeEX_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100110,商人（女）【转职试炼】,300411,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Merchant_F_YiJieTaoZhuang_Body,,1,,AxeEX_001_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100111,初心者1（男）【装死教学假人】,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Novice_M_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100112,初心者2（男）【装死教学假人】,200202,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Novice_M_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100113,初心者3（男）【装死教学假人】,200303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Novice_M_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao01_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100116,初心者1（女）【装死教学假人】,300101,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100117,初心者2（女）【装死教学假人】,300202,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100118,初心者3（女）【装死教学假人】,300303,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Novice_F_ChuShengZhuang_Body,,1,,,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100121,商人（男）摊位装饰npc,200604,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030007,7,,,NPC_M_HuKeLian_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100122,路人甲【主城装饰】,300707,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,8,,,NPC_F_YouLuo_Body,,0,,,,,Back_BoLiBeiBao_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100123,卖肉商人【主城装饰】,200908,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030007,10,,,NPC_M_HuKeLian_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100124,克利芬【主城装饰】,301315,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,5,,,Merchant_F_YiJieTaoZhuang_Body,,0,,,,Adornment_HongSeXiaoFaDai_01,,Tail_KuangYeWeiBa,,,-5=22=0|0=1.53=0|0.27=0.27=1
100125,妇女1【主城装饰】,300204,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031007,2,,,NPC_F_XiaoDianShangRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100126,活泼少女【主城装饰】,300410,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031007,7,Adornment_HongYun_01,,NPC_F_YaoShuShiGongHuiChengYuan_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100127,活泼少年【主城装饰】,200504,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,2,,Mouth_CaoYe_01,NPC_M_LiuMangGongHuiQingBaoRenYuan_Body,,0,,,,Helmet_ChuJiao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100128,小年轻【银色头发】,200415,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=97,6030001,2,Adornment_TaiYangJing_01,,NPC_M_DaKongShi_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100129,小年轻【褐色头发】,200904,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030006,4,,,Merchant_M_YiJieTaoZhuang_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100130,骑士1（前后两个蓝色窗帘布）,200715,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030006,10,,,NPC_M_QiShi01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100132,妇女2（金色头发）,300903,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=98,6031004,3,Adornment_HongYun_01,,NPC_F_DaoJuShangRen_Body,,0,,,,Helmet_HongDieFaDai_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100133,剑士少年【装饰】,200614,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030005,8,,,Swordman_M_YiJieTaoZhuang_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100134,乐园团团员,301505,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=98,6031005,3,,,NPC_F_LeYuanTuanZhangKunNi_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100135,自拼班波,201110,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030008,4,,,NPC_M_JiYiMiGongDaRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100137,自拼露克希,301611,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=98,6031005,7,,,Assassin_F_ErJieTaoZhuang01_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100138,记忆迷宫大人（黑衣教国组织）,,Common_M_BanCun_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030004,4,,,NPC_M_JiYiMiGongDaRen_Body,,0,,Sword_003_Weapon,,Helmet_JiYiMiGongDaRen_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100139,红色双马尾,300203,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,4,,,NPC_F_NaMi_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100140,绿色帽子眼镜潮男,200504,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031008,4,Adornment_YongJing_01,,Blacksmith_M_ErJieTaoZhuang01_Body,,0,,,,Helmet_BeiLeiMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100141,短衣金色短发女,301208,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031008,4,,,NPC_F_LeYuanTuanZhangKunNi_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100142,头饰商人（金色双马尾）,301304,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,NPC_F_TouShiShangRen02_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100143,异域（金色短发）,301404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,NPC_F_TouShiShangRen02_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100144,金色双马尾棒棒糖,300408,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,4,Adornment_OKBeng_01,Mouth_BangBangTang_01,NPC_F_LeYuanTuanZhangKunNi_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100145,魔物学者紫色短发泡泡糖,301505,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031006,4,Adornment_XiaoChouBiZi_01,,NPC_F_MoWuXueZhe_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100146,墨镜口罩发箍粉色头发女,301606,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,4,Adornment_TaiYangJing_01,Mouth_KouZhao_01,NPC_F_YouLuo_Body,,0,,,,Helmet_FenShaFaQuan_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100147,蓝色短发水手服绷带女,301516,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_OKBeng_01,,NPC_F_TouShiShangRen01_Body,,0,,,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100148,短发精灵耳朵头饰商人,301110,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030007,4,Adornment_YaoEr_01,,NPC_F_XiaoDianShangRen_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100149,蓝色短发水手服尖角头饰女,301511,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,Adornment_OKBeng_01,,NPC_F_TouShiShangRen01_Body,,0,,,,,Back_ChuShengZhuangBeiBao02_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100150,蓝色头发眼镜带头上,201216,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Blacksmith_M_ErJieTaoZhuang01_Body,,0,,,,Helmet_YanJing_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100151,骚粉执事,200912,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030008,4,Adornment_TaiYangJing_01,,Fashion_M_ZhiShi_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100152,金色短发执事,200908,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030008,4,,,Fashion_M_ZhiShi_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100153,水手服帽子精灵耳朵男,201204,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,,NPC_M_GuangXuanRenYuan_Body,,0,,,,Helmet_XueShengMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100157,宝妮因佩里亚,301012,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,4,Adornment_TianShiChiBangErShi_01,,HighWizard_F_SanJieTaoZhuang01_Body,,1,,Stick_004_Weapon,,Helmet_GongZhuGuanMian_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
100158,背包帽子蓉儿,200408,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030005,4,Adornment_HuDieJiaMian_01,,NPC_M_DaKongShi_Body,,0,,,,Helmet_FangFengYanJing_01,Back_TieJiangBao_01,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100159,斐扬士兵,,Common_M_BanCun_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_JingWeiBing_Body,,0,,LanceEx_JingWeiBing_Weapon,,Helmet_JingWeiBing_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100160,stop斐扬士兵,201110,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_RenLeiShiBing01_Body,,0,,Spear_MenWei_01_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100161,哪吒卫兵,201110,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_MenWei_Body,,0,,Spear_MenWei_01_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100162,门卫副本,201110,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_RenLeiShiBing02_Body,,0,,Spear_MenWei_01_Weapon,,Helmet_JuDaJinLingDang_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100163,双花成年女,301010,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,NPC_F_NvChengNian_Body,,0,,,,Helmet_HaiTangHuaFaJia_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100164,尖角黑框眼镜潮男,201003,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030005,4,Adornment_HuDieJiaMian_01,,NPC_M_Xiaomaijieke_Body,,0,,,,Helmet_XiaoEMoJiao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100165,西装男,200510,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,Adornment_YaoEr_01,,NPC_M_ZhongLiShengRen_Body,,0,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
100166,塞尼亚（剑,303316,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031002,3,,,Swordman_F_YiJieTaoZhuang_Body,,0,,Sword_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
100167,露比（法,300404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,1,,Stick_001_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
