ID,Comment,SceneType,GatheringNav,EventID,StageType,PublicSceneID,SceneCfgFile,SceneUnityFile,ViewType,ViewGridLen,SceneGridFile,SceneAIFile,LoadingTips,LoadingPic,SyncMode,LineRoleCount,RelationMode,SpecialRelation,BGM,EnvironmentSound,MapName,MapSize,MapSizeChange,MapOffset,MapEntryName,MiniMap,MiniMapName,MiniMapSize,CamDis,CamConfig,SceneEnterType,StartPos,StartFace,StartCamFace,IsStaticScene,ReviveType,IsUseItemRevive,ReviveCost,ReviveScenePosition,ReviveSceneFace,ReviveSceneCamera,LandPos,LandFace,LandCamFace,LineWarningRoleNum,LineThresholdRoleNum,LineRecycleRoleNum,Campmatching,IsNeedStore,Vehicle,VehicleFly,BattleVehicle,IsHudWordMask,FirstInCutscene,SceneUiId,CanAutoPath,RecommendLevel,EventTriggerPoint,TeamSyncInterval,MemberConfirm,ForceFollow,Forbid3D,CanMnMapNav,NotReconnect,MerceneryNotAllow,PetNotAllow,EnterCutSceneId,IsFAQImport,DynamicAttrType,HidingFriendlyCanSee,LocalizationArea,ParamKeys,ParamValues
4100,净化修道院,3,0,0,5,,RO_JingHuaXiuDaoYuan_EZ,sc_guchengxiudaoyuan_001/sc_guchengxiudaoyuan_001,1,,sc_guchengxiudaoyuan_001,Dungeons_JingHuaXiuDaoYuan_Scene_EZ,1,1,1,,0,,BGM_Fear,,sc_guchengxiudaoyuan_001,350,0.72=1,7=1,剧情·净化修道院,剧情·净化修道院,剧情·净化修道院,512,15,4,,170.84=44.02=71.50,0,180,0,2,0,,170.84=44.02=71.50,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4101,净化修道院,3,0,0,5,,RO_JingHuaXiuDaoYuan_H,sc_guchengxiudaoyuan_001/sc_guchengxiudaoyuan_001,1,,sc_guchengxiudaoyuan_001,Dungeons_JingHuaXiuDaoYuan_Scene_H,1,1,1,,0,,BGM_Fear,,sc_guchengxiudaoyuan_001,350,0.72=1,7=1,试炼·净化修道院,试炼·净化修道院,试炼·净化修道院,512,15,4,,170.84=44.02=71.50,0,180,0,2,0,,170.84=44.02=71.50,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4102,净化修道院,3,0,0,5,,RO_JingHuaXiuDaoYuan_H,sc_guchengxiudaoyuan_001/sc_guchengxiudaoyuan_001,1,,sc_guchengxiudaoyuan_001,Dungeons_JingHuaXiuDaoYuan_Scene_H,1,1,1,,0,,BGM_Fear,,sc_guchengxiudaoyuan_001,350,0.72=1,7=1,挑战·净化修道院,挑战·净化修道院,挑战·净化修道院,512,15,4,,170.84=44.02=71.50,0,180,0,2,0,,170.84=44.02=71.50,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
42,魔法师工会,2,1,0,4,,RO_Zhuanzhifashi,sc_zzfs_001/sc_zzfs_001,2,7,sc_zzfs_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfGeffen_JiFen,,sc_zzfs_001,80,1=1,47=0,魔法师工会,魔法师工会,,512,15,,,47.28=12.53=34.54,0,180,1,1,0,,47.28=12.53=34.54,,,47.28=12.53=34.54,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,1,,,,,
43,弓箭手工会,2,1,0,4,,RO_Zhuanzhigongshou,sc_zzgjs_001/sc_zzgjs_001,2,7,sc_zzgjs_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfPayon_FeiYang,,sc_zzgjs_001,80,1=1,47=0,弓箭手工会,弓箭手工会,,512,15,,,48.34=12.52=37.12,0,180,1,1,0,,48.34=12.52=37.12,,,48.34=12.52=37.12,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,1,,,,,
44,商人工会,2,1,0,4,,RO_Zhuanzhishangren,sc_zzsr_001/sc_zzsr_001,2,7,sc_zzsr_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfAlberta_AiErBeiTa,,sc_zzsr_001,90,1=1,0=47,商人工会,商人工会,商人工会,512,15,,,50.16=4.5=30.9,0,180,1,1,0,,50.16=4.5=30.9,,,50.16=4.5=30.9,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,1,,,,,
45,斐扬南部,2,1,0,4,,RO_Feiyangnanbu,sc_feiyangnanbu_001/sc_feiyangnanbu_001,2,7,sc_feiyangnanbu_001,Common_SceneAI_feiyangnanbu,1,2,1,,0,,BGM_PeacefulForest_BeiMen,,sc_feiyangnanbu_001,200,1=1,5=30,斐扬南部,斐扬南部,斐扬南,512,15,,,83.36=33.23=126.65,0,180,1,4,1,,83.36=33.23=126.65,,,83.36=33.23=126.65,0,0,100,120,60,,1,1,1,1,,,1,1,15,,,,,,,,,,,1,,,,,
46,新创角选角场景,0,0,0,0,,RO_Dengluchuangjue,sc_denglu_003/sc_denglu_003,1,,,Common_SceneAI_Default,1,2,0,,0,,BGM_Title_DengLu_old,Amb_lightwind,,,,,,登录场景,,,,,,,,,0,1,0,,0=0=0,,,,0,0,0,0,,,1,1,1,1,,,1,0,,,,,,,,,,,,,,,,,
47,斐扬,1,1,0,3,,RO_Feiyang,sc_feiyang_001/sc_feiyang_001,2,7,sc_feiyang_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfPayon_FeiYang,,sc_feiyang_001,270,1=1,-25=21,斐扬,斐扬,斐扬,512,15,,,128.25=16.5=66.16,90,180,1,4,1,,128.25=16.5=66.16,,,128.25=16.5=66.16,180,180,300,400,200,,1,1,1,1,,100111,1,1,20,,,,,,,,,,,1,,,,,
48,斐扬东南,2,1,0,4,,RO_Feiyangdongnan,sc_feiyangshulin_002/sc_feiyangshulin_002,2,7,sc_feiyangshulin_002,Common_SceneAI_feiyangdongnan,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangshulin_002,210,0.9=1,18=-6,斐扬东南,斐扬东南,斐扬东南,512,15,,,36.13=43.00=105.25,0,180,1,4,1,,36.13=43.00=105.25,,,36.13=43.00=105.25,0,0,100,120,60,,1,1,1,1,,,1,1,60,,,,,,,,,,,1,,,,,
49,吉芬塔过渡,2,1,0,4,,RO_Jifentaguodu,sc_jifenguodu_001/sc_jifenguodu_001,2,7,sc_jifenguodu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_EthicalAspiration,,sc_jifenguodu_001,95,1=1,17=5,吉芬塔,吉芬塔,吉芬塔,512,15,,,43.97=18.49=58.48,0,180,1,4,1,,43.97=18.49=58.48,,,43.97=18.49=58.48,0,0,80,100,60,,1,1,0,1,,,1,1,,,,,,,,,,,,,,,,,
50,艾尔贝塔,1,1,0,3,,RO_Aierbeita,sc_aierbeita_001/sc_aierbeita_001,2,7,sc_aierbeita_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfAlberta_AiErBeiTa,,sc_aierbeita_001,260,0.9=1,6=-9,艾尔贝塔,艾尔贝塔,艾尔贝塔,512,15,,,117.06=22.16=74.88,90,180,1,4,1,,117.06=22.16=74.88,,,117.06=22.16=74.88,180,180,300,400,200,,1,1,1,1,,100110,1,1,20,,,,,,,,,,,1,,,,,
51,黑店,2,1,0,4,,RO_Heidian,sc_heidian_001/sc_heidian_001,2,7,sc_heidian_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Borborema,,sc_heidian_001,100,1=1,0=54,黑店,黑店,,512,15,,,34.4=22.28=33.47,0,225,1,1,0,,34.4=22.28=33.47,,,34.4=22.28=33.47,0,0,100,120,60,,1,1,0,1,,,1,1,50,,,,,,,,,,,1,,,,,
52,弓手村,2,1,0,3,,RO_Gongshoucun,sc_gongshoucun_001/sc_gongshoucun_001,2,7,sc_gongshoucun_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfPayon_FeiYang,,sc_gongshoucun_001,140,1=1,-6=16,弓手村,弓手村,弓手村,512,15,,,67.59=10.18=53.50,90,180,1,4,1,,67.59=10.18=53.50,,,67.59=10.18=53.50,180,180,300,250,200,,1,1,1,1,,,1,1,,,,,,,,,,,,1,,,,,
53,吉芬旷野,2,1,0,4,,RO_Jifenkuangye,sc_jifenkuangye_001/sc_jifenkuangye_001,2,7,sc_jifenkuangye_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_jifenkuangye_001,270,0.86=1,0=0,吉芬旷野,吉芬旷野,吉芬旷野,512,15,,,209.54=1.97=138.07,0,180,1,4,1,,209.54=1.97=138.07,0,0,209.54=1.97=138.07,0,0,50,80,40,,1,1,1,1,,,1,1,70,,,,,,,,,,,1,,,,,
54,马车森林,2,1,0,4,,RO_Machesenlin,sc_machesenlin_001/sc_machesenlin_001,2,7,sc_machesenlin_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_machesenlin_001,310,1=1,-2=-4,马车森林,马车森林,马车森林,512,15,,,175.1=20.57=67.44,0,180,1,4,1,,175.1=20.57=67.44,0,0,175.1=20.57=67.44,0,0,50,80,40,,1,1,1,1,,,1,1,70,,,,,,,,,,,1,,,,,
55,克雷斯特汉姆古城,2,1,0,4,,RO_Gucheng,sc_gucheng_001/sc_gucheng_001,2,7,sc_gucheng_001,Common_SceneAI_Default,1,2,1,,0,,BGM_CursePain_GuCheng,,sc_gucheng_001,400,0.75=1,3=0,克雷斯特汉姆古城,古城,古城,512,15,,,196.8=20.52=201.6,90,180,1,4,1,,196.8=20.52=201.6,,,196.8=20.52=201.6,180,180,50,80,40,,1,1,1,1,,100109,1,1,20,,,,,,,,,,,1,,,11,,
56,克特森林,2,1,0,4,,RO_Ketesenlin,sc_ketesenlin_001/sc_ketesenlin_001,2,7,sc_ketesenlin_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_ketesenlin_001,320,0.88=1,3=-6,克特森林,克特森林,克特森林,512,15,,,166=20.51=257.25,0,180,1,4,1,,166=20.51=257.25,0,0,166=20.51=257.25,180,0,50,80,40,,1,1,1,1,,,1,1,70,,,,,,,,,,,,,,,,
57,贤者之间,2,1,0,4,,RO_Xianzhedating,sc_xianzhedating_001/sc_xianzhedating_001,2,7,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_EthicalAspiration,,sc_xianzhedating_001,125,1=1,7=0,贤者之间,贤者之间,贤者之间,512,15,,,51.97=5.07=51.77,0,180,1,1,0,,51.97=5.07=51.77,,,51.97=5.07=51.77,0,0,200,250,150,,1,1,0,1,,,1,1,30,,,,,,,,,,,1,,,,,
58,监狱,2,1,0,4,,RO_Mengluokejianyu,sc_mlkdilao_001/sc_mlkdilao_001,2,7,sc_mlkdilao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_GoodNight,,sc_mlkdilao_001,110,1=1,14=-14,监狱,监狱,监狱,512,15,,,50.15=10.91=52.08,0,180,1,1,0,,50.15=10.91=52.08,0,,50.15=10.91=52.08,0,0,100,120,60,,1,1,0,1,,,1,1,,,,,,,,,,,,,,,,,
59,普隆德拉主题酒吧,2,1,0,4,,RO_Zhutijiuba,sc_paidui_001/sc_paidui_001,2,7,sc_paidui_001,Common_SceneAI_jiuba_pulongdela,1,2,1,,0,,BGM_MysticHaze2,,sc_paidui_001,120,1=1,6=0,主题酒吧,主题酒吧,主题酒吧,512,15,,,41.54=10.34=36.67,0,180,1,1,0,,41.54=10.34=36.67,0,,41.54=10.34=36.67,0,0,200,250,150,,1,0,0,0,,,20,1,,,,,,,,,1,1,,1,,,,,
60,伊思鲁得酒吧,2,1,0,4,,RO_Yisiludejiuba,sc_ysld_jiuba_001/sc_ysld_jiuba_001,2,7,sc_ysld_jiuba_001,Common_SceneAI_Default,1,2,1,,0,,BGM_EthicalAspiration,,sc_ysld_jiuba_001,90,1=1,0=40,酒吧,酒吧,酒吧,512,15,,,34.52=30.28=40.02,0,180,1,1,0,,34.52=30.28=40.02,0,,34.52=30.28=40.02,0,0,200,250,150,,1,1,0,1,,,1,1,,,,,,,,,,,,1,,,,,
61,伊思鲁得角斗场,2,1,0,4,,RO_Yisiludetiaozhanchang,sc_tiaozhanchang_001/sc_tiaozhanchang_001,2,7,sc_tiaozhanchang_001,Common_SceneAI_Default,1,2,1,,0,,BGM_UnderTheGround_XiaShuiDao,,sc_tiaozhanchang_001,140,1=1,13=71,挑战场,挑战场,,512,15,,,66.47=11.10=64.12,180,180,1,1,0,,66.47=11.10=64.12,180,0,,0,0,200,250,200,,1,1,0,1,,,1,1,,,,1,,,,,,,,,,,,,
62,靛青鹦鹉,2,1,0,4,,RO_Zhutijiuba_yingwu,sc_paidui_001/sc_paidui_001,2,7,sc_paidui_001,Common_SceneAI_Default,1,2,1,,0,,BGM_MysticHaze2,,sc_paidui_001,120,1=1,6=0,靛青鹦鹉,靛青鹦鹉,靛青鹦鹉,512,15,,,41.54=10.34=36.67,0,180,1,1,0,,41.54=10.34=36.67,0,,41.54=10.34=36.67,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
63,混沌的枷锁,2,1,0,4,,RO_Hundunjiasuo,sc_mlkchengbao_001/sc_mlkchengbao_001,2,7,sc_mlkchengbao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_MysticHaze2,,sc_mlkchengbao_001,300,0.8=0.8,82=2,混沌的枷锁,混沌的枷锁,混沌的枷锁,512,15,,,104.23=4.64=97.26,0,180,1,1,0,,104.23=4.64=97.26,0,,104.23=4.64=97.26,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
64,朱诺学院,2,1,0,4,,RO_Donglishirukou,sc_zhuansheng_001/sc_zhuansheng_001,2,7,sc_zhuansheng_001,Common_SceneAI_Default,1,2,1,,0,,BGM_ThemeOfJuno,,sc_zhuansheng_001,400,0.9=1,-4=23,朱诺学院,朱诺学院,朱诺学院,512,15,,,198.27=54.69=87.3,0,180,1,1,0,,198.27=54.69=87.3,0,,198.27=54.69=87.3,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
65,英灵殿,2,1,0,4,,RO_Yinglingdian_JinJie,sc_yinglingdian_003/sc_yinglingdian_003,2,7,sc_yinglingdian_003,Common_SceneAI_Default,1,2,1,,0,,BGM_GreatHonor,,sc_yinglingdian_003,280,1=1,-4=20,英灵殿,英灵殿,英灵殿,512,15,,,142.06=63.86=64.3,0,180,1,1,0,,142.06=63.86=64.3,0,,142.06=63.86=64.3,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
66,魔神之塔,2,1,0,4,,RO_Moshenzhita,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,2,7,sc_dungeon_moshenta_001,Common_SceneAI_Default,1,2,1,,0,,BGM_GoodNight,,sc_dungeon_moshenta_001,665,1.7=1.7,314=206,魔神之塔,魔神之塔,魔神之塔,512,15,,,132.97=58.89=60.95,0,180,1,1,0,,132.97=58.89=60.95,0,,132.97=58.89=60.95,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
67,斐扬树林深处,2,1,0,4,,RO_Feiyangshulinshenchu,sc_feiyangdongnan_001/sc_feiyangdongnan_001,2,7,sc_feiyangdongnan_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangdongnan_001,350,0.8=1,22=-6,斐扬树林深处,斐扬树林深处,树林深处,512,15,,,39.85=40.39=94.40,0,180,1,4,1,,39.85=40.39=94.40,,,39.85=40.39=94.40,0,0,100,120,60,,1,1,1,1,,,1,1,60,,,,,,,,,,,1,,,,,
68,妙勒尼山脉,2,1,0,4,,RO_Miaolenishanmai,sc_miaolenishanmai_001/sc_miaolenishanmai_001,2,7,sc_miaolenishanmai_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_miaolenishanmai_001,280,0.8=1,-6=9,妙勒尼山脉,妙勒尼山脉,妙勒尼,512,15,,,158.92=54.60=41.74,0,180,1,4,1,,158.92=54.60=41.74,,,158.92=54.60=41.74,0,0,100,120,60,,1,1,1,1,,,1,1,60,,,,,,,,,,,,,,,,
69,梦罗克城主邸,2,1,0,4,,RO_ChengZhuJia,sc_mlkchengbao_001/sc_mlkchengbao_001,2,7,sc_mlkchengbao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_MysticHaze2,,sc_mlkchengbao_001,300,0.8=0.8,82=2,梦罗克皇宫,梦罗克皇宫,梦罗克皇宫,512,15,,,89=15.80=239,0,180,1,1,0,,89=15.80=239,0,,89=15.80=239,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
70,梦罗克城主邸,2,1,0,4,,RO_ChengZhuJia2,sc_mlkchengbao_001/sc_mlkchengbao_001,2,7,sc_mlkchengbao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_MysticHaze2,,sc_mlkchengbao_001,300,0.8=0.8,82=2,梦罗克皇宫,梦罗克皇宫,梦罗克皇宫,512,15,,,90.21=15.80=199.12,0,180,1,1,0,,90.21=15.80=199.12,0,,90.21=15.80=199.12,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
71,时装商店,2,1,0,4,,RO_shizhuangdian,sc_shizhuangdian_001/sc_shizhuangdian_001,2,7,sc_shizhuangdian_001,Common_SceneAI_Default,1,2,1,,0,,BGM_MysticHaze2,,sc_shizhuangdian_001,160,0.85=1,-4=0.2,时装商店,时装商店,时装商店,512,15,,,80.53=33.73=37,0,225,1,1,0,,80.53=33.73=37,,,80.53=33.73=37,0,0,200,250,150,,1,1,0,1,,,1,1,12,,,,,,,,,,,1,,,,,
72,魔神之塔,2,1,0,4,,RO_Moshenzhita_JingXiang,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,2,7,sc_dungeon_moshenta_001,Common_SceneAI_Default,1,2,1,,0,,BGM_GoodNight,,sc_dungeon_moshenta_001,665,1.7=1.7,314=206,魔神之塔,魔神之塔,魔神之塔,512,15,,,132.97=58.89=60.95,0,180,1,1,0,,132.97=58.89=60.95,0,,132.97=58.89=60.95,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
73,混沌的枷锁,2,1,0,4,,RO_Hundunjiasuo1,sc_mlkchengbao_001/sc_mlkchengbao_001,2,7,sc_mlkchengbao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Abyss_MiWuDao,,sc_mlkchengbao_001,300,0.8=0.8,82=2,混沌的枷锁,混沌的枷锁,混沌的枷锁,512,15,,,88.89=1.18=83.41,0,180,1,1,0,,88.89=1.18=83.41,0,,88.89=1.18=83.41,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
74,魔神之塔,2,1,0,4,,RO_Moshenzhita_JingXiang2,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,2,7,sc_dungeon_moshenta_001,Common_SceneAI_Default,1,2,1,,0,,BGM_GoodNight,,sc_dungeon_moshenta_001,665,1.7=1.7,314=206,魔神之塔,魔神之塔,魔神之塔,512,15,,,132.97=58.89=60.95,0,180,1,1,0,,132.97=58.89=60.95,0,,132.97=58.89=60.95,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
75,普隆德拉东门,2,1,0,3,,RO_Dongmen,sc_dongmen_001/sc_dongmen_001,2,7,sc_dongmen_001,Common_SceneAI_Default,1,2,1,,0,,BGM_URInRuins_Monk,,sc_dongmen_001,330,0.8=1,-7=22,普隆德拉东门,普隆德拉东门,东门,512,15,,,61.23=3.59=120.05,90,180,1,4,0,,61.23=3.59=120.05,,,61.23=3.59=120.05,180,180,100,120,60,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,27,,
76,圣卡毕利那修道院,2,1,0,4,,RO_Zhuanzhiwuseng,sc_wszz_001/sc_wszz_001,2,7,sc_wszz_001,Common_SceneAI_Default,1,2,1,,0,,BGM_URInRuins_Monk,,sc_wszz_001,230,0.78=1,7=78,圣卡毕利那修道院,圣卡毕利那修道院,修道院,512,15,,,111.5=11.63=43.93,0,180,1,1,0,,111.5=11.63=43.93,,,111.5=11.63=43.93,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,,,,27,,
77,克雷斯特汉姆古城堡,2,1,0,4,,RO_Guchengchengbao_kaimen1,sc_gcchengbao_001/sc_gcchengbao_001,2,7,sc_gcchengbao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_CursePain_GuCheng,,sc_gcchengbao_001,550,0.8=1,41=0,克雷斯特汉姆古城堡,克雷斯特汉姆古城堡,克雷斯特汉姆古城堡,512,15,,,235.5=32.3=53.3,0,180,1,1,0,,235.5=32.3=53.3,,,235.5=32.3=53.3,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,,,,11,,
78,十字军圣堂,2,1,0,4,,RO_Shizijunzongbu,sc_szjzzdating_001/sc_szjzzdating_001,2,7,sc_szjzzdating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_GreatHonor,,sc_szjzzdating_001,150,0.88=1,60=9,十字军圣堂,十字军圣堂,十字军圣堂,512,15,,,57.56=24.85=39.32,0,180,1,1,0,,57.56=24.85=39.32,,,57.56=24.85=39.32,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,,,,11,,
80,迷雾岛,18,0,0,4,,RO_Miwudao_kuafu,sc_wuxiantarukou_001/sc_wuxiantarukou_001,2,7,sc_wuxiantarukou_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Abyss_MiWuDao,Ambience_Forest2,sc_wuxiantarukou_001,120,1=2,15=0,迷雾岛,迷雾岛,迷雾岛,512,15,,,55.68=12.56=52.16,90,90,1,4,1,,55.68=12.56=52.16,,,55.68=12.56=52.16,0,90,200,300,150,,1,1,0,1,,,1,0,50,,,,,,,,,,,,,,,,
81,英灵殿,2,1,0,4,,RO_Yinglingdian_Jingxiang,sc_yinglingdian_003/sc_yinglingdian_003,2,7,sc_yinglingdian_003,Common_SceneAI_Default,1,2,1,,0,,BGM_GreatHonor,,sc_yinglingdian_003,280,1=1,-4=20,英灵殿,英灵殿,英灵殿,512,15,,,142.06=63.86=64.3,0,180,1,1,0,,142.06=63.86=64.3,0,,142.06=63.86=64.3,0,0,200,250,150,,1,0,0,0,,,1,1,,,,,,,,,,,,,,,,,
82,姜饼城原野,2,1,0,4,,RO_Jiangbingchengyuanye,sc_jbcyuanye_001/sc_jbcyuanye_001,2,7,sc_jbcyuanye_001,Common_SceneAI_pulongdela,1,2,1,,0,,BGM_SnowInMyHeart_JiangBingCheng,,sc_jbcyuanye_001,380,0.85=1,12=-16,姜饼城原野,姜饼城原野,姜饼城原野,512,15,,,193.06=26.28=149.19,90,180,1,4,1,,193.06=26.28=149.19,,,193.06=26.28=149.19,0,180,100,120,60,,1,1,0,1,,,1,1,60,,,,,,,,,,,1,,,27,,
83,废置实验室,2,1,0,4,,RO_JingXiang_BaLeiMengDe2,sc_gunayanjiujidi_001/sc_gunayanjiujidi_001,2,7,sc_gunayanjiujidi_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NaiveRave,,sc_gunayanjiujidi_001,190,1=1,4=-25,废置实验室,废置实验室,废置实验室,512,15,5,,56.82=0.68=150.66,180,180,1,1,0,,56.82=0.68=150.66,180,180,56.82=0.68=150.66,0,0,1,1,1,,1,0,0,1,,,1,1,60,,,,,,,,,,,,,,9,,
84,圣诞奇遇：曼督斯宅邸,2,1,0,4,27,RO_Huanggong_QiYu,sc_huanggong_001/sc_huanggong_001,2,7,sc_huanggong_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DivineGrace_ZhuanZhiDaTing,,sc_huanggong_001,210,0.9=1.2,0=20,,曼督斯宅邸,曼督斯宅邸,512,15,,,140.00=11.46=81.97,0,180,1,1,0,,140.00=11.46=81.97,,,140.00=11.46=81.97,0,0,1,1,1,,1,0,0,1,,,1,1,1,,,,,,,,,,,,,,27,,
85,艾尔帕兰,1,1,0,3,,RO_Aierpalan,sc_aierpalan_jbs_001/sc_aierpalan_jbs_001,2,7,sc_aierpalan_jbs_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Aierpalan_Champion,sc_pulongdela_001,sc_aierpalan_001,400,0.8=1,-4=7,艾尔帕兰,艾尔帕兰,艾尔帕兰,512,15,,,197=60=51.2,0,180,1,4,1,,197=60=51.2,,,197=60=51.2,0,180,400,500,300,,1,1,1,1,,100131,1,1,60,,,,,,,,,,,,,,9,,
86,妙勒尼·北麓,2,1,0,4,,RO_Miaolenibeilu,sc_miaolenibeilu_001/sc_miaolenibeilu_001,2,7,sc_miaolenishanmai_001,Common_SceneAI_Default,1,2,1,,0,,BGM_FirefliesHeaven,Ambience_Forest,sc_miaolenibeilu_001,260,0.85=1,0=0,妙勒尼·北麓,妙勒尼·北麓,妙勒尼·北麓,512,15,,,123.5=23.72=42.5,0,180,1,4,1,,123.5=23.72=42.5,,,123.5=23.72=42.5,0,0,60,100,50,,1,1,0,1,,,1,1,60,,,,,,,,,,,,,,9,,
87,发乐斯灯塔岛,1,1,0,4,,RO_DengTaDao,sc_dengtadao_001/sc_dengtadao_001,2,7,sc_dengtadao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Dengta_island,Ambience_Island,sc_dengtadao_001,360,0.68=0.68,-0.25=-0.6,发乐斯灯塔岛,发乐斯灯塔岛,发乐斯灯塔岛,512,15,,,259.7=41.9=88.13,0,180,1,4,1,,259.7=41.9=88.13,,,259.7=41.9=88.13,0,0,60,100,50,,1,1,0,1,,,1,1,,,,,,,,,,,,1,,,9,,
88,克魔岛,1,1,0,4,,RO_KeMoDao,sc_kemodao_001/sc_kemodao_001,2,7,sc_kemodao_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Kemo_island,Ambience_Island,sc_kemodao_001,340,0.68=0.68,0=0,克魔岛,克魔岛,克魔岛,512,15,,,142.5=22.06=132.5,0,180,1,4,1,,142.5=22.06=132.5,,,142.5=22.06=132.5,0,0,60,100,50,,1,1,0,1,,,1,1,,,,,,,,,,,,1,,,9,,
89,舞娘诗人工会,2,1,0,4,,RO_ZhuanZhiWuNiang,sc_zzwuniang_001/sc_zzwuniang_001,2,7,sc_zzwuniang_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Kemo_island,,sc_zzwuniang_001,130,1.1=1.1,0=0,舞娘诗人工会,舞娘诗人工会,舞娘诗人工会,512,15,,,59.84=3.25=81.41,0,180,1,4,1,,59.84=3.25=81.41,,,59.84=3.25=81.41,0,0,60,100,50,,1,1,0,1,,,1,1,,,,,,,,,,,,1,,,9,,
90,炼金术士工会,2,1,0,4,,RO_Zhuanzhilianjin,sc_zzlianjinshi_001/sc_zzlianjinshi_001,2,7,sc_zzlianjinshi_001,Common_SceneAI_Default,1,2,1,,0,,BGM_Plateau_JiFenBeiBu,Amb_Lianjinshushigonghui,sc_zzlianjinshi_001,110,1=1,-4=-8,炼金术士工会,炼金术士工会,炼金术士工会,512,15,,,57.54=10.63=39.88,0,180,1,1,0,,57.54=10.63=39.88,,,57.54=10.63=39.88,0,0,80,100,60,,1,1,0,1,,,1,1,30,,,,,,,,,,,1,,,9,,
91,艾尔帕兰冒险,2,1,0,4,4050,RO_Guoqusenlin_Maoxian,sc_dungeon_beisenbianyi_001/sc_dungeon_beisenbianyi_001,2,7,sc_dungeon_beisenbianyi_001,Common_SceneAI_Default,1,3,1,,0,,BGM_GoodNight,,sc_dungeon_beisenbianyi_001,350,0.9=1,10=20,过去森林,过去森林,过去森林,512,15,,,193.09=22.34=42.05,-33,147,1,1,0,,193.09=22.34=42.05|220.47=15.56=190.87|158=22=240,-33|0|289,147|180|109,,0,0,1,1,1,,1,0,0,1,,,1,1,,,,,,,,,,,,,,,9,,
