SkillEffectId,UUID
编号,唯一Id，程序用
21020405,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020406,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020407,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020408,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020409,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020410,Player_LordKnight|Player_LordKnight_JiZhongGongJi|0|0|0
21020501,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020502,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020503,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020504,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020505,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020506,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020507,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020508,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020509,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020510,Player_LordKnight|Player_LordKnight_LuoXuanJiCi_01|0|0|0
21020601,Player_LordKnight|Player_LordKnight_JiSuHuiFu|0|0|0
21020602,Player_LordKnight|Player_LordKnight_JiSuHuiFu|0|0|0
21020603,Player_LordKnight|Player_LordKnight_JiSuHuiFu|0|0|0
21020604,Player_LordKnight|Player_LordKnight_JiSuHuiFu|0|0|0
21020605,Player_LordKnight|Player_LordKnight_JiSuHuiFu|0|0|0
21020701,Player_LordKnight|Player_LordKnight_KuangNuZhiQiang|0|0|0
21020702,Player_LordKnight|Player_LordKnight_KuangNuZhiQiang|0|0|0
21020703,Player_LordKnight|Player_LordKnight_KuangNuZhiQiang|0|0|0
21020704,Player_LordKnight|Player_LordKnight_KuangNuZhiQiang|0|0|0
21020705,Player_LordKnight|Player_LordKnight_KuangNuZhiQiang|0|0|0
21020801,Player_LordKnight|Player_LordKnight_ShangHaiZengYa|0|0|0
21020802,Player_LordKnight|Player_LordKnight_ShangHaiZengYa|0|0|0
21020803,Player_LordKnight|Player_LordKnight_ShangHaiZengYa|0|0|0
21020804,Player_LordKnight|Player_LordKnight_ShangHaiZengYa|0|0|0
21020805,Player_LordKnight|Player_LordKnight_ShangHaiZengYa|0|0|0
21020901,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020902,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020903,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020904,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020905,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020906,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020907,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020908,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020909,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21020910,Player_LordKnight|Player_LordKnight_QiaoDa|0|0|0
21021001,Player_LordKnight|Player_LordKnight_ShuangJianGeDang_effect|0|0|0
22010101,Player_Crusader|Player_Crusader_GongJi|0|0|0
22010301,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010302,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010303,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010304,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010305,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010306,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010307,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010308,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010309,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010310,Player_Crusader|Player_Crusader_ZiDongFangYu|0|0|0
22010401,Player_Crusader|Player_Crusader_ZiDongFangYu_effect|0|0|0
22010501,Player_Crusader|Player_Crusader_DunJi_01|0|0|0
22010502,Player_Crusader|Player_Crusader_DunJi_01|0|0|0
22010503,Player_Crusader|Player_Crusader_DunJi_01|0|0|0
22010504,Player_Crusader|Player_Crusader_DunJi_01|0|0|0
22010505,Player_Crusader|Player_Crusader_DunJi_01|0|0|0
22010601,Player_Crusader|Player_Crusader_HuiXuanDunJi|0|0|0
22010602,Player_Crusader|Player_Crusader_HuiXuanDunJi|0|0|0
22010603,Player_Crusader|Player_Crusader_HuiXuanDunJi|0|0|0
22010604,Player_Crusader|Player_Crusader_HuiXuanDunJi|0|0|0
22010605,Player_Crusader|Player_Crusader_HuiXuanDunJi|0|0|0
22010701,Player_Crusader|Player_Crusader_ShenYouZhiGuang|0|0|0
22010702,Player_Crusader|Player_Crusader_ShenYouZhiGuang|0|0|0
22010703,Player_Crusader|Player_Crusader_ShenYouZhiGuang|0|0|0
22010704,Player_Crusader|Player_Crusader_ShenYouZhiGuang|0|0|0
22010705,Player_Crusader|Player_Crusader_ShenYouZhiGuang|0|0|0
22010801,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010802,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010803,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010804,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010805,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010806,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010807,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010808,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010809,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010810,Player_Crusader|Player_Crusader_ShengShiZiGongJi|0|0|0
22010901,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010902,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010903,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010904,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010905,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010906,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010907,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010908,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010909,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22010910,Player_Crusader|Player_Crusader_ShengShiZiShenPan|0|0|0
22011201,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011202,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011203,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011204,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011205,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011206,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011207,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011208,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011209,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22011210,Player_Crusader|Player_Crusader_ZhiYuShu|0|0|0
22020101,Player_Paladin|Player_Paladin_GongJi|0|0|0
22020201,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020202,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020203,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020204,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020205,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020206,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020207,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020208,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020209,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020210,Player_Paladin|Player_Paladin_ShenZhiWeiYa|0|0|0
22020301,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020302,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020303,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020304,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020305,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020306,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020307,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020308,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020309,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020310,Player_Paladin|Player_Paladin_ShengYin_01|0|0|0
22020401,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020402,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020403,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020404,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020405,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020406,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020407,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020408,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020409,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020410,Player_Paladin|Player_Paladin_ShengYin_02|0|0|0
22020501,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020502,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020503,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020504,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020505,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020506,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020507,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020508,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020509,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020510,Player_Paladin|Player_Paladin_ShengYin_03|0|0|0
22020601,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020602,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020603,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020604,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020605,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020606,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020607,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020608,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020609,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020610,Player_Paladin|Player_Paladin_LianXuDunJi|0|0|0
22020701,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020702,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020703,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020704,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020705,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020706,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020707,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020708,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020709,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020710,Player_Paladin|Player_Paladin_ChangMaoJiaSuShu|0|0|0
22020801,Player_Paladin|Player_Paladin_SheMingGongJi|0|0|0
22020802,Player_Paladin|Player_Paladin_SheMingGongJi|0|0|0
22020803,Player_Paladin|Player_Paladin_SheMingGongJi|0|0|0
22020804,Player_Paladin|Player_Paladin_SheMingGongJi|0|0|0
22020805,Player_Paladin|Player_Paladin_SheMingGongJi|0|0|0
22020901,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020902,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020903,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020904,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020905,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020906,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020907,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020908,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020909,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22020910,Player_Paladin|Player_Paladin_XiSheng|0|0|0
22021101,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021102,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021103,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021104,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021105,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021106,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021107,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021108,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021109,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021110,Player_Paladin|Player_Paladin_FanSheDun|0|0|0
22021201,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021202,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021203,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021204,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021205,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021206,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021207,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021208,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021209,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021210,Player_Paladin|Player_Paladin_GuangZhiDun|0|0|0
22021301,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021302,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021303,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021304,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021305,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021306,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021307,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021308,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021309,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
22021310,Player_Paladin|Player_Paladin_NingShenCiJi|0|0|0
40000701,Player_Magician|Player_Magician_GongJi|0|0|0
40000801,Player_Magician|Player_Magician_JinJiZhiLiao|0|0|0
40000901,Player_Magician|Player_Magician_ZhuangSi|0|0|0
40003001,Player_Magician|Player_Magician_ZhongJi|0|0|0
40000101,Player_Magician|Player_Magician_BingJianShu_01|0|0|0
40000102,Player_Magician|Player_Magician_BingJianShu_02|0|0|0
40000103,Player_Magician|Player_Magician_BingJianShu_03|0|0|0
40000104,Player_Magician|Player_Magician_BingJianShu_04|0|0|0
40000105,Player_Magician|Player_Magician_BingJianShu_05|0|0|0
40000106,Player_Magician|Player_Magician_BingJianShu_06|0|0|0
40000107,Player_Magician|Player_Magician_BingJianShu_07|0|0|0
40000108,Player_Magician|Player_Magician_BingJianShu_08|0|0|0
40000109,Player_Magician|Player_Magician_BingJianShu_09|0|0|0
40000110,Player_Magician|Player_Magician_BingJianShu_10|0|0|0
40000201,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000202,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000203,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000204,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000205,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000206,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000207,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000208,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000209,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000210,Player_Magician|Player_Magician_BingDongShu|0|0|0
40000301,Player_Magician|Player_Magician_LeiJiShu_01|0|0|0
40000302,Player_Magician|Player_Magician_LeiJiShu_02|0|0|0
40000303,Player_Magician|Player_Magician_LeiJiShu_03|0|0|0
40000304,Player_Magician|Player_Magician_LeiJiShu_04|0|0|0
40000305,Player_Magician|Player_Magician_LeiJiShu_05|0|0|0
40000306,Player_Magician|Player_Magician_LeiJiShu_06|0|0|0
40000307,Player_Magician|Player_Magician_LeiJiShu_07|0|0|0
40000308,Player_Magician|Player_Magician_LeiJiShu_08|0|0|0
40000309,Player_Magician|Player_Magician_LeiJiShu_09|0|0|0
40000310,Player_Magician|Player_Magician_LeiJiShu_10|0|0|0
40000401,Player_Magician|Player_Magician_LeiBaoShu|0|0|0
40000402,Player_Magician|Player_Magician_LeiBaoShu_02|0|0|0
40000403,Player_Magician|Player_Magician_LeiBaoShu_03|0|0|0
40000404,Player_Magician|Player_Magician_LeiBaoShu_04|0|0|0
40000405,Player_Magician|Player_Magician_LeiBaoShu_05|0|0|0
40000406,Player_Magician|Player_Magician_LeiBaoShu_06|0|0|0
40000407,Player_Magician|Player_Magician_LeiBaoShu_07|0|0|0
40000408,Player_Magician|Player_Magician_LeiBaoShu_08|0|0|0
40000409,Player_Magician|Player_Magician_LeiBaoShu_09|0|0|0
40000410,Player_Magician|Player_Magician_LeiBaoShu_10|0|0|0
40000501,Player_Magician|Player_Magician_HuoJianShu_01|0|0|0
40000502,Player_Magician|Player_Magician_HuoJianShu_02|0|0|0
40000503,Player_Magician|Player_Magician_HuoJianShu_03|0|0|0
40000504,Player_Magician|Player_Magician_HuoJianShu_04|0|0|0
40000505,Player_Magician|Player_Magician_HuoJianShu_05|0|0|0
40000506,Player_Magician|Player_Magician_HuoJianShu_06|0|0|0
40000507,Player_Magician|Player_Magician_HuoJianShu_07|0|0|0
40000508,Player_Magician|Player_Magician_HuoJianShu_08|0|0|0
40000509,Player_Magician|Player_Magician_HuoJianShu_09|0|0|0
40000510,Player_Magician|Player_Magician_HuoJianShu_10|0|0|0
40000601,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000602,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000603,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000604,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000605,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000606,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000607,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000608,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000609,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40000610,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40001001,Player_Magician|Player_Magician_ShengLingZhaoHuan_01|0|0|0
40001002,Player_Magician|Player_Magician_ShengLingZhaoHuan_02|0|0|0
40001003,Player_Magician|Player_Magician_ShengLingZhaoHuan_03|0|0|0
40001004,Player_Magician|Player_Magician_ShengLingZhaoHuan_04|0|0|0
40001005,Player_Magician|Player_Magician_ShengLingZhaoHuan_05|0|0|0
40001201,Player_Magician|Player_Magician_NengLiangWaiTao|0|0|0
40001301,Player_Magician|Player_Magician_HuoYanZhiBi_01|0|0|0
40001302,Player_Magician|Player_Magician_HuoYanZhiBi_02|0|0|0
40001303,Player_Magician|Player_Magician_HuoYanZhiBi_03|0|0|0
40001304,Player_Magician|Player_Magician_HuoYanZhiBi_04|0|0|0
40001305,Player_Magician|Player_Magician_HuoYanZhiBi_05|0|0|0
40001306,Player_Magician|Player_Magician_HuoYanZhiBi_06|0|0|0
40001307,Player_Magician|Player_Magician_HuoYanZhiBi_07|0|0|0
40001308,Player_Magician|Player_Magician_HuoYanZhiBi_08|0|0|0
40001309,Player_Magician|Player_Magician_HuoYanZhiBi_09|0|0|0
40001310,Player_Magician|Player_Magician_HuoYanZhiBi_10|0|0|0
40001401,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001402,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001403,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001404,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001405,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001406,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001407,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001408,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001409,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001410,Player_Magician|Player_Magician_ShiHuaShu|0|0|0
40001501,Player_Magician|Player_Magician_BaoFengXue_01|0|0|0
40001502,Player_Magician|Player_Magician_BaoFengXue_02|0|0|0
40001503,Player_Magician|Player_Magician_BaoFengXue_03|0|0|0
40001504,Player_Magician|Player_Magician_BaoFengXue_04|0|0|0
40001505,Player_Magician|Player_Magician_BaoFengXue_05|0|0|0
40001506,Player_Magician|Player_Magician_BaoFengXue_06|0|0|0
40001507,Player_Magician|Player_Magician_BaoFengXue_07|0|0|0
40001508,Player_Magician|Player_Magician_BaoFengXue_08|0|0|0
40001509,Player_Magician|Player_Magician_BaoFengXue_09|0|0|0
40001510,Player_Magician|Player_Magician_BaoFengXue_10|0|0|0
40001601,Player_Magician|Player_Magician_NuLeiQiangJi_01|0|0|0
40001602,Player_Magician|Player_Magician_NuLeiQiangJi_02|0|0|0
40001603,Player_Magician|Player_Magician_NuLeiQiangJi_03|0|0|0
40001604,Player_Magician|Player_Magician_NuLeiQiangJi_04|0|0|0
40001605,Player_Magician|Player_Magician_NuLeiQiangJi_05|0|0|0
40001606,Player_Magician|Player_Magician_NuLeiQiangJi_06|0|0|0
40001607,Player_Magician|Player_Magician_NuLeiQiangJi_07|0|0|0
40001608,Player_Magician|Player_Magician_NuLeiQiangJi_08|0|0|0
40001609,Player_Magician|Player_Magician_NuLeiQiangJi_09|0|0|0
40001610,Player_Magician|Player_Magician_NuLeiQiangJi_10|0|0|0
40001701,Player_Magician|Player_Magician_AnZhiZhangBi_01|0|0|0
40001702,Player_Magician|Player_Magician_AnZhiZhangBi_02|0|0|0
40001703,Player_Magician|Player_Magician_AnZhiZhangBi_03|0|0|0
40001704,Player_Magician|Player_Magician_AnZhiZhangBi_04|0|0|0
40001705,Player_Magician|Player_Magician_AnZhiZhangBi_05|0|0|0
40001706,Player_Magician|Player_Magician_AnZhiZhangBi_06|0|0|0
40001707,Player_Magician|Player_Magician_AnZhiZhangBi_07|0|0|0
40001708,Player_Magician|Player_Magician_AnZhiZhangBi_08|0|0|0
40001709,Player_Magician|Player_Magician_AnZhiZhangBi_09|0|0|0
40001710,Player_Magician|Player_Magician_AnZhiZhangBi_10|0|0|0
40001801,Player_Magician|Player_Magician_HuoYanZhiBi_effect_01|0|0|0
40001802,Player_Magician|Player_Magician_HuoYanZhiBi_effect_02|0|0|0
40001803,Player_Magician|Player_Magician_HuoYanZhiBi_effect_03|0|0|0
40001804,Player_Magician|Player_Magician_HuoYanZhiBi_effect_04|0|0|0
40001805,Player_Magician|Player_Magician_HuoYanZhiBi_effect_05|0|0|0
40001806,Player_Magician|Player_Magician_HuoYanZhiBi_effect_06|0|0|0
40001807,Player_Magician|Player_Magician_HuoYanZhiBi_effect_07|0|0|0
40001808,Player_Magician|Player_Magician_HuoYanZhiBi_effect_08|0|0|0
40001809,Player_Magician|Player_Magician_HuoYanZhiBi_effect_09|0|0|0
40001810,Player_Magician|Player_Magician_HuoYanZhiBi_effect_10|0|0|0
40001901,Player_Magician|Player_Magician_YunShiShu_01|0|0|0
40002001,Player_Magician|Player_Magician_YunShiShu_effect_01|0|0|0
40002101,Player_Magician|Player_Magician_ShuangDongZhiShu_01|0|0|0
40002201,Player_Magician|Player_Magician_ShengLingZhaoHuan_05|0|0|0
40002301,Player_Magician|Player_Magician_BaoFengXue|0|0|0
40002401,Player_Magician|Player_Magician_NuLeiQiangJi_10|0|0|0
40002501,Player_Magician|Player_Magician_NengLiangWaiTao|0|0|0
40002601,Player_Magician|Player_Magician_BingJianShu_10|0|0|0
40002701,Player_Magician|Player_Magician_LeiJiShu_10|0|0|0
40002801,Player_Magician|Player_Magician_HuoJianShu_10|0|0|0
40002901,Player_Magician|Player_Magician_HuoQiuShu|0|0|0
40003101,Player_Magician|Player_Magician_ZhuangSiQiShen|0|0|0
41010101,Player_Wizard|Player_Wizard_GongJi|0|0|0
41010201,Player_Wizard|Player_Wizard_ShuiQiuShu_01|0|0|0
41010202,Player_Wizard|Player_Wizard_ShuiQiuShu_02|0|0|0
41010203,Player_Wizard|Player_Wizard_ShuiQiuShu_03|0|0|0
41010204,Player_Wizard|Player_Wizard_ShuiQiuShu_04|0|0|0
41010205,Player_Wizard|Player_Wizard_ShuiQiuShu_05|0|0|0
41010206,Player_Wizard|Player_Wizard_ShuiQiuShu_06|0|0|0
41010207,Player_Wizard|Player_Wizard_ShuiQiuShu_07|0|0|0
41010208,Player_Wizard|Player_Wizard_ShuiQiuShu_08|0|0|0
41010209,Player_Wizard|Player_Wizard_ShuiQiuShu_09|0|0|0
41010210,Player_Wizard|Player_Wizard_ShuiQiuShu_10|0|0|0
41010301,Player_Wizard|Player_Wizard_LeiMingShu_01|0|0|0
41010302,Player_Wizard|Player_Wizard_LeiMingShu_02|0|0|0
41010303,Player_Wizard|Player_Wizard_LeiMingShu_03|0|0|0
41010304,Player_Wizard|Player_Wizard_LeiMingShu_04|0|0|0
41010305,Player_Wizard|Player_Wizard_LeiMingShu_05|0|0|0
41010306,Player_Wizard|Player_Wizard_LeiMingShu_06|0|0|0
41010307,Player_Wizard|Player_Wizard_LeiMingShu_07|0|0|0
41010308,Player_Wizard|Player_Wizard_LeiMingShu_08|0|0|0
41010309,Player_Wizard|Player_Wizard_LeiMingShu_09|0|0|0
41010310,Player_Wizard|Player_Wizard_LeiMingShu_10|0|0|0
41010401,Player_Wizard|Player_Wizard_DiZhenShu_02|0|0|0
41010402,Player_Wizard|Player_Wizard_DiZhenShu_04|0|0|0
41010403,Player_Wizard|Player_Wizard_DiZhenShu_06|0|0|0
41010404,Player_Wizard|Player_Wizard_DiZhenShu_08|0|0|0
41010405,Player_Wizard|Player_Wizard_DiZhenShu_10|0|0|0
41010406,Player_Wizard|Player_Wizard_DiZhenShu_06|0|0|0
41010407,Player_Wizard|Player_Wizard_DiZhenShu_07|0|0|0
41010408,Player_Wizard|Player_Wizard_DiZhenShu_08|0|0|0
41010409,Player_Wizard|Player_Wizard_DiZhenShu_09|0|0|0
41010410,Player_Wizard|Player_Wizard_DiZhenShu_10|0|0|0
41010501,Player_Wizard|Player_Wizard_BengLieShu_01|0|0|0
41010502,Player_Wizard|Player_Wizard_BengLieShu_02|0|0|0
41010503,Player_Wizard|Player_Wizard_BengLieShu_03|0|0|0
41010504,Player_Wizard|Player_Wizard_BengLieShu_04|0|0|0
41010505,Player_Wizard|Player_Wizard_BengLieShu_05|0|0|0
41010506,Player_Wizard|Player_Wizard_BengLieShu_06|0|0|0
41010507,Player_Wizard|Player_Wizard_BengLieShu_07|0|0|0
