Id,Name,Desc1,Desc,Desc2,DefaultEquipID,PresentID,PresentRatio,UnitSkillID,BornBuff,AI,IsCopyHatredList,AIStartTime,AIHeartInterval,AIHeartIntervalCombat,UnitTypeLevel,MonsterID,HatredBuildType,HatredDeleteType,ScreenLimit,SelfLimit,LimitType,LimitRadius,MobPVECoexistencelimit,MobPVPCoexistencelimit,FightTargetOffsetDegree,MiniMapIcon,BuffCanCall,UnitRace,UnitAttrType,UnitSize,MoveSpeed,ASPD,IsInitiative,HatredAway,HatredAwayStateDuration,Sight,HatredBuildAngle,HatredDetectionInterval,IgnoreDead,IgnoreHide,BodyDisappearTime,UnitLevel,DynamicAttr,AtkDef,STR,INT,AGI,VIT,DEX,LUK,BaseHP,BaseSP,BaseATK,BaseMATK,BaseDEF,BaseMDEF,HIT,FLEE,CRI,CRI_RES,WEAPON_ATK,WEAPON_MATK,DEF,MDEF,DEF_IGNORE,SheildIgnore,MDEF_IGNORE,BaseExp,JobExp,Award,StealAward,DropDoodad,BloodLineNum,MonsterDesc,IsCountData,DeadEffcet,IsDummy,CanChangeColor,HugeMonsterColliders,IsDynamicGroup,DefaultGroup,EntityShowScript,AlwaysShowOnMap,NotShowOnMap,IsShowInHandBook,IsFieldMonster,FeaturesDesc,OutViewMove,HatredAllience,EVO,CanFeelSkill,ElfId,AlwaysShowHud,IsFAQImport,DynamicAtk,DynamicHp,,,,,,
1025,罗达蛙,野外普通,,罗达蛙,,10025,1,1000102501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,3.93,99,0,2=15,1500,4,,1000,0,0,2,15,,,12,0,6,4,14,9,561,0,0,0,0,0,72,-6,0,0,-25,4,12,5,0,0,,99,80,5100220|4710240,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1026,魔菇,野外普通,,魔菇,,10026,1,1000102601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,0,3.93,106,0,2=15,1500,4,,1000,0,0,2,20,,,15,0,5,10,12,0,1155,0,0,0,0,0,71,-10,0,0,-20,13,12,10,0,0,,143,115,5100250|4710250,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1027,森灵,野外普通,,森灵,,10027,1,1000102701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,0,3.93,147,0,2=15,1500,4,,1000,0,0,2,18,,,2,5,6,14,12,35,882,0,0,0,0,0,75,-2,0,0,-9,-9,16,0,0,0,,125,100,5100230|4710260,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1028,噬人花,野外普通,,噬人花,,10028,1,1000102801=1=0=10000,902101=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,1,0,128,1,1=10,1500,4,,1000,0,0,2,60,,,49,5,29,35,46,80,15898,0,0,0,0,0,161,11,0,0,213,175,99,100,0,0,,891,713,5101020|4710270,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,1,,,,,,,,
1029,树精,野外普通,,树精,,10029,1,1000102901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,2,0,3.93,116,0,2=15,1500,4,,1000,0,0,2,12,,,6,4,3,8,12,5,250,0,0,0,0,0,71,-5,0,0,-13,-4,38,2,0,0,,78,63,5100160|4710280,,,1,,1,130004,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1030,松鼠,野外普通,,松鼠,,10030,1,1000103001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,5.05,106,0,2=15,1500,4,,1000,0,0,2,41,,,22,20,13,30,38,10,5628,0,0,0,0,0,100,6,0,0,90,50,37,0,0,0,,448,359,5100530|4710290,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1031,螳螂,野外普通,,螳螂,,10031,1,1000103101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,2,0,3.93,123,1,2=15,1500,4,,1000,0,1,2,70,,,55,5,33,24,46,15,28675,0,0,0,0,0,160,-7,0,0,453,405,90,0,0,0,,1188,951,5101140|4710300,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1033,土拨鼠,野外普通,,土拨鼠,,10033,1,1000121602=1=1=2000|1000121601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,2,3.1,126,0,2=15,1500,4,,1000,0,0,2,58,,,25,15,29,28,30,10,15807,0,0,0,0,0,134,-2,0,0,262,166,58,19,0,0,,837,670,5100650|4711720,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1034,狼,野外普通,,狼,,10034,1,1000103401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,0,3.93,147,0,2=15,1500,4,,1000,0,0,2,47,,,27,15,24,30,33,5,8479,0,0,0,0,0,110,2,0,0,165,87,55,3,0,0,,571,457,5100600|4710330,,,1,,1,130008,,1,,,2,,,,1,1,,,1034,,,,,1,,,,,,,,
1035,野猪,野外普通,,野猪,,10035,1,1000103501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,1,5.05,102,0,2=15,1500,4,,1000,0,0,2,65,,,56,10,21,54,52,15,25565,0,0,0,0,0,150,-5,0,0,232,248,126,3,0,0,,1034,828,5100960|4710340,,,1,,1,130009,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1037,艾斯蜘蛛,野外普通,,艾斯蜘蛛,,10037,1,1000103701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,5,1,3.1,126,1,2=15,1500,4,,1000,0,1,2,70,,,38,5,17,25,26,15,26086,0,0,0,0,0,160,-7,0,0,535,409,58,8,0,0,,1188,951,5101060|4710360,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1038,毒魔菇,野外普通,,毒魔菇,,10038,1,1000103801=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,5,0,3.93,116,1,2=15,1500,4,,1000,0,0,2,40,,,19,5,17,22,20,5,4936,0,0,0,0,0,96,6,0,0,100,61,40,8,0,0,,429,344,5100390|4710370,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1039,喷射哥布灵,野外普通,,喷射哥布灵,,10039,1,1000103901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,1,,,,,,,,,,5,0,1,1,0,3.93,149,0,2=15,1500,4,,1000,0,0,2,61,,,52,15,61,32,90,25,22928,0,0,0,0,0,145,-1,0,0,315,170,85,5,0,0,,919,736,5100930|4710380,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1040,直升机哥布灵,野外普通,,直升机哥布灵,,10040,1,1000104001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,1,,,,,,,,,,5,0,5,1,1,4.9,79,1,2=15,1500,4,,1000,0,0,2,55,,,29,26,70,45,61,5,12471,0,0,0,0,0,126,-2,0,0,184,127,57,34,0,0,,759,608,5100760|4710390,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1047,白鼠,野外普通,,白鼠,,10047,1,1000104701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,2,5.05,112,0,2=15,1500,4,,1000,0,0,2,25,,,21,0,6,12,10,1,1517,0,0,0,0,0,79,-13,0,0,-22,17,23,5,0,0,,198,159,5100300|4710410,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1048,猎蝇,野外普通,,猎蝇,,10048,1,1000104801=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,1,2,5.5,146,0,2=15,1500,4,,1000,0,1,2,62,,,37,15,44,30,44,15,23825,0,0,0,0,0,144,-3,0,0,363,200,57,28,0,0,,947,758,5101080|4711740,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1049,青蛇,野外普通,,青蛇,,10049,1,1000104901=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,2,0,3.93,121,0,2=15,1500,4,,1000,0,0,2,38,,,10,10,8,18,14,15,4514,0,0,0,0,0,96,-16,0,0,22,22,9,8,0,0,,393,315,5100460|4710430,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1050,吸血蝙蝠,野外普通,,吸血蝙蝠,,10050,1,1000105001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,2,5.05,136,0,2=15,1500,4,,1000,0,0,2,26,,,15,5,19,20,20,1,1733,0,0,0,0,0,67,-13,0,0,-11,9,26,5,0,0,,211,169,5100310|4710440,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1051,蝎子,野外普通,,蝎子,,10051,1,1000105103=1=1=2000|1000105101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,3,2,3.93,121,0,2=15,1500,4,,1000,0,1,2,30,,,12,5,15,10,19,5,2052,0,0,0,0,0,76,-14,0,0,2,20,16,5,0,0,,264,212,5100360|4710450,,,1,,1,130006,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1052,波波利,野外普通,,波波利,,10052,1,1000105201=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,5,0,3.1,116,0,2=15,1500,4,,1000,0,0,2,32,,,17,18,26,20,36,5,2165,0,0,0,0,0,80,-15,0,0,-9,0,36,17,0,0,,294,236,5100380|4710460,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1053,冰波利,野外普通,,冰波利,,10053,1,1000105301=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,0,3.1,106,0,2=15,1500,4,,1000,0,0,2,37,,,24,5,5,10,30,15,3498,0,0,0,0,0,94,-16,0,0,-14,25,32,8,0,0,,375,300,,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
1054,土波利,野外普通,,土波利,,10054,1,1000105401=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,3,0,3.1,131,0,2=15,1500,4,,1000,0,0,2,23,,,8,0,1,1,6,2,1518,0,0,0,0,0,85,-12,0,0,3,16,16,0,0,0,,175,140,5100290|4710470,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1057,红菇,野外普通,,红菇,,10057,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,5,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100040,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1058,黑菇,野外普通,,黑菇,,10058,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,5,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100070,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1060,红草,野外普通,,红草,,10060,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,5,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100060,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1061,黄草,野外普通,,黄草,,10061,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,6,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100010,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1062,蓝草,野外普通,,蓝草,,10062,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,10,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100050,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1063,绿草,野外普通,,绿草,,10063,1,,203001703=10000,Common_Monster_NoSpeedMonster,,1,1.7,0.4,8,,,,,,,,,,,5,0,3,2,2,0,199,0,2=15,1500,4,,1000,0,0,2,11,,,0,0,0,0,0,0,5,0,0,0,0,0,86,-6,0,0,0,0,100,99,0,0,,72,58,5100020,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,,,,,,,,,
1067,大嘴鸟蛋,野外普通,,大嘴鸟蛋,,10067,1,,,Common_Monster_Wild_Evolution,,1,1.7,0.4,0,,,,,,,,,,,5,0,5,0,2,0,149,0,2=15,1500,4,,1000,0,0,2,5,,,1,2,10,22,2,5,10,0,0,0,0,0,74,-2,0,0,-3,-4,16,5,0,0,,44,36,5100140|4710500,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,1169=100|1070=100,,,,1,,,,,,,,
1069,小恶魔,【恶魔波利召唤物】,,小恶魔,,10143,1,,,Common_Monster_Default,,1,1.7,0.4,3,,,,,,,,,,,5,0,2,7,2,5.04,151,1,2=15,1500,4,,1000,0,0,2,88,,,1,55,69,40,70,30,11761,0,0,0,0,0,21,37,0,0,303,9,10,25,140,50,,,,,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
1070,蛋壳小鸡,野外普通,,蛋壳小鸡,,10070,1,1000107001=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,2,3.93,150,0,2=15,1500,4,,1000,0,0,2,11,,,2,3,8,8,9,3,188,0,0,0,0,0,69,-5,0,0,-2,-3,48,10,0,0,,72,58,5100170|4710510,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1071,盗虫卵,野外普通,,盗虫卵,,10071,1,,,Common_Monster_Wild_Evolution,,1,1.7,0.4,0,,,,,,,,,,,5,0,8,7,2,0,164,0,2=15,1500,4,,1000,0,1,2,22,,,10,0,1,50,3,15,1286,0,0,0,0,0,86,-8,0,0,1,11,64,10,0,0,,164,132,5100260|4710520,,,1,,1,130003,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,1005=100,,,,1,,,,,,,,
1075,秃鹰,野外普通,,秃鹰,,10075,1,1000107201=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,1,0,5.05,142,0,2=15,1500,4,,1000,0,0,2,13,,,3,0,7,6,13,5,319,0,0,0,0,0,71,-6,0,0,-6,3,7,5,0,0,,85,68,5100180|4710530,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1076,沙漠幼狼,野外普通,,沙漠幼狼,,10076,1,1000107101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,2,5.05,120,1,2=15,1500,4,,1000,0,0,2,28,,,10,5,12,8,17,7,2010,0,0,0,0,0,73,-13,0,0,-4,9,13,0,0,0,,237,190,5100320|4710540,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1091,海葵,野外普通,,海葵,,10091,1,1000109101=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,2,0,160,1,2=15,1500,4,,1000,0,0,2,42,,,10,0,9,14,35,2,5686,0,0,0,0,0,99,4,0,0,205,87,20,32,0,0,,468,375,5100430|4710550,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_FIXED_FEATURES><color=$$Blue$$>固定不动</color></a>,,,,,,,1,,,,,,,,
1092,水母,野外普通,,水母,,10092,1,1000109201=1=0=10000|1000109202=1=1=500|1000109203=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,3,4,2,2.8,86,0,2=15,1500,4,,1000,0,0,2,46,,,24,22,27,18,29,15,7774,0,0,0,0,0,112,5,0,0,102,70,20,19,0,0,,550,440,5100540|4710560,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1093,剑鱼,野外普通,,剑鱼,,10093,1,1000109301=1=0=10000|1000109302=1=1=500|1000109303=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,5.04,72,0,2=15,1500,4,,1000,0,0,2,70,,,54,15,15,35,28,15,30642,0,0,0,0,0,160,-7,0,0,389,394,44,11,0,0,,1188,951,5100910|4710570,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1094,邪骸海盗,野外普通,,邪骸海盗,,10094,1,1000109402=1=1=500|1000109401=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.93,112,1,2=15,1500,4,,1000,0,0,2,42,,,35,15,25,25,30,10,5942,0,0,0,0,0,102,6,0,0,73,63,53,20,0,0,,468,375,5100610|4710580,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1095,马克,野外普通,,马克,,10095,1,1000109501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,5.04,136,1,2=15,1500,4,,1000,0,0,2,72,,,50,15,24,22,53,20,34670,0,0,0,0,0,165,-7,0,0,566,414,55,24,0,0,,1253,1003,5100950|4710590,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1096,螃蟹,野外普通,,螃蟹,,10096,1,1000109601=1=0=10000|1000109602=1=1=2000|1000109603=1=1=2000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,2,3.1,118,0,2=15,1500,4,,1000,0,0,2,45,,,35,20,21,28,33,15,7204,0,0,0,0,0,110,5,0,0,75,67,54,21,0,0,,528,423,5100620|4710600,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1097,乌贼,野外普通,,乌贼,,10097,1,1000109701=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,2,3.1,102,0,2=15,1500,4,,1000,0,0,2,56,,,33,10,17,25,33,10,14313,0,0,0,0,0,130,-1,0,0,211,160,38,18,0,0,,785,628,5100900|4710610,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1098,大嘴鸟,野外普通,,大嘴鸟,,10098,1,1000109801=1=0=10000|1000109803=1=1=500|1000109804=1=1=500,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,3,1,3.93,121,0,2=15,1500,4,,1000,0,0,2,50,,,21,5,10,13,28,5,10995,0,0,0,0,0,116,1,0,0,201,123,48,0,0,0,,638,511,5100740|4710620,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_ASSISTOTHERS_FEATURES><color=$$Blue$$>协助同类</color></a>,,1098,,,,,1,,,,,,,,
1099,人鱼,野外普通,,人鱼,,10099,1,1000109901=1=0=10000|1000109902=1=1=500|1000109903=1=1=2000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,6,4,0,3.93,106,1,2=15,1500,4,,1000,0,0,2,53,,,54,40,47,21,40,25,11850,0,0,0,0,0,129,3,0,0,110,76,48,26,0,0,,710,568,5100830|4710630,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1100,人鱼士兵,野外普通,,人鱼士兵,,10100,1,1000110001=1=0=10000|1000110003=1=1=500|1000110004=1=1=500,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,1,4,0,3.63,154,1,2=15,1500,4,,1000,0,0,2,76,,,45,19,29,30,55,10,54473,0,0,0,0,0,170,-11,0,0,1049,586,62,8,0,0,,1388,1111,5101120|4710640,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1101,基尔瑟,野外普通,,基尔瑟,,10101,1,1000110101=1=0=10000|1000110102=1=1=500|1000110103=1=1=2000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,2,2,2,3.93,107,0,2=15,1500,4,,1000,0,1,2,43,,,27,10,19,30,28,15,6444,0,0,0,0,0,106,6,0,0,89,73,52,16,0,0,,488,391,5100700|4710650,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1102,黑狐,野外普通,,黑狐,,10102,1,1000110201=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,0,7,0,5.04,178,1,2=15,1500,4,,1000,0,0,2,60,,,48,17,20,21,47,10,19455,0,0,0,0,0,138,-3,0,0,271,354,63,5,0,0,,891,713,5100990|4710660,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1103,海盗之王,野外MVP,MVP,海盗之王,,10103,1,1000110312=1|1000110311=1|1000110309=1|1000110305=1|1000110307=1|1000110302=1|1000110304=1|1000110306=1|1000110301=1,903501=10000|902001=10000,Common_MVP_HaiDaoZhiWang,1,1,1,0.2,5,,,,,,,,,,0,2,0,4,9,0,7.27,169,0,2=30,1500,4,,1000,1,1,2,65,,,121,107,103,114,162,71,34115319,0,0,0,0,0,218,6,0,0,13453,2113,279,135,0,0,,,,,,,5,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1104,白幽灵,野外普通,,白幽灵,,10104,1,1000110402=1=1=2000|1000110401=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,2,8,2,5.04,102,1,2=15,1500,4,,1000,0,1,2,46,,,32,35,48,20,52,20,4569,0,0,0,0,0,113,6,0,0,83,94,20,40,0,0,,550,440,5100680|4710680,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
1105,木乃伊,野外普通,,木乃伊,,10105,1,1000110501=1=0=10000,4511201=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,3.1,111,1,2=15,1500,4,,1000,0,0,2,55,,,54,1,4,14,68,0,13155,0,0,0,0,0,125,-3,0,0,139,164,95,3,0,0,,759,608,5100870|4710690,,,1,,1,,,1,,,2,,,,1,1,,,,,,,,1,,,,,,,,
1106,狂暴木乃伊,野外普通,,狂暴木乃伊,,10106,1,1000110601=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,0,,,,,,,,,,,5,0,4,9,0,4.41,111,1,2=15,1500,4,,1000,0,0,2,95,,,58,5,47,42,69,26,110267,0,0,0,0,0,216,-21,24,7,1083,1031,64,27,240,0,55,2123,1699,5101250|4710700,,,1,,1,,,1,,,2,,,,1,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,1,,,,,,,,
