Id,Name,Prefab,AudioPath,Atlas,Icon,BoundRadius,BoundHeight,IdleAnim,IdleFAnim,RunSpeed,RunPercent,IsLoopMoveAudio,BaseRunSpeed,RunAnim,RunFAnim,BeHitTime,BeHitAnim,BeHitRule,StunAnim,SingingAnim,DeadAnim,BornAnim,BornAnimTime,BeginFxID,BeginFxPoint,ClimbIdleAnim,ClimbUpAnim,ClimbDownAnim,ClimbLeftAnim,ClimbRightAnim,ClimbToIdleUpAnim,ClimbToIdleDownAnim,IdleToClimbUpAnim,IdleToClimbDownAnim,BornBuff,HugeMonsterColliders,OpenAnim,FreeStyleAnim,IdleComboAnim,AnimationFx
1070,铁匠（男）,Common_M_Default,,,,0.5,2,Blacksmith_M_Idle,0=Blacksmith_M_IdleF,4.6,0.1|0.6,0,4,Merchant_M_Run,Merchant_M_RunF,0.1,Merchant_M_BeHit,,Merchant_M_Stun,Blacksmith_M_IdleF,Merchant_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
1071,铁匠（女）,Common_F_Default,,,,0.5,2,Blacksmith_F_Idle,0=Blacksmith_F_IdleF,4.6,0.1|0.6,0,4,Merchant_F_Run,Merchant_F_RunF,0.1,Merchant_F_BeHit,,Merchant_F_Stun,Blacksmith_F_IdleF,Merchant_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
1170,炼金术士（男）,Common_M_Default,,,,0.5,2,Alchemist_M_Idle,0=Alchemist_M_IdleF,4.6,0.1|0.6,0,4,Alchemist_M_Run,Alchemist_M_RunF,0.1,Alchemist_M_BeHit,,Merchant_M_Stun,Alchemist_M_IdleF,Alchemist_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
1171,炼金术士（女）,Common_F_Default,,,,0.5,2,Alchemist_F_Idle,0=Alchemist_F_IdleF,4.6,0.1|0.6,0,4,Alchemist_F_Run,Alchemist_F_RunF,0.1,Alchemist_F_BeHit,,Merchant_F_Stun,Alchemist_F_IdleF,Alchemist_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2020,骑士领主（男）,Common_M_Default,,,,0.5,2,Knight_M_Idle,0=LordKnight_M_IdleF,4.6,0.1|0.6,0,4,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Knight_M_IdleF,Swordman_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2021,骑士领主（女）,Common_F_Default,,,,0.5,2,Knight_F_Idle,0=LordKnight_F_IdleF,4.6,0.1|0.6,0,4,Swordman_F_Run,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Knight_F_IdleF,Swordman_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2120,圣殿十字军（男）,Common_M_Default,,,,0.5,2,Crusader_M_Idle,0=Crusader_M_IdleF,4.6,0.1|0.6,0,4,Crusader_M_Run,Crusader_M_RunF,0.1,Crusader_M_BeHit,,Swordman_M_Stun,Crusader_M_Skill_Singing,Crusader_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2121,圣殿十字军（女）,Common_F_Default,,,,0.5,2,Crusader_F_Idle,0=Crusader_F_IdleF,4.6,0.1|0.6,0,4,Crusader_F_Run,Crusader_F_RunF,0.1,Crusader_F_BeHit,,Swordman_F_Stun,Crusader_F_Skill_Singing,Crusader_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2030,神官（男）,Common_M_Default,,,,0.5,2,Priest_M_Idle,0=HighPriest_M_IdleF,4.6,0.1|0.6,0,4,Acolyte_M_Run,Acolyte_M_RunF,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,HighPriest_M_Skill_Singing_01_Stick,Acolyte_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2031,神官（女）,Common_F_Default,,,,0.5,2,Priest_F_Idle,0=HighPriest_F_IdleF,4.6,0.1|0.6,0,4,Acolyte_F_Run,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,HighPriest_F_Skill_Singing_01_Stick,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2130,武术宗师（男）,Common_M_Default,,,,0.5,2,Champion_M_Idle,0=Champion_M_IdleF,4.6,0.1|0.6,0,4,Monk_M_Run,Monk_M_RunF,0.1,Monk_M_BeHit,,Monk_M_Stun,Champion_M_Skill_Singing_01_None,Monk_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,0=Monk_M_IdleF_Connect,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2131,武术宗师（女）,Common_F_Default,,,,0.5,2,Champion_F_Idle,0=Champion_F_IdleF,4.6,0.1|0.6,0,4,Monk_F_Run,Monk_F_RunF,0.1,Monk_F_BeHit,,Monk_F_Stun,Champion_F_Skill_Singing_01_None,Monk_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,0=Monk_F_IdleF_Connect,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2040,超魔导士（男）,Common_M_Default,,,,0.5,2,Wizard_M_Idle,0=HighWizard_M_IdleF,4.6,0.1|0.6,0,4,Magician_M_Run,Magician_M_RunF,0.1,Magician_M_BeHit,,Magician_M_Stun,HighWizard_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2041,超魔导士（女）,Common_F_Default,,NpcIcon01,,0.5,2,Wizard_F_Idle,0=HighWizard_F_IdleF,4.6,0.1|0.6,0,4,Magician_F_Run,Magician_F_RunF,0.1,Magician_F_BeHit,,Magician_F_Stun,HighWizard_F_Skill_Singing_01_Stick,Magician_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2140,智者（男）,Common_M_Default,,,,0.5,2,Scholar_M_Idle,0=Scholar_M_IdleF|9=Wizard_M_IdleF|10=Wizard_M_IdleF|15=Scholar_M_IdleF,4.6,0.1|0.6,0,4,Scholar_M_Run,Scholar_M_RunF,0.1,Scholar_M_BeHit,,Scholar_M_Stun,Scholar_M_Skill_SingingRun_PiaoFu,Scholar_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
2141,智者（女）,Common_F_Default,,NpcIcon01,,0.5,2,Scholar_F_Idle,0=Scholar_F_IdleF|9=Wizard_F_IdleF|10=Wizard_F_IdleF|15=Scholar_F_IdleF,4.6,0.1|0.6,0,4,Scholar_F_Run,Scholar_F_RunF,0.1,Scholar_F_BeHit,,Scholar_F_Stun,Scholar_F_Skill_SingingRun_PiaoFu,Scholar_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
2050,十字刺客（男）,Common_M_Default,,,,0.5,2,Assassin_M_Idle,0=AssassinCross_M_IdleF|16=AssassinCross_M_Blade_IdleF,4.6,0.1|0.6,0,4,Thief_M_Run,Thief_M_RunF,0.1,Thief_M_BeHit,,Thief_M_Stun,Assassin_M_IdleF,Thief_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2051,十字刺客（女）,Common_F_Default,,,,0.5,2,Assassin_F_Idle,0=AssassinCross_F_IdleF|16=AssassinCross_F_Blade_IdleF,4.6,0.1|0.6,0,4,Thief_F_Run,Thief_F_RunF,0.1,Thief_F_BeHit,,Thief_F_Stun,Assassin_F_IdleF,Thief_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2060,神射手（男）,Common_M_Default,,,,0.5,2,Hunter_M_Idle,0=Sniper_M_IdleF,4.6,0.1|0.6,0,4,Archer_M_Run,Archer_M_RunF,0.1,Archer_M_BeHit,,Archer_M_Stun,Hunter_M_IdleF,Archer_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2061,神射手（女）,Common_F_Default,,,,0.5,2,Hunter_F_Idle,0=Sniper_F_IdleF,4.6,0.1|0.6,0,4,Archer_F_Run,Archer_F_RunF,0.1,Archer_F_BeHit,,Archer_F_Stun,Hunter_F_IdleF,Archer_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2160,搞笑艺人（男）,Common_M_Default,,,,0.5,2,Bard_M_Idle,0=Novice_M_IdleF|11=Hunter_M_IdleF|13=Bard_M_IdleF,4.6,0.1|0.6,0,4,Bard_M_Run,Bard_M_RunF,0.1,Bard_M_BeHit,,Archer_M_Stun,Bard_M_IdleF,Bard_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2161,冷艳舞姬（女）,Common_F_Default,,,,0.5,2,Dancer_F_Idle,0=Dancer_F_IdleF|11=Hunter_F_IdleF|14=Dancer_F_IdleF,4.6,0.1|0.6,0,4,Dancer_F_Run,Dancer_F_RunF,0.1,Archer_F_BeHit,,Archer_F_Stun,Dancer_F_IdleF,Dancer_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2070,神工匠（男）,Common_M_Default,,,,0.5,2,Blacksmith_M_Idle,0=WhiteSmith_M_IdleF,4.6,0.1|0.6,0,4,Merchant_M_Run,Merchant_M_RunF,0.1,Merchant_M_BeHit,,Merchant_M_Stun,Blacksmith_M_IdleF,Merchant_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2071,神工匠（女）,Common_F_Default,,,,0.5,2,Blacksmith_F_Idle,0=WhiteSmith_F_IdleF,4.6,0.1|0.6,0,4,Merchant_F_Run,Merchant_F_RunF,0.1,Merchant_F_BeHit,,Merchant_F_Stun,Blacksmith_F_IdleF,Merchant_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
2170,创造者（男）,Common_M_Default,,,,0.5,2,Creator_M_Idle,0=Creator_M_IdleF,4.6,0.1|0.6,0,4,Creator_M_Run,Creator_M_RunF,0.1,Alchemist_M_BeHit,,Merchant_M_Stun,Creator_M_IdleF,Alchemist_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,Fashion_M_JiJia_Idle01_Show_01=2900001=0=5.5=0|Fashion_M_JiJia_Idle01_Show_02=2900002=0=5=0
2171,创造者（女）,Common_F_Default,,,,0.5,2,Creator_F_Idle,0=Creator_F_IdleF,4.6,0.1|0.6,0,4,Creator_F_Run,Creator_F_RunF,0.1,Alchemist_F_BeHit,,Merchant_F_Stun,Creator_F_IdleF,Alchemist_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,Fashion_F_JiJia_Idle01_Show_01=2900003=0=5.5=0|Fashion_F_JiJia_Idle01_Show_02=2900004=0=5=0|Fashion_F_SiShen02_Idle_Show_01=3000002=0=5.5=0|Fashion_F_HongYe_Idle_Show_01=3000001=0=5.5=0|Fashion_F_HongYe_Idle=3000001=0=5=0
3101,波利,Pet_BoLi,Monster/Monster_BoLi,Pokemon,Pokemon_boli.png,0.5,1,Pet_BoLi_Idle,0=Pet_BoLi_Idle,4.6,0,0,4,Pet_BoLi_Run,Pet_BoLi_Run,0.1,Pet_BoLi_BeHit,,Pet_BoLi_Idle,Pet_BoLi_Singing_01,Pet_BoLi_Death,Pet_BoLi_Born_01,2.267,,,,,,,,,,,,,,,,,Pet_BoLi_Born_01=2800029=0=10=3
3102,土人,Pet_TuRen,Monster/Monster_BoLi,Pokemon,Pokemon_turen.png,0.5,1,Pet_TuRen_Idle,0=Pet_TuRen_Idle,4.6,0,0,4,Pet_TuRen_Run,Pet_TuRen_Run,0.1,Pet_TuRen_BeHit,,Pet_TuRen_Idle,Pet_TuRen_Singing_01,Pet_TuRen_Death,Pet_TuRen_Born_01,6.933,,,,,,,,,,,,,,,,,Pet_TuRen_Born_01=2800030=0=10=0
3103,火山牛头犬,Pet_HuoShanNiuTouQuan,Monster/Monster_BoLi,Pokemon,Pokemon_niutouquan.png,0.5,1,Pet_HuoShanNiuTouQuan_Idle,0=Pet_HuoShanNiuTouQuan_Idle,4.6,0,0,4,Pet_HuoShanNiuTouQuan_Run,Pet_HuoShanNiuTouQuan_Run,0.1,Pet_HuoShanNiuTouQuan_BeHit,,Pet_HuoShanNiuTouQuan_Idle,Pet_HuoShanNiuTouQuan_Singing_01,Pet_HuoShanNiuTouQuan_Death,Pet_HuoShanNiuTouQuan_Born_01,3.2,,,,,,,,,,,,,,,,,Pet_HuoShanNiuTouQuan_Born_01=2800031=0=10=0
3104,傀儡娃娃,Pet_KuiLeiWaWa,Monster/Monster_BoLi,Pokemon,Pokemon_kuilei.png,0.5,1,Pet_KuiLeiWaWa_Idle,0=Pet_KuiLeiWaWa_Idle,4.6,0,0,4,Pet_KuiLeiWaWa_Run,Pet_KuiLeiWaWa_Run,0.1,Pet_KuiLeiWaWa_BeHit,,Pet_KuiLeiWaWa_Idle,Pet_KuiLeiWaWa_Singing_01,Pet_KuiLeiWaWa_Death,Pet_KuiLeiWaWa_Born_01,4.7,,,,,,,,,,,,,,,,,Pet_KuiLeiWaWa_Born_01=2800032=0=10=0
3105,人鱼,Pet_RenYu,Monster/Monster_BoLi,Pokemon,Pokemon_renyu.png,0.5,1,Pet_RenYu_Idle,0=Pet_RenYu_Idle,4.6,0,0,4,Pet_RenYu_Run,Pet_RenYu_Run,0.1,Pet_RenYu_BeHit,,Pet_RenYu_Idle,Pet_RenYu_Singing_01,Pet_RenYu_Death,Pet_RenYu_Born_01,4.7,,,,,,,,,,,,,,,,,Pet_RenYu_Born_01=2800033=0=10=0
3106,僵尸,Pet_JiangShi,Monster/Monster_BoLi,Pokemon,Pokemon_jiangshi.png,0.5,1,Pet_JiangShi_Idle,0=Pet_JiangShi_Idle,4.6,0,0,4,Pet_JiangShi_Run,Pet_JiangShi_Run,0.1,Pet_JiangShi_BeHit,,Pet_JiangShi_Idle,Pet_JiangShi_Singing_01,Pet_JiangShi_Death,Pet_JiangShi_Born_01,4.667,,,,,,,,,,,,,,,,,Pet_JiangShi_Born_01=2800034=0=10=0
3107,妖道,Pet_YaoDao,Monster/Monster_BoLi,Pokemon,Pokemon_yaodao.png,0.5,1,Pet_YaoDao_Idle,0=Pet_YaoDao_Idle,4.6,0,0,4,Pet_YaoDao_Run,Pet_YaoDao_Run,0.1,Pet_YaoDao_BeHit,,Pet_YaoDao_Idle,Pet_YaoDao_Singing_01,Pet_YaoDao_Death,Pet_YaoDao_Born_01,5.333,,,,,,,,,,,,,,,,,Pet_YaoDao_Born_01=2800035=0=10=0
3108,摇滚蝗虫,Pet_YaoGungHuangChong,Monster/Monster_BoLi,Pokemon,Pokemon_huangchong.png,0.5,1,Pet_YaoGungHuangChong_Idle,0=Pet_YaoGungHuangChong_Idle,4.6,0,0,4,Pet_YaoGungHuangChong_Run,Pet_YaoGungHuangChong_Run,0.1,Pet_YaoGungHuangChong_BeHit,,Pet_YaoGungHuangChong_Idle,Pet_YaoGungHuangChong_Singing_01,Pet_YaoGungHuangChong_Death,Pet_YaoGungHuangChong_Born_01,5,,,,,,,,,,,,,,,,,Pet_YaoGungHuangChong_Born_01=2800027=0=10=0
3109,疯兔,Pet_FengTu,Monster/Monster_BoLi,Pokemon,Pokemon_fengtu.png,0.5,1,Pet_FengTu_Idle,0=Pet_FengTu_Idle,4.6,0,0,4,Pet_FengTu_Run,Pet_FengTu_Run,0.1,Pet_FengTu_BeHit,,Pet_FengTu_Idle,Pet_FengTu_Singing_01,Pet_FengTu_Death,Pet_FengTu_Born_01,3.133,,,,,,,,,,,,,,,,,Pet_FengTu_Born_01=2800036=0=10=0
3110,鬼女,Pet_GuiNv,Monster/Monster_BoLi,Pokemon,Pokemon_guinv.png,0.5,1,Pet_GuiNv_Idle,0=Pet_GuiNv_Idle,4.6,0,0,4,Pet_GuiNv_Run,Pet_GuiNv_Run,0.1,Pet_GuiNv_BeHit,,Pet_GuiNv_Idle,Pet_GuiNv_Singing_01,Pet_GuiNv_Death,Pet_GuiNv_Born_01,3.833,,,,,,,,,,,,,,,,,Pet_GuiNv_Born_01=2800037=0=10=0
