Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
18|200004,32,1,7,6,1,1
19|200004,32,1,9,7,1,1
20|200004,32,1,11,7,1,1
21|200004,32,1,13,7,1,1
22|200004,33,1,13,8,1,1
23|200004,33,1,15,8,1,1
24|200004,34,1,16,8,1,1
25|200004,34,1,18,8,1,1
26|200004,36,1,18,8,1,1
27|200004,37,1,19,8,1,1
28|200004,38,1,19,9,1,1
29|200004,38,1,21,9,1,1
30|200004,39,1,22,9,1,1
31|200004,40,1,22,9,1,1
32|200004,41,1,23,9,1,1
33|200004,42,1,24,9,1,1
34|200004,43,1,25,9,1,1
35|200004,44,1,25,10,1,1
36|200004,45,1,26,10,1,1
37|200004,46,1,27,10,1,1
38|200004,47,1,28,10,1,1
39|200004,48,1,29,10,1,1
40|200004,49,1,29,11,1,1
41|200004,50,1,29,12,1,1
42|200004,51,1,30,12,1,1
43|200004,52,1,31,12,1,1
44|200004,53,1,31,13,1,1
45|200004,53,1,33,13,1,1
46|200004,53,1,35,14,1,1
47|200004,54,1,36,14,1,1
48|200004,55,1,36,16,1,1
49|200004,55,1,37,18,1,1
50|200004,55,1,38,20,1,1
51|200004,55,1,39,22,1,1
52|200004,55,1,40,24,1,1
53|200004,55,1,41,25,1,1
54|200004,56,1,41,27,1,1
55|200004,57,1,42,27,1,1
56|200004,58,1,43,27,1,1
57|200004,59,1,44,27,1,1
58|200004,60,1,45,27,1,1
59|200004,60,1,46,29,1,1
60|200004,61,1,47,29,1,1
61|200004,62,1,48,29,1,1
62|200004,63,1,49,30,1,1
63|200004,64,1,50,30,1,1
64|200004,65,1,51,30,1,1
65|200004,66,1,52,30,1,1
66|200004,67,1,53,30,1,1
67|200004,68,1,54,30,1,1
68|200004,69,1,55,30,1,1
69|200004,70,1,55,32,1,1
70|200004,70,1,56,33,1,1
71|200004,70,1,57,35,1,1
72|200004,70,1,59,35,1,1
73|200004,71,1,60,35,1,1
74|200004,72,1,61,35,1,1
75|200004,73,1,62,35,1,1
76|200004,74,1,64,35,1,1
77|200004,75,1,65,35,1,1
78|200004,75,1,67,35,1,1
79|200004,75,1,69,35,1,1
80|200004,75,1,71,35,1,1
81|200004,75,1,73,35,1,1
82|200004,75,1,75,35,1,1
83|200004,76,1,76,35,1,1
84|200004,77,1,78,35,1,1
85|200004,78,1,79,35,1,1
86|200004,79,1,80,35,1,1
87|200004,80,1,81,35,1,1
88|200004,80,1,83,35,1,1
89|200004,80,1,85,35,1,1
90|200004,80,1,87,35,1,1
91|200004,80,1,89,35,1,1
92|200004,81,1,90,35,1,1
93|200004,82,1,91,35,1,1
94|200004,83,1,92,35,1,1
95|200004,84,1,93,35,1,1
96|200004,85,1,94,35,1,1
97|200004,85,1,95,37,1,1
98|200004,85,1,96,40,1,1
99|200004,85,1,98,40,1,1
100|200004,86,1,99,40,1,1
101|200004,88,1,99,40,1,1
102|200004,90,1,99,41,1,1
103|200004,92,1,99,41,1,1
104|200004,94,1,99,41,1,2
105|200004,96,1,99,41,1,2
106|200004,98,1,99,41,1,3
107|200004,99,1,99,43,1,3
108|200004,99,1,99,46,1,5
109|200004,99,1,99,49,1,8
110|200004,99,1,99,50,1,13
111|200004,99,1,99,50,1,21
112|200004,99,1,99,50,1,27
113|200004,99,1,99,50,1,32
114|200004,99,1,99,50,1,37
115|200004,99,1,99,50,1,41
116|200004,99,1,99,50,1,45
117|200004,99,1,99,50,1,49
118|200004,99,1,99,50,1,52
119|200004,99,1,99,50,1,56
120|200004,99,1,99,50,1,59
121|200004,99,1,99,50,1,62
122|200004,99,1,99,50,1,65
123|200004,99,1,99,50,1,68
124|200004,99,1,99,50,1,71
125|200004,99,1,99,50,1,74
126|200004,99,1,99,50,1,77
127|200004,99,1,99,50,1,79
128|200004,99,1,99,50,1,82
129|200004,99,1,99,50,1,84
130|200004,99,1,99,50,1,87
131|200004,99,1,99,51,1,89
132|200004,99,1,99,53,1,90
133|200004,99,1,99,55,1,91
134|200004,99,1,99,57,1,92
135|200004,99,1,99,59,1,93
136|200004,99,1,99,61,1,94
137|200004,99,1,99,63,1,95
138|200004,99,1,99,65,1,96
139|200004,99,1,99,67,1,97
140|200004,99,1,99,69,1,98
141|200004,99,1,99,71,1,99
142|200004,99,1,99,73,5,99
143|200004,99,1,99,75,9,99
144|200004,99,1,99,77,12,99
145|200004,99,1,99,79,15,99
146|200004,99,1,99,81,18,99
147|200004,99,1,99,83,20,99
148|200004,99,1,99,85,21,99
149|200004,99,1,99,87,23,99
150|200004,99,1,99,89,25,99
151|200004,99,1,99,91,26,99
152|200004,99,1,99,93,28,99
153|200004,99,1,99,95,29,99
154|200004,99,1,99,97,30,99
155|200004,99,1,99,99,32,99
156|200004,99,1,99,99,37,99
157|200004,99,1,99,99,42,99
158|200004,99,1,99,99,47,99
159|200004,99,1,99,99,51,99
160|200004,99,1,99,99,55,99
161|200004,99,1,99,99,59,99
162|200004,99,1,99,99,63,99
163|200004,99,1,99,99,66,99
164|200004,99,1,99,99,70,99
165|200004,99,1,99,99,73,99
166|200004,99,1,99,99,76,99
167|200004,99,1,99,99,79,99
168|200004,99,1,99,99,82,99
169|200004,99,1,99,99,85,99
170|200004,99,1,99,99,88,99
171|200004,99,1,99,99,91,99
172|200004,99,1,99,99,94,99
173|200004,99,1,99,99,96,99
174|200004,99,1,99,99,99,99
175|200004,99,99,99,99,99,99
176|200004,99,99,99,99,99,99
177|200004,99,99,99,99,99,99
178|200004,99,99,99,99,99,99
179|200004,99,99,99,99,99,99
180|200004,99,99,99,99,99,99
181|200004,99,99,99,99,99,99
182|200004,99,99,99,99,99,99
183|200004,99,99,99,99,99,99
184|200004,99,99,99,99,99,99
185|200004,99,99,99,99,99,99
186|200004,99,99,99,99,99,99
187|200004,99,99,99,99,99,99
188|200004,99,99,99,99,99,99
189|200004,99,99,99,99,99,99
190|200004,99,99,99,99,99,99
191|200004,99,99,99,99,99,99
192|200004,99,99,99,99,99,99
193|200004,99,99,99,99,99,99
194|200004,99,99,99,99,99,99
195|200004,99,99,99,99,99,99
196|200004,99,99,99,99,99,99
197|200004,99,99,99,99,99,99
198|200004,99,99,99,99,99,99
199|200004,99,99,99,99,99,99
200|200004,99,99,99,99,99,99
1|200005,1,1,1,1,1,1
2|200005,2,1,1,1,1,1
3|200005,4,1,1,1,1,1
4|200005,4,1,1,2,1,1
5|200005,6,1,1,2,1,1
6|200005,8,1,1,2,1,1
7|200005,9,1,1,2,1,1
8|200005,11,1,1,2,1,1
9|200005,12,1,1,2,1,1
10|200005,13,1,1,2,1,1
11|200005,28,1,1,2,1,1
12|200005,29,1,1,3,1,1
13|200005,30,1,1,3,1,1
14|200005,31,1,1,3,1,1
15|200005,32,1,1,3,1,1
16|200005,33,1,1,3,1,1
17|200005,34,1,1,4,1,1
18|200005,35,1,1,4,1,1
19|200005,36,1,1,5,1,1
20|200005,37,1,1,5,1,1
21|200005,38,1,1,6,1,1
22|200005,39,1,1,7,1,1
23|200005,40,1,1,8,1,1
24|200005,41,1,1,8,1,1
25|200005,42,1,1,9,1,1
26|200005,43,1,1,9,2,1
27|200005,44,1,1,9,3,1
28|200005,45,1,1,9,4,1
29|200005,46,1,1,9,5,1
30|200005,47,1,1,9,6,1
31|200005,48,1,1,10,6,1
32|200005,49,1,1,11,6,1
33|200005,50,1,1,11,7,1
34|200005,51,1,1,11,8,1
35|200005,52,1,1,11,9,1
36|200005,53,1,1,12,9,1
37|200005,54,1,1,13,9,1
38|200005,55,1,1,14,9,1
39|200005,56,1,1,15,9,1
40|200005,57,1,1,16,9,1
41|200005,58,1,1,17,9,1
42|200005,59,1,1,18,9,1
43|200005,60,1,1,19,9,1
44|200005,61,1,1,20,9,1
45|200005,62,1,1,21,9,1
46|200005,63,1,1,22,9,1
47|200005,64,1,1,22,10,1
48|200005,65,1,1,23,10,1
49|200005,66,1,1,24,10,1
50|200005,67,1,1,25,10,1
51|200005,68,1,1,26,10,1
52|200005,69,1,1,27,10,1
53|200005,70,1,1,28,11,1
54|200005,71,1,1,29,11,1
55|200005,72,1,1,29,12,1
56|200005,73,1,1,30,12,1
57|200005,74,1,1,30,14,1
58|200005,75,1,1,30,15,1
59|200005,76,1,1,31,15,1
60|200005,77,1,1,32,15,1
61|200005,78,1,1,33,16,1
62|200005,79,1,1,34,16,1
63|200005,80,1,1,35,16,1
64|200005,81,1,1,36,16,1
65|200005,82,1,1,37,16,1
66|200005,83,1,1,38,16,1
67|200005,84,1,1,39,17,1
68|200005,85,1,1,40,17,1
69|200005,86,1,1,41,17,1
70|200005,87,1,1,42,17,1
71|200005,88,1,1,43,17,1
72|200005,89,1,1,44,17,1
73|200005,90,1,1,45,17,1
74|200005,91,1,1,46,17,1
75|200005,92,1,1,47,17,1
76|200005,93,1,1,48,18,1
77|200005,94,1,1,49,18,1
78|200005,95,1,1,50,18,1
79|200005,96,1,1,50,20,1
80|200005,97,1,1,50,22,1
81|200005,98,1,1,50,24,1
82|200005,99,1,5,50,24,1
83|200005,99,1,12,50,24,1
84|200005,99,1,19,50,24,1
85|200005,99,1,23,50,24,1
86|200005,99,1,28,50,24,1
87|200005,99,1,32,50,25,1
88|200005,99,1,36,50,25,1
89|200005,99,1,39,50,25,1
90|200005,99,1,43,50,25,1
91|200005,99,1,46,50,25,1
92|200005,99,1,50,50,25,1
93|200005,99,1,53,50,25,1
94|200005,99,1,56,50,25,1
95|200005,99,1,59,50,25,1
96|200005,99,1,61,50,26,1
97|200005,99,1,63,50,28,1
98|200005,99,1,64,50,31,1
99|200005,99,1,65,50,33,1
100|200005,99,1,65,50,38,1
101|200005,99,1,65,50,42,1
102|200005,99,1,65,50,46,1
103|200005,99,1,65,50,49,1
104|200005,99,1,67,50,50,1
105|200005,99,1,69,50,51,1
106|200005,99,1,71,50,52,1
107|200005,99,1,73,50,53,1
108|200005,99,1,75,50,53,1
109|200005,99,1,77,50,54,1
110|200005,99,1,79,50,55,1
111|200005,99,1,81,50,55,1
112|200005,99,1,83,50,56,1
113|200005,99,1,85,50,57,1
114|200005,99,1,87,50,57,1
115|200005,99,1,89,50,58,1
116|200005,99,1,91,50,58,1
117|200005,99,1,93,50,58,1
118|200005,99,1,95,50,59,1
119|200005,99,1,97,50,59,1
120|200005,99,1,99,50,59,1
121|200005,99,1,99,51,61,1
122|200005,99,1,99,53,63,1
123|200005,99,1,99,54,65,1
124|200005,99,1,99,55,67,1
125|200005,99,1,99,57,69,1
126|200005,99,1,99,58,71,1
127|200005,99,1,99,59,73,1
128|200005,99,1,99,59,75,1
129|200005,99,1,99,60,77,1
130|200005,99,1,99,61,79,1
131|200005,99,1,99,62,81,1
132|200005,99,1,99,63,83,1
133|200005,99,1,99,63,85,1
134|200005,99,1,99,64,87,1
135|200005,99,1,99,65,89,1
136|200005,99,1,99,65,91,1
137|200005,99,1,99,66,93,1
138|200005,99,1,99,66,95,1
139|200005,99,1,99,67,97,1
140|200005,99,1,99,67,99,1
141|200005,99,1,99,71,99,1
142|200005,99,1,99,74,99,1
143|200005,99,1,99,77,99,1
144|200005,99,1,99,79,99,1
145|200005,99,1,99,82,99,1
146|200005,99,1,99,85,99,1
147|200005,99,1,99,88,99,1
148|200005,99,1,99,90,99,1
149|200005,99,1,99,93,99,1
150|200005,99,1,99,95,99,1
151|200005,99,1,99,98,99,1
152|200005,99,99,99,99,99,99
153|200005,99,99,99,99,99,99
154|200005,99,99,99,99,99,99
155|200005,99,99,99,99,99,99
156|200005,99,99,99,99,99,99
157|200005,99,99,99,99,99,99
158|200005,99,99,99,99,99,99
159|200005,99,99,99,99,99,99
160|200005,99,99,99,99,99,99
161|200005,99,99,99,99,99,99
162|200005,99,99,99,99,99,99
163|200005,99,99,99,99,99,99
164|200005,99,99,99,99,99,99
165|200005,99,99,99,99,99,99
166|200005,99,99,99,99,99,99
167|200005,99,99,99,99,99,99
168|200005,99,99,99,99,99,99
169|200005,99,99,99,99,99,99
170|200005,99,99,99,99,99,99
171|200005,99,99,99,99,99,99
172|200005,99,99,99,99,99,99
173|200005,99,99,99,99,99,99
174|200005,99,99,99,99,99,99
175|200005,99,99,99,99,99,99
176|200005,99,99,99,99,99,99
177|200005,99,99,99,99,99,99
178|200005,99,99,99,99,99,99
179|200005,99,99,99,99,99,99
180|200005,99,99,99,99,99,99
181|200005,99,99,99,99,99,99
182|200005,99,99,99,99,99,99
183|200005,99,99,99,99,99,99
184|200005,99,99,99,99,99,99
185|200005,99,99,99,99,99,99
186|200005,99,99,99,99,99,99
187|200005,99,99,99,99,99,99
188|200005,99,99,99,99,99,99
189|200005,99,99,99,99,99,99
190|200005,99,99,99,99,99,99
191|200005,99,99,99,99,99,99
192|200005,99,99,99,99,99,99
193|200005,99,99,99,99,99,99
194|200005,99,99,99,99,99,99
195|200005,99,99,99,99,99,99
196|200005,99,99,99,99,99,99
197|200005,99,99,99,99,99,99
198|200005,99,99,99,99,99,99
199|200005,99,99,99,99,99,99
200|200005,99,99,99,99,99,99
1|200006,1,1,1,1,1,1
2|200006,2,1,1,1,1,1
3|200006,4,1,1,1,1,1
4|200006,5,1,1,1,1,1
5|200006,7,1,1,1,1,1
6|200006,9,1,1,1,1,1
7|200006,10,1,1,1,1,1
8|200006,11,1,1,1,2,1
9|200006,12,1,1,1,2,1
10|200006,13,1,1,1,3,1
11|200006,27,1,1,1,4,1
12|200006,28,1,1,1,5,1
13|200006,29,1,1,1,5,1
14|200006,30,1,1,1,5,1
15|200006,31,1,1,1,5,1
16|200006,32,1,1,1,6,1
17|200006,32,1,1,1,9,1
18|200006,33,1,1,1,9,1
19|200006,34,1,1,1,9,1
20|200006,35,1,1,1,10,1
21|200006,36,1,1,1,10,1
22|200006,37,1,1,1,11,1
23|200006,38,1,1,1,12,1
24|200006,39,1,1,1,12,1
25|200006,40,1,1,1,13,1
26|200006,41,1,1,1,13,1
27|200006,42,1,1,1,14,1
28|200006,43,1,1,1,15,1
29|200006,44,1,1,1,15,1
30|200006,45,1,1,1,16,1
31|200006,46,1,1,1,17,1
32|200006,47,1,1,1,18,1
33|200006,48,1,1,1,19,1
34|200006,49,1,1,1,20,1
35|200006,50,1,1,2,20,1
36|200006,50,1,1,3,22,1
37|200006,50,1,1,4,24,1
38|200006,50,1,1,5,26,1
39|200006,50,1,1,6,28,1
40|200006,50,1,1,6,30,1
41|200006,51,1,1,8,30,1
42|200006,52,1,1,10,30,1
43|200006,53,1,1,11,30,1
44|200006,54,1,1,12,30,1
45|200006,55,1,1,14,30,1
46|200006,56,1,1,15,30,1
47|200006,57,1,1,15,31,1
48|200006,58,1,1,15,32,1
49|200006,59,1,1,15,33,1
50|200006,60,1,1,15,34,1
51|200006,61,1,1,15,35,1
52|200006,62,1,1,15,36,1
53|200006,63,1,1,15,37,1
54|200006,64,1,1,15,38,1
55|200006,65,1,1,15,39,1
56|200006,66,1,1,15,40,1
57|200006,67,1,1,15,41,1
58|200006,68,1,1,15,41,1
59|200006,70,1,1,15,41,1
60|200006,72,1,1,15,41,1
61|200006,73,1,1,15,42,1
62|200006,74,1,1,15,43,1
63|200006,75,1,1,15,44,1
64|200006,76,1,1,15,44,1
65|200006,78,1,1,15,44,1
66|200006,80,1,1,15,44,1
67|200006,81,1,1,15,44,1
68|200006,83,1,1,15,44,1
69|200006,84,1,1,15,45,1
70|200006,85,1,1,15,45,1
71|200006,87,1,1,15,45,1
72|200006,89,1,1,15,45,1
73|200006,90,1,1,15,45,1
74|200006,92,1,1,15,45,1
75|200006,93,1,1,15,45,1
76|200006,95,1,1,15,45,1
77|200006,97,1,1,15,45,1
78|200006,98,1,1,15,46,1
79|200006,99,1,1,15,47,1
80|200006,99,1,1,15,50,1
81|200006,99,1,1,15,53,1
82|200006,99,1,1,16,55,1
83|200006,99,1,1,16,58,1
84|200006,99,1,1,17,60,1
85|200006,99,1,1,18,62,1
86|200006,99,1,1,19,64,1
87|200006,99,1,1,20,66,1
88|200006,99,1,1,21,68,1
89|200006,99,1,1,22,70,1
90|200006,99,1,1,22,72,1
91|200006,99,1,1,23,74,1
92|200006,99,1,1,24,76,1
93|200006,99,1,1,25,78,1
94|200006,99,1,1,25,80,1
95|200006,99,1,1,25,82,1
96|200006,99,1,1,26,84,1
97|200006,99,1,1,26,86,1
98|200006,99,1,1,27,88,1
99|200006,99,1,1,27,90,1
100|200006,99,1,1,27,92,1
101|200006,99,1,1,27,94,1
102|200006,99,1,1,28,96,1
103|200006,99,1,1,28,98,1
104|200006,99,1,1,30,99,1
105|200006,99,1,1,35,99,1
106|200006,99,1,1,39,99,1
107|200006,99,1,1,43,99,1
108|200006,99,1,1,47,99,1
109|200006,99,1,1,51,99,1
110|200006,99,1,1,54,99,1
111|200006,99,1,1,57,99,1
112|200006,99,1,1,60,99,1
113|200006,99,1,1,63,99,1
114|200006,99,1,1,66,99,1
115|200006,99,1,1,69,99,1
116|200006,99,1,1,72,99,1
117|200006,99,1,1,75,99,1
118|200006,99,1,1,77,99,1
119|200006,99,1,1,80,99,1
120|200006,99,1,1,82,99,1
121|200006,99,1,1,85,99,1
122|200006,99,1,1,87,99,1
123|200006,99,1,1,90,99,1
124|200006,99,1,1,92,99,1
125|200006,99,1,1,94,99,1
126|200006,99,1,1,96,99,1
127|200006,99,1,2,99,99,1
128|200006,99,1,12,99,99,1
129|200006,99,1,20,99,99,1
130|200006,99,1,26,99,99,1
131|200006,99,1,32,99,99,1
132|200006,99,1,37,99,99,1
133|200006,99,1,42,99,99,1
134|200006,99,1,46,99,99,1
135|200006,99,1,50,99,99,1
136|200006,99,1,54,99,99,1
137|200006,99,1,58,99,99,1
138|200006,99,1,61,99,99,1
139|200006,99,1,64,99,99,1
140|200006,99,1,67,99,99,1
141|200006,99,1,71,99,99,1
142|200006,99,1,74,99,99,1
143|200006,99,1,77,99,99,1
144|200006,99,1,79,99,99,1
145|200006,99,1,82,99,99,1
146|200006,99,1,85,99,99,1
147|200006,99,1,88,99,99,1
148|200006,99,1,90,99,99,1
149|200006,99,1,93,99,99,1
150|200006,99,1,95,99,99,1
151|200006,99,1,98,99,99,1
152|200006,99,1,99,99,99,1
153|200006,99,99,99,99,99,99
154|200006,99,99,99,99,99,99
155|200006,99,99,99,99,99,99
156|200006,99,99,99,99,99,99
157|200006,99,99,99,99,99,99
158|200006,99,99,99,99,99,99
159|200006,99,99,99,99,99,99
160|200006,99,99,99,99,99,99
161|200006,99,99,99,99,99,99
162|200006,99,99,99,99,99,99
163|200006,99,99,99,99,99,99
164|200006,99,99,99,99,99,99
165|200006,99,99,99,99,99,99
166|200006,99,99,99,99,99,99
167|200006,99,99,99,99,99,99
168|200006,99,99,99,99,99,99
169|200006,99,99,99,99,99,99
170|200006,99,99,99,99,99,99
171|200006,99,99,99,99,99,99
172|200006,99,99,99,99,99,99
173|200006,99,99,99,99,99,99
174|200006,99,99,99,99,99,99
175|200006,99,99,99,99,99,99
176|200006,99,99,99,99,99,99
177|200006,99,99,99,99,99,99
178|200006,99,99,99,99,99,99
179|200006,99,99,99,99,99,99
180|200006,99,99,99,99,99,99
181|200006,99,99,99,99,99,99
182|200006,99,99,99,99,99,99
183|200006,99,99,99,99,99,99
184|200006,99,99,99,99,99,99
185|200006,99,99,99,99,99,99
186|200006,99,99,99,99,99,99
187|200006,99,99,99,99,99,99
188|200006,99,99,99,99,99,99
189|200006,99,99,99,99,99,99
190|200006,99,99,99,99,99,99
191|200006,99,99,99,99,99,99
192|200006,99,99,99,99,99,99
193|200006,99,99,99,99,99,99
194|200006,99,99,99,99,99,99
195|200006,99,99,99,99,99,99
196|200006,99,99,99,99,99,99
197|200006,99,99,99,99,99,99
198|200006,99,99,99,99,99,99
199|200006,99,99,99,99,99,99
200|200006,99,99,99,99,99,99
1|200011,1,1,1,1,1,1
2|200011,2,1,1,1,1,1
3|200011,4,1,1,1,1,1
4|200011,5,1,1,1,1,1
5|200011,7,1,1,1,1,1
6|200011,9,1,1,1,1,1
7|200011,9,1,3,1,1,1
8|200011,9,1,5,1,1,1
9|200011,9,1,7,1,1,1
10|200011,9,1,9,1,1,1
11|200011,24,1,10,1,1,1
12|200011,25,1,10,1,1,1
13|200011,25,1,12,1,1,1
14|200011,26,1,12,1,1,1
15|200011,26,1,14,1,1,1
16|200011,26,1,16,1,1,1
17|200011,26,1,18,1,1,1
18|200011,27,1,18,2,1,1
19|200011,28,1,18,3,1,1
20|200011,29,1,18,4,1,1
21|200011,29,1,20,4,1,1
22|200011,30,1,20,5,1,1
23|200011,31,1,20,6,1,1
24|200011,32,1,20,7,1,1
25|200011,33,1,20,8,1,1
26|200011,33,1,22,8,1,1
27|200011,33,1,24,8,1,1
28|200011,33,1,26,8,1,1
29|200011,33,1,28,8,1,1
30|200011,34,1,28,9,1,1
31|200011,36,1,28,9,1,1
32|200011,37,1,29,9,1,1
33|200011,38,1,29,10,1,1
34|200011,39,1,30,10,1,1
35|200011,40,1,30,11,1,1
36|200011,40,1,32,11,1,1
37|200011,40,1,34,11,1,1
38|200011,40,1,36,11,1,1
39|200011,40,1,38,11,1,1
40|200011,41,1,38,12,1,1
41|200011,43,1,38,12,1,1
42|200011,44,1,39,12,1,1
43|200011,45,1,39,13,1,1
44|200011,47,1,39,13,1,1
45|200011,49,1,39,13,1,1
46|200011,49,1,40,15,1,1
47|200011,49,1,41,17,1,1
48|200011,49,1,42,19,1,1
49|200011,49,1,44,19,1,1
50|200011,49,1,46,19,1,1
51|200011,50,1,47,19,1,1
52|200011,51,1,48,19,1,1
53|200011,52,1,49,19,1,1
54|200011,53,1,49,20,1,1
55|200011,55,1,49,20,1,1
56|200011,57,1,49,20,1,1
57|200011,59,1,49,20,1,1
58|200011,60,1,50,20,1,1
59|200011,60,1,52,20,1,1
60|200011,60,1,54,20,1,1
61|200011,61,1,55,20,1,1
62|200011,62,1,56,20,1,1
63|200011,63,1,57,20,1,1
64|200011,64,1,58,20,1,1
65|200011,65,1,59,20,1,1
66|200011,67,1,59,20,1,1
67|200011,69,1,59,20,1,1
68|200011,69,1,60,22,1,1
69|200011,69,1,61,24,1,1
70|200011,69,1,62,26,1,1
71|200011,70,1,63,26,1,1
72|200011,71,1,64,26,1,1
73|200011,72,1,65,26,1,1
74|200011,73,1,66,26,1,1
75|200011,74,1,66,28,1,1
76|200011,76,1,66,28,1,1
77|200011,78,1,66,28,1,1
78|200011,79,1,67,28,1,1
79|200011,80,1,67,30,1,1
80|200011,81,1,68,30,1,1
81|200011,82,1,69,30,1,1
82|200011,84,1,69,30,1,1
83|200011,85,1,70,30,1,1
84|200011,86,1,71,30,1,1
85|200011,87,1,72,30,1,1
86|200011,89,1,72,30,1,1
87|200011,89,1,72,34,1,1
88|200011,90,1,73,34,1,1
89|200011,90,1,73,38,1,1
90|200011,91,1,74,38,1,1
91|200011,92,1,75,38,1,1
92|200011,94,1,75,38,1,1
93|200011,95,1,76,38,1,1
94|200011,97,1,76,38,1,1
95|200011,98,1,77,38,1,1
96|200011,98,1,79,39,1,1
97|200011,99,1,80,39,1,1
98|200011,99,1,81,41,1,1
99|200011,99,1,82,43,1,1
100|200011,99,1,83,45,1,1
101|200011,99,1,83,49,1,1
102|200011,99,1,85,49,1,1
103|200011,99,1,86,51,1,1
104|200011,99,1,87,53,1,1
105|200011,99,1,88,55,1,1
106|200011,99,1,90,55,1,1
107|200011,99,1,91,57,1,1
108|200011,99,1,93,57,1,1
109|200011,99,1,95,57,1,1
110|200011,99,1,96,59,1,1
111|200011,99,1,98,59,1,1
112|200011,99,1,98,62,1,1
113|200011,99,1,98,65,1,1
114|200011,99,1,98,68,1,1
115|200011,99,1,98,71,1,1
116|200011,99,1,99,72,1,1
117|200011,99,1,99,75,1,1
118|200011,99,1,99,77,4,1
119|200011,99,1,99,79,6,1
120|200011,99,1,99,81,7,1
121|200011,99,1,99,84,7,1
122|200011,99,1,99,86,7,1
123|200011,99,1,99,89,7,1
124|200011,99,1,99,91,7,1
125|200011,99,1,99,93,8,1
126|200011,99,1,99,95,9,1
127|200011,99,1,99,97,10,1
128|200011,99,1,99,99,12,1
129|200011,99,1,99,99,20,1
130|200011,99,1,99,99,26,1
131|200011,99,1,99,99,32,1
132|200011,99,1,99,99,37,1
133|200011,99,1,99,99,42,1
134|200011,99,2,99,99,46,1
135|200011,99,2,99,99,50,2
136|200011,99,5,99,99,52,5
137|200011,99,8,99,99,54,7
138|200011,99,9,99,99,57,8
139|200011,99,11,99,99,59,10
140|200011,99,12,99,99,62,11
141|200011,99,13,99,99,64,12
142|200011,99,13,99,99,67,13
143|200011,99,15,99,99,69,15
144|200011,99,16,99,99,71,16
145|200011,99,18,99,99,73,17
146|200011,99,20,99,99,75,17
147|200011,99,20,99,99,78,17
148|200011,99,20,99,99,80,20
149|200011,99,21,99,99,82,20
150|200011,99,22,99,99,84,21
151|200011,99,23,99,99,86,22
152|200011,99,24,99,99,88,23
153|200011,99,25,99,99,90,24
154|200011,99,25,99,99,92,25
155|200011,99,26,99,99,94,26
156|200011,99,27,99,99,96,26
157|200011,99,28,99,99,98,27
158|200011,99,30,99,99,98,30
159|200011,99,33,99,99,98,33
160|200011,99,36,99,99,98,35
161|200011,99,40,99,99,98,36
162|200011,99,41,99,99,98,41
163|200011,99,43,99,99,98,43
164|200011,99,46,99,99,98,45
165|200011,99,50,99,99,98,45
166|200011,99,50,99,99,98,50
167|200011,99,52,99,99,98,52
168|200011,99,54,99,99,98,54
169|200011,99,57,99,99,98,55
170|200011,99,59,99,99,98,57
171|200011,99,60,99,99,98,60
172|200011,99,62,99,99,98,61
173|200011,99,64,99,99,98,63
174|200011,99,66,99,99,98,65
175|200011,99,69,99,99,98,66
176|200011,99,70,99,99,98,68
177|200011,99,71,99,99,98,70
178|200011,99,73,99,99,98,72
179|200011,99,74,99,99,98,74
180|200011,99,76,99,99,98,75
181|200011,99,78,99,99,98,77
182|200011,99,80,99,99,98,78
183|200011,99,81,99,99,98,80
184|200011,99,82,99,99,99,81
185|200011,99,83,99,99,99,83
186|200011,99,85,99,99,99,84
187|200011,99,87,99,99,99,85
188|200011,99,90,99,99,99,85
189|200011,99,90,99,99,99,88
190|200011,99,91,99,99,99,90
191|200011,99,92,99,99,99,92
192|200011,99,93,99,99,99,93
193|200011,99,95,99,99,99,94
194|200011,99,96,99,99,99,96
195|200011,99,97,99,99,99,97
196|200011,99,98,99,99,99,98
197|200011,99,99,99,99,99,98
198|200011,99,99,99,99,99,99
199|200011,99,99,99,99,99,99
200|200011,99,99,99,99,99,99
1|200012,1,1,1,1,1,1
2|200012,2,1,1,1,1,1
3|200012,3,2,1,1,1,1
4|200012,4,2,1,1,1,1
5|200012,5,3,1,1,1,1
6|200012,6,4,1,1,1,1
7|200012,7,5,1,1,1,1
8|200012,8,6,1,1,1,1
9|200012,9,7,1,1,1,1
10|200012,9,9,1,1,1,1
11|200012,19,16,1,1,1,1
12|200012,20,17,1,1,1,1
13|200012,20,18,1,1,1,1
14|200012,21,19,1,1,1,1
15|200012,21,20,1,1,1,1
16|200012,22,20,1,2,1,1
17|200012,22,21,1,3,1,1
18|200012,23,21,1,4,1,1
19|200012,23,22,1,5,1,1
20|200012,24,22,1,6,1,1
21|200012,25,23,1,6,1,1
22|200012,25,24,1,7,1,1
23|200012,26,25,1,7,1,1
24|200012,27,25,1,8,1,1
25|200012,28,26,1,8,1,1
26|200012,29,27,1,8,1,1
27|200012,29,29,1,8,1,1
28|200012,30,29,1,9,1,1
29|200012,31,29,1,10,1,1
30|200012,31,30,1,11,1,1
31|200012,32,31,1,11,1,1
32|200012,33,31,1,12,1,1
33|200012,34,32,1,12,1,1
34|200012,34,33,1,13,1,1
35|200012,35,34,1,13,1,1
36|200012,36,35,1,13,1,1
37|200012,37,36,1,13,1,1
