Id,Type,Data
10108,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10109,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10110,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10111,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10112,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10113,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10114,1,12333710=card=4010058=4010058=refine=15=enchant=122=128=133|7333210=card=4030007=refine=15=enchant=399=395=405|8332710=card=4040008=refine=15=enchant=530=527=536|11332810=card=4050009=refine=15=enchant=661=656=672|10342409=card=4060025=refine=15=enchant=262=263=274|10342409=card=4060025=refine=15=enchant=262=263=274
10115,1,
10116,1,12110101=refine=0
10117,1,12110101=refine=0
10118,1,12110101=refine=0|10326102=refine=0|10326102=refine=0
10119,1,12110101=card=4010019=refine=0|7234803=card=4030005=refine=0|8235103=card=4040010=refine=0|11235403=card=4050004=refine=0|10326102=card=4060008=refine=0|10326102=card=4060008=refine=0
10120,1,12110101=card=4010019=refine=1|7234803=card=4030005=refine=1|8235103=card=4040010=refine=1|11235403=card=4050004=refine=1|10326102=card=4060008=refine=1|10326102=card=4060008=refine=1
10121,1,13239004=card=4010019=refine=3|7234804=card=4030005=refine=3|8235104=card=4040010=refine=3|11235404=card=4050004=refine=3|10326102=card=4060008=refine=3|10326102=card=4060008=refine=3
10122,1,13239004=card=4010019=4010009=refine=3|7234804=card=4030005=refine=3|8235104=card=4040010=refine=3|11235404=card=4050004=refine=3|10326706=card=4060008=refine=3|10326706=card=4060008=refine=3
10123,1,13239005=card=4010019=4010009=refine=4|7234805=card=4030005=refine=4|8235105=card=4040010=refine=4|11235405=card=4050004=refine=4|10326706=card=4060008=refine=4|10326706=card=4060008=refine=4
10124,1,13239005=card=4010019=4010009=refine=4|7234805=card=4030005=refine=4|8235105=card=4040010=refine=4|11331905=card=4050004=refine=4|10326706=card=4060008=refine=4|10326706=card=4060008=refine=4
10125,1,13239006=card=4010019=4010009=refine=5|7330305=card=4030005=refine=5|8331205=card=4040010=refine=5|11331905=card=4050004=refine=5|10336706=card=4060008=refine=5|10336706=card=4060008=refine=5
10126,1,13239006=card=4010019=4010009=refine=5|7330305=card=4030005=refine=5|8331205=card=4040010=refine=5|11331905=card=4050004=refine=5|10336706=card=4060008=refine=5|10336706=card=4060008=refine=5
10127,1,13334307=card=4010019=4010009=refine=6=enchant=16=10=14|7330307=card=4030005=refine=6=enchant=307=302=303|8331207=card=4040010=refine=6=enchant=438=434=435|11331907=card=4050004=refine=6=enchant=569=565=564|10336706=card=4060008=refine=6=enchant=168=164=166|10336706=card=4060008=refine=6=enchant=168=164=166
10128,1,13334307=card=4010019=4010009=refine=6=enchant=16=10=14|7330307=card=4030005=refine=6=enchant=307=302=303|8331207=card=4040010=refine=6=enchant=438=434=435|11331907=card=4050004=refine=6=enchant=569=565=564|10336706=card=4060008=refine=6=enchant=168=164=166|10336706=card=4060008=refine=6=enchant=168=164=166
10129,1,13334308=card=4010019=4010009=refine=7=enchant=51=45=49|7330308=card=4030005=refine=7=enchant=336=331=332|8331208=card=4040010=refine=7=enchant=467=463=464|11331908=card=4050004=refine=7=enchant=598=594=593|10336706=card=4060008=refine=7=enchant=199=195=197|10336706=card=4060008=refine=7=enchant=199=195=197
10130,1,13334308=card=4010019=4010009=refine=7=enchant=51=45=49|7333208=card=4030005=refine=7=enchant=336=331=332|8333308=card=4040010=refine=7=enchant=467=463=464|11333408=card=4050004=refine=7=enchant=598=594=593|10338208=card=4060008=refine=7=enchant=199=195=197|10338208=card=4060008=refine=7=enchant=199=195=197
10131,1,13349509=card=4010019=4010009=refine=8=enchant=86=80=84|7333209=card=4030005=refine=8=enchant=365=360=361|8333309=card=4040010=refine=8=enchant=496=492=493|11333409=card=4050004=refine=8=enchant=627=623=622|10338208=card=4060008=refine=8=enchant=230=226=228|10338208=card=4060008=refine=8=enchant=230=226=228
10132,1,13349509=card=4010019=4010009=refine=8=enchant=86=80=84|7333209=card=4030005=refine=8=enchant=365=360=361|8333309=card=4040010=refine=8=enchant=496=492=493|11333409=card=4050004=refine=8=enchant=627=623=622|10342909=card=4060008=refine=8=enchant=230=226=228|10342909=card=4060008=refine=8=enchant=230=226=228
10133,1,13349510=card=4010019=4010009=refine=9=enchant=126=120=124|7333210=card=4030005=refine=9=enchant=399=394=395|8333310=card=4040010=refine=9=enchant=530=526=527|11333410=card=4050004=refine=9=enchant=661=657=656|10342909=card=4060008=refine=9=enchant=266=262=264|10342909=card=4060008=refine=9=enchant=266=262=264
10134,1,13349510=card=4010019=4010009=refine=9=enchant=126=120=124|7333210=card=4030005=refine=9=enchant=399=394=395|8333310=card=4040010=refine=9=enchant=530=526=527|11333410=card=4050004=refine=9=enchant=661=657=656|10342909=card=4060008=refine=9=enchant=266=262=264|10342909=card=4060008=refine=9=enchant=266=262=264
10135,1,13349510=card=4010019=4010009=refine=10=enchant=126=120=124|7333210=card=4030005=refine=10=enchant=399=394=395|8333310=card=4040010=refine=10=enchant=530=526=527|11333410=card=4050004=refine=10=enchant=661=657=656|10342909=card=4060008=refine=10=enchant=266=262=264|10342909=card=4060008=refine=10=enchant=266=262=264
10136,1,13349510=card=4010019=4010009=refine=10=enchant=126=120=124|7333210=card=4030005=refine=10=enchant=399=394=395|8333310=card=4040010=refine=10=enchant=530=526=527|11333410=card=4050004=refine=10=enchant=661=657=656|10342909=card=4060008=refine=10=enchant=266=262=264|10342909=card=4060008=refine=10=enchant=266=262=264
10137,1,13349510=card=4010019=4010009=refine=11=enchant=126=120=124|7333210=card=4030005=refine=11=enchant=399=394=395|8333310=card=4040010=refine=11=enchant=530=526=527|11333410=card=4050004=refine=11=enchant=661=657=656|10342909=card=4060008=refine=11=enchant=266=262=264|10342909=card=4060008=refine=11=enchant=266=262=264
10138,1,13349510=card=4010019=4010009=refine=11=enchant=126=120=124|7333210=card=4030005=refine=11=enchant=399=394=395|8333310=card=4040010=refine=11=enchant=530=526=527|11333410=card=4050004=refine=11=enchant=661=657=656|10342909=card=4060008=refine=11=enchant=266=262=264|10342909=card=4060008=refine=11=enchant=266=262=264
10139,1,13349510=card=4010019=4010009=refine=12=enchant=126=120=124|7333210=card=4030005=refine=12=enchant=399=394=395|8333310=card=4040010=refine=12=enchant=530=526=527|11333410=card=4050004=refine=12=enchant=661=657=656|10342909=card=4060008=refine=12=enchant=266=262=264|10342909=card=4060008=refine=12=enchant=266=262=264
10140,1,13349510=card=4010019=4010009=refine=12=enchant=126=120=124|7333210=card=4030005=refine=12=enchant=399=394=395|8333310=card=4040010=refine=12=enchant=530=526=527|11333410=card=4050004=refine=12=enchant=661=657=656|10342909=card=4060008=refine=12=enchant=266=262=264|10342909=card=4060008=refine=12=enchant=266=262=264
10141,1,13349510=card=4010019=4010009=refine=13=enchant=126=120=124|7333210=card=4030005=refine=13=enchant=399=394=395|8333310=card=4040010=refine=13=enchant=530=526=527|11333410=card=4050004=refine=13=enchant=661=657=656|10342909=card=4060008=refine=13=enchant=266=262=264|10342909=card=4060008=refine=13=enchant=266=262=264
10142,1,13349510=card=4010019=4010009=refine=13=enchant=126=120=124|7333210=card=4030005=refine=13=enchant=399=394=395|8333310=card=4040010=refine=13=enchant=530=526=527|11333410=card=4050004=refine=13=enchant=661=657=656|10342909=card=4060008=refine=13=enchant=266=262=264|10342909=card=4060008=refine=13=enchant=266=262=264
10143,1,13349510=card=4010019=4010009=refine=14=enchant=126=120=124|7333210=card=4030005=refine=14=enchant=399=394=395|8333310=card=4040010=refine=14=enchant=530=526=527|11333410=card=4050004=refine=14=enchant=661=657=656|10342909=card=4060008=refine=14=enchant=266=262=264|10342909=card=4060008=refine=14=enchant=266=262=264
10144,1,13349510=card=4010019=4010009=refine=14=enchant=126=120=124|7333210=card=4030005=refine=14=enchant=399=394=395|8333310=card=4040010=refine=14=enchant=530=526=527|11333410=card=4050004=refine=14=enchant=661=657=656|10342909=card=4060008=refine=14=enchant=266=262=264|10342909=card=4060008=refine=14=enchant=266=262=264
10145,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10146,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10147,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10148,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10149,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10150,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10151,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10152,1,13349510=card=4010019=4010009=refine=15=enchant=126=120=124|7333210=card=4030005=refine=15=enchant=399=394=395|8333310=card=4040010=refine=15=enchant=530=526=527|11333410=card=4050004=refine=15=enchant=661=657=656|10342909=card=4060008=refine=15=enchant=266=262=264|10342909=card=4060008=refine=15=enchant=266=262=264
10153,1,
10154,1,12110101=refine=0
10155,1,12110101=card=4010009=4010046=refine=0
10156,1,12110101=card=4010009=4010046=refine=0|10326102=card=4060008=refine=0|10326102=card=4060008=refine=0
10157,1,12110101=card=4010009=4010046=refine=0|7234803=card=4030007=refine=0|8235103=card=4040004=refine=0|11235403=card=4050009=refine=0|10326102=card=4060008=refine=0|10326102=card=4060008=refine=0
10158,1,12110101=card=4010009=4010046=refine=3|7234803=card=4030007=refine=3|8235103=card=4040004=refine=3|11235403=card=4050009=refine=3|10326102=card=4060008=refine=3|10326102=card=4060008=refine=3
10159,1,13239004=card=4010009=4010046=refine=5|7234804=card=4030007=refine=5|8235104=card=4040004=refine=5|11235404=card=4050009=refine=5|10326102=card=4060008=refine=5|10326102=card=4060008=refine=5
10160,1,13239004=card=4010009=4010046=refine=5|7234804=card=4030007=refine=5|8235104=card=4040004=refine=5|11235404=card=4050009=refine=5|10326706=card=4060008=refine=5|10326706=card=4060008=refine=5
10161,1,13239005=card=4010009=4010046=refine=7|7234805=card=4030007=refine=7|8235105=card=4040004=refine=7|11235405=card=4050009=refine=7|10326706=card=4060008=refine=7|10326706=card=4060008=refine=7
10162,1,13239005=card=4010009=4010046=refine=7|7234805=card=4030007=refine=7|8235105=card=4040004=refine=7|11331905=card=4050009=refine=7|10326706=card=4060008=refine=7|10326706=card=4060008=refine=7
10163,1,13239006=card=4010009=4010046=refine=8|7330305=card=4030007=refine=8|8331205=card=4040004=refine=8|11331905=card=4050009=refine=8|10336706=card=4060008=refine=8|10336706=card=4060008=refine=8
10164,1,13239006=card=4010009=4010046=refine=8|7330305=card=4030007=refine=8|8331205=card=4040004=refine=8|11331905=card=4050009=refine=8|10336706=card=4060008=refine=8|10336706=card=4060008=refine=8
10165,1,13334307=card=4010009=4010046=refine=9=enchant=16=10=20|7330307=card=4030007=refine=9=enchant=307=303=310|8331207=card=4040004=refine=9=enchant=438=435=441|11331907=card=4050009=refine=9=enchant=569=564=575|10336706=card=4060008=refine=9=enchant=168=164=173|10336706=card=4060008=refine=9=enchant=168=164=173
10166,1,13334307=card=4010009=4010046=refine=9=enchant=16=10=20|7330307=card=4030007=refine=9=enchant=307=303=310|8331207=card=4040004=refine=9=enchant=438=435=441|11331907=card=4050009=refine=9=enchant=569=564=575|10336706=card=4060008=refine=9=enchant=168=164=173|10336706=card=4060008=refine=9=enchant=168=164=173
10167,1,13334308=card=4010009=4010046=refine=10=enchant=51=45=55|7330308=card=4030007=refine=10=enchant=336=332=339|8331208=card=4040004=refine=10=enchant=467=464=470|11331908=card=4050009=refine=10=enchant=598=593=604|10336706=card=4060008=refine=10=enchant=199=195=204|10336706=card=4060008=refine=10=enchant=199=195=204
10168,1,13334308=card=4010009=4010046=refine=10=enchant=51=45=55|7333208=card=4030007=refine=10=enchant=336=332=339|8333308=card=4040004=refine=10=enchant=467=464=470|11333408=card=4050009=refine=10=enchant=598=593=604|10338208=card=4060008=refine=10=enchant=199=195=204|10338208=card=4060008=refine=10=enchant=199=195=204
10169,1,13349509=card=4010009=4010046=refine=11=enchant=86=80=90|7333209=card=4030007=refine=11=enchant=365=361=368|8333309=card=4040004=refine=11=enchant=496=493=499|11333409=card=4050009=refine=11=enchant=627=622=634|10338208=card=4060008=refine=11=enchant=230=226=235|10338208=card=4060008=refine=11=enchant=230=226=235
10170,1,13349509=card=4010009=4010046=refine=11=enchant=86=80=90|7333209=card=4030007=refine=11=enchant=365=361=368|8333309=card=4040004=refine=11=enchant=496=493=499|11333409=card=4050009=refine=11=enchant=627=622=634|10342909=card=4060008=refine=11=enchant=230=226=235|10342909=card=4060008=refine=11=enchant=230=226=235
10171,1,13349510=card=4010009=4010046=refine=12=enchant=126=120=130|7333210=card=4030007=refine=12=enchant=399=395=402|8333310=card=4040004=refine=12=enchant=530=527=533|11333410=card=4050009=refine=12=enchant=661=656=669|10342909=card=4060008=refine=12=enchant=266=262=271|10342909=card=4060008=refine=12=enchant=266=262=271
10172,1,13349510=card=4010009=4010046=refine=12=enchant=126=120=130|7333210=card=4030007=refine=12=enchant=399=395=402|8333310=card=4040004=refine=12=enchant=530=527=533|11333410=card=4050009=refine=12=enchant=661=656=669|10342909=card=4060008=refine=12=enchant=266=262=271|10342909=card=4060008=refine=12=enchant=266=262=271
