ID,ItemID,ItemName,ItemNum,Reason,Type,LocalizationArea
705,133520100,象牙长矛Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
706,133521100,战栗长矛Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
707,133522100,死神之镰Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
708,133523100,皇家之矛Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
709,133534100,剑旗鱼枪图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
710,13535100,贪食鲔鱼锤图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
711,43536100,古老海龙杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
712,63537100,斑纹鳗鱼弓图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
713,53538100,章鱼大斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
714,23539100,竹荚鱼短剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
715,143540100,尖刺河豚拳套图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
716,1090062,星星烟花棒嘴饰,1,24,1|2,
717,1021046,咕咕鸡,1,299|24,1|2,
718,1010059,牛玩偶套装（男）,1,299|24,1|2,
719,1010060,牛玩偶套装（女）,1,299|24,1|2,
720,3020022,珍贵的卡片碎片,1,24,1|2,9
721,3011402,B型绑定头饰图纸自选包,1,24,1|2,
722,2091618,高级精炼自选箱,1,24,1|2,
723,2091703,高级钛钢碎片箱,1,24,1|2,
724,3024024,崩裂迪齿轮,1,24,1|2,
725,2091111,卡片转蛋,1,24,1|2,
726,1100018,萌猫太空舱,1,24,1|2,
727,1200073,冰暴头饰图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
728,1200074,冰暴面具图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
729,1200075,怀表发饰图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
730,1200076,猫头鹰望远镜图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
731,1200077,玩具国王皇冠图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
732,1200078,沙漏头饰图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
733,1200079,圣职者之冠图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
734,5030008,封印的卡伦卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
735,5010062,封印的冰暴骑士卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
736,5010061,封印的时间管理人卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
737,13541050,艾尔德之锤图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
738,13541070,艾尔德之锤Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
739,13541080,艾尔德之锤Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
740,13541090,艾尔德之锤Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
741,13541100,艾尔德之锤Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
742,13542050,苍蓝权杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
743,13542070,苍蓝权杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
744,13542080,苍蓝权杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
745,13542090,苍蓝权杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
746,13542100,苍蓝权杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
747,13543070,森林之源权杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
748,13543080,森林之源权杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
749,13543090,森林之源权杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
750,13543100,森林之源权杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
751,13544080,苍鹰之心权杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
752,13544090,苍鹰之心权杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
753,13544100,苍鹰之心权杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
754,13545080,沼泽之心权杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
755,13545090,沼泽之心权杖Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
756,13545100,沼泽之心权杖Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
757,13546090,化学腐蚀之锤图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
758,13546100,化学腐蚀之锤Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
759,1070186,法老王头具,1,24,1|2,
760,1080084,蝴蝶之吻,1,24,1|2,
761,1021041,分裂蘑菇,1,299|24,1|2,
762,1010061,暗夜精灵,1,299|24,1|2,
763,1010062,暗夜精灵,1,299|24,1|2,
764,2091427,珍惜宝物转盘,1,24,1|2,
765,1100014,魔法继承者,1,24,1|2,
766,1021047,分裂蘑菇,1,299|24,1|2,
767,1010068,暗夜精灵,1,299|24,1|2,
768,1010069,暗夜精灵,1,299|24,1|2,
769,163559080,电子吉他图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
770,163559090,电子吉他Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
771,163559100,电子吉他Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
772,163560050,热情的吉他图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
773,163560070,热情的吉他Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
774,163560080,热情的吉他Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
775,163560090,热情的吉他Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
776,163560100,热情的吉他Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
777,163561070,奥义奏鸣吉他图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
778,163561080,奥义奏鸣吉他Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
779,163561090,奥义奏鸣吉他Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
780,163561100,奥义奏鸣吉他Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
781,163562050,传奇诗人的贝斯图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
782,163562070,传奇诗人的贝斯Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
783,163562080,传奇诗人的贝斯Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
784,163562090,传奇诗人的贝斯Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
785,163562100,传奇诗人的贝斯Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
786,163563070,命运的吉他图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
787,163563080,命运的吉他Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
788,163563090,命运的吉他Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
789,163563100,命运的吉他Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
790,153564080,感电皮鞭图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
791,153564090,感电皮鞭Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
792,153564100,感电皮鞭Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
793,153565050,火焰鞭子图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
794,153565070,火焰鞭子Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
795,153565080,火焰鞭子Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
796,153565090,火焰鞭子Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
797,153565100,火焰鞭子Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
798,153566070,奥义奏鸣鞭子图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
799,153566080,奥义奏鸣鞭子Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
800,153566090,奥义奏鸣鞭子Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
801,153566100,奥义奏鸣鞭子Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
802,153567050,传奇舞娘玫瑰麦克风图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
803,153567070,传奇舞娘玫瑰麦克风Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
804,153567080,传奇舞娘玫瑰麦克风Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
805,153567090,传奇舞娘玫瑰麦克风Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
806,153567100,传奇舞娘玫瑰麦克风Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
807,153568070,命运之鞭图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
808,153568080,命运之鞭Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
809,153568090,命运之鞭Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
810,153568100,命运之鞭Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
811,1200080,塔奥群卡图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
812,1200081,半龙人图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
813,1200082,流氓头头图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
814,1200083,愤怒钟乳巨石纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
815,1200084,米杜沙女王图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
816,5030009,封印的塔奥群卡卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
817,5010063,封印的半龙人卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
818,10354710,格恩达尔的愤怒[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
819,10354810,格恩达尔的勋章[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
820,10354910,格恩达尔的羽翼[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
821,10355010,精灵王的金色苹果[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
822,10355110,精灵王的魔法手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
823,10355210,精灵王的守护指环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
824,10355310,精灵王的水晶苹果[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
825,10355410,精灵王的永恒指环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
826,10355510,精灵王的战士手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
827,10355610,希格德莉法的愤怒[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
828,10355710,希格德莉法的勋章[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
829,10355810,希格德莉法的羽翼[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
830,90640,五宝碎片4,1,24,1|2,
831,1010074,时尚海滩,1,24,1|2,
832,1010075,时尚海滩,1,24,1|2,
833,1021049,欢庆麋鹿,1,24,1|2,
834,1100027,波利冲浪板,1,24,1|2,
835,1100028,鲨鱼冲浪板,1,24,1|2,
836,1010084,宫廷时光,1,299,1,
837,1010085,宫廷时光,1,299,1,
838,1021051,RO-037型,1,299|24,1|2,
839,1010091,月兔之礼,1,299|24,1|2,
840,1010092,月兔之礼,1,299|24,1|2,
841,1021054,旅月时光,1,299|24,1|2,
842,1010101,栗子装,1,299|24,1|2,
843,1010102,栗子装,1,299|24,1|2,
844,1021056,魔术秋,1,299,1,
845,123573110,火灵之剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
846,123574110,石中剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
847,123575110,魔刀 吞神图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
848,123576110,名刀不知火图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
849,123577110,红云长剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
850,133578110,永恒之枪图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
851,43579110,红十字杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
852,43580110,黛雅之杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
853,43581110,神圣权杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
854,43582110,诅咒魔杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
855,43583110,痊愈光辉图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
856,43584110,巫杖 魂咬图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
857,93585110,暴虐拳刃图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
858,93586110,火灵拳刃图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
859,93587110,洛奇的指甲图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
860,23588110,强化大驹短剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
861,23589110,月灵短剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
862,23590110,月辰短剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
863,23591110,陨星图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
864,13592110,圣锤 裁决图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
865,13593110,闇盲之锤图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
866,13594110,魔锤 安魂曲图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
867,13595110,圣锤 十字星图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
868,63596110,伊克西翁之翼图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
869,63597110,绵绵大蟹弓图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
870,63598110,乌勒尔的决意图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
871,53599110,贝克战斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
872,53600110,碎心斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
873,53601110,P.T.D机械核心图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
874,43616110,余烬烈焰法杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
875,43617110,以太风暴法杖图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
876,53618110,动力割裂战斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
877,63619110,黯盲之触图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
878,123620110,异形长剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
879,133621110,气旋长枪图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
880,43622110,魔力之源 言灵图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
881,43623110,圣杖源灵图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
882,143624110,绵绵大蟹钳图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
883,143625110,升龙拳套图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
884,143626110,禅迦图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
885,143627110,水晶拳套图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
886,53628110,希芙的馈赠图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
887,93629110,婆苏提婆之刃图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
888,63630110,智慧女神图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
889,133632110,长角之矛图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
890,133633110,圣光之戟图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
891,133634110,象牙长矛图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
892,133635110,战栗长矛图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
893,133636110,死神之镰图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
894,133637110,皇家之矛图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
