PackId,GroupContent,GroupWeight,PackType,PackName,AwardValueWeight,Announcement,JobLimit,LevelLimit,ServerLevelLimit,GenderLimit,OpenWorldCond,LuaFunction,RandomItem,RandomMethod,GuarantGroup,Source,PackTabType,PackTabChange,LuckyPointLimit,ExpectValue,BindInfo,NumberInfo,IsCalcLucky
1101451,201=36819|202=29455,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101461,201=36819|202=29455,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101471,201=110455|202=88364,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101481,201=147273|202=117819|101=10000|2010001=20|2010005=20,1,0,日本增量-韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101491,201=36819|202=29455,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101501,201=110455|202=88364,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101511,201=220910|202=176728|101=10000|2091031=1,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101521,201=110455|202=88364|101=10000,1,0,韩国615版本主线任务奖励--唱歌的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101531,201=91030|202=72824|101=12000,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101541,201=60687|202=48550,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101551,201=60687|202=48550|101=12000,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101561,201=60687|202=48550,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101571,201=121373|202=97099,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101581,201=91030|202=72824|101=12000|2090019=1,1,0,韩国615版本主线任务奖励--建国神话,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101591,201=57126|202=45701,1,0,韩国615版本主线任务奖励--班波的推测,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101601,201=95210|202=76168,1,0,韩国615版本主线任务奖励--王子的死因,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101611,201=0|202=0,1,0,韩国615版本主线任务奖励--灵魂碎片二,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101621,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101631,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101641,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101651,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101661,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101671,201=152335|202=121868|2090021=1,1,0,韩国615版本主线任务奖励--线人基拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101681,201=95210|202=76168,1,0,韩国615版本主线任务奖励--地下酒吧,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101691,201=133293|202=106635,1,0,韩国615版本主线任务奖励--毒药的秘密,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101701,201=57126|202=45701,1,0,韩国615版本主线任务奖励--缺失的配方,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101711,201=57126|202=45701,1,0,韩国615版本主线任务奖励--最后的验证,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101721,201=95210|202=76168|101=30000|3022002=1,1,0,韩国615版本主线任务奖励--死亡真相,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101731,201=25890|202=20712,1,0,韩国615版本主线任务奖励--追踪白女巫,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101741,201=25890|202=20712,1,0,韩国615版本主线任务奖励--凶案现场,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101751,201=64723|202=51779|2010005=20,1,0,日本增量-韩国615版本主线任务奖励--巴雷蒙德登场,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101761,201=25890|202=20712,1,0,韩国615版本主线任务奖励--丢失的碎片,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101771,201=64723|202=51779|2031004=1,1,0,韩国615版本主线任务奖励--准备定位仪式,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101781,201=25890|202=20712,1,0,韩国615版本主线任务奖励--收集朝天菇,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101791,201=64723|202=51779|101=15000,1,0,韩国615版本主线任务奖励--奇怪的图案,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101801,201=25890|202=20712,1,0,韩国615版本主线任务奖励--女骑士古娜,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101811,201=64723|202=51779|101=15000,1,0,韩国615版本主线任务奖励--搜寻可疑处,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101821,201=25890|202=20712,1,0,韩国615版本主线任务奖励--神秘人的帮助,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101831,201=77668|202=62134|2090023=1|101=40000,1,0,韩国615版本主线任务奖励--真凶难道是？,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101841,201=42807|202=34246,1,0,韩国615版本主线任务奖励--白女巫之影,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101851,201=107016|202=85613|101=18000,1,0,韩国615版本主线任务奖励--自己抓自己？,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101861,201=64210|202=51368,1,0,韩国615版本主线任务奖励--一场误会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101871,201=107016|202=85613|101=18000,1,0,韩国615版本主线任务奖励--真相的结晶,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101881,201=64210|202=51368,1,0,韩国615版本主线任务奖励--白女巫据点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101891,201=128420|202=102736|2090019=1,1,0,韩国615版本主线任务奖励--抓捕古娜,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101901,201=64210|202=51368,1,0,韩国615版本主线任务奖励--枉死的古娜,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101911,201=64210|202=51368,1,0,韩国615版本主线任务奖励--追击白女巫,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101921,201=128420|202=102736|101=40000|2090023=1,1,0,韩国615版本主线任务奖励--污渍,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101931,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101941,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101951,201=101607|202=81286|101=20000,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101961,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101971,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101981,201=101607|202=81286|101=20000,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1101991,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102001,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102011,201=101607|202=81286|2031004=1|101=20000,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102021,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102031,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102041,201=50804|202=40643,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102051,201=118541|202=94833|2090023=1|101=50000,1,0,韩国615版本主线任务奖励--昏暗的普隆德拉,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102061,201=0|202=0,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102071,201=0|202=0,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102081,201=93520|202=74816,1,0,韩国615版本主线任务奖励--光与暗的起点|坚持要去,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102091,201=93520|202=74816,1,0,韩国615版本主线任务奖励--光与暗的起点|还是不去了,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102101,201=62347|202=49878,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102111,201=62347|202=49878,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102121,201=155866|202=124693|101=20000,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102131,201=93520|202=74816,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102141,201=93520|202=74816,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102151,201=155866|202=124693|2090023=1|101=20000,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102161,201=187040|202=149632|2035002=1|101=20000,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102171,201=62347|202=49878,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102181,201=31174|202=24939|101=50000,1,0,韩国615版本主线任务奖励--光与暗的起点,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102191,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102201,201=234716|202=187773|2031004=1|101=20000,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102211,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102221,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102231,201=234716|202=187773|101=20000,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102241,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102251,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102261,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102271,201=234716|202=187773|101=20000,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102281,201=93887|202=75110,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102291,201=234716|202=187773|2090023=1|101=20000,1,0,韩国615版本主线任务奖励--恐怖笼罩的梦罗克,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102301,201=230154|202=184124,1,0,韩国615版本主线任务奖励--古卷仪式,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102311,201=345231|202=276185|101=25000,1,0,韩国615版本主线任务奖励--他乡遇故人,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102321,201=115077|202=92062,1,0,韩国615版本主线任务奖励--修复法杖,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102331,201=115077|202=92062,1,0,韩国615版本主线任务奖励--【圣痕】,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102341,201=460308|202=368247|2090021=1,1,0,韩国615版本主线任务奖励--贤者迷踪,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102351,201=230154|202=184124,1,0,韩国615版本主线任务奖励--恶魔之影,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102361,201=460308|202=368247|2090019=1|101=25000,1,0,韩国615版本主线任务奖励--贤者的腐化,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102371,201=575385|202=460308|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--梦罗克暗流,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102381,201=169096|202=135277,1,0,韩国615版本主线任务奖励--新的讯息,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102391,201=169096|202=135277,1,0,韩国615版本主线任务奖励--失踪的孩子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102401,201=338192|202=270554|2090023=1|101=30000,1,0,韩国615版本主线任务奖励--古怪的笛声,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102411,201=169096|202=135277,1,0,韩国615版本主线任务奖励--调查神殿,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102421,201=169096|202=135277,1,0,韩国615版本主线任务奖励--神殿的祭品,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102431,201=338192|202=270554|2031004=1|101=30000,1,0,韩国615版本主线任务奖励--可疑的白衣人,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102441,201=169096|202=135277,1,0,韩国615版本主线任务奖励--黑白双生,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102451,201=422740|202=338192|101=30000,1,0,韩国615版本主线任务奖励--死海古卷终章,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102461,201=507288|202=405830|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--神秘的白衣女,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102471,201=115737|202=92589,1,0,韩国615版本主线任务奖励--黑化的贤者,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102481,201=115737|202=92589,1,0,韩国615版本主线任务奖励--雇佣兵D团,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102491,201=462945|202=370356|101=30000,1,0,韩国615版本主线任务奖励--伏击,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102501,201=231473|202=185178,1,0,韩国615版本主线任务奖励--就地处决,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102511,201=347209|202=277767,1,0,韩国615版本主线任务奖励--背叛,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102521,201=462945|202=370356|101=30000,1,0,韩国615版本主线任务奖励--双生的黑白,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102531,201=578681|202=462945|2090023=1|101=30000,1,0,韩国615版本主线任务奖励--恐怖的真相,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102541,201=694417|202=555533|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--重整旗鼓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102551,201=251488|202=201191,1,0,韩国615版本主线任务奖励--不速之客,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102561,201=502976|202=402381,1,0,韩国615版本主线任务奖励--神秘学者,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102571,201=1005951|202=804761|101=35000,1,0,韩国615版本主线任务奖励--触碰贤者意识,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102581,201=502976|202=402381,1,0,韩国615版本主线任务奖励--意识世界,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102591,201=502976|202=402381,1,0,韩国615版本主线任务奖励--由佩雷斯彼女,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102601,201=502976|202=402381,1,0,韩国615版本主线任务奖励--拜访刺客公会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102611,201=1005951|202=804761|101=35000,1,0,韩国615版本主线任务奖励--真相前的宁静,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102621,201=502976|202=402381,1,0,韩国615版本主线任务奖励--寻访印记刺客,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102631,201=1257438|202=1005951|2090023=1|101=35000,1,0,韩国615版本主线任务奖励--印记刺客传说,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102641,201=1508926|202=1207141|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--访问领主,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102651,201=371499|202=297199,1,0,韩国615版本主线任务奖励--领主的邀请,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102661,201=371499|202=297199|101=40000,1,0,韩国615版本主线任务奖励--梦罗克往事,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102671,201=371499|202=297199,1,0,韩国615版本主线任务奖励--领主的秘密,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102681,201=1485994|202=1188795|2090019=1|101=40000,1,0,韩国615版本主线任务奖励--封印之间,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102691,201=742997|202=594398,1,0,韩国615版本主线任务奖励--寻求真相,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102701,201=1114496|202=891597,1,0,韩国615版本主线任务奖励--尘封的历史,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102711,201=742997|202=594398,1,0,韩国615版本主线任务奖励--埋伏,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102721,201=1857492|202=1485994|101=40000|2090023=1,1,0,韩国615版本主线任务奖励--刺客的利刃,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102731,201=742997|202=594398,1,0,韩国615版本主线任务奖励--净化之力,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102741,201=2600489|202=2080392|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--遗落的命令书,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102751,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102761,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102771,201=2443376|202=1954701|101=40000,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102781,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102791,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102801,201=2443376|202=1954701|2090019=1,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102811,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102821,201=1221688|202=977351,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102831,201=3054220|202=2443376|101=40000|2090023=1,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102841,201=610844|202=488676,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102851,201=610844|202=488676,1,0,韩国615版本主线任务奖励--漫长的梦境,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102861,201=3054220|202=2443376|2035002=1|101=40000,1,0,韩国615版本主线任务奖励--漫长的梦境|相信福金,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102871,201=3054220|202=2443376|2035002=1|101=50000,1,0,韩国615版本主线任务奖励--漫长的梦境|相信福金,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102881,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102891,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102901,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102911,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102921,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102931,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102941,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102951,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102961,,1,0,韩国615版本主线任务奖励--预留,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102971,2090011=1,1,0,头饰自选包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102981,1070016=1,1,0,主线任务头饰包波利帽子,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1102991,1070031=1,1,0,主线任务头饰包蛋壳帽,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103001,1070051=1,1,0,主线任务头饰包回忆帽,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103011,201=925522|202=740417,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103021,201=2313803|202=1851043|2035002=1|101=40000,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103031,201=1388282|202=1110626,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103041,201=2313803|202=1851043|101=40000,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103051,201=1388282|202=1110626,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103061,201=2776564|202=2221251|2090019=1|101=40000,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103071,201=925522|202=740417,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103081,201=2776564|202=2221251|2090044=1|101=50000,1,0,韩国615版本主线任务奖励--破晓,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103091,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103101,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103111,201=3937560|202=3150048|2035002=1|101=40000,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103121,201=2362536|202=1890029,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103131,201=3150048|202=2520038|2035002=1|101=40000,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103141,201=787512|202=630010,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103151,201=0|202=0,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103161,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103171,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103181,201=3937560|202=3150048|2090019=1|101=40000,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103191,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103201,201=1575024|202=1260019,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103211,201=4725072|202=3780057|2090023=1|101=50000,1,0,韩国615版本主线任务奖励--最后的机会,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103221,,1,0,韩国615版本主线任务奖励--古城预热任务,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103231,,1,0,韩国615版本主线任务奖励--古城预热任务,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103241,,1,0,韩国615版本主线任务奖励--古城预热任务,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103251,,1,0,韩国615版本主线任务奖励--古城预热任务,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103261,201=1369872|202=1095898|3020022=1|101=500000,1,0,韩国615版本主线任务奖励--古城预热任务,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
1103271,201=4668497|202=3734798,1,0,韩国615版本主线任务奖励--英灵的预言,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
