MajorID,ItemID,SequenceId,txt,Remarks,Label,cost,FloatLimit,Tab,ShowCountDown,BuyLimitNum,WeightPoolParameter,Weight,ServerDays,Bind,LimitProfession,LimitLevel,LimitSex,DeliverWay,DisplayType,DisplayTime,CheckDisplay,Check,LocalizationArea
70403,3024024,3,崩裂迪齿轮,商店,,2040022=150,,704,,10,10003,,,1,,,,,,,,,
70404,2091501,4,高级钛钢碎片,商店,,2040022=120,,704,,20,10003,,,1,,,,,,,,,
70405,3020023,5,传说的武器矿石,商店,,2040022=100,,704,,20,10003,,,1,,,,,,,,,
70406,3020024,6,传说的防具矿石,商店,,2040022=100,,704,,20,10003,,,1,,,,,,,,,
70407,3020025,7,传说的配饰矿石,商店,,2040022=100,,704,,20,10003,,,1,,,,,,,,2=30,
70408,3021012,8,稀有锢魔石,商店,,2040022=105,,704,,20,10003,,,1,,,,,,,,2=20,
70409,3021010,9,高级锢魔石,商店,,2040022=45,,704,,50,10003,,,1,,,,,,,,2=20,
70410,60660030,10,超级齿轮扭蛋,商店,,2040022=50,,704,,50,10003,,,1,,,,,,,,2=20,
70411,3021004,11,蕴魔石,商店,,2040022=150,,704,,20,10003,,,1,,,,,,,,,
70412,3020010,12,初级解封卷轴,商店,,2040022=50,,704,,20,10003,,,1,,,,,,,,,
70413,3010133,13,高级精炼自选礼盒,商店,,2040022=25,,704,,200,10003,,,1,,,,,,,,2=20,
70414,3010132,14,高级精炼保护礼盒,商店,,2040022=45,,704,,100,10003,,,1,,,,,,,,2=20,
70415,2091421,15,高级道具自选礼盒,商店,,2040022=50,,704,,20,10003,,,1,,,,,,,,2=20,
70416,2091302,16,精炼附魔养成礼盒,商店,,2040022=25,,704,,40,10003,,,1,,,,,,,,,
70417,2091303,17,往期扭蛋自选礼包,商店,,2040022=25,,704,,40,10003,,,1,,,,,,,,,
70418,2091430,18,踏春小礼盒,商店,,2040022=5,,704,,999,10003,,,1,,,,,,,,,
70501,1100025,1,西瓜汁水枪,商店,,2040023=1000,,705,,1,10004,,,1,,,,,,,,2=100,
70502,3024043,2,核心加固装置（15天）,商店,,2040023=100,,705,,1,10004,,,1,,,,,,,,,
70503,3024024,3,崩裂迪齿轮,商店,,2040023=150,,705,,10,10004,,,1,,,,,,,,,
70504,2091501,4,高级钛钢碎片,商店,,2040023=120,,705,,20,10004,,,1,,,,,,,,,
70505,3020023,5,传说的武器矿石,商店,,2040023=100,,705,,20,10004,,,1,,,,,,,,,
70506,3020024,6,传说的防具矿石,商店,,2040023=100,,705,,20,10004,,,1,,,,,,,,,
70507,3020025,7,传说的配饰矿石,商店,,2040023=100,,705,,20,10004,,,1,,,,,,,,2=30,
70508,3021012,8,稀有锢魔石,商店,,2040023=105,,705,,20,10004,,,1,,,,,,,,2=20,
70509,3021010,9,高级锢魔石,商店,,2040023=45,,705,,50,10004,,,1,,,,,,,,2=20,
70510,60660030,10,超级齿轮扭蛋,商店,,2040023=50,,705,,50,10004,,,1,,,,,,,,2=20,
70511,3021004,11,蕴魔石,商店,,2040023=150,,705,,20,10004,,,1,,,,,,,,,
70512,3020010,12,初级解封卷轴,商店,,2040023=50,,705,,20,10004,,,1,,,,,,,,,
70513,3010133,13,高级精炼自选礼盒,商店,,2040023=25,,705,,200,10004,,,1,,,,,,,,2=20,
70514,3010132,14,高级精炼保护礼盒,商店,,2040023=45,,705,,100,10004,,,1,,,,,,,,2=20,
70515,2091421,15,高级道具自选礼盒,商店,,2040023=50,,705,,20,10004,,,1,,,,,,,,2=20,
70516,2091302,16,精炼附魔养成礼盒,商店,,2040023=25,,705,,40,10004,,,1,,,,,,,,,
70517,2091303,17,往期扭蛋自选礼包,商店,,2040023=25,,705,,40,10004,,,1,,,,,,,,,
70518,2091439,18,夏日小礼盒,商店,,2040023=5,,705,,999,10004,,,1,,,,,,,,,
70601,1100033,1,菠萝电吉他,商店,,2040024=1000,,706,,1,10005,,,1,,,,,,,,2=100,
70602,3024043,2,核心加固装置（15天）,商店,,2040024=100,,706,,1,10005,,,1,,,,,,,,,
70603,3024024,3,崩裂迪齿轮,商店,,2040024=150,,706,,10,10005,,,1,,,,,,,,,
70604,2091501,4,高级钛钢碎片,商店,,2040024=120,,706,,20,10005,,,1,,,,,,,,,
70605,3020023,5,传说的武器矿石,商店,,2040024=100,,706,,20,10005,,,1,,,,,,,,,
70606,3020024,6,传说的防具矿石,商店,,2040024=100,,706,,20,10005,,,1,,,,,,,,,
70607,3020025,7,传说的配饰矿石,商店,,2040024=100,,706,,20,10005,,,1,,,,,,,,2=30,
70608,3021012,8,稀有锢魔石,商店,,2040024=105,,706,,20,10005,,,1,,,,,,,,2=20,
70609,3021010,9,高级锢魔石,商店,,2040024=45,,706,,50,10005,,,1,,,,,,,,2=20,
70610,60660030,10,超级齿轮扭蛋,商店,,2040024=50,,706,,50,10005,,,1,,,,,,,,2=20,
70611,60660040,11,神秘的齿轮扭蛋,商店,,2040024=300,,706,,10,10005,,,1,,,,,,,,2=100,
70612,3021004,12,蕴魔石,商店,,2040024=150,,706,,20,10005,,,1,,,,,,,,,
70613,3020010,13,初级解封卷轴,商店,,2040024=50,,706,,20,10005,,,1,,,,,,,,,
70614,3010133,14,高级精炼自选礼盒,商店,,2040024=25,,706,,200,10005,,,1,,,,,,,,2=20,
70615,3010132,15,高级精炼保护礼盒,商店,,2040024=45,,706,,100,10005,,,1,,,,,,,,2=20,
70616,2091421,16,高级道具自选礼盒,商店,,2040024=50,,706,,20,10005,,,1,,,,,,,,2=20,
70617,2091302,17,精炼附魔养成礼盒,商店,,2040024=25,,706,,40,10005,,,1,,,,,,,,,
70618,2091303,18,往期扭蛋自选礼包,商店,,2040024=25,,706,,40,10005,,,1,,,,,,,,,
70619,2080119,19,菠萝小礼盒,商店,,2040024=5,,706,,999,10005,,,1,,,,,,,,,
150601,2080123,1,一个许愿小花,幸运树-7月抽奖币商店,,103=50,,1506,,-1,15006,,,1,,,,1=7040,,,,,
150602,2080124,2,十个许愿小花,幸运树-7月抽奖币商店,1=95,103=500,,1506,,-1,15006,,,1,,,,1=7040,,,,,
70701,1100041,1,棒球棍背饰,商店,,2040025=1000,,707,,1,10007,,,1,,,,,,,,2=100,
70702,3024043,2,核心加固装置（15天）,商店,,2040025=100,,707,,1,10007,,,1,,,,,,,,,
70703,3024024,3,崩裂迪齿轮,商店,,2040025=150,,707,,10,10007,,,1,,,,,,,,,
70704,2091501,4,高级钛钢碎片,商店,,2040025=120,,707,,20,10007,,,1,,,,,,,,,
70705,3020023,5,传说的武器矿石,商店,,2040025=100,,707,,20,10007,,,1,,,,,,,,,
70706,3020024,6,传说的防具矿石,商店,,2040025=100,,707,,20,10007,,,1,,,,,,,,,
70707,3020025,7,传说的配饰矿石,商店,,2040025=100,,707,,20,10007,,,1,,,,,,,,2=30,
70708,3022058,8,武器强化金属,商店,,2040025=15,,707,,200,10007,,,1,,,,,,,,,
70709,3022060,9,防具强化金属,商店,,2040025=15,,707,,200,10007,,,1,,,,,,,,,
70710,3021012,10,稀有锢魔石,商店,,2040025=105,,707,,20,10007,,,1,,,,,,,,2=20,
70711,3021010,11,高级锢魔石,商店,,2040025=45,,707,,50,10007,,,1,,,,,,,,2=20,
70712,60660030,12,超级齿轮扭蛋,商店,,2040025=50,,707,,50,10007,,,1,,,,,,,,2=20,
70713,60660040,13,神秘的齿轮扭蛋,商店,,2040025=300,,707,,10,10007,,,1,,,,,,,,2=100,
70714,3021004,14,蕴魔石,商店,,2040025=150,,707,,20,10007,,,1,,,,,,,,,
70715,3020010,15,初级解封卷轴,商店,,2040025=50,,707,,20,10007,,,1,,,,,,,,,
70716,3010133,16,高级精炼自选礼盒,商店,,2040025=25,,707,,200,10007,,,1,,,,,,,,2=20,
70717,3010132,17,高级精炼保护礼盒,商店,,2040025=45,,707,,100,10007,,,1,,,,,,,,2=20,
70718,2091421,18,高级道具自选礼盒,商店,,2040025=50,,707,,20,10007,,,1,,,,,,,,2=20,
70719,2091302,19,精炼附魔养成礼盒,商店,,2040025=25,,707,,40,10007,,,1,,,,,,,,,
70720,2091303,20,往期扭蛋自选礼包,商店,,2040025=25,,707,,40,10007,,,1,,,,,,,,,
70721,2080129,21,棒球小礼盒,商店,,2040025=5,,707,,999,10007,,,1,,,,,,,,,
70801,1010095,1,血色傀儡,商店,,2040026=1500,,708,,1,10008,,,1,,,1,,,,,2=80,
70802,1010096,2,血色傀儡,商店,,2040026=1500,,708,,1,10008,,,1,,,2,,,,,2=80,
70803,1070302,3,血色礼帽,商店,,2040026=1000,,708,,1,10008,,,1,,,,,,,,2=80,
70804,1080097,4,血色遮光镜,商店,,2040026=200,,708,,1,10008,,,1,,,,,,,,,
70805,1090090,5,血色木偶嘴饰,商店,,2040026=125,,708,,1,10008,,,1,,,,,,,,,
70806,1100045,6,血色提线板,商店,,2040026=1000,,708,,1,10008,,,1,,,,,,,,,
70807,1100046,7,摇滚电吉他,商店,,2040026=1250,,708,,1,10008,,,1,,,,,,,,2=100,
70808,1100047,8,摇滚贝斯,商店,,2040026=1250,,708,,1,10008,,,1,,,,,,,,2=100,
70809,1030038,9,血色之光头像,商店,,2040026=120,,708,,1,10008,,,1,,,,,,,,,
70810,1030039,10,魅影之光头像,商店,,2040026=120,,708,,1,10008,,,1,,,,,,,,,
70811,1100011,11,万圣节气球束,商店,,2040026=1000,,708,,1,10008,,,1,,,,,,,,,
70812,1029023,12,设计图·魔法飞行扫把,商店,,2040026=500,,708,,1,10008,,,1,,,,,,,,,
70813,1030014,13,南瓜先生头像,商店,,2040026=120,,708,,1,10008,,,1,,,,,,,,,
70814,1030013,14,南瓜姑娘头像,商店,,2040026=120,,708,,1,10008,,,1,,,,,,,,,
70815,1041008,15,万圣夜头像框,商店,,2040026=150,,708,,1,10008,,,1,,,,,,,,,
70816,2080134,16,万圣节惊喜礼盒,商店,,2040026=5,,708,,999,10008,,,1,,,,,,,,,
70817,3024043,17,核心加固装置（15天）,商店,,2040026=100,,708,,1,10008,,,1,,,,,,,,,
70818,2091501,18,高级钛钢碎片,商店,,2040026=120,,708,,20,10008,,,1,,,,,,,,,
70819,3020023,19,传说的武器矿石,商店,,2040026=100,,708,,20,10008,,,1,,,,,,,,,
70820,3020024,20,传说的防具矿石,商店,,2040026=100,,708,,20,10008,,,1,,,,,,,,,
70821,3020025,21,传说的配饰矿石,商店,,2040026=100,,708,,20,10008,,,1,,,,,,,,2=30,
70822,3022058,22,武器强化金属,商店,,2040026=15,,708,,200,10008,,,1,,,,,,,,,
70823,3022060,23,防具强化金属,商店,,2040026=15,,708,,200,10008,,,1,,,,,,,,,
70824,3021012,24,稀有锢魔石,商店,,2040026=105,,708,,20,10008,,,1,,,,,,,,2=20,
70825,3021010,25,高级锢魔石,商店,,2040026=45,,708,,50,10008,,,1,,,,,,,,2=20,
70826,60660030,26,超级齿轮扭蛋,商店,,2040026=50,,708,,50,10008,,,1,,,,,,,,2=20,
70827,60660040,27,神秘的齿轮扭蛋,商店,,2040026=300,,708,,10,10008,,,1,,,,,,,,2=100,
70828,3021004,28,蕴魔石,商店,,2040026=150,,708,,20,10008,,,1,,,,,,,,,
70829,3020010,29,初级解封卷轴,商店,,2040026=50,,708,,20,10008,,,1,,,,,,,,,
70830,3010133,30,高级精炼自选礼盒,商店,,2040026=25,,708,,200,10008,,,1,,,,,,,,2=20,
70831,3010132,31,高级精炼保护礼盒,商店,,2040026=45,,708,,100,10008,,,1,,,,,,,,2=20,
70832,2091421,32,高级道具自选礼盒,商店,,2040026=50,,708,,20,10008,,,1,,,,,,,,2=20,
70833,2091302,33,精炼附魔养成礼盒,商店,,2040026=25,,708,,40,10008,,,1,,,,,,,,,
70834,2080131,34,往期扭蛋自选礼包Ⅲ,商店,,2040026=25,,708,,40,10008,,,1,,,,,,,,,
70901,1100059,1,机械心,商店,,2040028=1000,,709,,1,10009,,,1,,,,,,,,2=100,
70902,3024043,2,核心加固装置（15天）,商店,,2040028=100,,709,,1,10009,,,1,,,,,,,,,
70903,3024024,3,崩裂迪齿轮,商店,,2040028=150,,709,,10,10009,,,1,,,,,,,,,
70904,2091501,4,高级钛钢碎片,商店,,2040028=120,,709,,20,10009,,,1,,,,,,,,,
70905,3020023,5,传说的武器矿石,商店,,2040028=100,,709,,20,10009,,,1,,,,,,,,,
70906,3020024,6,传说的防具矿石,商店,,2040028=100,,709,,20,10009,,,1,,,,,,,,,
70907,3020025,7,传说的配饰矿石,商店,,2040028=100,,709,,20,10009,,,1,,,,,,,,2=30,
70908,3022058,8,武器强化金属,商店,,2040028=15,,709,,200,10009,,,1,,,,,,,,,
70909,3022060,9,防具强化金属,商店,,2040028=15,,709,,200,10009,,,1,,,,,,,,,
70910,3021012,10,稀有锢魔石,商店,,2040028=105,,709,,20,10009,,,1,,,,,,,,2=20,
70911,3021010,11,高级锢魔石,商店,,2040028=45,,709,,50,10009,,,1,,,,,,,,2=20,
70912,60660030,12,超级齿轮扭蛋,商店,,2040028=50,,709,,50,10009,,,1,,,,,,,,2=20,
70913,60660040,13,神秘的齿轮扭蛋,商店,,2040028=300,,709,,10,10009,,,1,,,,,,,,2=100,
70914,3021004,14,蕴魔石,商店,,2040028=150,,709,,20,10009,,,1,,,,,,,,,
70915,3020010,15,初级解封卷轴,商店,,2040028=50,,709,,20,10009,,,1,,,,,,,,,
70916,3010133,16,高级精炼自选礼盒,商店,,2040028=25,,709,,200,10009,,,1,,,,,,,,2=20,
70917,3010132,17,高级精炼保护礼盒,商店,,2040028=45,,709,,100,10009,,,1,,,,,,,,2=20,
70918,2091421,18,高级道具自选礼盒,商店,,2040028=50,,709,,20,10009,,,1,,,,,,,,2=20,
70919,2091302,19,精炼附魔养成礼盒,商店,,2040028=25,,709,,40,10009,,,1,,,,,,,,,
70920,2091303,20,往期扭蛋自选礼包,商店,,2040028=25,,709,,40,10009,,,1,,,,,,,,,
70921,2088040,21,时空之恋小礼盒,商店,,2040028=5,,709,,999,10009,,,1,,,,,,,,,
71001,1100069,1,法棍背饰,通行证商店,,2040029=1250,,710,,1,10010,,,1,,,,,,,,2=90,
71002,60640050,2,扭蛋抽奖券,通行证商店,,2040029=60,,710,,3,10010,,,1,,,,,,,,2=80,
71003,60640060,3,宠物装备抽奖券,通行证商店,,2040029=25,,710,,10,10010,,,1,,40=-1,,,,,,,
71004,3024043,4,核心加固装置（15天）,通行证商店,,2040029=100,,710,,1,10010,,,1,,55=-1,,,,,,,
71005,3024024,5,崩裂迪齿轮,通行证商店,,2040029=150,,710,,10,10010,,,1,,55=-1,,,,,,,
71006,2091501,6,高级钛钢碎片,通行证商店,,2040029=120,,710,,20,10010,,,1,,55=-1,,,,,,,
71007,3020023,7,传说的武器矿石,通行证商店,,2040029=100,,710,,20,10010,,,1,,,,,,,,,
71008,3020024,8,传说的防具矿石,通行证商店,,2040029=100,,710,,20,10010,,,1,,,,,,,,,
71009,3020025,9,传说的配饰矿石,通行证商店,,2040029=100,,710,,20,10010,,,1,,85=-1,,,,,,2=30,
71010,3022058,10,武器强化金属,通行证商店,,2040029=15,,710,,200,10010,,,1,,90=-1,,,,,,,
71011,3022060,11,防具强化金属,通行证商店,,2040029=15,,710,,200,10010,,,1,,90=-1,,,,,,,
71012,3021012,12,稀有锢魔石,通行证商店,,2040029=105,,710,,20,10010,,,1,,75=-1,,,,,,2=20,
71013,3021010,13,高级锢魔石,通行证商店,,2040029=45,,710,,50,10010,,,1,,75=-1,,,,,,2=20,
71014,60660030,14,超级齿轮扭蛋,通行证商店,,2040029=50,,710,,50,10010,,,1,,55=-1,,,,,,2=20,
71015,60660040,15,神秘的齿轮扭蛋,通行证商店,,2040029=120,,710,,30,10010,,,1,,55=-1,,,,,,2=100,
71016,3021004,16,蕴魔石,通行证商店,,2040029=150,,710,,20,10010,,,1,,75=-1,,,,,,,
71017,3020010,17,初级解封卷轴,通行证商店,,2040029=50,,710,,20,10010,,,1,,,,,,,,,
71018,3010133,18,高级精炼自选礼盒,通行证商店,,2040029=25,,710,,200,10010,,,1,,85=-1,,,,,,2=20,
71019,3010132,19,高级精炼保护礼盒,通行证商店,,2040029=45,,710,,100,10010,,,1,,85=-1,,,,,,2=20,
71020,2091421,20,高级道具自选礼盒,通行证商店,,2040029=50,,710,,20,10010,,,1,,85=-1,,,,,,2=20,
71021,2091302,21,精炼附魔养成礼盒,通行证商店,,2040029=25,,710,,40,10010,,,1,,85=-1,,,,,,,
71022,2091303,22,往期扭蛋自选礼包,通行证商店,,2040029=25,,710,,40,10010,,,1,,,,,,,,,
71023,2088060,23,新年小礼盒,通行证商店,,2040029=5,,710,,999,10010,,,1,,,,,,,,,
