BarberStyleID,BarberID,BarberName,Colour,BarberModel,ItemCost,MoneyCost,BarberFrame,AttrLuxury,AttrMaturity,AttrElegancy,AttrRomance,AttrDarkTone
201715,6020017,风暴,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
201716,6020017,风暴,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
201801,6020018,小王子,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
201802,6020018,小王子,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
201803,6020018,小王子,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
201804,6020018,小王子,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
201805,6020018,小王子,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
201806,6020018,小王子,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
201807,6020018,小王子,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
201808,6020018,小王子,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
201809,6020018,小王子,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
201810,6020018,小王子,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
201811,6020018,小王子,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
201812,6020018,小王子,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
201813,6020018,小王子,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
201814,6020018,小王子,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
201815,6020018,小王子,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
201816,6020018,小王子,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
201901,6020019,新发型3,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
201902,6020019,新发型3,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
201903,6020019,新发型3,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
201904,6020019,新发型3,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
201905,6020019,新发型3,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
201906,6020019,新发型3,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
201907,6020019,新发型3,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
201908,6020019,新发型3,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
201909,6020019,新发型3,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
201910,6020019,新发型3,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
201911,6020019,新发型3,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
201912,6020019,新发型3,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
201913,6020019,新发型3,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
201914,6020019,新发型3,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
201915,6020019,新发型3,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
201916,6020019,新发型3,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202001,6020020,运动少年,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202002,6020020,运动少年,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202003,6020020,运动少年,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202004,6020020,运动少年,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202005,6020020,运动少年,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202006,6020020,运动少年,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202007,6020020,运动少年,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202008,6020020,运动少年,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202009,6020020,运动少年,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202010,6020020,运动少年,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202011,6020020,运动少年,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202012,6020020,运动少年,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202013,6020020,运动少年,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202014,6020020,运动少年,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202015,6020020,运动少年,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202016,6020020,运动少年,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202101,6020021,飘逸,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202102,6020021,飘逸,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202103,6020021,飘逸,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202104,6020021,飘逸,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202105,6020021,飘逸,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202106,6020021,飘逸,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202107,6020021,飘逸,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202108,6020021,飘逸,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202109,6020021,飘逸,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202110,6020021,飘逸,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202111,6020021,飘逸,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202112,6020021,飘逸,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202113,6020021,飘逸,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202114,6020021,飘逸,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202115,6020021,飘逸,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202116,6020021,飘逸,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202201,6020022,新发型6,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202202,6020022,新发型6,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202203,6020022,新发型6,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202204,6020022,新发型6,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202205,6020022,新发型6,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202206,6020022,新发型6,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202207,6020022,新发型6,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202208,6020022,新发型6,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202209,6020022,新发型6,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202210,6020022,新发型6,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202211,6020022,新发型6,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202212,6020022,新发型6,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202213,6020022,新发型6,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202214,6020022,新发型6,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202215,6020022,新发型6,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202216,6020022,新发型6,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202301,6020023,优质男生,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202302,6020023,优质男生,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202303,6020023,优质男生,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202304,6020023,优质男生,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202305,6020023,优质男生,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202306,6020023,优质男生,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202307,6020023,优质男生,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202308,6020023,优质男生,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202309,6020023,优质男生,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202310,6020023,优质男生,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202311,6020023,优质男生,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202312,6020023,优质男生,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202313,6020023,优质男生,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202314,6020023,优质男生,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202315,6020023,优质男生,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202316,6020023,优质男生,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202401,6020024,神秘人X,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202402,6020024,神秘人X,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202403,6020024,神秘人X,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202404,6020024,神秘人X,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202405,6020024,神秘人X,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202406,6020024,神秘人X,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202407,6020024,神秘人X,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202408,6020024,神秘人X,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202409,6020024,神秘人X,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202410,6020024,神秘人X,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202411,6020024,神秘人X,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202412,6020024,神秘人X,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202413,6020024,神秘人X,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202414,6020024,神秘人X,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202415,6020024,神秘人X,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202416,6020024,神秘人X,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202501,6020025,质感碎发,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202502,6020025,质感碎发,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202503,6020025,质感碎发,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202504,6020025,质感碎发,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202505,6020025,质感碎发,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202506,6020025,质感碎发,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202507,6020025,质感碎发,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202508,6020025,质感碎发,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202509,6020025,质感碎发,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202510,6020025,质感碎发,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202511,6020025,质感碎发,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202512,6020025,质感碎发,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202513,6020025,质感碎发,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202514,6020025,质感碎发,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202515,6020025,质感碎发,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202516,6020025,质感碎发,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202601,6020026,冒险者,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202602,6020026,冒险者,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202603,6020026,冒险者,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202604,6020026,冒险者,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202605,6020026,冒险者,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202606,6020026,冒险者,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202607,6020026,冒险者,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202608,6020026,冒险者,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202609,6020026,冒险者,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202610,6020026,冒险者,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202611,6020026,冒险者,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202612,6020026,冒险者,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202613,6020026,冒险者,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202614,6020026,冒险者,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202615,6020026,冒险者,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202616,6020026,冒险者,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202701,6020027,学生头,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202702,6020027,学生头,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202703,6020027,学生头,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202704,6020027,学生头,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202705,6020027,学生头,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202706,6020027,学生头,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202707,6020027,学生头,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202708,6020027,学生头,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202709,6020027,学生头,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202710,6020027,学生头,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202711,6020027,学生头,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202712,6020027,学生头,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202713,6020027,学生头,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202714,6020027,学生头,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202715,6020027,学生头,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202716,6020027,学生头,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202801,6020028,cool boy,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202802,6020028,cool boy,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202803,6020028,cool boy,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202804,6020028,cool boy,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202805,6020028,cool boy,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202806,6020028,cool boy,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202807,6020028,cool boy,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202808,6020028,cool boy,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202809,6020028,cool boy,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202810,6020028,cool boy,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202811,6020028,cool boy,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202812,6020028,cool boy,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202813,6020028,cool boy,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202814,6020028,cool boy,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202815,6020028,cool boy,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202816,6020028,cool boy,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
202901,6020029,新发型13,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
202902,6020029,新发型13,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
202903,6020029,新发型13,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
202904,6020029,新发型13,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
202905,6020029,新发型13,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
202906,6020029,新发型13,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
202907,6020029,新发型13,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
202908,6020029,新发型13,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
202909,6020029,新发型13,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
202910,6020029,新发型13,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
202911,6020029,新发型13,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202912,6020029,新发型13,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
202913,6020029,新发型13,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
202914,6020029,新发型13,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
202915,6020029,新发型13,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
202916,6020029,新发型13,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
203001,6020030,纯真时光,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
203002,6020030,纯真时光,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
203003,6020030,纯真时光,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
