ItemId,ItemName,ItemFunction,ItemFunctionValue,NeedConfirm,ItemTargets,ItemCD,ItemCDGroup,ItemEffect,EffectPos,ItemAction,ItemLimitID,AudioID,ArrowDesc,Prompt,Payment,Achieving,AchievingShow,ItemNoticeLimit,ItemBatchBtn,NotConsume,LocalizationArea
2080105,美味海鲜煎饼,5,8600080,0,1,0,0,,,,,,,,,,,,1,,
2080106,甜蜜韩果,5,8600090,0,1,0,0,,,,,,,,,,,,1,,
2080107,幸运甜米露,5,8600100,0,1,0,0,,,,,,,,,,,,1,,
2080108,庆典蛋糕,1,2028305,0,1,5,0,,,,,,,,,,,,,,
2080109,庆典美食,1,2028303,0,1,1,0,,,,,,,,,,,,,,
2080110,庆典饮料,1,2028304,0,1,1,0,,,,,,,,,,,,,,
2080111,庆典烟花,1,4502201,0,1,3,0,,,,,,,,,,,,,,
2080112,周年庆字牌自选包,7,3050000|1,0,1,0,0,,,,,,,,,,,,1,,
2080113,周年庆字牌随机包,5,3050010,0,1,0,0,,,,,,,,,,,,1,,
2080114,绿色庆典礼盒,5,3050020,0,1,0,0,,,,,,,,,,,,1,,
2080115,黄色庆典礼盒,5,3050030,0,1,0,0,,,,,,,,,,,,1,,
2080116,蓝色庆典礼盒,5,3050040,0,1,0,0,,,,,,,,,,,90640,1,,
2080117,1周年快乐时装礼盒,5,3050100,0,1,0,0,,,,,,,,,1,,,,,
2080118,热带风情时装礼盒,5,3050200,0,1,0,0,,,,,,,,,,,-1,,,
2080119,菠萝小礼盒,5,3050210,0,1,0,0,,,,,,,,,,,-1,1,,
2080120,时尚沙滩时装扭蛋,5,3050270,0,1,0,0,,,,,,,,,1,1010074|1010075,1010074|1010075,1,,
2080123,一个许愿币,5,3050640,0,1,0,0,,,,,,,,,1,2080122,-1,1,,
2080124,十个许愿币,5,3050650,0,1,0,0,,,,,,,,,1,2080122,-1,1,,
2080125,欢庆麋鹿坐骑扭蛋,5,3050710,0,1,0,0,,,,,,,,,1,1021049,1021049,1,,
2080126,波利冲浪板背饰扭蛋,5,3050720,0,1,0,0,,,,,,,,,1,1100027,1100027,1,,
2080127,鲨鱼冲浪板背饰扭蛋,5,3050730,0,1,0,0,,,,,,,,,1,1100028,1100028,1,,
2080128,棒球服时装礼盒,5,3050740,0,1,0,0,,,,,,,,,,,-1,,,
2080129,棒球小礼盒,5,3050750,0,1,0,0,,,,,,,,,,,-1,1,,
2080131,往期扭蛋自选礼包Ⅲ,7,3050760|1,0,1,0,0,,,,,,,,,,,,1,,
2080133,摇滚之魂时装礼盒,5,3050770,0,1,0,0,,,,,,,,,,,-1,,,
2080134,万圣节惊喜礼盒,5,3050780,0,1,0,0,,,,,,,,,,,-1,1,,
2080135,万圣节小礼盒,5,8212010,0,1,0,0,,,,,,,,,1,2080024|2080025|2080026,,,,
2080136,万圣节精致礼盒,5,8212020,0,1,0,0,,,,,,,,,1,2080024|2080025|2080026,-1,,,
2080137,小朋友的馈赠礼盒,5,8212030,0,1,0,0,,,,,,,,,1,2080024|2080025|2080026|2080027|2080028|2080029|2080030,,,,
2080138,万圣夜闪耀礼盒,5,8212040,0,1,0,0,,,,,,,,,1,2080024|2080025|2080026,,,,
2080139,万圣夜鼓励礼盒,5,8212050,0,1,0,0,,,,,,,,,1,2080024|2080025|2080026,,,,
2080140,2021万圣夜纪念礼盒,5,8212060,0,1,0,0,,,,,,,,,1,2080027|2080028|2080029|2080030|1059099,,,,
2080141,闪耀的战场礼包,5,2101961,0,1,0,0,,,,,,,,,1,501,,,,
2080142,暗淡的战场礼包,5,2101971,0,1,0,0,,,,,,,,,1,501,,,,
2080143,擂台1层战利品,5,2101901,0,1,0,0,,,,,,,,,1,501,,,,
2080144,擂台2层战利品,5,2101911,0,1,0,0,,,,,,,,,1,501,,,,
2080145,擂台3层战利品,5,2101921,0,1,0,0,,,,,,,,,1,501,,,,
2080146,擂台4层战利品,5,2101931,0,1,0,0,,,,,,,,,1,501,,,,
2080147,擂台5层战利品,5,2101941,0,1,0,0,,,,,,,,,1,501,,,,
2080148,擂台6层战利品,5,2101951,0,1,0,0,,,,,,,,,1,501,,,,
2088010,感恩节小礼盒,5,2088010,0,1,0,0,,,,,,,,,,,-1,1,,16
2088020,火鸡头套礼盒,5,2088020,0,1,0,0,,,,,,,,,,,-1,,,
2088030,火鸡玩偶时装礼盒,5,2088030,0,1,0,0,,,,,,,,,,,-1,,,
2088040,时空之恋小礼盒,5,2088040,0,1,0,0,,,,,,,,,,,-1,1,,
2088050,时空恋旅人时装礼盒,5,2088050,0,1,0,0,,,,,,,,,,,-1,,,
2088060,新年小礼盒,5,2088060,0,1,0,0,,,,,,,,,,,-1,1,,
2080149,往期扭蛋自选礼包Ⅳ,7,3050790|1,0,1,0,0,,,,,,,,,,,,1,,
2080150,时装币外显自选包,7,3050800|1,0,1,0,0,,,,,,,,,,,,1,,9
2080151,赫尔海姆礼盒,5,3050810,0,1,0,0,,,,,,,,,,,,1,,
2080152,2021圣诞节日礼盒,5,8212180,0,1,0,0,,,,,,,,,1,,,,,16
3060705,罪者之血,0,,,,,,,,,,,,,,,,,,,
3060706,阿图姆图书,0,,,,,,,,,,,,,,,,,,,
3060707,离人泪,0,,,,,,,,,,,,,,,,,,,
3060708,玫瑰香,0,,,,,,,,,,,,,,,,,,,
2050011,纪念币,5,2101330,0,1,0,0,,,,,,,,,,,,,,
2050012,精致的纪念币,5,2101340,0,1,0,0,,,,,,,,,,,,,,
2050013,纪念晶石,5,2101350,0,1,0,0,,,,,,,,,,,,,,
2040013,卡普拉礼品卡,4,,,,,,,,,,,,,,,,,,,
2040014,卡普拉贵宾卡,4,,,,,,,,,,,,,,,,,,,
2040015,测试付费宝箱,5,2100730,0,1,0,0,,,,,,,,1,,,,,,
1400001,幸运数字1,15,1400001,0,1,1,0,,,,,,,,,,,,,,
1400002,幸运数字2,15,1400002,0,1,1,0,,,,,,,,,,,,,,
1400003,幸运数字3,15,1400003,0,1,1,0,,,,,,,,,,,,,,
1400004,幸运数字4,15,1400004,0,1,1,0,,,,,,,,,,,,,,
1400005,幸运数字5,15,1400005,0,1,1,0,,,,,,,,,,,,,,
1400006,幸运数字6,15,1400006,0,1,1,0,,,,,,,,,,,,,,
1400007,幸运数字7,15,1400007,0,1,1,0,,,,,,,,,,,,,,
1400008,幸运数字8,15,1400008,0,1,1,0,,,,,,,,,,,,,,
1400009,幸运数字9,15,1400009,0,1,1,0,,,,,,,,,,,,,,
1400010,幸运数字10,15,1400010,0,1,1,0,,,,,,,,,,,,,,
1400011,幸运数字11,15,1400011,0,1,1,0,,,,,,,,,,,,,,
1400012,幸运数字12,15,1400012,0,1,1,0,,,,,,,,,,,,,,
1400013,幸运数字13,15,1400013,0,1,1,0,,,,,,,,,,,,,,
1400014,幸运数字14,15,1400014,0,1,1,0,,,,,,,,,,,,,,
1400015,幸运数字15,15,1400015,0,1,1,0,,,,,,,,,,,,,,
1400016,幸运数字16,15,1400016,0,1,1,0,,,,,,,,,,,,,,
1400017,幸运数字17,15,1400017,0,1,1,0,,,,,,,,,,,,,,
1400018,幸运数字18,15,1400018,0,1,1,0,,,,,,,,,,,,,,
1400019,幸运数字19,15,1400019,0,1,1,0,,,,,,,,,,,,,,
1400020,幸运数字20,15,1400020,0,1,1,0,,,,,,,,,,,,,,
1400021,幸运数字21,15,1400021,0,1,1,0,,,,,,,,,,,,,,
1400022,幸运数字22,15,1400022,0,1,1,0,,,,,,,,,,,,,,
1400023,幸运数字23,15,1400023,0,1,1,0,,,,,,,,,,,,,,
1400024,幸运数字24,15,1400024,0,1,1,0,,,,,,,,,,,,,,
1400025,幸运数字25,15,1400025,0,1,1,0,,,,,,,,,,,,,,
1400026,幸运数字26,15,1400026,0,1,1,0,,,,,,,,,,,,,,
1400027,幸运数字27,15,1400027,0,1,1,0,,,,,,,,,,,,,,
1400028,幸运数字28,15,1400028,0,1,1,0,,,,,,,,,,,,,,
1400029,幸运数字29,15,1400029,0,1,1,0,,,,,,,,,,,,,,
1400030,幸运数字30,15,1400030,0,1,1,0,,,,,,,,,,,,,,
1400031,幸运数字31,15,1400031,0,1,1,0,,,,,,,,,,,,,,
1400032,幸运数字32,15,1400032,0,1,1,0,,,,,,,,,,,,,,
1400033,幸运数字33,15,1400033,0,1,1,0,,,,,,,,,,,,,,
1400034,幸运数字34,15,1400034,0,1,1,0,,,,,,,,,,,,,,
1400035,幸运数字35,15,1400035,0,1,1,0,,,,,,,,,,,,,,
1400036,幸运数字36,15,1400036,0,1,1,0,,,,,,,,,,,,,,
1400037,幸运数字37,15,1400037,0,1,1,0,,,,,,,,,,,,,,
1400038,幸运数字38,15,1400038,0,1,1,0,,,,,,,,,,,,,,
1400039,幸运数字39,15,1400039,0,1,1,0,,,,,,,,,,,,,,
1400040,幸运数字40,15,1400040,0,1,1,0,,,,,,,,,,,,,,
1400041,幸运数字41,15,1400041,0,1,1,0,,,,,,,,,,,,,,
1400042,幸运数字42,15,1400042,0,1,1,0,,,,,,,,,,,,,,
1400043,幸运数字43,15,1400043,0,1,1,0,,,,,,,,,,,,,,
1400044,幸运数字44,15,1400044,0,1,1,0,,,,,,,,,,,,,,
1400045,幸运数字45,15,1400045,0,1,1,0,,,,,,,,,,,,,,
1400046,幸运数字46,15,1400046,0,1,1,0,,,,,,,,,,,,,,
1400047,幸运数字47,15,1400047,0,1,1,0,,,,,,,,,,,,,,
1400048,幸运数字48,15,1400048,0,1,1,0,,,,,,,,,,,,,,
1400049,幸运数字49,15,1400049,0,1,1,0,,,,,,,,,,,,,,
1400050,幸运数字50,15,1400050,0,1,1,0,,,,,,,,,,,,,,
1400201,挂机加速糖,20,20000,1,1,1,0,,,,,,,,,,,,,,
1400202,高级挂机加速糖,20,30000,1,1,1,0,,,,,,,,,,,,,,
1400203,超级挂机加速糖,20,60000,1,1,1,0,,,,,,,,,,,,,,
1400204,神级挂机加速糖,20,100000,1,1,1,0,,,,,,,,,,,,,,
1400301,掉宝倍增糖,21,1800|2|100,1,1,1,0,,,,515=0,,,,,,,,,,11
1400302,高级掉宝倍增糖,21,1800|2|50|3|50,1,1,1,0,,,,515=0,,,,,,,,,,11
1500000,强者印记,10,85|22001,0,1,0,0,,,,,,,,,,,,,,
1500010,A型药剂礼包,5,8701000,0,1,0,0,,,,,,,,,1,,,1,,
1500011,B型药剂礼包,5,8701010,0,1,0,0,,,,,,,,,1,,,1,,
1500101,生命药剂R,1,5170601,0,1,0,509,,,,523=1,,,,,,,,,,
1500102,治愈药剂R,1,5170701,0,1,300,0,,,,523=1,,,,,,,,,,
1500103,愈合药剂R,1,5170801,0,1,0,509,,,,523=1,,,,,,,,,,
1500104,爆发药剂R,1,5170901,0,1,0,508,,,,523=1,,,,,,,,,,
1500105,急速药剂R,1,5171001,0,1,0,508,,,,523=1,,,,,,,,,,
1500106,迅猛药剂R,1,5171101,0,1,0,508,,,,523=1,,,,,,,,,,
1500107,速度激发卷轴R,1,5171201,0,1,0,510,,,,523=1,,,,,,,,,,
1500108,速度抑制卷轴R,1,5171401,0,1,0,510,,,,523=1,,,,,,,,,,
1500109,无尽生命合剂R,1,5171601,0,1,0,508,,,,523=1,,,,,,,,,,
1500110,净化药剂R,1,5171701,0,1,10,0,,,,523=1,,,,,,,,,,
1501000,时空模拟战头饰三选一礼包,7,8703010|1,0,1,0,0,,,,,,,,,1,,,,,
60600000,RO纪念礼盒,5,6060000,0,1,0,0,,,,,,,,,,,,,,
60600001,RAO纪念礼盒,5,6060002,0,1,0,0,,,,,,,,,1,1072001|10326605|10336605,,,,
60600010,40级成长实惠礼包预览礼包,5,6060010,0,1,0,0,,,,,,,,1,,,,,,
60600020,50级成长实惠礼包预览礼包,5,6060020,0,1,0,0,,,,,,,,1,,,,,,
60600030,60级成长实惠礼包预览礼包,5,6060030,0,1,0,0,,,,,,,,1,,,,,,
60600040,70级成长实惠礼包预览礼包,5,6060040,0,1,0,0,,,,,,,,1,,,,,,
60600050,80级成长实惠礼包预览礼包,5,6060050,0,1,0,0,,,,,,,,1,,,,,,
60600060,90级成长实惠礼包预览礼包,5,6060060,0,1,0,0,,,,,,,,1,,,,,,
60600070,40级成长实惠礼包,5,6060420,0,1,0,0,,,,,,,,1,,,,,,
60600080,50级成长实惠礼包,5,6060430,0,1,0,0,,,,,,,,1,,,,,,
60600090,60级成长实惠礼包,5,6060440,0,1,0,0,,,,,,,,1,,,-1,,,
60600100,70级成长实惠礼包,5,6060450,0,1,0,0,,,,,,,,1,,,-1,,,
60600110,80级成长实惠礼包,5,6060460,0,1,0,0,,,,,,,,1,,,-1,,,
60600120,90级成长实惠礼包,5,6060470,0,1,0,0,,,,,,,,1,,,-1,,,
60600130,100级成长实惠礼包,5,6060472,0,1,0,0,,,,,,,,1,,,-1,,,
60601009,精炼修复包,7,6060069|1,0,1,0,0,,,,,,,,,,,-1,1,,
60600140,110级成长实惠礼包,5,6060473,0,1,0,0,,,,,,,,1,,,-1,,,
60601010,小型神之金属包,5,6060070,0,1,0,0,,,,,,,,,,,,1,,
60601020,中型神之金属包,5,6060080,0,1,0,0,,,,,,,,,,,,1,,
60601110,小型铝包,5,6060090,0,1,0,0,,,,,,,,,,,,1,,
60601120,中型铝包,5,6060100,0,1,0,0,,,,,,,,,,,,1,,
60601210,小型声望包,5,6060110,0,1,0,0,,,,,,,,,,,,1,,
60601220,中型声望包,5,6060120,0,1,0,0,,,,,,,,,,,,1,,
60601310,小型浓缩神金包,5,6060130,0,1,0,0,,,,,,,,,,,,1,,
60601320,中型浓缩神金包,5,6060140,0,1,0,0,,,,,,,,,,,,1,,
60601410,小型浓缩铝包,5,6060150,0,1,0,0,,,,,,,,,,,,1,,
60601420,中型浓缩铝包,5,6060160,0,1,0,0,,,,,,,,,,,,1,,
60601510,小型莫拉硬币包,5,6060170,0,1,0,0,,,,,,,,,,,,1,,
60601520,中型莫拉硬币包,5,6060180,0,1,0,0,,,,,,,,,,,,1,,
60601610,小型野生猕猴桃包,5,6060480,0,1,0,0,,,,,,,,,,,,1,,
60601620,中型野生猕猴桃包,5,6060490,0,1,0,0,,,,,,,,,,,,1,,
60601621,载具成长礼盒,5,6060500,0,1,0,0,,,,,,,,,,,,,,
60601622,头饰精炼成长礼盒,5,6060510,0,1,0,0,,,,,,,,,,,,,,
60601623,大型神之金属包,5,6060530,0,1,0,0,,,,,,,,,,,,1,,
60601624,大型铝包,5,6060540,0,1,0,0,,,,,,,,,,,,1,,
60601625,大型莫拉硬币包,5,6060550,0,1,0,0,,,,,,,,,,,,1,,
60601626,大型浓缩神金包,5,6060560,0,1,0,0,,,,,,,,,,,,1,,
60601627,大型浓缩铝包,5,6060570,0,1,0,0,,,,,,,,,,,,1,,
60605000,小型附魔礼盒,5,6063000,0,1,0,0,,,,,,,,,1,,,1,,
60605001,浓缩精炼礼盒,5,6063001,0,1,0,0,,,,,,,,,1,,,1,,
60605002,小型齿轮抽奖券礼盒,5,6063002,0,1,0,0,,,,,,,,,,,,1,,
60605003,小型载具礼盒,5,6063003,0,1,0,0,,,,,,,,,1,,,1,,
60605004,声望礼盒,5,6063004,0,1,0,0,,,,,,,,,1,,,1,,
60605005,精炼礼盒,5,6063005,0,1,0,0,,,,,,,,,1,,,1,,
60605006,小型卡片抽奖券礼盒,5,6063006,0,1,0,0,,,,,,,,,,,,1,,
60605007,齿轮抽奖券礼盒,5,6063007,0,1,0,0,,,,,,,,,,,,1,,
60605008,大型附魔礼盒,5,6063008,0,1,0,0,,,,,,,,,1,,,1,,
60605009,浓缩精炼礼盒Ⅱ,5,6063009,0,1,0,0,,,,,,,,,1,,,1,,
60605010,卡片抽奖券礼盒,5,6063010,0,1,0,0,,,,,,,,,,,,1,,
60610010,战斗加速糖礼包,5,6060190,0,1,0,0,,,,,,,,,,,,,,
60610020,幸运打宝糖礼包,5,6060200,0,1,0,0,,,,,,,,,,,,,,
60610030,血迹树枝礼包,5,6060210,0,1,0,0,,,,,,,,,,,,,,
60610040,以太因子补充礼包,5,6060220,0,1,0,0,,,,,,,,,,,,,,
60610050,素质轮回石礼包,5,6060230,0,1,0,0,,,,,,,,,,,,,,
60610060,技能重置棒礼包,5,6060240,0,1,0,0,,,,,,,,,,,,,,
60610070,时装礼包,5,6060250,0,1,0,0,,,,,,,,,,,,,,
60610080,头饰礼包,5,6060260,0,1,0,0,,,,,,,,,,,,,,
60610090,高级发型调色剂礼包,5,6060270,0,1,0,0,,,,,,,,,,,,,,
60610100,高级瞳色调色剂礼包,5,6060280,0,1,0,0,,,,,,,,,,,,,,
60610110,中型元气补充袋礼包,5,6060290,0,1,0,0,,,,,,,,,,,,,,
60610120,健身房会员券礼包,5,6060300,0,1,0,0,,,,,,,,,,,,,,
60610130,仓库扩建券礼包,5,6060310,0,1,0,0,,,,,,,,,,,,,,
60610140,血迹树枝礼包,5,6060210,0,1,0,0,,,,,,,,,,,,,,
60610150,咪咪帽礼包,5,6060320,0,1,0,0,,,,,,,,,,,,,,
60610160,小熊帽礼包,5,6060330,0,1,0,0,,,,,,,,,,,,,,
60610170,鲨鱼头礼包,5,6060340,0,1,0,0,,,,,,,,,,,,,,
60610180,小白兔软帽礼包,5,6060350,0,1,0,0,,,,,,,,,,,,,,
60610190,小青蛇帽子礼包,5,6060360,0,1,0,0,,,,,,,,,,,,,,
60610200,妖精长耳朵饰礼包,5,6060370,0,1,0,0,,,,,,,,,,,,,,
60610210,猫耳泳镜礼包,5,6060380,0,1,0,0,,,,,,,,,,,,,,
60610220,金色小恶魔耳饰礼包,5,6060390,0,1,0,0,,,,,,,,,,,,,,
60610230,玩偶服礼包,5,6060400,0,1,0,0,,,,,,,,,,,,,,
60610240,idol礼包,5,6060410,0,1,0,0,,,,,,,,,,,,,,
60610250,鬼魂cos头饰礼盒,5,6060520,0,1,0,0,,,,,,,,,1,1070176|1070177,,1,,
60610251,鬼魂cos头饰礼盒,5,6060525,0,1,0,0,,,,,,,,,,,,,,
60610260,鬼魂cos头饰礼盒,5,6060523,0,1,0,0,,,,,,,,,1,1070176|1070177,,1,,2
60649997,外观抽奖券,7,6060597|1,0,1,0,0,,,,,,,,,,,,1,,
60649998,预注册奖励礼盒,5,6060599,0,1,0,0,,,,,,,,,1,1070014|1090017|1070103,,,,
60650000,恶魔派对时装扭蛋,5,6065000,0,1,0,0,,,,,,,,,1,1010005|1010006,,1,,
60650001,预注册奖励礼盒,5,6060600,0,1,0,0,,,,,,,,,1,1070014|1090017|1070103,,,,
60650010,瓦尔基里头盔扭蛋,5,6065010,0,1,0,0,,,,,,,,,1,1070111,,1,,
60650020,小恶魔之翼扭蛋,5,6065020,0,1,0,0,,,,,,,,,1,1100004,,1,,
60650030,小天使之翼扭蛋,5,6065030,0,1,0,0,,,,,,,,,1,1100002,,1,,
60650031,游泳鸭设计图扭蛋,5,6065040,0,1,0,0,,,,,,,,,1,1029005,,1,,
60650032,小天使雕像扭蛋,5,6065050,0,1,0,0,,,,,,,,,1,1070097,,1,,
60650033,天使之翼扭蛋,5,6065060,0,1,0,0,,,,,,,,,1,1100010,,1,,
60650034,鬼魂cos时装扭蛋,5,6065070,0,1,0,0,,,,,,,,,1,1010033|1010034,,1,,
60650035,机甲兔子头盔扭蛋,5,6065080,0,1,0,0,,,,,,,,,1,1070193,1070193|2091175,1,,
60650036,头饰图纸自选包扭蛋,5,6065090,0,1,0,0,,,,,,,,,1,3010136,3010136,1,,
60650037,船长烟斗扭蛋,5,6065100,0,1,0,0,,,,,,,,,1,1090050,1090050,1,,
60650038,玩具士兵时装扭蛋,5,6065110,0,1,0,0,,,,,,,,,1,1010053|1010054,1010053|1010054,1,,
60650039,萌猫太空舱背饰扭蛋,5,6065120,0,1,0,0,,,,,,,,,1,1100018,1100018,1,,
60650040,法老王头盔扭蛋,5,6065130,0,1,0,0,,,,,,,,,1,1070186,1070186,1,,
60650041,魔法继承者扭蛋,5,6065140,0,1,0,0,,,,,,,,,1,1100014,1100014,1,,
60650042,鬼魂cos时装扭蛋,5,6065150,0,1,0,0,,,,,,,,,1,1010033|1010034,,1,,
60650043,古堡魅影时装扭蛋,5,6065160,0,1,0,0,,,,,,,,,1,1010099|1010100,1010099|1010100,1,,8
60650044,诅咒之镰背饰扭蛋,5,6065170,0,1,0,0,,,,,,,,,1,1100049,1100049,1,,8
60650045,血红之角头饰扭蛋,5,6065180,0,1,0,0,,,,,,,,,1,1070307,1070307,1,,8
60650046,惊悚稻草人坐骑扭蛋,5,6065190,0,1,0,0,,,,,,,,,1,1021058,1021058,1,,8
60650047,圣诞快乐时装扭蛋,5,6065200,0,1,0,0,,,,,,,,,1,1010049|1010050,1010049|1010050,1,,8
60650048,驯鹿摩托车坐骑扭蛋,5,6065210,0,1,0,0,,,,,,,,,1,1021045,1021045,1,,8
60650049,圣诞礼物袋背饰扭蛋,5,6065220,0,1,0,0,,,,,,,,,1,1100016,1100016,1,,8
7501000,月卡特权预览礼包---615韩国版本,5,7501000,0,1,0,0,,,,,,,,1,,,,,,
7503000,月卡特权贵宾卡预览礼包---615韩国版本,5,7503000,0,1,0,0,,,,,,,,1,,,,,,
7504000,月卡特权礼包---615韩国版本,5,7504000,0,1,0,0,,,,,,,,1,,,,,,
7505000,月卡特权贵宾卡礼包---615韩国版本,5,7505000,0,1,0,0,,,,,,,,1,,,,,,
60660000,初级齿轮扭蛋,5,6066000,0,1,0,0,,,,,,,,,1,3024022|3024023|3024024,-1,1,,
60660010,高级齿轮扭蛋,5,6066010,0,1,0,0,,,,,,,,,1,3024022|3024023|3024024,-1,1,,
60660020,幸运齿轮扭蛋,5,6066020,0,1,0,0,,,,,,,,,1,3024023|3024024,-1,1,,
60660030,超级齿轮扭蛋,5,6066030,0,1,0,0,,,,,,,,,1,2091501,-1,1,,
60660040,神秘的齿轮扭蛋,5,6066040,0,1,0,0,,,,,,,,,1,2034030|3024024|3024025,-1,1,,11
61600000,伏日礼包预览礼包,5,6160000,0,1,0,0,,,,,,,,1,,,-1,,,
61600010,伏日礼包,5,6160010,0,1,0,0,,,,,,,,1,,,-1,,,
61600020,初伏礼包预览礼包,5,6160020,0,1,0,0,,,,,,,,1,,,-1,,,
61600030,初伏礼包,5,6160030,0,1,0,0,,,,,,,,1,,,-1,,,
62600000,卡普拉会员礼盒预览礼包,5,6260000,0,1,0,0,,,,,,,,1,,,-1,,,
62600010,卡普拉会员礼盒,5,6260010,0,1,0,0,,,,,,,,1,,,-1,,,
62700010,喵喵储蓄罐Ⅰ型预览礼包,5,6270010,0,1,0,0,,,,,,,,1,,,-1,,,
62700020,喵喵储蓄罐Ⅱ型预览礼包,5,6270020,0,1,0,0,,,,,,,,1,,,-1,,,
62700030,喵喵储蓄罐Ⅲ型预览礼包,5,6270030,0,1,0,0,,,,,,,,1,,,-1,,,
62700040,喵喵储蓄罐Ⅳ型预览礼包,5,6270040,0,1,0,0,,,,,,,,1,,,-1,,,
62700050,喵喵储蓄罐Ⅴ型预览礼包,5,6270050,0,1,0,0,,,,,,,,1,,,-1,,,
62700060,喵喵储蓄罐Ⅵ型预览礼包,5,6270060,0,1,0,0,,,,,,,,1,,,-1,,,
62700070,喵喵储蓄罐Ⅶ型预览礼包,5,6270070,0,1,0,0,,,,,,,,1,,,-1,,,
62701010,喵喵储蓄罐Ⅰ型,5,6271010,0,1,0,0,,,,,,,,1,,,-1,,,
62701020,喵喵储蓄罐Ⅱ型,5,6271020,0,1,0,0,,,,,,,,1,,,-1,,,
62701030,喵喵储蓄罐Ⅲ型,5,6271030,0,1,0,0,,,,,,,,1,,,-1,,,
62701040,喵喵储蓄罐Ⅳ型,5,6271040,0,1,0,0,,,,,,,,1,,,-1,,,
62701050,喵喵储蓄罐Ⅴ型,5,6271050,0,1,0,0,,,,,,,,1,,,-1,,,
62701060,喵喵储蓄罐Ⅵ型,5,6271060,0,1,0,0,,,,,,,,1,,,-1,,,
62701070,喵喵储蓄罐Ⅶ型,5,6271070,0,1,0,0,,,,,,,,1,,,-1,,,
62701100,冬日储蓄罐福利礼盒,5,6271100,0,1,0,0,,,,,,,,0,,,-1,,,
62701101,冬日储蓄罐Ⅰ型,5,6271110,0,1,0,0,,,,,,,,1,,,-1,,,
62701102,冬日储蓄罐Ⅱ型,5,6271120,0,1,0,0,,,,,,,,1,,,-1,,,
62701103,冬日储蓄罐Ⅲ型,5,6271130,0,1,0,0,,,,,,,,1,,,-1,,,
62701104,冬日储蓄罐Ⅳ型,5,6271140,0,1,0,0,,,,,,,,1,,,-1,,,
62701105,冬日储蓄罐Ⅴ型,5,6271150,0,1,0,0,,,,,,,,1,,,-1,,,
62701106,冬日储蓄罐Ⅵ型,5,6271160,0,1,0,0,,,,,,,,1,,,-1,,,
62701107,冬日储蓄罐Ⅶ型,5,6271170,0,1,0,0,,,,,,,,1,,,-1,,,
62701108,冬日储蓄罐Ⅷ型,5,6271180,0,1,0,0,,,,,,,,1,,,-1,,,
62702001,限定登陆礼盒预览礼包,5,6272000,0,1,0,0,,,,,,,,0,,,-1,,,
62702002,装备速成礼盒预览礼包,5,6272010,0,1,0,0,,,,,,,,1,,,-1,,,
62702003,限定强化礼盒预览礼包,5,6272020,0,1,0,0,,,,,,,,1,,,-1,,,
62702004,限定超强化礼盒预览礼包,5,6272030,0,1,0,0,,,,,,,,1,,,-1,,,
62702005,特色载具礼盒预览礼包,5,6272040,0,1,0,0,,,,,,,,1,,,-1,,,
62702100,限定登陆礼盒,5,6272100,0,1,0,0,,,,,,,,0,,,-1,,,
62702101,装备速成礼盒,5,6272110,0,1,0,0,,,,,,,,1,,,-1,,,
62702102,限定强化礼盒,5,6272120,0,1,0,0,,,,,,,,1,,,-1,,,
62702103,限定超强化礼盒,5,6272130,0,1,0,0,,,,,,,,1,,,-1,,,
62702104,特色载具礼盒,5,6272140,0,1,0,0,,,,,,,,1,,,-1,,,
62702105,EP1.0饰品纪念礼盒,5,6272150,0,1,0,0,,,,,,,,1,,,-1,,,
62702106,饰品强化礼盒,5,6272160,0,1,0,0,,,,,,,,1,,,-1,,,
62702107,卡片纪念礼盒,5,6272170,0,1,0,0,,,,,,,,1,,,-1,,,
62702108,鲨鱼恶霸定制礼盒,5,6272180,0,1,0,0,,,,,,,,1,,,-1,,,
62702109,EP1.0限时登录礼盒,5,6272190,0,1,0,0,,,,,,,,0,,,-1,,,
62702110,限定登录礼盒,5,6272250,0,1,0,0,,,,,,,,0,,,-1,,,
62702111,头饰自选礼盒,5,6272260,0,1,0,0,,,,,,,,1,,,-1,,,
62702112,装备速成礼盒,5,6272270,0,1,0,0,,,,,,,,1,,,-1,,,
62702113,纪念卡片礼盒,5,6272280,0,1,0,0,,,,,,,,1,,,-1,,,
62702114,齿轮强化礼盒,5,6272290,0,1,0,0,,,,,,,,1,,,-1,,,
62702115,抗击新冠肺炎福利礼包,5,6272310,0,1,0,0,,,,,,,,0,,,-1,,,
62702116,免费礼包,5,6272460,0,1,0,0,,,,,,,,0,,,-1,,,
62702117,85级1洞首饰自选盒,5,6272470,0,1,0,0,,,,,,,,1,,,-1,,,
62702118,限定头饰礼盒,5,6272480,0,1,0,0,,,,,,,,1,,,-1,,,
62702119,配饰精炼助力礼盒,5,6272490,0,1,0,0,,,,,,,,1,,,-1,,,
62702120,装备精炼助力礼盒,5,6272500,0,1,0,0,,,,,,,,1,,,-1,,,
62702121,90级装备助力礼盒,5,6272510,0,1,0,0,,,,,,,,1,,,-1,,,
62702122,新齿轮助力礼盒I,5,6272520,0,1,0,0,,,,,,,,1,,,-1,,,
62702123,装备精炼助力礼盒I,5,6272530,0,1,0,0,,,,,,,,1,,,-1,,,
62702124,80级装备助力礼盒,5,6272540,0,1,0,0,,,,,,,,1,,,-1,,,
62702125,装备速成礼盒II,5,6272550,0,1,0,0,,,,,,,,1,,,-1,,,
