Id,CollectName,CollectDes,TransfigureCanCollect,CanShowName,IsTriggerTiming,Type,CollectionType,Param,DefaultEquipID,PresentID,Scale,Sex,CanCollectArea,TaskLimit,LivingSkillLimit,ItemLimit,VitalityLimit,IsInitialize,CollectTime,CollectReminderTxt,CollectingReminderTxt,CollectingAction,CollectingIcon,CameraId,PitchonType,AwardId,AwardId2,CollectNum,CollectCd,PlayerCd,CreateBuff,GuildNotice,GuildSenceAward,MiniMapIcon,AlwaysShowOnMap,CanCollectFx,CanCollectFxHightPercent,CollectFx,CollectFxHightPercent,EndCollectFx,EndCollectFxHightPercent,LuaScript,RoleEffect,RoleEffectBone,CollectionResidentFx,CollectionResidentFxHightPercent,CollectPresent,IndividualCap,,NoInterrupt,BeAttackedBreak,CollectDestination,LocalizationArea
200140,《元素习性》,元素书1,0,1,,0,,,0,100011,0.3,0,2,,,,,1,1,翻阅,翻阅中,2019,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200141,跳个舞,跳舞,0,0,,0,,,0,100011,0.3,0,2,,,,,1,3,跳舞,跳舞中,110003,UI_main_Interactive_Jump.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200142,装起水元素,水元素,0,0,,0,,,0,100011,0.3,0,2,,,,,1,1,装起,装起中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200143,倒出水元素,水元素,0,0,,0,,,0,100011,1,0,2,,,,,1,1,倒出,倒出中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200144,缔结元素契约,缔结元素契约,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,念诵,念诵中,2018,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200145,幻镜花,转职后,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200146,告别薇薇卡（弃用,告别薇薇卡,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,告别,告别中,3,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200147,疗伤伤员,沉船疗伤伤员,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,急救,急救中,2007,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200148,圣剑,圣剑,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,宣誓,宣誓中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,120034,,104,,,,,,,,,,,,,
200149,大师信函,大师信函,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,拆信,拆信中,2018,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200150,花坛的露水,花坛的露水,0,0,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200151,混合药剂,混合药剂,0,0,,0,,,0,100011,1,0,2,,,,,1,3,混合,混合中,2018,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200152,银质器皿,银质器皿,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,拿取,拿取中,2015,UI_main_Interactive_Fumo.png,,,100010491,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200153,十字挂坠,十字挂坠,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,拿取,拿取中,2007,UI_main_Interactive_Fumo.png,,,100010493,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200154,喷泉圣水,喷泉圣水,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,100010492,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200155,驱魔典籍,驱魔典籍,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200156,驱魔祷文上半段,驱魔祷文上半段,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200157,驱魔祷文下半段,驱魔祷文下半段,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200158,检查视力,检查视力,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,检查,检查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200159,信函,信函,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,拆信,拆信中,2018,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200160,制作台,制作台,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,制作,制作中,2020,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200161,柔韧的枝条,柔韧的枝条,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200162,盗贼法典,盗贼法典,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200163,登记簿,登记簿,0,1,,0,,,0,100011,1,0,2,,,,,1,3,阅读,阅读中,2018,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200164,#1号货物,#1号货物,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200165,#2号货物,#2号货物,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200166,#3号货物,#3号货物,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200167,灵魂水晶A施法,灵魂水晶A施法,0,0,,0,,,0,100011,1.5,0,2,1=1,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,19,0.2,,,,,,,
200168,灵魂水晶B施法,灵魂水晶B施法,0,0,,0,,,0,100011,1.5,0,2,1=1,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,19,0.2,,,,,,,
200169,灵魂水晶C施法,灵魂水晶C施法,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,19,0.2,,,,,,,
200170,灵魂水晶A常驻,灵魂水晶A常驻,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,18,0.2,,,,,,,
200171,灵魂水晶B常驻,灵魂水晶B常驻,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,18,0.2,,,,,,,
200172,灵魂水晶C常驻,灵魂水晶C常驻,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,18,0.2,,,,,,,
200173,尝试大声呐喊,尝试大声呐喊,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200174,小恶魔的宝贝,小恶魔的宝贝,0,0,,0,,,0,100011,0.5,0,2,1=12206050,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,12206050,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200175,死灵的宝贝,死灵的宝贝,0,0,,0,,,0,100011,0.5,0,2,1=12206060,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,12206060,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200176,俄赛里斯的宝贝,俄赛里斯的宝贝,0,0,,0,,,0,100011,0.5,0,2,1=12206070,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,12206070,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200177,竹片,竹片,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,剥开,剥开中,2020,UI_main_Interactive_Fumo.png,,,12002860,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200178,伪造信件（弃用,伪造信件（弃用,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,写信,写信中,2018,UI_main_Interactive_Fumo.png,,,12002881,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200179,冰淇淋（弃用,冰淇淋（弃用,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,拿取,拿取中,2001,UI_main_Interactive_Fumo.png,,,12002882,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200180,搬起货物,搬起货物,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,查看,查看中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200181,放下货物,放下货物,0,0,,0,,,0,100011,0.5,0,2,,,,,1,2,查看,查看中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200182,立下信条,立誓中,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,立誓,立誓中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200183,神之金属原石   ,商人转职采集矿石,0,1,,0,,,0,200012,1,0,2,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200184,铝原石  ,商人转职采集矿石,0,1,,0,,,0,200012,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200185,熔炉,熔炼矿石,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,熔炼,熔炼中,2152,UI_main_Interactive_Mining.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200186,熔炉,加温,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,加温,加温中,6070,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200187,熔炉,成品矿石,0,0,,0,,,0,100011,0.5,0,2,,,,,1,3,拿取,拿取中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200188,定型,敲击,0,1,,0,,,0,100011,0.5,0,2,,,,,1,2,敲击,敲击中,2155,UI_main_Interactive_Mining.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200189,救助熊,救助熊,0,1,,0,,,0,100011,0.5,0,2,,,,,1,2,救助,救助中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200190,卖萌,卖萌,0,1,,0,,,0,100011,0.5,0,2,,,,,1,2,假装,假装中,3,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200191,假装摔倒,卖萌,0,1,,0,,,0,100011,0.5,0,2,,,,,1,1,假装,假装中,2010,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200192,出现特效,出现特效,0,0,,0,,,0,100011,0.5,0,2,1=1,,,,1,1,假装,假装中,2010,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,264,,,,,,,,
200193,白衣人尸体,出现特效,0,0,,0,,,0,100011,0.5,0,2,,,,,1,1,搜查,搜查中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200194,露克希灵魂碎片-β,主线—灵魂碎片,0,1,,0,,,0,211012,1.5,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,18,0.2,,,,,,,
200195,露克希灵魂碎片-γ,主线—灵魂碎片,0,1,,0,,,0,211012,1.5,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,18,0.2,,,,,,,
200196,光线装置,主线—第三章找书,0,1,,0,,,0,100011,1,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,,,104,,,,,749,,,,,,,,
200197,光线装置,主线—第三章找书,0,1,,0,,,0,100011,1,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,,,104,,,,,749,,,,,,,,
200198,露克希灵魂碎片-β,主线—灵魂碎片0可采,0,1,,0,,,0,100011,1.5,0,2,,,,,1,3,同步,同步中,2007,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,19,0.2,,,,,,,
200199,第一个可疑点,第一个可疑点,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,回放,回放中,2018,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200200,第二个可疑点,第二个可疑点,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,回放,回放中,2018,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200201,丢下的照片,丢下的照片,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,拿起,拿起中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200202,查看,查看,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200203,宣誓,进阶二转,0,0,,0,,,0,100011,1,0,2,,,,,1,3,宣誓,宣誓中,2017,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200204,传送门,进阶二转,0,0,,0,,,0,100011,1,0,2,1=1,,,,1,3,宣誓,宣誓中,2017,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,13,,,,,,,,
200205,传送门,进阶二转,0,0,,0,,,0,100011,1,0,2,1=1,,,,1,3,宣誓,宣誓中,2017,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,13,,,,,,,,
200206,异状,主线17章,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200207,异状,主线17章,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200208,加固仪式,主线17章,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200209,城主尸体,主线17章,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200210,查看巴雷,主线17章,1,0,,0,,,0,100011,0.5,0,2,,,,,1,1,查看,查看中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200211,次元波动,主线17章,0,0,,0,,,0,800012,1,0,2,1=1,,,,1,3,念诵,念诵中,2019,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200241,朗读史诗（弃用,给小王子朗读,0,0,,0,,,0,100011,1,0,2,,,,,1,2,朗读,朗读中,2007,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200242,探查异常（弃用,探查异常,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200243,调查失踪（弃用,探查异常,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200244,律动,律动,1,0,,0,,,0,100011,3,0,2,,,,,1,3,学习,学习中,100002,UI_main_Interactive_Jump.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200245,露克希灵魂碎片-α,主线—灵魂碎片,0,1,,0,,,0,211012,1.5,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,18,0.2,,,,,,,
200246,露克希灵魂碎片-γ,主线—灵魂碎片,0,1,,0,,,0,211012,1.5,0,2,1=1,,,,1,3,同步,同步中,2005,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,18,0.2,,,,,,,
200247,露克希灵魂碎片-β,主线—灵魂碎片0可采,0,1,,0,,,0,211012,1.5,0,2,1=1,,,,1,3,同步,同步中,2007,UI_main_Interactive_Fumo.png,,1,,,-1,-1,3,,,,,,120030,,120034,,104,,,,,18,0.2,,,,,,,
200248,灵魂水晶A施法,灵魂水晶A施法,0,0,,0,,,0,100011,1.5,0,2,1=1,,,,1,3,学习,学习中,2017,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,19,0.2,,,,,,,
200249,传送之阵,第三章主线,0,0,,0,,,0,100011,1,0,3,1=1,,,,1,3,传送,传送门,2021,UI_main_Interactive_Fumo.png,,,,,-1,5,3,,,,,,13,,,,,,,,,13,,,,,,,,
200250,传送之阵,第十三章主线,0,0,,0,,,0,100011,1,0,3,1=1,,,,1,3,传送,传送门,2021,UI_main_Interactive_Fumo.png,,,,,-1,5,3,,,,,,13,,,,,,,,,13,,,,,,,,
200341,修复花坛,魔物学者线任务,0,0,,0,,,0,100011,1,0,2,1=12001620,,,,1,3,修复,修复中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,14,,,,,,,,,,,,,,0.30=0.01=-0.17=270.00,
200342,打水,魔物学者线任务,0,0,,0,,,0,100011,1,0,2,1=12001620,,,,1,3,打水,打水中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200349,棉花糖,建国神话吉芬调查,0,1,,,,,0,100011,1,0,3,1=1004420,,,,1,3,购买,购买中,2007,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200350,夏枯草,建国神话吉芬调查,0,1,,,,,0,200000,1,0,3,1=1004450,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200351,《卢恩史诗》,建国神话吉芬调查,0,1,,,,,0,100011,1,0,3,1=1004480,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200352,一杯水,建国神话吉芬调查,0,0,,,,,0,100011,1,0,3,1=1004490,,,,1,3,倒水,倒水中,2007,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200353,红色魔法晶体,狸猫任务,1,1,,,,,0,200004,1,0,3,1=12001810,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200354,望远镜,狸猫任务,0,0,,,,,0,100011,1,0,3,1=12001840,,,,1,3,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200355,红色魔法晶体堆,狸猫任务,1,1,,,,,0,200005,1,0,3,1=12001850,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200356,残卷,兽人线,1,1,,,,,0,200009,1,0,3,1=12002250,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200357,恶魔书,兽人线,1,1,,,,,0,200008,1,0,3,1=12002270,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200358,墓地,卡尔西,1,0,,,,,0,100011,1,0,3,1=12002490,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200359,干柴,哥布灵,1,1,,,,,0,200006,1,0,3,1=12002830,,,,1,3,捡柴,捡柴中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200360,生火点,哥布灵,1,1,,,,,0,100011,1,0,3,1=12002830,,,,1,3,生火,生火中,2001,UI_main_Interactive_Operate.png,,,,,1,-1,3,,,,,,120030,,2691109,,,,,,,,,,,,,,-0.69=0.11=-1.56=17.57,
200361,情报点B,盗贼1转,0,1,,,,,0,100011,1,0,3,,,,,1,2,偷听,偷听中,11,UI_main_Interactive_Fumo.png,71,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200362,情报点A,盗贼1转,0,1,,,,,0,100011,1,0,3,,,,,1,2,偷听,偷听中,11,UI_main_Interactive_Fumo.png,71,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200363,装着戒指的宝箱,盗贼1转,0,1,,,,,0,201001,0.7,0,4,,,,,1,3,拿取,拿取中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200364,使用暗语,盗贼1转,0,1,,,,,0,100011,1,0,3,,,,,1,1,使用,使用中,2021,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200365,伪装,第七章：昏暗的普隆德拉,0,0,,,2,101003=1,0,100011,1,0,2,,,,,1,3.65,伪装,伪装中,2026,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200366,巫女头发,第七章主线,0,1,,0,,,0,100011,0.5,0,2,,,,,1,3,拔头发,给头发中,2006,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200367,咏颂,第七章主线,0,0,,0,,,0,100011,1,0,3,,,,,1,3,咏颂,咏颂中,2007,UI_main_Interactive_Fumo.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200368,传送之阵,第七章主线,0,0,,0,,,0,100011,1,0,3,1=1,,,,1,3,传送,传送门,2021,UI_main_Interactive_Fumo.png,,,,,-1,5,3,,,,,,13,,,,,,,,,13,,,,,,,,
200369,鼠尾草,第七章主线,0,1,,0,,,0,200000,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1|3,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200370,检查,第七章主线,0,0,,0,,,0,100011,1,0,3,,,,,1,3,检查,检查中,2014,UI_main_Interactive_Collect.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200371,带走尸体,第七章主线,0,0,,0,,,0,100011,1,0,3,,,,,1,3,带走,带走中,2001,UI_main_Interactive_Collect.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200372,重要情报,盗贼2转,1,0,,0,,,0,100011,1,0,3,,,,,1,3,带走,带走中,2001,UI_main_Interactive_Collect.png,,,,,-1,5,3,,,,,,120030,,,,,,,,,,,,,,,,,
200373,查看档案,万圣节-恶灵侦探,0,0,,,,,0,100011,1,0,3,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
200374,修复南瓜灯,万圣节-恶灵侦探,1,0,,0,,,0,100011,1,0,2,,,,,1,2,修复,修复中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200375,收集冥界之息,万圣节-恶灵侦探,1,0,,0,,,0,100011,1,0,2,,,,,1,2,收集,收集中,2019,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200376,解除法阵,万圣节-恶灵侦探,1,0,,0,,,0,100011,1,0,2,,,,,1,2,解除,解除中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200377,第一处可疑点,万圣节-万圣节漫游指南,1,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200378,第二处可疑点,万圣节-万圣节漫游指南,1,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200379,第三处可疑点,万圣节-万圣节漫游指南,1,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200380,女巫扫帚,万圣节-万圣节漫游指南,1,0,,0,,,0,670003,1,0,2,,,,,1,2,拿取,拿取中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200381,可疑点,万圣节-怪谈异闻录,1,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200382,怪谈异闻录,万圣节-怪谈异闻录,1,0,,0,,,0,200008,1,0,2,,,,,1,2,拿取,拿取中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
200383,幽灵秘宝,万圣节-怪谈异闻录,1,0,,0,,,0,300116,1,0,2,,,,,1,2,开启,开启中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,,,,,,,,,,,,,,,,
