ID,Type,Title,Description,Content,Duration,SpectatorSync,CountDown,BaseLevel,SubtitlesSend,NpcID,Pos,Scale,DelayTime,Repeat,SystemId
1460,22,,第二次封印：洛基,出来吧仆人们，让他们感受你们的愤怒！,5,1,,,,2=8902,0=0.4=0,1.1,,,
1461,22,,第二次封印：洛基,接受制裁吧！凡人！,5,1,,,,2=8902,0=0.4=0,1.1,,,
1462,22,,第二次封印：洛基,愚蠢的凡人！懦弱的凡人！该死该死！统统消失吧！！！,5,1,,,,2=8902,0=0.4=0,1.1,,,
1463,22,,第二次封印：洛基,又是这该死的封印！你们永远无法毁灭我，而我必将再次归来，你们的未来只有毁灭！,5,1,,,,2=8902,0=0.4=0,1.1,,,
1464,22,,第二次封印：洛基,古老的封印力量啊，请再度苏醒，为了米德加兹大陆，封印！,5,1,,,,2=8909,0=0=0,1,,,
1465,22,,第二次封印：洛基,哼，不要痴心妄想了，只要我活着，就不会让你再度为祸人间！,5,1,,,,2=8909,0=0=0,1,,,
1466,22,,第二次封印：洛基,感受我的愤怒吧！凡人们！,3,1,,,,2=8901,0=0.4=0,2.2,,,
1467,22,,第二次封印：洛基,我聚集好能量了，可以到我这里吸取能量击破防护罩！,3,1,,,,2=8909,0=0=0,1,,,
1468,23,,第二次封印：防护罩,请快到洛基处吸取能量击破防护罩,2,1,,,,,,,,,
1469,24,,第二次封印：防护罩,请快到洛基处吸取能量击破防护罩,7200,1,,,,,,,,,
1470,23,,第二次封印：防护罩,洛基防护罩已开启，请尽快前往躲避伤害！,2,1,,,,,,,,,
1471,24,,第二次封印：防护罩,洛基防护罩已开启，请尽快前往躲避伤害！,7200,1,,,,,,,,,
1472,23,,第二次封印：防护罩,快到大陨石后面去躲避伤害！,2,1,,,,,,,,,
1473,24,,第二次封印：防护罩,快到大陨石后面去躲避伤害！,7200,1,,,,,,,,,
1474,22,,第二次封印：洛基,毁灭吧！愚蠢的人类！,5,1,,,,2=8902,0=0.4=0,1.1,,,
1475,22,,金字塔：霸乐蒙德,这里没有什么响动，尽快前往下一区域吧,5,1,,,,1=20089,0=0=0,1,,,
1491,23,,宴会筹备：开始偷菜,厨师要偷菜了！快去警告他！,2,1,,,,,,,,,
1501,20,,,你将在这里体验不同的职业，消灭全部的6波怪物吧~,5,1,,,,,,,,,
1502,20,,,小心！第2波怪出现了！,3,1,,,,,,,,,
1503,20,,,小心！第3波怪出现了！,3,1,,,,,,,,,
1504,20,,,小心！第4波怪出现了！,3,1,,,,,,,,,
1505,20,,,小心！第5波怪出现了！,3,1,,,,,,,,,
1506,20,,,小心！最终BOSS出现了！,3,1,,,,,,,,,
1507,20,,,你已经完成试炼，快去找导师进行转职吧！,3,1,,,,,,,,,
1508,22,,,你竟敢杀死我心爱的宠物！小的们，给我打！,5,1,,,,1=20008,0=0=0,1,,,
1509,22,,,水之间考验开始！水属性魔物会被风属性技能克制，可以合理使用技能克制！,5,1,,,,1=10773,0=0=0,1,,,
1510,22,,,地之间考验开始！地属性魔物会被火属性技能克制，可以合理使用技能克制！,5,1,,,,1=10773,0=0=0,1,,,
1511,22,,,火之间考验开始！火属性魔物会被水属性技能克制，可以合理使用技能克制！,5,1,,,,1=10773,0=0=0,1,,,
1512,22,,,最终元素考验开始！快使用之前学到的克制关系实验一下吧~,5,1,,,,1=10773,0=0=0,1,,,
1513,22,,,我会在实战中为你展示骑士的枪骑流派技能。冒险者，出招吧！,5,1,,,,1=10772,0=0=0,1,,,
1514,22,,,连刺攻击可以快速造成多段伤害，是枪骑的主要输出手段,5,1,,,,1=10772,0=0=0,1,,,
1515,22,,,投掷长矛攻击是骑士的唯一远程攻击手段,5,1,,,,1=10772,0=0=0,1,,,
1516,22,,,盾牌防御可以提升减伤属性，降低敌人对你的伤害,5,1,,,,1=10772,0=0=0,1,,,
1517,22,,,长矛刺击可以击退一条线上的敌人并造成伤害,5,1,,,,1=10772,0=0=0,1,,,
1518,22,,,接下来让我的弟子为你展示骑士的剑骑流派技能。冒险者，出招吧！,5,1,,,,1=10772,0=0=0,1,,,
1519,22,,,怪物互击可造成扇形范围攻击，是剑骑的主要范围输出手段,5,1,,,,1=10772,0=0=0,1,,,
1520,22,,,剑攻速增加可增快普通攻击的速度，让剑骑的普通攻击效率更高,5,1,,,,1=10772,0=0=0,1,,,
1521,22,,,身为骑士，需要有高强的武艺！来接受魔物们的洗礼吧！,5,1,,,,2=9294,0=0=0,1,,,
1522,22,,,能力不错，再来！,5,1,,,,2=9294,0=0=0,1,,,
1523,22,,,坚持住！胜利就在眼前！,5,1,,,,2=9294,0=0=0,1,,,
1524,22,,,这里就是哥布灵宠物们的巢穴，快快击杀，别让他们发现了！,5,1,,,,1=10776,0=0=0,1,,,
1525,22,,,我擦，竟然还有这么多宠物！你加油，我先撤了~（溜~~~）,5,1,,,,1=10776,0=0=0,1,,,
1526,22,,,记住少年郎，只有小巴风特才是你的最终目标！愿风指引你的箭矢！,5,1,,,,1=10776,0=0=0,1,,,
1527,22,,,铁匠需要钢铁一般的意志才能完全驾驭你的铁锤。冒险者，我看好你,5,1,,,,1=10772,0=0=0,1,,,
1528,22,,,愈战愈烈，越战越勇，这就是钢铁的信条！,5,1,,,,1=10772,0=0=0,1,,,
1529,22,,,最终的考验，坚持住，别放弃！,5,1,,,,1=10772,0=0=0,1,,,
1530,22,,灵巧修炼2,根据小魔菇来的方向就可以找到魔菇制造器。找到它，破坏它,5,1,,,,1=10510,0=0=0,1,,,
1531,22,,灵巧修炼2,使用【隐匿】可以让你脱离巡逻魔物的视线，一定要合理运用这一技能！,5,1,,,,1=10510,0=0=0,1,,,
1532,22,,灵巧修炼2,使用【隐匿】技能即可穿过魔物封锁击杀目标，祝你好运,5,1,,,,1=10510,0=0=0,1,,,
1533,22,,,这铁砧是我们铁匠的圣物，望你务必帮忙守护！,5,1,,,,1=10775,0=0=0,1,,,
1534,22,,,兄弟打得好！不知道还会不会有魔物出现,5,1,,,,1=10775,0=0=0,1,,,
1535,22,,,我敢说，肯定不会再有魔物出现了！,5,1,,,,1=10775,0=0=0,1,,,
1536,22,,,策划！你这么打我脸的么！？,5,1,,,,1=10775,0=0=0,1,,,
1537,22,,,呼呼…杀了这么多，终于要杀完了。兄弟加油！,5,1,,,,1=10775,0=0=0,1,,,
1538,22,,,那天，我正在担心烤全羊没有原材料,3,1,,,,1=10032,0=0=0,1,,,
1539,22,,,刚好看到一个长着角的怪物跑了过去,3,1,,,,1=10032,0=0=0,1,,,
1540,22,,,一群杂兵居然敢挡我的路？哼！,3,1,,,,1=10032,0=0=0,1,,,
1541,22,,,难道你们不知道我的平底锅天下无敌吗？还敢来……,3,1,,,,1=10032,0=0=0,1,,,
1542,22,,,无敌是多么的寂寞啊，对吧？我的平底锅。,3,1,,,,1=10032,0=0=0,1,,,
1543,22,,,我的羊，你原来躲在这里，快到我的锅里来！,3,1,,,,1=10032,0=0=0,1,,,
1544,22,,,居然敢挡住我的路？通通杀光！,3,1,,,,1=10032,0=0=0,1,,,
1545,22,,,带上激光发射器了，小猫咪对激光很感兴趣呢，把它引过去吧~,3,1,,,,1=6064,0=0=0,1,,,
1546,22,,,大姐不好了，好像有人混进来了！,5,1,,,,1=20006,0=0=0,1,,,
1547,22,,,小的们机灵点，遇到敌人立刻拿下！,5,1,,,,1=20005,0=0=0,1,,,
1548,22,,,艾斯恩魔女和邪恶使者是我们这次的暗杀目标,5,1,,,,1=10510,0=0=0,1,,,
1549,22,,,你被魔物发现了！快使用【隐匿】技能隐藏自己！,5,1,,,,1=10510,0=0=0,1,,,
1550,22,,,巴风特是躲在这排树里么？看我砸开它让你无处遁形！,5,1,,,,1=10033,0=0=0,1,,,
1551,22,,,大了大了！可以再大一点！,5,1,,,,1=10033,0=0=0,1,,,
1552,22,,,居然敢出现在我面前，你是在挑战我吗？巴风特。,5,1,,,,1=10033,0=0=0,1,,,
1553,22,,,嗯，点击右下角的放大技能可以提升锤子的威力！,5,1,,,,1=10033,0=0=0,1,,,
1554,22,,,锤子已经放大到最大了！巴风特你死定了！,5,1,,,,1=10033,0=0=0,1,,,
1555,22,,,打铁的汉子威武雄壮，我要把你们砸死在地上！,5,1,,,,1=10033,0=0=0,1,,,
1556,22,,,啪啪啪！看我把你们砸得四分五裂！,5,1,,,,1=10033,0=0=0,1,,,
1557,22,,,弱小的巴风特~你躲在哪里呢？,5,1,,,,1=10033,0=0=0,1,,,
1558,22,,,哈哈哈哈哈，别藏了，巴风特小宝贝，我看到你了！,5,1,,,,1=10033,0=0=0,1,,,
1559,22,,,我就知道你在这里，接受大锤的蹂躏吧，哈哈哈……,5,1,,,,1=10033,0=0=0,1,,,
1560,22,,,竟敢踏入我的领地，大脚熊兄弟，交给你们了！,5,1,,,,1=20010,0=0=0,1,,,
1561,22,,,竟敢欺负我的小弟，真是自寻死路！,5,1,,,,1=20010,0=0=0,1,,,
1562,22,,,大家记住，在野外遇到危险一定要记得装死，逃避不可耻，安全第一位！,5,1,,,,1=10401,0=0=0,1,,,
1563,22,,,一个都别想跑！受死吧！,3,1,,,,1=20008,0=0=0,1,,,
1564,22,,,大家别慌！快卧倒装死！,3,1,,,,1=10401,0=0=0,1,,,
1565,22,,,暂时的逃避不可耻，保护自己的安全才重要！,5,1,,,,1=10401,0=0=0,1,,,
1566,22,,,终于安全了…现在可以再次使用装死技能站起来了~,3,1,,,,1=10401,0=0=0,1,,,
1567,22,,,大家血量不足，我再教你们紧急治疗，可以快速回血,3,1,,,,1=10401,0=0=0,1,,,
1568,22,,,有没有感觉身体飘飘欲仙？接下来会让你更爽的！,3,1,,,,1=10450,0=0=0,1,,,
1569,25,,灵魂碎片,快念动咒语进入以太位面吧！,2,1,,,,,,,,,
1570,22,,吃球副本,你已经进入了念力状态，靠近白色光球就可以吸收念力能量了,3,1,,,,1=4322,0=0=0,1,,,
1571,22,,吃球副本,但是要小心其他的属性元素，它们会给你添加异常状态,5,1,,,,1=4322,0=0=0,1,,,
1572,22,,,有没有感受到这药的强大力量，哈哈哈哈哈哈,3,1,,,,1=10450,0=0=0,1,,,
1573,22,,,区区人类！竟能伤我，可恶！感受这个世界的寒冷吧！,3,1,,,,1=30011,0=0=0,1,,,
1574,22,,,叽哈哈哈哈，我闻到了……纯洁灵魂的味道！,3,1,,,,1=30011,0=0=0,1,,,
1575,22,,,灵魂的一部分已经回归天国，存有我记忆的灵魂碎片就留下给你了，感谢你冒险者,3,1,,,,1=12151,0=0=0,1,,,
1576,22,,,兄弟你也太弱了，竟然被这样弱小的冒险者杀死了，哈哈哈,3,1,,,,1=30011,0=0=0,1,,,
1577,22,,,又有一片灵魂回归天国了，谢谢你冒险者。请拿好我的灵魂碎片,3,1,,,,1=12151,0=0=0,1,,,
1578,22,,,可恶，我是绝对不会屈服的！来大战一场吧！,3,1,,,,1=30011,0=0=0,1,,,
1579,22,,,终于解脱了，谢谢你冒险者，愿众神保佑你的旅程,3,1,,,,1=12151,0=0=0,1,,,
1580,22,,,看来这火场废墟之中，灵魂碎片只剩这么多了……,3,1,,,,,0=0=0,1,,,
1581,22,,,这就是……灵体的世界吗？露克希的灵魂似乎被禁锢着…,3,1,,,,,0=0=0,1,,,
1582,22,,,看来消灭禁锢露克希灵魂的复仇幽灵之后，就能得到灵魂碎片,3,1,,,,,0=0=0,1,,,
1583,22,,,那边还有最后一只禁锢灵魂的幽灵……,3,1,,,,,0=0=0,1,,,
1584,22,,,能呆在这空间的时间不多了，要尽快！,3,1,,,,,0=0=0,1,,,
1585,22,,,做得不错！恭喜你学会了全部的基础技能。如果遇到危险，一定要记得使用！,5,1,,,,1=10401,0=0=0,1,,,
1586,22,,,穿过试炼之地来终点找我吧！你必须要非常小心，一步走错可能就会掉入深渊,4,1,,,,1=6062,0=0=0,1,,,
1587,22,,,你的下盘还不错，后面会更加凶险！,4,1,,,,1=6062,0=0=0,1,,,
1588,22,,,嗯，你比我想象中的要更灵活一些，下面考验你的是对危险的预知能力！,4,1,,,,1=6062,0=0=0,1,,,
1589,22,,,不得不承认，你是我见过最有天赋的人了，最后，让我看看你的全部本领吧！,4,1,,,,1=6062,0=0=0,1,,,
1591,22,,,先去和队伍会和吧，不能脱离队伍太远，否则会被发现。,4,1,,,,1=6062,0=0=0,1,,,
1592,23,,,你离队伍太远了，赶快回到队伍里！,4,1,,,,,0=0=0,1,,,
1593,23,,,你的动作做错了，仔细观察队伍的动作！,4,1,,,,,0=0=0,1,,,
1594,23,,,你的伪装要被发现了！仔细观察队伍的动作顺序！,4,1,,,,,0=0=0,1,,,
1595,22,,灵巧修炼2,做得不错，魔菇制造机已经被成功破坏！,5,1,,,,1=10510,0=0=0,1,,,
1596,22,,吃球副本,做得不错，你已经有初步掌握念力的能力了！,5,1,,,,1=4322,0=0=0,1,,,
1597,22,,吹牛铁匠,哈哈哈，一击必杀！我的锤子果然是卢恩王国最厉害的锤子！,5,1,,,,1=10033,0=0=0,1,,,
1600,22,,,你好~欢迎来到葛帔尼亚遗迹！点亮遗迹中的10个火盆即可挑战成功了！,4,1,,,,1=1224,0=0=0,1,,,
1601,22,,,做得好！你已点亮1个火盆了！再试试点亮其他火盆吧~,4,1,,,,1=1224,0=0=0,1,,,
1602,23,,,获得技能急速：使用后增加移速10秒,4,1,,,,,0=0=0,1,,,
1603,22,,,别忘记使用隐匿躲避敌人视线，小心躲避毕莱特的警示范围~,5,1,,,,1=10510,0=0=0,1,,,
1604,22,,,头顶带有眼睛标识的毕莱特可以识破你的隐匿，一定要躲开它的警示范围,5,1,,,,1=10510,0=0=0,1,,,
1605,23,,,获得技能隐匿：使用后进入10秒隐身状态,4,1,,,,,0=0=0,1,,,
1606,23,,,获得技能神速：使用后进入10秒加速状态,4,1,,,,,0=0=0,1,,,
1607,23,,,获得技能火种：使用后可获得15秒火种,4,1,,,,,0=0=0,1,,,
1608,23,,,获得技能暴怒：使用后可击退并眩晕周围敌方,4,1,,,,,0=0=0,1,,,
1609,23,,,获得技能霸体：使用后进入15秒霸体状态,4,1,,,,,0=0=0,1,,,
1610,23,,,获得技能治疗：使用后恢复100%血量,4,1,,,,,0=0=0,1,,,
1611,23,,,获得技能霜冻：使用后可冰冻迷宫内所有敌人,4,1,,,,,0=0=0,1,,,
1612,22,,,靠近已经点亮的火盆即可获得火种，携带火种靠近熄灭的火盆即可将其点亮~,4,1,,,,1=1224,0=0=0,1,,,
1613,23,,,陷入完全黑暗！快找到已经点亮的火盆！,4,1,,,,,0=0=0,1,,,
1614,23,,,小心遗迹中的巡逻怪物！把他们引到点亮的火盆即可将其消灭！,4,1,,,,1=1224,0=0=0,1,,,
1615,22,,,危险！血量过低！您已经被传送回出生点并回复全部血量,4,1,,,,1=1224,0=0=0,1,,,
1616,22,,剑士,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=1348,0=0=0,1,,,
1617,22,,服事,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=10490,0=0=0,1,,,
1618,22,,法师,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=4324,0=0=0,1,,,
1619,22,,盗贼,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=5341,0=0=0,1,,,
1620,22,,弓箭手,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=5730,0=0=0,1,,,
1621,22,,商人,不要怕，这里只是你的梦境，在这里你可以提升你需要的属性能力,3,1,,,,1=5971,0=0=0,1,,,
1622,22,,剑士,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=1348,0=0=0,1,,,
1623,22,,服事,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=10490,0=0=0,1,,,
1624,22,,法师,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=4324,0=0=0,1,,,
1625,22,,盗贼,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=5341,0=0=0,1,,,
1626,22,,弓箭手,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=5730,0=0=0,1,,,
1627,22,,商人,我先召唤出一些怪，你尝试一下提升自己的能力去打败他们,3,1,,,,1=5971,0=0=0,1,,,
1628,22,,剑士,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=1348,0=0=0,1,,,
1629,22,,服事,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=10490,0=0=0,1,,,
1630,22,,法师,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=4324,0=0=0,1,,,
1631,22,,盗贼,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=5341,0=0=0,1,,,
1632,22,,弓箭手,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=5730,0=0=0,1,,,
1633,22,,商人,做得不错！这次召唤的怪物更加强大，再提升自己的能力去打败他吧！,3,1,,,,1=5971,0=0=0,1,,,
1634,22,,服事,你竟然没有学习服事的攻击类技能！让我暂时教你一招神圣之光吧~,3,1,,,,1=10490,0=0=0,1,,,
1635,22,,法师,你竟然没有学习法师的攻击类技能！让我暂时教你一招圣灵召唤吧,3,1,,,,1=4324,0=0=0,1,,,
1636,22,,,这里应该是小魔菇离开这里的传送阵，要根据他们来的方向找到制造器,5,1,,,,1=10510,0=0=0,1,,,
1637,22,,剑士,<color=$$Yellow$$>敏捷</color>和<color=$$Yellow$$>力量</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=1348,0=0=0,1,,,
1638,22,,服事,<color=$$Yellow$$>智力</color>和<color=$$Yellow$$>灵巧</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=10490,0=0=0,1,,,
1639,22,,法师,<color=$$Yellow$$>智力</color>和<color=$$Yellow$$>灵巧</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=4324,0=0=0,1,,,
1640,22,,盗贼,<color=$$Yellow$$>敏捷</color>和<color=$$Yellow$$>力量</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=5341,0=0=0,1,,,
1641,22,,弓箭手,<color=$$Yellow$$>敏捷</color>和<color=$$Yellow$$>灵巧</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=5730,0=0=0,1,,,
1642,22,,商人,<color=$$Yellow$$>敏捷</color>和<color=$$Yellow$$>力量</color>对你的作用很大，一定要牢记于心！,5,1,,,,1=5971,0=0=0,1,,,
1643,22,,加点体验,冷静…冷静下来！导师说过我可以提升需要的能力！,5,1,,,,1=5972,0=0=0,1,,,
1644,22,,加点体验,好好想想，导师说过我需要什么能力！,5,1,,,,1=5972,0=0=0,1,,,
1645,22,,加点体验,神秘的力量在体内流淌…再想想我所需要的能力，我可以变得更强！,5,1,,,,1=5972,0=0=0,1,,,
1651,22,,光折射,什么，你竟然找到了，看来这真的没有难倒你,5,1,,,,1=4350,0=0=0,1,,,
1652,22,,光折射,旋转光柱，可以把光线折射到下一根光柱上。这样就可以把光线折射到需要的位置,8,1,,,,1=4350,0=0=0,1,,,
1653,22,,光折射,把光线照向书架应该就可以找到书了,5,1,,,,1=4350,0=0=0,1,,,
1654,22,,光折射,果然，书就在这个书架上！得快去看看！,5,1,,,,1=4350,0=0=0,1,,,
1655,23,,黑暗迷宫,小心！雷暴来袭！,4,1,,,,,0=0=0,1,,,
1700,22,,北森异变-巴雷蒙德进本台词,附近发生了严重异变，亚尔维斯也下落不明，从这片森林展开调查吧！,3,1,,,,1=20089,0=0=0,1,,,
1701,22,,北森异变-符文石1台词,这块石头有些诡异，似乎刻着一些字，去查看一下吧,3,1,,,,1=20089,0=0=0,1,,,
1702,22,,北森异变-符文石1台词,石头上刻的是卢恩文字：“feoh mann ear”,2,1,,,,1=20089,0=0=0,1,,,
1703,22,,北森异变-符文石1台词,意思是——“枯萎”,2,1,,,,1=20089,0=0=0,1,,,
1704,23,,,受符文石的影响，魔物出现了！,3,1,,,,,,,,,
1705,22,,北森异变-区域1结束台词,这符文一定和依米尔之心有某种关联，继续前进吧,3,1,,,,1=20089,0=0=0,1,,,
1706,25,,,前方被异变后的草挡住了去路,3,1,,,,,,,,,
1707,22,,北森异变-区域1结束台词,净化！,3,1,,,,1=20089,0=0=0,1,,,
1708,22,,北森异变-区域2进入台词,教国人！看来无法用交流解决问题,3,1,,,,1=20089,0=0=0,1,,,
1709,22,,北森异变-教国士兵台词,你们是谁！是卢恩王国的人？这里禁止进入！,3,1,,,,1=20159,0=0=0,1,,,
1710,22,,北森异变-区域2进入台词,这！这是教国人的尸体！这里发生了一些什么！,3,1,,,,1=20089,0=0=0,1,,,
1711,23,,,野生的疯兔从花丛中跳了出来！,3,1,,,,,,,,,
1712,22,,北森异变-符文石2台词,这里也有符文石，查看一下,3,1,,,,1=20089,0=0=0,1,,,
1713,22,,北森异变-符文石2台词,这里刻的是：“mann ear Tiw”,3,1,,,,1=20089,0=0=0,1,,,
1714,22,,北森异变-符文石2台词,意思是——“死亡”，有何种含义呢？（陷入思考）,3,1,,,,1=20089,0=0=0,1,,,
1715,22,,北森异变-教国法师台词,听见动静就过来看了一下，果然有入侵者！,3,1,,,,1=20158,0=0=0,1,,,
1716,22,,北森异变-教国法师台词,我去报告！你在这里拦住他们！,3,1,,,,1=20158,0=0=0,1,,,
1717,22,,北森异变-区域2结束台词,事态严重了起来，要继续前进吗，要不调查一下周围吧,3,1,,,,1=20089,0=0=0,1,,,
1718,22,,北森异变-区域2彩蛋台词,为什么会有水桶？这条河滩难道有人经常来往？,3,1,,,,1=20089,0=0=0,1,,,
1719,22,,北森异变-区域2彩蛋台词,这是亚尔维斯的头盔！难道…,3,1,,,,1=20089,0=0=0,1,,,
1720,23,,,水底的海葵对入侵者发起了攻击！,3,1,,,,,,,,,
1721,22,,北森异变-巴风特台词,人类，就此停住脚步吧！,3,1,,,,1=10601,0=0=0,1,,,
