MajorID,AwardType,BattleCardSeason,BattleCardLv,Exp,FreeAward,PayAward,DisplayType,DisplayMode
2748,0,6,292,2000,,8525999,0,
2749,0,6,293,2000,,8525999,0,
2750,0,6,294,2000,,8525999,0,
2751,0,6,295,2000,,8525999,0,
2752,0,6,296,2000,,8525999,0,
2753,0,6,297,2000,,8525999,0,
2754,0,6,298,2000,,8525999,0,
2755,0,6,299,2000,,8525999,0,
2756,0,6,300,2000,,8525999,0,
2757,0,6,301,2000,,8525999,0,
2758,0,6,302,2000,,8525999,0,
2759,0,6,303,2000,,8525999,0,
2760,0,6,304,2000,,8525999,0,
2761,0,6,305,2000,,8525999,0,
2762,0,6,306,2000,,8525999,0,
2763,0,6,307,2000,,8525999,0,
2764,0,6,308,2000,,8525999,0,
2765,0,6,309,2000,,8525999,0,
2766,0,6,310,2000,,8525999,0,
2767,0,6,311,2000,,8525999,0,
2768,0,6,312,2000,,8525999,0,
2769,0,6,313,2000,,8525999,0,
2770,0,6,314,2000,,8525999,0,
2771,0,6,315,2000,,8525999,0,
2772,0,6,316,2000,,8525999,0,
2773,0,6,317,2000,,8525999,0,
2774,0,6,318,2000,,8525999,0,
2775,0,6,319,2000,,8525999,0,
2776,0,6,320,2000,,8525999,0,
2777,0,6,321,2000,,8525999,0,
2778,0,6,322,2000,,8525999,0,
2779,0,6,323,2000,,8525999,0,
2780,0,6,324,2000,,8525999,0,
2781,0,6,325,2000,,8525999,0,
2782,0,6,326,2000,,8525999,0,
2783,0,6,327,2000,,8525999,0,
2784,0,6,328,2000,,8525999,0,
2785,0,6,329,2000,,8525999,0,
2786,0,6,330,2000,,8525999,0,
2787,0,6,331,2000,,8525999,0,
2788,0,6,332,2000,,8525999,0,
2789,0,6,333,2000,,8525999,0,
2790,0,6,334,2000,,8525999,0,
2791,0,6,335,2000,,8525999,0,
2792,0,6,336,2000,,8525999,0,
2793,0,6,337,2000,,8525999,0,
2794,0,6,338,2000,,8525999,0,
2795,0,6,339,2000,,8525999,0,
2796,0,6,340,2000,,8525999,0,
2797,0,6,341,2000,,8525999,0,
2798,0,6,342,2000,,8525999,0,
2799,0,6,343,2000,,8525999,0,
2800,0,6,344,2000,,8525999,0,
2801,0,6,345,2000,,8525999,0,
2802,0,6,346,2000,,8525999,0,
2803,0,6,347,2000,,8525999,0,
2804,0,6,348,2000,,8525999,0,
2805,0,6,349,2000,,8525999,0,
2806,0,6,350,2000,,8525999,0,
2807,0,6,351,2000,,8525999,0,
2808,0,6,352,2000,,8525999,0,
2809,0,6,353,2000,,8525999,0,
2810,0,6,354,2000,,8525999,0,
2811,0,6,355,2000,,8525999,0,
2812,0,6,356,2000,,8525999,0,
2813,0,6,357,2000,,8525999,0,
2814,0,6,358,2000,,8525999,0,
2815,0,6,359,2000,,8525999,0,
2816,0,6,360,2000,,8525999,0,
2817,0,6,361,2000,,8525999,0,
2818,0,6,362,2000,,8525999,0,
2819,0,6,363,2000,,8525999,0,
2820,0,6,364,2000,,8525999,0,
2821,0,6,365,2000,,8525999,0,
2822,0,6,366,2000,,8525999,0,
2823,0,6,367,2000,,8525999,0,
2824,0,6,368,2000,,8525999,0,
2825,0,6,369,2000,,8525999,0,
2826,0,6,370,2000,,8525999,0,
2827,0,6,371,2000,,8525999,0,
2828,0,6,372,2000,,8525999,0,
2829,0,6,373,2000,,8525999,0,
2830,0,6,374,2000,,8525999,0,
2831,0,6,375,2000,,8525999,0,
2832,0,6,376,2000,,8525999,0,
2833,0,6,377,2000,,8525999,0,
2834,0,6,378,2000,,8525999,0,
2835,0,6,379,2000,,8525999,0,
2836,0,6,380,2000,,8525999,0,
2837,0,6,381,2000,,8525999,0,
2838,0,6,382,2000,,8525999,0,
2839,0,6,383,2000,,8525999,0,
2840,0,6,384,2000,,8525999,0,
2841,0,6,385,2000,,8525999,0,
2842,0,6,386,2000,,8525999,0,
2843,0,6,387,2000,,8525999,0,
2844,0,6,388,2000,,8525999,0,
2845,0,6,389,2000,,8525999,0,
2846,0,6,390,2000,,8525999,0,
2847,0,6,391,2000,,8525999,0,
2848,0,6,392,2000,,8525999,0,
2849,0,6,393,2000,,8525999,0,
2850,0,6,394,2000,,8525999,0,
2851,0,6,395,2000,,8525999,0,
2852,0,6,396,2000,,8525999,0,
2853,0,6,397,2000,,8525999,0,
2854,0,6,398,2000,,8525999,0,
2855,0,6,399,2000,,8525999,0,
2856,0,6,400,2000,,8525999,0,
2857,0,6,401,2000,,8525999,0,
2858,0,6,402,2000,,8525999,0,
2859,0,6,403,2000,,8525999,0,
2860,0,6,404,2000,,8525999,0,
2861,0,6,405,2000,,8525999,0,
2862,0,6,406,2000,,8525999,0,
2863,0,6,407,2000,,8525999,0,
2864,0,6,408,2000,,8525999,0,
2865,0,6,409,2000,,8525999,0,
2866,0,6,410,2000,,8525999,0,
2867,0,6,411,2000,,8525999,0,
2868,0,6,412,2000,,8525999,0,
2869,0,6,413,2000,,8525999,0,
2870,0,6,414,2000,,8525999,0,
2871,0,6,415,2000,,8525999,0,
2872,0,6,416,2000,,8525999,0,
2873,0,6,417,2000,,8525999,0,
2874,0,6,418,2000,,8525999,0,
2875,0,6,419,2000,,8525999,0,
2876,0,6,420,2000,,8525999,0,
2877,0,6,421,2000,,8525999,0,
2878,0,6,422,2000,,8525999,0,
2879,0,6,423,2000,,8525999,0,
2880,0,6,424,2000,,8525999,0,
2881,0,6,425,2000,,8525999,0,
2882,0,6,426,2000,,8525999,0,
2883,0,6,427,2000,,8525999,0,
2884,0,6,428,2000,,8525999,0,
2885,0,6,429,2000,,8525999,0,
2886,0,6,430,2000,,8525999,0,
2887,0,6,431,2000,,8525999,0,
2888,0,6,432,2000,,8525999,0,
2889,0,6,433,2000,,8525999,0,
2890,0,6,434,2000,,8525999,0,
2891,0,6,435,2000,,8525999,0,
2892,0,6,436,2000,,8525999,0,
2893,0,6,437,2000,,8525999,0,
2894,0,6,438,2000,,8525999,0,
2895,0,6,439,2000,,8525999,0,
2896,0,6,440,2000,,8525999,0,
2897,0,6,441,2000,,8525999,0,
2898,0,6,442,2000,,8525999,0,
2899,0,6,443,2000,,8525999,0,
2900,0,6,444,2000,,8525999,0,
2901,0,6,445,2000,,8525999,0,
2902,0,6,446,2000,,8525999,0,
2903,0,6,447,2000,,8525999,0,
2904,0,6,448,2000,,8525999,0,
2905,0,6,449,2000,,8525999,0,
2906,0,6,450,2000,,8525999,0,
2907,0,6,451,2000,,8525999,0,
2908,0,6,452,2000,,8525999,0,
2909,0,6,453,2000,,8525999,0,
2910,0,6,454,2000,,8525999,0,
2911,0,6,455,2000,,8525999,0,
2912,0,6,456,2000,,8525999,0,
2913,0,6,457,2000,,8525999,0,
2914,0,6,458,2000,,8525999,0,
2915,0,6,459,2000,,8525999,0,
2916,0,6,460,2000,,8525999,0,
2917,0,6,461,2000,,8525999,0,
2918,0,6,462,2000,,8525999,0,
2919,0,6,463,2000,,8525999,0,
2920,0,6,464,2000,,8525999,0,
2921,0,6,465,2000,,8525999,0,
2922,0,6,466,2000,,8525999,0,
2923,0,6,467,2000,,8525999,0,
2924,0,6,468,2000,,8525999,0,
2925,0,6,469,2000,,8525999,0,
2926,0,6,470,2000,,8525999,0,
2927,0,6,471,2000,,8525999,0,
2928,0,6,472,2000,,8525999,0,
2929,0,6,473,2000,,8525999,0,
2930,0,6,474,2000,,8525999,0,
2931,0,6,475,2000,,8525999,0,
2932,0,6,476,2000,,8525999,0,
2933,0,6,477,2000,,8525999,0,
2934,0,6,478,2000,,8525999,0,
2935,0,6,479,2000,,8525999,0,
2936,0,6,480,2000,,8525999,0,
2937,0,6,481,2000,,8525999,0,
2938,0,6,482,2000,,8525999,0,
2939,0,6,483,2000,,8525999,0,
2940,0,6,484,2000,,8525999,0,
2941,0,6,485,2000,,8525999,0,
2942,0,6,486,2000,,8525999,0,
2943,0,6,487,2000,,8525999,0,
2944,0,6,488,2000,,8525999,0,
2945,0,6,489,2000,,8525999,0,
2946,0,6,490,2000,,8525999,0,
2947,0,6,491,2000,,8525999,0,
2948,0,6,492,2000,,8525999,0,
2949,0,6,493,2000,,8525999,0,
2950,0,6,494,2000,,8525999,0,
2951,0,6,495,2000,,8525999,0,
2952,0,6,496,2000,,8525999,0,
2953,0,6,497,2000,,8525999,0,
2954,0,6,498,2000,,8525999,0,
2955,0,6,499,2000,,8525999,0,
2956,0,6,500,2000,,8525999,0,
2957,0,6,501,2000,,8525999,0,
2958,0,6,502,2000,,8525999,0,
2959,0,6,503,2000,,8525999,0,
2960,0,6,504,2000,,8525999,0,
2961,0,6,505,2000,,8525999,0,
2962,0,6,506,2000,,8525999,0,
2963,0,6,507,2000,,8525999,0,
2964,0,6,508,2000,,8525999,0,
2965,0,6,509,2000,,8525999,0,
2966,0,6,510,2000,,8525999,0,
2967,0,6,511,2000,,8525999,0,
2968,0,6,512,2000,,8525999,0,
2969,0,6,513,2000,,8525999,0,
2970,0,6,514,2000,,8525999,0,
2971,0,6,515,2000,,8525999,0,
2972,0,6,516,2000,,8525999,0,
2973,0,6,517,2000,,8525999,0,
2974,0,6,518,2000,,8525999,0,
2975,0,6,519,2000,,8525999,0,
2976,0,6,520,2000,,8525999,0,
2977,0,6,521,2000,,8525999,0,
2978,0,6,522,2000,,8525999,0,
2979,0,6,523,2000,,8525999,0,
2980,0,6,524,2000,,8525999,0,
2981,0,6,525,2000,,8525999,0,
2982,0,6,526,2000,,8525999,0,
2983,0,6,527,2000,,8525999,0,
2984,0,6,528,2000,,8525999,0,
2985,0,6,529,2000,,8525999,0,
2986,0,6,530,2000,,8525999,0,
2987,0,6,531,2000,,8525999,0,
2988,0,6,532,2000,,8525999,0,
2989,0,6,533,2000,,8525999,0,
2990,0,6,534,2000,,8525999,0,
2991,0,6,535,2000,,8525999,0,
2992,0,6,536,2000,,8525999,0,
2993,0,7,1,2000,8526101,8526201,0,
2994,0,7,2,2000,8526102,8526202,0,
2995,0,7,3,2000,8526103,8526203,0,
2996,0,7,4,2000,8526104,8526204,0,
2997,0,7,5,2000,8526105,8526205,0,
2998,0,7,6,2000,8526106,8526206,0,
2999,0,7,7,2000,8526107,8526207,0,
3000,0,7,8,2000,8526108,8526208,0,
3001,0,7,9,2000,8526109,8526209,0,
3002,0,7,10,2000,8526110,8526210,1,
3003,0,7,11,2000,8526111,8526211,0,
3004,0,7,12,2000,8526112,8526212,0,
3005,0,7,13,2000,8526113,8526213,0,
3006,0,7,14,2000,8526114,8526214,0,
3007,0,7,15,2000,8526115,8526215,0,
3008,0,7,16,2000,8526116,8526216,0,
3009,0,7,17,2000,8526117,8526217,0,
3010,0,7,18,2000,8526118,8526218,0,
3011,0,7,19,2000,8526119,8526219,0,
3012,0,7,20,2000,8526120,8526220,1,
3013,0,7,21,2000,8526121,8526221,0,
3014,0,7,22,2000,8526122,8526222,0,
3015,0,7,23,2000,8526123,8526223,0,
3016,0,7,24,2000,8526124,8526224,0,
3017,0,7,25,2000,8526125,8526225,1,
3018,0,7,26,2000,8526126,8526226,0,
3019,0,7,27,2000,8526127,8526227,0,
3020,0,7,28,2000,8526128,8526228,0,
3021,0,7,29,2000,8526129,8526229,0,
3022,0,7,30,2000,8526130,8526230,1,
3023,0,7,31,2000,8526131,8526231,0,
3024,0,7,32,2000,8526132,8526232,0,
3025,0,7,33,2000,8526133,8526233,0,
3026,0,7,34,2000,8526134,8526234,0,
3027,0,7,35,2000,8526135,8526235,0,
3028,0,7,36,2000,8526136,8526236,0,
3029,0,7,37,2000,8526137,8526237,0,
3030,0,7,38,2000,8526138,8526238,0,
3031,0,7,39,2000,8526139,8526239,0,
3032,0,7,40,2000,8526140,8526240,1,
3033,0,7,41,2000,8526141,8526241,0,
3034,0,7,42,2000,8526142,8526242,0,
3035,0,7,43,2000,8526143,8526243,0,
3036,0,7,44,2000,8526144,8526244,0,
3037,0,7,45,2000,8526145,8526245,0,
3038,0,7,46,2000,8526146,8526246,0,
3039,0,7,47,2000,8526147,8526247,0,
3040,0,7,48,2000,8526148,8526248,0,
3041,0,7,49,2000,8526149,8526249,0,
3042,0,7,50,2000,8526150,8526250,1,
3043,0,7,51,2000,8526151,8526251,0,
3044,0,7,52,2000,8526152,8526252,0,
3045,0,7,53,2000,8526153,8526253,0,
3046,0,7,54,2000,8526154,8526254,0,
3047,0,7,55,2000,8526155,8526255,0,
3048,0,7,56,2000,8526156,8526256,0,
3049,0,7,57,2000,8526157,8526257,0,
3050,0,7,58,2000,8526158,8526258,0,
3051,0,7,59,2000,8526159,8526259,0,
3052,0,7,60,2000,8526160,8526260,1,
3053,0,7,61,2000,8526161,8526261,0,
3054,0,7,62,2000,8526162,8526262,0,
3055,0,7,63,2000,8526163,8526263,0,
3056,0,7,64,2000,8526164,8526264,0,
3057,0,7,65,2000,8526165,8526265,0,
3058,0,7,66,2000,8526166,8526266,0,
3059,0,7,67,2000,8526167,8526267,0,
3060,0,7,68,2000,8526168,8526268,0,
3061,0,7,69,2000,8526169,8526269,0,
3062,0,7,70,2000,8526170,8526270,1,
3063,0,7,71,2000,8526171,8526271,0,
3064,0,7,72,2000,8526172,8526272,0,
3065,0,7,73,2000,8526173,8526273,0,
3066,0,7,74,2000,8526174,8526274,0,
3067,0,7,75,2000,8526175,8526275,0,
3068,0,7,76,2000,8526176,8526276,0,
3069,0,7,77,2000,8526177,8526277,0,
3070,0,7,78,2000,8526178,8526278,0,
3071,0,7,79,2000,8526179,8526279,0,
3072,0,7,80,2000,8526180,8526280,1,
3073,0,7,81,2000,8526181,8526281,0,
3074,0,7,82,2000,8526182,8526282,0,
3075,0,7,83,2000,8526183,8526283,0,
3076,0,7,84,2000,8526184,8526284,0,
3077,0,7,85,2000,8526185,8526285,1,
3078,0,7,86,2000,8526186,8526286,0,
3079,0,7,87,2000,8526187,8526287,0,
3080,0,7,88,2000,8526188,8526288,0,
3081,0,7,89,2000,8526189,8526289,0,
3082,0,7,90,2000,8526190,8526290,1,
3083,0,7,91,2000,,8526291,0,
3084,0,7,92,2000,,8526292,0,
3085,0,7,93,2000,,8526293,0,
3086,0,7,94,2000,,8526294,0,
3087,0,7,95,2000,,8526295,0,
3088,0,7,96,2000,,8526296,0,
3089,0,7,97,2000,,8526297,0,
3090,0,7,98,2000,,8526298,0,
3091,0,7,99,2000,,8526299,0,
3092,0,7,100,2000,,8526300,1,1010082|1010083
3093,0,7,101,2000,,8526299,0,
3094,0,7,102,2000,,8526299,0,
3095,0,7,103,2000,,8526299,0,
3096,0,7,104,2000,,8526299,0,
3097,0,7,105,2000,,8526299,0,
3098,0,7,106,2000,,8526299,0,
3099,0,7,107,2000,,8526299,0,
3100,0,7,108,2000,,8526299,0,
3101,0,7,109,2000,,8526299,0,
3102,0,7,110,2000,,8526299,0,
3103,0,7,111,2000,,8526299,0,
3104,0,7,112,2000,,8526299,0,
3105,0,7,113,2000,,8526299,0,
3106,0,7,114,2000,,8526299,0,
3107,0,7,115,2000,,8526299,0,
3108,0,7,116,2000,,8526299,0,
3109,0,7,117,2000,,8526299,0,
3110,0,7,118,2000,,8526299,0,
3111,0,7,119,2000,,8526299,0,
3112,0,7,120,2000,,8526299,0,
3113,0,7,121,2000,,8526299,0,
3114,0,7,122,2000,,8526299,0,
3115,0,7,123,2000,,8526299,0,
3116,0,7,124,2000,,8526299,0,
3117,0,7,125,2000,,8526299,0,
3118,0,7,126,2000,,8526299,0,
3119,0,7,127,2000,,8526299,0,
3120,0,7,128,2000,,8526299,0,
3121,0,7,129,2000,,8526299,0,
3122,0,7,130,2000,,8526299,0,
3123,0,7,131,2000,,8526299,0,
3124,0,7,132,2000,,8526299,0,
3125,0,7,133,2000,,8526299,0,
3126,0,7,134,2000,,8526299,0,
3127,0,7,135,2000,,8526301,1,
3128,0,7,136,2000,,8526299,0,
3129,0,7,137,2000,,8526299,0,
3130,0,7,138,2000,,8526299,0,
3131,0,7,139,2000,,8526299,0,
3132,0,7,140,2000,,8526299,0,
3133,0,7,141,2000,,8526299,0,
3134,0,7,142,2000,,8526299,0,
3135,0,7,143,2000,,8526299,0,
3136,0,7,144,2000,,8526299,0,
3137,0,7,145,2000,,8526299,0,
3138,0,7,146,2000,,8526299,0,
3139,0,7,147,2000,,8526299,0,
3140,0,7,148,2000,,8526299,0,
3141,0,7,149,2000,,8526299,0,
3142,0,7,150,2000,,8526302,1,
3143,0,7,151,2000,,8526299,0,
3144,0,7,152,2000,,8526299,0,
3145,0,7,153,2000,,8526299,0,
3146,0,7,154,2000,,8526299,0,
3147,0,7,155,2000,,8526299,0,
3148,0,7,156,2000,,8526299,0,
3149,0,7,157,2000,,8526299,0,
3150,0,7,158,2000,,8526299,0,
3151,0,7,159,2000,,8526299,0,
3152,0,7,160,2000,,8526299,0,
3153,0,7,161,2000,,8526299,0,
3154,0,7,162,2000,,8526299,0,
3155,0,7,163,2000,,8526299,0,
3156,0,7,164,2000,,8526299,0,
3157,0,7,165,2000,,8526299,0,
3158,0,7,166,2000,,8526299,0,
3159,0,7,167,2000,,8526299,0,
3160,0,7,168,2000,,8526299,0,
3161,0,7,169,2000,,8526299,0,
3162,0,7,170,2000,,8526299,0,
3163,0,7,171,2000,,8526299,0,
3164,0,7,172,2000,,8526299,0,
3165,0,7,173,2000,,8526299,0,
3166,0,7,174,2000,,8526299,0,
3167,0,7,175,2000,,8526299,0,
3168,0,7,176,2000,,8526299,0,
3169,0,7,177,2000,,8526299,0,
3170,0,7,178,2000,,8526299,0,
3171,0,7,179,2000,,8526299,0,
3172,0,7,180,2000,,8526299,0,
3173,0,7,181,2000,,8526299,0,
3174,0,7,182,2000,,8526299,0,
3175,0,7,183,2000,,8526299,0,
3176,0,7,184,2000,,8526299,0,
3177,0,7,185,2000,,8526299,0,
3178,0,7,186,2000,,8526299,0,
3179,0,7,187,2000,,8526299,0,
3180,0,7,188,2000,,8526299,0,
3181,0,7,189,2000,,8526299,0,
3182,0,7,190,2000,,8526299,0,
3183,0,7,191,2000,,8526299,0,
3184,0,7,192,2000,,8526299,0,
3185,0,7,193,2000,,8526299,0,
3186,0,7,194,2000,,8526299,0,
3187,0,7,195,2000,,8526299,0,
3188,0,7,196,2000,,8526299,0,
3189,0,7,197,2000,,8526299,0,
3190,0,7,198,2000,,8526299,0,
3191,0,7,199,2000,,8526299,0,
3192,0,7,200,2000,,8526299,0,
3193,0,7,201,2000,,8526299,0,
3194,0,7,202,2000,,8526299,0,
3195,0,7,203,2000,,8526299,0,
3196,0,7,204,2000,,8526299,0,
3197,0,7,205,2000,,8526299,0,
3198,0,7,206,2000,,8526299,0,
3199,0,7,207,2000,,8526299,0,
3200,0,7,208,2000,,8526299,0,
3201,0,7,209,2000,,8526299,0,
3202,0,7,210,2000,,8526299,0,
3203,0,7,211,2000,,8526299,0,
3204,0,7,212,2000,,8526299,0,
3205,0,7,213,2000,,8526299,0,
3206,0,7,214,2000,,8526299,0,
3207,0,7,215,2000,,8526299,0,
3208,0,7,216,2000,,8526299,0,
3209,0,7,217,2000,,8526299,0,
3210,0,7,218,2000,,8526299,0,
3211,0,7,219,2000,,8526299,0,
3212,0,7,220,2000,,8526299,0,
3213,0,7,221,2000,,8526299,0,
3214,0,7,222,2000,,8526299,0,
3215,0,7,223,2000,,8526299,0,
3216,0,7,224,2000,,8526299,0,
3217,0,7,225,2000,,8526299,0,
3218,0,7,226,2000,,8526299,0,
3219,0,7,227,2000,,8526299,0,
3220,0,7,228,2000,,8526299,0,
3221,0,7,229,2000,,8526299,0,
3222,0,7,230,2000,,8526299,0,
3223,0,7,231,2000,,8526299,0,
3224,0,7,232,2000,,8526299,0,
3225,0,7,233,2000,,8526299,0,
3226,0,7,234,2000,,8526299,0,
3227,0,7,235,2000,,8526299,0,
3228,0,7,236,2000,,8526299,0,
3229,0,7,237,2000,,8526299,0,
3230,0,7,238,2000,,8526299,0,
3231,0,7,239,2000,,8526299,0,
3232,0,7,240,2000,,8526299,0,
3233,0,7,241,2000,,8526299,0,
3234,0,7,242,2000,,8526299,0,
3235,0,7,243,2000,,8526299,0,
3236,0,7,244,2000,,8526299,0,
3237,0,7,245,2000,,8526299,0,
3238,0,7,246,2000,,8526299,0,
3239,0,7,247,2000,,8526299,0,
3240,0,7,248,2000,,8526299,0,
3241,0,7,249,2000,,8526299,0,
3242,0,7,250,2000,,8526299,0,
3243,0,7,251,2000,,8526299,0,
3244,0,7,252,2000,,8526299,0,
3245,0,7,253,2000,,8526299,0,
3246,0,7,254,2000,,8526299,0,
3247,0,7,255,2000,,8526299,0,
3248,0,7,256,2000,,8526299,0,
3249,0,7,257,2000,,8526299,0,
3250,0,7,258,2000,,8526299,0,
3251,0,7,259,2000,,8526299,0,
3252,0,7,260,2000,,8526299,0,
3253,0,7,261,2000,,8526299,0,
3254,0,7,262,2000,,8526299,0,
3255,0,7,263,2000,,8526299,0,
3256,0,7,264,2000,,8526299,0,
3257,0,7,265,2000,,8526299,0,
3258,0,7,266,2000,,8526299,0,
3259,0,7,267,2000,,8526299,0,
3260,0,7,268,2000,,8526299,0,
3261,0,7,269,2000,,8526299,0,
3262,0,7,270,2000,,8526299,0,
3263,0,7,271,2000,,8526299,0,
3264,0,7,272,2000,,8526299,0,
3265,0,7,273,2000,,8526299,0,
3266,0,7,274,2000,,8526299,0,
3267,0,7,275,2000,,8526299,0,
3268,0,7,276,2000,,8526299,0,
3269,0,7,277,2000,,8526299,0,
3270,0,7,278,2000,,8526299,0,
3271,0,7,279,2000,,8526299,0,
3272,0,7,280,2000,,8526299,0,
3273,0,7,281,2000,,8526299,0,
3274,0,7,282,2000,,8526299,0,
3275,0,7,283,2000,,8526299,0,
3276,0,7,284,2000,,8526299,0,
3277,0,7,285,2000,,8526299,0,
3278,0,7,286,2000,,8526299,0,
3279,0,7,287,2000,,8526299,0,
3280,0,7,288,2000,,8526299,0,
3281,0,7,289,2000,,8526299,0,
3282,0,7,290,2000,,8526299,0,
3283,0,7,291,2000,,8526299,0,
3284,0,7,292,2000,,8526299,0,
3285,0,7,293,2000,,8526299,0,
3286,0,7,294,2000,,8526299,0,
3287,0,7,295,2000,,8526299,0,
3288,0,7,296,2000,,8526299,0,
3289,0,7,297,2000,,8526299,0,
3290,0,7,298,2000,,8526299,0,
3291,0,7,299,2000,,8526299,0,
3292,0,7,300,2000,,8526299,0,
3293,0,7,301,2000,,8526299,0,
3294,0,7,302,2000,,8526299,0,
3295,0,7,303,2000,,8526299,0,
3296,0,7,304,2000,,8526299,0,
3297,0,7,305,2000,,8526299,0,
3298,0,7,306,2000,,8526299,0,
3299,0,7,307,2000,,8526299,0,
3300,0,7,308,2000,,8526299,0,
3301,0,7,309,2000,,8526299,0,
3302,0,7,310,2000,,8526299,0,
3303,0,7,311,2000,,8526299,0,
3304,0,7,312,2000,,8526299,0,
3305,0,7,313,2000,,8526299,0,
3306,0,7,314,2000,,8526299,0,
3307,0,7,315,2000,,8526299,0,
3308,0,7,316,2000,,8526299,0,
3309,0,7,317,2000,,8526299,0,
3310,0,7,318,2000,,8526299,0,
3311,0,7,319,2000,,8526299,0,
3312,0,7,320,2000,,8526299,0,
3313,0,7,321,2000,,8526299,0,
3314,0,7,322,2000,,8526299,0,
3315,0,7,323,2000,,8526299,0,
3316,0,7,324,2000,,8526299,0,
3317,0,7,325,2000,,8526299,0,
3318,0,7,326,2000,,8526299,0,
3319,0,7,327,2000,,8526299,0,
3320,0,7,328,2000,,8526299,0,
3321,0,7,329,2000,,8526299,0,
3322,0,7,330,2000,,8526299,0,
3323,0,7,331,2000,,8526299,0,
3324,0,7,332,2000,,8526299,0,
3325,0,7,333,2000,,8526299,0,
3326,0,7,334,2000,,8526299,0,
3327,0,7,335,2000,,8526299,0,
3328,0,7,336,2000,,8526299,0,
3329,0,7,337,2000,,8526299,0,
3330,0,7,338,2000,,8526299,0,
3331,0,7,339,2000,,8526299,0,
3332,0,7,340,2000,,8526299,0,
3333,0,7,341,2000,,8526299,0,
3334,0,7,342,2000,,8526299,0,
3335,0,7,343,2000,,8526299,0,
3336,0,7,344,2000,,8526299,0,
3337,0,7,345,2000,,8526299,0,
3338,0,7,346,2000,,8526299,0,
3339,0,7,347,2000,,8526299,0,
3340,0,7,348,2000,,8526299,0,
3341,0,7,349,2000,,8526299,0,
3342,0,7,350,2000,,8526299,0,
3343,0,7,351,2000,,8526299,0,
3344,0,7,352,2000,,8526299,0,
3345,0,7,353,2000,,8526299,0,
3346,0,7,354,2000,,8526299,0,
3347,0,7,355,2000,,8526299,0,
3348,0,7,356,2000,,8526299,0,
3349,0,7,357,2000,,8526299,0,
3350,0,7,358,2000,,8526299,0,
3351,0,7,359,2000,,8526299,0,
3352,0,7,360,2000,,8526299,0,
3353,0,7,361,2000,,8526299,0,
3354,0,7,362,2000,,8526299,0,
3355,0,7,363,2000,,8526299,0,
3356,0,7,364,2000,,8526299,0,
3357,0,7,365,2000,,8526299,0,
3358,0,7,366,2000,,8526299,0,
3359,0,7,367,2000,,8526299,0,
3360,0,7,368,2000,,8526299,0,
3361,0,7,369,2000,,8526299,0,
3362,0,7,370,2000,,8526299,0,
3363,0,7,371,2000,,8526299,0,
3364,0,7,372,2000,,8526299,0,
3365,0,7,373,2000,,8526299,0,
3366,0,7,374,2000,,8526299,0,
3367,0,7,375,2000,,8526299,0,
3368,0,7,376,2000,,8526299,0,
3369,0,7,377,2000,,8526299,0,
3370,0,7,378,2000,,8526299,0,
3371,0,7,379,2000,,8526299,0,
3372,0,7,380,2000,,8526299,0,
3373,0,7,381,2000,,8526299,0,
3374,0,7,382,2000,,8526299,0,
3375,0,7,383,2000,,8526299,0,
3376,0,7,384,2000,,8526299,0,
3377,0,7,385,2000,,8526299,0,
3378,0,7,386,2000,,8526299,0,
3379,0,7,387,2000,,8526299,0,
3380,0,7,388,2000,,8526299,0,
3381,0,7,389,2000,,8526299,0,
3382,0,7,390,2000,,8526299,0,
3383,0,7,391,2000,,8526299,0,
3384,0,7,392,2000,,8526299,0,
3385,0,7,393,2000,,8526299,0,
3386,0,7,394,2000,,8526299,0,
3387,0,7,395,2000,,8526299,0,
3388,0,7,396,2000,,8526299,0,
3389,0,7,397,2000,,8526299,0,
3390,0,7,398,2000,,8526299,0,
3391,0,7,399,2000,,8526299,0,
3392,0,7,400,2000,,8526299,0,
3393,0,7,401,2000,,8526299,0,
3394,0,7,402,2000,,8526299,0,
3395,0,7,403,2000,,8526299,0,
3396,0,7,404,2000,,8526299,0,
3397,0,7,405,2000,,8526299,0,
3398,0,7,406,2000,,8526299,0,
3399,0,7,407,2000,,8526299,0,
3400,0,7,408,2000,,8526299,0,
3401,0,7,409,2000,,8526299,0,
3402,0,7,410,2000,,8526299,0,
3403,0,7,411,2000,,8526299,0,
3404,0,7,412,2000,,8526299,0,
3405,0,7,413,2000,,8526299,0,
3406,0,7,414,2000,,8526299,0,
3407,0,7,415,2000,,8526299,0,
3408,0,7,416,2000,,8526299,0,
3409,0,7,417,2000,,8526299,0,
3410,0,7,418,2000,,8526299,0,
3411,0,7,419,2000,,8526299,0,
3412,0,7,420,2000,,8526299,0,
3413,0,7,421,2000,,8526299,0,
3414,0,7,422,2000,,8526299,0,
3415,0,7,423,2000,,8526299,0,
3416,0,7,424,2000,,8526299,0,
3417,0,7,425,2000,,8526299,0,
3418,0,7,426,2000,,8526299,0,
3419,0,7,427,2000,,8526299,0,
3420,0,7,428,2000,,8526299,0,
3421,0,7,429,2000,,8526299,0,
3422,0,7,430,2000,,8526299,0,
3423,0,7,431,2000,,8526299,0,
3424,0,7,432,2000,,8526299,0,
3425,0,7,433,2000,,8526299,0,
3426,0,7,434,2000,,8526299,0,
3427,0,7,435,2000,,8526299,0,
3428,0,7,436,2000,,8526299,0,
3429,0,7,437,2000,,8526299,0,
3430,0,7,438,2000,,8526299,0,
