ID,JackpotNum,Description,Prop,SortID,PriorityLevel,PrdID,Weight,DoorTime,BindInfo,ServerDaylLimit,GenderLimit
104212,1042,莫拉硬币升级箱Ⅰ,2151530=3,12,2,-1,20,0,1,0=9999,2
104213,1042,季风指挥帽碎片,2080132=1,13,2,-1,10,0,1,0=9999,2
104214,1042,传说宠物装备随机箱,91070=1,14,2,-1,25,0,1,0=9999,2
104215,1042,高级精炼自选礼盒,3010133=8,15,2,-1,30,0,1,0=9999,2
104216,1042,高级精炼保护礼盒,3010132=5,16,2,-1,35,0,1,0=9999,2
104217,1042,传说的武器矿石,3020023=5,17,2,-1,20,0,1,0=9999,2
104218,1042,传说的防具矿石,3020024=5,18,2,-1,20,0,1,0=9999,2
104219,1042,传说的配饰矿石,3020025=5,19,2,-1,20,0,1,0=9999,2
104220,1042,高级卡片转蛋,3010131=1,20,2,-1,30,0,1,0=9999,2
104221,1042,珍贵的卡片碎片,3020022=4,21,2,-1,15,0,1,0=9999,2
104222,1042,稀有锢魔石,3021012=3,22,2,-1,10,0,1,0=9999,2
104223,1042,灵露,90050=20,23,2,-1,20,0,1,0=9999,2
104224,1042,奇异金属,2034006=300,24,2,-1,35,0,1,0=9999,2
104225,1042,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,0=9999,2
104301,1043,松果帽,1070309=1,1,1,26,1,0,1,0=9999,2
104302,1043,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=340,2
104303,1043,110级装备图纸碎片,2034014=10,3,2,-1,30,0,1,341=9999,2
104304,1043,强化金属自选礼盒,3011512=3,4,2,-1,20,0,1,0=9999,2
104305,1043,栗子,2087001=1,5,2,-1,40,0,1,0=9999,2
104306,1043,玉佩,90142=10,6,2,-1,10,0,1,0=9999,2
104307,1043,稀有宠物装备随机箱,91050=2,7,2,-1,20,0,1,0=9999,2
104308,1043,珍贵的卡片碎片,3020022=1,8,2,-1,20,0,1,0=9999,2
104309,1043,高级锢魔石,3021010=1,9,2,-1,15,0,1,0=9999,2
104310,1043,莫拉硬币,3021001=20,10,2,-1,30,0,1,0=9999,2
104311,1043,灵露,90050=10,11,2,-1,30,0,1,0=9999,2
104401,1044,小闪电贴纸,1080107=1,1,1,27,1,0,1,0=9999,2
104402,1044,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=340,2
104403,1044,110级装备图纸碎片,2034014=10,3,2,-1,30,0,1,341=9999,2
104404,1044,玉佩,90142=10,4,2,-1,10,0,1,0=9999,2
104405,1044,强化金属自选礼盒,3011512=3,5,2,-1,20,0,1,0=9999,2
104406,1044,栗子,2087001=1,6,2,-1,20,0,1,0=9999,2
104407,1044,珍贵的卡片碎片,3020022=1,7,2,-1,20,0,1,0=9999,2
104408,1044,稀有锢魔石,3021012=1,8,2,-1,20,0,1,0=9999,2
104409,1044,稀有宠物装备随机箱,91050=2,9,2,-1,30,0,1,0=9999,2
104410,1044,莫拉硬币,3021001=30,10,2,-1,35,0,1,0=9999,2
104411,1044,核心加固装置2.0（3天）,3024051=1,11,2,-1,15,0,1,0=9999,2
104412,1044,往期扭蛋自选礼包Ⅲ,2080131=2,12,2,-1,20,0,1,0=9999,2
104413,1044,女神之泪补给箱,2091426=5,13,2,-1,20,0,1,0=9999,2
104414,1044,高级启迪之石,90131=1,14,2,-1,10,0,1,0=9999,2
104415,1044,灵露,90050=10,15,2,-1,30,0,1,0=9999,2
104416,1044,超级饼干,3024003=3,16,2,-1,25,0,1,0=9999,2
104417,1044,魔力晶石,40000010=300,17,2,-1,30,0,1,0=9999,2
104501,1045,美味的栗子,1090092=1,1,1,28,1,0,1,0=9999,2
104502,1045,100级装备图纸碎片,2034013=20,2,2,-1,30,0,1,0=340,2
104503,1045,110级装备图纸碎片,2034014=20,3,2,-1,30,0,1,341=9999,2
104504,1045,玉佩,90142=20,4,2,-1,10,0,1,0=9999,2
104505,1045,强化金属自选礼盒,3011512=5,5,2,-1,20,0,1,0=9999,2
104506,1045,莫拉硬币升级箱Ⅰ,2151530=1,6,2,-1,20,0,1,0=9999,2
104507,1045,栗子,2087001=1,7,2,-1,15,0,1,0=9999,2
104508,1045,高级卡片转蛋,3010131=1,8,2,-1,15,0,1,0=9999,2
104509,1045,珍贵的卡片碎片,3020022=2,9,2,-1,30,0,1,0=9999,2
104510,1045,高级锢魔石,3021010=2,10,2,-1,20,0,1,0=9999,2
104511,1045,灵露,90050=10,11,2,-1,30,0,1,0=9999,2
104512,1045,高级钛钢碎片,2091501=1,12,2,-1,35,0,1,0=9999,2
104513,1045,高级精炼自选礼盒,3010133=3,13,2,-1,40,0,1,0=9999,2
104514,1045,高级精炼保护礼盒,3010132=2,14,2,-1,35,0,1,0=9999,2
104515,1045,传说矿石自选包,3011513=1,15,2,-1,35,0,1,0=9999,2
104516,1045,稀有宠物装备自选箱,91040=2,16,2,-1,25,0,1,0=9999,2
104517,1045,大型铜币袋子,2091200=2,17,2,-1,35,0,1,0=9999,2
104601,1046,猫咪的餐桌礼叉,1100050=1,1,1,29,1,0,1,0=9999,2
104602,1046,100级装备图纸碎片,2034013=30,2,2,-1,30,0,1,0=340,2
104603,1046,110级装备图纸碎片,2034014=30,3,2,-1,30,0,1,341=9999,2
104604,1046,玉佩,90142=30,4,2,-1,10,0,1,0=9999,2
104605,1046,强化金属自选礼盒,3011512=8,5,2,-1,15,0,1,0=9999,2
104606,1046,莫拉硬币升级箱Ⅰ,2151530=2,6,2,-1,15,0,1,0=9999,2
104607,1046,栗子,2087001=1,7,2,-1,10,0,1,0=9999,2
104608,1046,紫色武器自选时空卡册（3天）,2091425=1,8,2,-1,30,0,1,0=9999,2
104609,1046,灵露,90050=20,9,2,-1,20,0,1,0=9999,2
104610,1046,斯姆丹齿轮碎片,2034030=1,10,2,-1,30,0,1,0=9999,2
104611,1046,高级钛钢碎片,2091501=3,11,2,-1,15,0,1,0=9999,2
104612,1046,高级锢魔石,3021010=6,12,2,-1,30,0,1,0=9999,2
104613,1046,稀有锢魔石,3021012=3,13,2,-1,20,0,1,0=9999,2
104614,1046,高级卡片转蛋,3010131=1,14,2,-1,15,0,1,0=9999,2
104615,1046,珍贵的卡片碎片,3020022=3,15,2,-1,15,0,1,0=9999,2
104616,1046,传说的武器矿石,3020023=2,16,2,-1,15,0,1,0=9999,2
104617,1046,传说的防具矿石,3020024=2,17,2,-1,40,0,1,0=9999,2
104618,1046,传说的配饰矿石,3020025=2,18,2,-1,30,0,1,0=9999,2
104619,1046,高级精炼自选礼盒,3010133=5,19,2,-1,25,0,1,0=9999,2
104620,1046,高级精炼保护礼盒,3010132=3,20,2,-1,30,0,1,0=9999,2
104621,1046,琥珀,100100=2000,21,2,-1,30,0,1,0=9999,2
104622,1046,复活之证,2031016=30,22,2,-1,30,0,1,0=9999,2
104623,1046,往期扭蛋自选礼包Ⅲ,2080131=5,23,2,-1,30,0,1,0=9999,2
104624,1046,稀有宠物装备自选箱,91040=3,24,2,-1,30,0,1,0=9999,2
104625,1046,Zeny随机宝箱,3010117=1,25,2,-1,35,0,1,0=9999,2
104701,1047,栗子装,1010101=1,1,1,30,1,0,1,0=9999,0
104702,1047,栗子装,1010102=1,2,1,30,1,0,1,0=9999,1
104703,1047,100级装备图纸碎片,2034013=50,3,2,-1,30,0,1,0=340,2
104704,1047,110级装备图纸碎片,2034014=50,4,2,-1,30,0,1,341=9999,2
104705,1047,D型绑定图纸自选包,2091557=1,5,2,-1,15,0,1,0=9999,2
104706,1047,MINI限时卡片自选册（3天）,2091860=1,6,2,-1,10,0,1,0=9999,2
104707,1047,玉佩,90142=65,7,2,-1,5,0,1,0=9999,2
104708,1047,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,0=9999,2
104709,1047,神秘的齿轮扭蛋,60660040=5,9,2,-1,15,0,1,0=9999,2
104710,1047,强化金属自选礼盒,3011512=10,10,2,-1,20,0,1,0=9999,2
104711,1047,莫拉硬币升级箱Ⅰ,2151530=3,11,2,-1,20,0,1,0=9999,2
104712,1047,栗子,2087001=1,12,2,-1,10,0,1,0=9999,2
104713,1047,斯姆丹齿轮碎片,2034030=1,13,2,-1,10,0,1,0=9999,2
104714,1047,珍贵的卡片碎片,3020022=4,14,2,-1,30,0,1,0=9999,2
104715,1047,高级钛钢碎片,2091501=4,15,2,-1,10,0,1,0=9999,2
104716,1047,高级锢魔石,3021010=9,16,2,-1,20,0,1,0=9999,2
104717,1047,稀有宠物装备自选箱,91040=6,17,2,-1,40,0,1,0=9999,2
104718,1047,高级精炼自选礼盒,3010133=8,18,2,-1,40,0,1,0=9999,2
104719,1047,高级精炼保护礼盒,3010132=5,19,2,-1,35,0,1,0=9999,2
104720,1047,传说的武器矿石,3020023=5,20,2,-1,20,0,1,0=9999,2
104721,1047,传说的防具矿石,3020024=5,21,2,-1,20,0,1,0=9999,2
104722,1047,传说的配饰矿石,3020025=5,22,2,-1,20,0,1,0=9999,2
104723,1047,往期扭蛋自选礼包Ⅲ,2080131=6,23,2,-1,30,0,1,0=9999,2
104724,1047,传说宠物装备随机箱,91070=1,24,2,-1,45,0,1,0=9999,2
104725,1047,Zeny随机宝箱,3010117=2,25,2,-1,35,0,1,0=9999,2
104726,1047,神秘商店刷新券,2032004=30,26,2,-1,30,0,1,0=9999,2
104801,1048,魔术球,1021056=1,1,1,31,1,0,1,0=9999,2
104802,1048,100级装备图纸碎片,2034013=50,2,2,-1,30,0,1,0=340,2
104803,1048,110级装备图纸碎片,2034014=50,3,2,-1,30,0,1,341=9999,2
104804,1048,紫色卡片宝石,2050017=1,4,2,-1,10,0,1,0=9999,2
104805,1048,玉佩,90142=65,5,2,-1,5,0,1,0=9999,2
104806,1048,高级二洞饰品自选箱,2091415=1,6,2,-1,10,0,1,0=9999,2
104807,1048,高级钛钢碎片,2091501=4,7,2,-1,10,0,1,0=9999,2
104808,1048,MVP限时卡片自选册（3天）,2091807=1,8,2,-1,12,0,1,0=9999,2
104809,1048,核心加固装置2.0（7天）,3024052=1,9,2,-1,15,0,1,0=9999,2
104810,1048,斯姆丹齿轮碎片,2034030=1,10,2,-1,15,0,1,0=9999,2
104811,1048,强化金属自选礼盒,3011512=10,11,2,-1,15,0,1,0=9999,2
104812,1048,莫拉硬币升级箱Ⅰ,2151530=3,12,2,-1,20,0,1,0=9999,2
104813,1048,栗子,2087001=1,13,2,-1,10,0,1,0=9999,2
104814,1048,传说宠物装备随机箱,91070=1,14,2,-1,25,0,1,0=9999,2
104815,1048,高级精炼自选礼盒,3010133=8,15,2,-1,30,0,1,0=9999,2
104816,1048,高级精炼保护礼盒,3010132=5,16,2,-1,35,0,1,0=9999,2
104817,1048,传说的武器矿石,3020023=5,17,2,-1,20,0,1,0=9999,2
104818,1048,传说的防具矿石,3020024=5,18,2,-1,20,0,1,0=9999,2
104819,1048,传说的配饰矿石,3020025=5,19,2,-1,20,0,1,0=9999,2
104820,1048,高级卡片转蛋,3010131=1,20,2,-1,30,0,1,0=9999,2
104821,1048,珍贵的卡片碎片,3020022=4,21,2,-1,15,0,1,0=9999,2
104822,1048,稀有锢魔石,3021012=3,22,2,-1,10,0,1,0=9999,2
104823,1048,灵露,90050=20,23,2,-1,20,0,1,0=9999,2
104824,1048,奇异金属,2034006=300,24,2,-1,35,0,1,0=9999,2
104825,1048,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,0=9999,2
