ID,Profession,RoleType,Professiontext,Lvmin,Lvmax,Paylv,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9
307,200003,2000,防御,20,24,3,10307,,30001,40001,50003,60003,70001,80019,90001
308,200003,2000,防御,25,29,3,10308,,30001,40001,50003,60003,70001,80020,90001
309,200003,2000,防御,30,34,3,10309,,30001,40001,50003,60003,70001,80021,90001
310,200003,2000,防御,35,39,3,10310,,30001,40001,50003,60003,70001,80022,90001
311,200003,2101,防御,40,44,3,10311,,30001,40001,50003,60003,70001,80023,90001
312,200003,2101,防御,45,49,3,10312,,30002,40001,50003,60003,70001,80024,90001
313,200003,2101,防御,50,54,3,10313,,30004,40001,50003,60003,70001,80025,90001
314,200003,2101,防御,55,59,3,10314,,30006,40001,50003,60003,70001,80026,90001
315,200003,2101,防御,60,64,3,10315,,30007,40001,50003,60003,70001,80027,90001
316,200003,2101,防御,65,69,3,10316,20003,30009,40001,50003,60003,70001,80028,90001
317,200003,2102,防御,70,74,3,10317,20009,30012,40001,50003,60003,70001,80029,90001
318,200003,2102,防御,75,79,3,10318,20014,30014,40001,50003,60003,70001,80030,90001
319,200003,2102,防御,80,84,3,10319,20017,30017,40001,50003,60003,70001,80031,90001
320,200003,2102,防御,85,89,3,10320,20021,30020,40001,50003,60003,70001,80032,90001
321,200003,2102,防御,90,94,3,10321,20024,30024,40001,50003,60003,70001,80033,90001
322,200003,2102,防御,95,99,3,10322,20027,30028,40001,50003,60003,70001,80034,90001
323,200003,2102,防御,100,104,3,10323,20030,30030,40001,50003,60003,70001,80034,90001
324,200003,2102,防御,105,109,3,10324,20033,30030,40001,50003,60003,70001,80034,90001
325,200003,2102,防御,110,114,3,10325,20036,30030,40001,50003,60003,70001,80034,90001
326,200003,2102,防御,115,119,3,10326,20039,30030,40001,50003,60003,70001,80034,90001
327,200003,2102,防御,120,124,3,10327,20040,30030,40001,50003,60003,70001,80034,90001
328,200003,2102,防御,125,129,3,10328,20040,30030,40001,50003,60003,70001,80034,90001
329,200003,2102,防御,130,134,3,10329,20040,30030,40001,50003,60003,70001,80034,90001
330,200003,2102,防御,135,139,3,10330,20040,30030,40001,50003,60003,70001,80034,90001
331,200003,2102,防御,140,144,3,10331,20040,30030,40001,50003,60003,70001,80034,90001
332,200003,2102,防御,145,149,3,10332,20040,30030,40001,50003,60003,70001,80034,90001
333,200003,2102,防御,150,154,3,10333,20040,30030,40001,50003,60003,70001,80034,90001
334,200003,2102,防御,155,159,3,10334,20040,30030,40001,50003,60003,70001,80034,90001
335,200003,2102,防御,160,164,3,10335,20040,30030,40001,50003,60003,70001,80034,90001
336,200003,2102,防御,165,169,3,10336,20040,30030,40001,50003,60003,70001,80034,90001
337,200003,2102,防御,170,174,3,10337,20040,30030,40001,50003,60003,70001,80034,90001
338,200003,2102,防御,175,179,3,10338,20040,30030,40001,50003,60003,70001,80034,90001
339,200003,2102,防御,180,184,3,10339,20040,30030,40001,50003,60003,70001,80034,90001
340,200003,2102,防御,185,189,3,10340,20040,30030,40001,50003,60003,70001,80034,90001
341,200003,2102,防御,190,194,3,10341,20040,30030,40001,50003,60003,70001,80034,90001
342,200003,2102,防御,195,199,3,10342,20040,30030,40001,50003,60003,70001,80034,90001
343,200011,2000,盾牌,10,14,1,10343,,30001,40001,50004,60004,70002,80001,90002
344,200011,2000,盾牌,15,19,1,10344,,30001,40001,50004,60004,70002,80001,90002
345,200011,2000,盾牌,20,24,1,10345,,30001,40001,50004,60004,70002,80002,90002
346,200011,2000,盾牌,25,29,1,10346,,30001,40001,50004,60004,70002,80003,90002
347,200011,2000,盾牌,30,34,1,10347,,30001,40001,50004,60004,70002,80004,90002
348,200011,2000,盾牌,35,39,1,10348,,30001,40001,50004,60004,70002,80005,90002
349,200011,2201,盾牌,40,44,1,10349,,30001,40001,50004,60004,70002,80006,90002
350,200011,2201,盾牌,45,49,1,10350,,30001,40001,50004,60004,70002,80007,90002
351,200011,2201,盾牌,50,54,1,10351,,30003,40001,50004,60004,70002,80008,90002
352,200011,2201,盾牌,55,59,1,10352,,30004,40001,50004,60004,70002,80009,90002
353,200011,2201,盾牌,60,64,1,10353,,30005,40001,50004,60004,70002,80010,90002
354,200011,2201,盾牌,65,69,1,10354,20002,30006,40001,50004,60004,70002,80011,90002
355,200011,2202,盾牌,70,74,1,10355,20006,30008,40001,50004,60004,70002,80012,90002
356,200011,2202,盾牌,75,79,1,10356,20009,30010,40001,50004,60004,70002,80013,90002
357,200011,2202,盾牌,80,84,1,10357,20012,30012,40001,50004,60004,70002,80014,90002
358,200011,2202,盾牌,85,89,1,10358,20015,30014,40001,50004,60004,70002,80015,90002
359,200011,2202,盾牌,90,94,1,10359,20018,30017,40001,50004,60004,70002,80016,90002
360,200011,2202,盾牌,95,99,1,10360,20021,30020,40001,50004,60004,70002,80017,90002
361,200011,2202,盾牌,100,104,1,10361,20024,30023,40001,50004,60004,70002,80017,90002
362,200011,2202,盾牌,105,109,1,10362,20027,30026,40001,50004,60004,70002,80017,90002
363,200011,2202,盾牌,110,114,1,10363,20030,30030,40001,50004,60004,70002,80017,90002
364,200011,2202,盾牌,115,119,1,10364,20033,30030,40001,50004,60004,70002,80017,90002
365,200011,2202,盾牌,120,124,1,10365,20036,30030,40001,50004,60004,70002,80017,90002
366,200011,2202,盾牌,125,129,1,10366,20039,30030,40001,50004,60004,70002,80017,90002
367,200011,2202,盾牌,130,134,1,10367,20040,30030,40001,50004,60004,70002,80017,90002
368,200011,2202,盾牌,135,139,1,10368,20040,30030,40001,50004,60004,70002,80017,90002
369,200011,2202,盾牌,140,144,1,10369,20040,30030,40001,50004,60004,70002,80017,90002
370,200011,2202,盾牌,145,149,1,10370,20040,30030,40001,50004,60004,70002,80017,90002
371,200011,2202,盾牌,150,154,1,10371,20040,30030,40001,50004,60004,70002,80017,90002
372,200011,2202,盾牌,155,159,1,10372,20040,30030,40001,50004,60004,70002,80017,90002
373,200011,2202,盾牌,160,164,1,10373,20040,30030,40001,50004,60004,70002,80017,90002
374,200011,2202,盾牌,165,169,1,10374,20040,30030,40001,50004,60004,70002,80017,90002
375,200011,2202,盾牌,170,174,1,10375,20040,30030,40001,50004,60004,70002,80017,90002
376,200011,2202,盾牌,175,179,1,10376,20040,30030,40001,50004,60004,70002,80017,90002
377,200011,2202,盾牌,180,184,1,10377,20040,30030,40001,50004,60004,70002,80017,90002
378,200011,2202,盾牌,185,189,1,10378,20040,30030,40001,50004,60004,70002,80017,90002
379,200011,2202,盾牌,190,194,1,10379,20040,30030,40001,50004,60004,70002,80017,90002
380,200011,2202,盾牌,195,199,1,10380,20040,30030,40001,50004,60004,70002,80017,90002
381,200011,2000,盾牌,10,14,2,10381,,30001,40001,50004,60004,70002,80001,90002
382,200011,2000,盾牌,15,19,2,10382,,30001,40001,50004,60004,70002,80001,90002
383,200011,2000,盾牌,20,24,2,10383,,30001,40001,50004,60004,70002,80002,90002
384,200011,2000,盾牌,25,29,2,10384,,30001,40001,50004,60004,70002,80003,90002
385,200011,2000,盾牌,30,34,2,10385,,30001,40001,50004,60004,70002,80004,90002
386,200011,2000,盾牌,35,39,2,10386,,30001,40001,50004,60004,70002,80005,90002
387,200011,2201,盾牌,40,44,2,10387,,30001,40001,50004,60004,70002,80006,90002
388,200011,2201,盾牌,45,49,2,10388,,30002,40001,50004,60004,70002,80007,90002
389,200011,2201,盾牌,50,54,2,10389,,30004,40001,50004,60004,70002,80008,90002
390,200011,2201,盾牌,55,59,2,10390,,30006,40001,50004,60004,70002,80009,90002
391,200011,2201,盾牌,60,64,2,10391,,30007,40001,50004,60004,70002,80010,90002
392,200011,2201,盾牌,65,69,2,10392,20002,30009,40001,50004,60004,70002,80011,90002
393,200011,2202,盾牌,70,74,2,10393,20008,30012,40001,50004,60004,70002,80012,90002
394,200011,2202,盾牌,75,79,2,10394,20011,30014,40001,50004,60004,70002,80013,90002
395,200011,2202,盾牌,80,84,2,10395,20015,30017,40001,50004,60004,70002,80014,90002
396,200011,2202,盾牌,85,89,2,10396,20018,30020,40001,50004,60004,70002,80015,90002
397,200011,2202,盾牌,90,94,2,10397,20021,30024,40001,50004,60004,70002,80016,90002
398,200011,2202,盾牌,95,99,2,10398,20024,30028,40001,50004,60004,70002,80017,90002
399,200011,2202,盾牌,100,104,2,10399,20027,30030,40001,50004,60004,70002,80017,90002
400,200011,2202,盾牌,105,109,2,10400,20030,30030,40001,50004,60004,70002,80017,90002
401,200011,2202,盾牌,110,114,2,10401,20033,30030,40001,50004,60004,70002,80017,90002
402,200011,2202,盾牌,115,119,2,10402,20036,30030,40001,50004,60004,70002,80017,90002
403,200011,2202,盾牌,120,124,2,10403,20039,30030,40001,50004,60004,70002,80017,90002
404,200011,2202,盾牌,125,129,2,10404,20040,30030,40001,50004,60004,70002,80017,90002
405,200011,2202,盾牌,130,134,2,10405,20040,30030,40001,50004,60004,70002,80017,90002
406,200011,2202,盾牌,135,139,2,10406,20040,30030,40001,50004,60004,70002,80017,90002
407,200011,2202,盾牌,140,144,2,10407,20040,30030,40001,50004,60004,70002,80017,90002
408,200011,2202,盾牌,145,149,2,10408,20040,30030,40001,50004,60004,70002,80017,90002
409,200011,2202,盾牌,150,154,2,10409,20040,30030,40001,50004,60004,70002,80017,90002
410,200011,2202,盾牌,155,159,2,10410,20040,30030,40001,50004,60004,70002,80017,90002
411,200011,2202,盾牌,160,164,2,10411,20040,30030,40001,50004,60004,70002,80017,90002
412,200011,2202,盾牌,165,169,2,10412,20040,30030,40001,50004,60004,70002,80017,90002
413,200011,2202,盾牌,170,174,2,10413,20040,30030,40001,50004,60004,70002,80017,90002
414,200011,2202,盾牌,175,179,2,10414,20040,30030,40001,50004,60004,70002,80017,90002
415,200011,2202,盾牌,180,184,2,10415,20040,30030,40001,50004,60004,70002,80017,90002
416,200011,2202,盾牌,185,189,2,10416,20040,30030,40001,50004,60004,70002,80017,90002
417,200011,2202,盾牌,190,194,2,10417,20040,30030,40001,50004,60004,70002,80017,90002
418,200011,2202,盾牌,195,199,2,10418,20040,30030,40001,50004,60004,70002,80017,90002
419,200011,2000,盾牌,10,14,3,10419,,30001,40001,50004,60004,70002,80001,90002
420,200011,2000,盾牌,15,19,3,10420,,30001,40001,50004,60004,70002,80001,90002
421,200011,2000,盾牌,20,24,3,10421,,30001,40001,50004,60004,70002,80002,90002
422,200011,2000,盾牌,25,29,3,10422,,30001,40001,50004,60004,70002,80003,90002
423,200011,2000,盾牌,30,34,3,10423,,30001,40001,50004,60004,70002,80004,90002
424,200011,2000,盾牌,35,39,3,10424,,30001,40001,50004,60004,70002,80005,90002
425,200011,2201,盾牌,40,44,3,10425,,30001,40001,50004,60004,70002,80006,90002
426,200011,2201,盾牌,45,49,3,10426,,30002,40001,50004,60004,70002,80007,90002
427,200011,2201,盾牌,50,54,3,10427,,30004,40001,50004,60004,70002,80008,90002
428,200011,2201,盾牌,55,59,3,10428,,30006,40001,50004,60004,70002,80009,90002
429,200011,2201,盾牌,60,64,3,10429,,30007,40001,50004,60004,70002,80010,90002
430,200011,2201,盾牌,65,69,3,10430,20003,30009,40001,50004,60004,70002,80011,90002
431,200011,2202,盾牌,70,74,3,10431,20009,30012,40001,50004,60004,70002,80012,90002
432,200011,2202,盾牌,75,79,3,10432,20014,30014,40001,50004,60004,70002,80013,90002
433,200011,2202,盾牌,80,84,3,10433,20017,30017,40001,50004,60004,70002,80014,90002
434,200011,2202,盾牌,85,89,3,10434,20021,30020,40001,50004,60004,70002,80015,90002
435,200011,2202,盾牌,90,94,3,10435,20024,30024,40001,50004,60004,70002,80016,90002
436,200011,2202,盾牌,95,99,3,10436,20027,30028,40001,50004,60004,70002,80017,90002
437,200011,2202,盾牌,100,104,3,10437,20030,30030,40001,50004,60004,70002,80017,90002
438,200011,2202,盾牌,105,109,3,10438,20033,30030,40001,50004,60004,70002,80017,90002
439,200011,2202,盾牌,110,114,3,10439,20036,30030,40001,50004,60004,70002,80017,90002
440,200011,2202,盾牌,115,119,3,10440,20039,30030,40001,50004,60004,70002,80017,90002
441,200011,2202,盾牌,120,124,3,10441,20040,30030,40001,50004,60004,70002,80017,90002
442,200011,2202,盾牌,125,129,3,10442,20040,30030,40001,50004,60004,70002,80017,90002
443,200011,2202,盾牌,130,134,3,10443,20040,30030,40001,50004,60004,70002,80017,90002
444,200011,2202,盾牌,135,139,3,10444,20040,30030,40001,50004,60004,70002,80017,90002
445,200011,2202,盾牌,140,144,3,10445,20040,30030,40001,50004,60004,70002,80017,90002
446,200011,2202,盾牌,145,149,3,10446,20040,30030,40001,50004,60004,70002,80017,90002
447,200011,2202,盾牌,150,154,3,10447,20040,30030,40001,50004,60004,70002,80017,90002
448,200011,2202,盾牌,155,159,3,10448,20040,30030,40001,50004,60004,70002,80017,90002
449,200011,2202,盾牌,160,164,3,10449,20040,30030,40001,50004,60004,70002,80017,90002
450,200011,2202,盾牌,165,169,3,10450,20040,30030,40001,50004,60004,70002,80017,90002
451,200011,2202,盾牌,170,174,3,10451,20040,30030,40001,50004,60004,70002,80017,90002
452,200011,2202,盾牌,175,179,3,10452,20040,30030,40001,50004,60004,70002,80017,90002
453,200011,2202,盾牌,180,184,3,10453,20040,30030,40001,50004,60004,70002,80017,90002
454,200011,2202,盾牌,185,189,3,10454,20040,30030,40001,50004,60004,70002,80017,90002
455,200011,2202,盾牌,190,194,3,10455,20040,30030,40001,50004,60004,70002,80017,90002
456,200011,2202,盾牌,195,199,3,10456,20040,30030,40001,50004,60004,70002,80017,90002
457,200012,2000,圣十字,10,14,1,10457,,30001,40001,50005,60005,70002,80001,90002
458,200012,2000,圣十字,15,19,1,10458,,30001,40001,50005,60005,70002,80001,90002
459,200012,2000,圣十字,20,24,1,10459,,30001,40001,50005,60005,70002,80002,90002
460,200012,2000,圣十字,25,29,1,10460,,30001,40001,50005,60005,70002,80003,90002
461,200012,2000,圣十字,30,34,1,10461,,30001,40001,50005,60005,70002,80004,90002
462,200012,2000,圣十字,35,39,1,10462,,30001,40001,50005,60005,70002,80005,90002
463,200012,2201,圣十字,40,44,1,10463,,30001,40001,50005,60005,70002,80006,90002
464,200012,2201,圣十字,45,49,1,10464,,30001,40001,50005,60005,70002,80007,90002
465,200012,2201,圣十字,50,54,1,10465,,30003,40001,50005,60005,70002,80008,90002
466,200012,2201,圣十字,55,59,1,10466,,30004,40001,50005,60005,70002,80009,90002
467,200012,2201,圣十字,60,64,1,10467,,30005,40001,50005,60005,70002,80010,90002
468,200012,2201,圣十字,65,69,1,10468,20002,30006,40001,50005,60005,70002,80011,90002
469,200012,2202,圣十字,70,74,1,10469,20006,30008,40001,50005,60005,70002,80012,90002
470,200012,2202,圣十字,75,79,1,10470,20009,30010,40001,50005,60005,70002,80013,90002
471,200012,2202,圣十字,80,84,1,10471,20012,30012,40001,50005,60005,70002,80014,90002
472,200012,2202,圣十字,85,89,1,10472,20015,30014,40001,50005,60005,70002,80015,90002
473,200012,2202,圣十字,90,94,1,10473,20018,30017,40001,50005,60005,70002,80016,90002
474,200012,2202,圣十字,95,99,1,10474,20021,30020,40001,50005,60005,70002,80017,90002
475,200012,2202,圣十字,100,104,1,10475,20024,30023,40001,50005,60005,70002,80017,90002
476,200012,2202,圣十字,105,109,1,10476,20027,30026,40001,50005,60005,70002,80017,90002
477,200012,2202,圣十字,110,114,1,10477,20030,30030,40001,50005,60005,70002,80017,90002
478,200012,2202,圣十字,115,119,1,10478,20033,30030,40001,50005,60005,70002,80017,90002
479,200012,2202,圣十字,120,124,1,10479,20036,30030,40001,50005,60005,70002,80017,90002
480,200012,2202,圣十字,125,129,1,10480,20039,30030,40001,50005,60005,70002,80017,90002
481,200012,2202,圣十字,130,134,1,10481,20040,30030,40001,50005,60005,70002,80017,90002
482,200012,2202,圣十字,135,139,1,10482,20040,30030,40001,50005,60005,70002,80017,90002
483,200012,2202,圣十字,140,144,1,10483,20040,30030,40001,50005,60005,70002,80017,90002
484,200012,2202,圣十字,145,149,1,10484,20040,30030,40001,50005,60005,70002,80017,90002
485,200012,2202,圣十字,150,154,1,10485,20040,30030,40001,50005,60005,70002,80017,90002
486,200012,2202,圣十字,155,159,1,10486,20040,30030,40001,50005,60005,70002,80017,90002
487,200012,2202,圣十字,160,164,1,10487,20040,30030,40001,50005,60005,70002,80017,90002
488,200012,2202,圣十字,165,169,1,10488,20040,30030,40001,50005,60005,70002,80017,90002
489,200012,2202,圣十字,170,174,1,10489,20040,30030,40001,50005,60005,70002,80017,90002
490,200012,2202,圣十字,175,179,1,10490,20040,30030,40001,50005,60005,70002,80017,90002
491,200012,2202,圣十字,180,184,1,10491,20040,30030,40001,50005,60005,70002,80017,90002
492,200012,2202,圣十字,185,189,1,10492,20040,30030,40001,50005,60005,70002,80017,90002
493,200012,2202,圣十字,190,194,1,10493,20040,30030,40001,50005,60005,70002,80017,90002
494,200012,2202,圣十字,195,199,1,10494,20040,30030,40001,50005,60005,70002,80017,90002
495,200012,2000,圣十字,10,14,2,10495,,30001,40001,50005,60005,70002,80001,90002
496,200012,2000,圣十字,15,19,2,10496,,30001,40001,50005,60005,70002,80001,90002
497,200012,2000,圣十字,20,24,2,10497,,30001,40001,50005,60005,70002,80002,90002
498,200012,2000,圣十字,25,29,2,10498,,30001,40001,50005,60005,70002,80003,90002
499,200012,2000,圣十字,30,34,2,10499,,30001,40001,50005,60005,70002,80004,90002
500,200012,2000,圣十字,35,39,2,10500,,30001,40001,50005,60005,70002,80005,90002
501,200012,2201,圣十字,40,44,2,10501,,30001,40001,50005,60005,70002,80006,90002
502,200012,2201,圣十字,45,49,2,10502,,30002,40001,50005,60005,70002,80007,90002
503,200012,2201,圣十字,50,54,2,10503,,30004,40001,50005,60005,70002,80008,90002
504,200012,2201,圣十字,55,59,2,10504,,30006,40001,50005,60005,70002,80009,90002
505,200012,2201,圣十字,60,64,2,10505,,30007,40001,50005,60005,70002,80010,90002
506,200012,2201,圣十字,65,69,2,10506,20002,30009,40001,50005,60005,70002,80011,90002
507,200012,2202,圣十字,70,74,2,10507,20008,30012,40001,50005,60005,70002,80012,90002
508,200012,2202,圣十字,75,79,2,10508,20011,30014,40001,50005,60005,70002,80013,90002
509,200012,2202,圣十字,80,84,2,10509,20015,30017,40001,50005,60005,70002,80014,90002
510,200012,2202,圣十字,85,89,2,10510,20018,30020,40001,50005,60005,70002,80015,90002
511,200012,2202,圣十字,90,94,2,10511,20021,30024,40001,50005,60005,70002,80016,90002
512,200012,2202,圣十字,95,99,2,10512,20024,30028,40001,50005,60005,70002,80017,90002
513,200012,2202,圣十字,100,104,2,10513,20027,30030,40001,50005,60005,70002,80017,90002
514,200012,2202,圣十字,105,109,2,10514,20030,30030,40001,50005,60005,70002,80017,90002
515,200012,2202,圣十字,110,114,2,10515,20033,30030,40001,50005,60005,70002,80017,90002
516,200012,2202,圣十字,115,119,2,10516,20036,30030,40001,50005,60005,70002,80017,90002
517,200012,2202,圣十字,120,124,2,10517,20039,30030,40001,50005,60005,70002,80017,90002
518,200012,2202,圣十字,125,129,2,10518,20040,30030,40001,50005,60005,70002,80017,90002
519,200012,2202,圣十字,130,134,2,10519,20040,30030,40001,50005,60005,70002,80017,90002
520,200012,2202,圣十字,135,139,2,10520,20040,30030,40001,50005,60005,70002,80017,90002
521,200012,2202,圣十字,140,144,2,10521,20040,30030,40001,50005,60005,70002,80017,90002
522,200012,2202,圣十字,145,149,2,10522,20040,30030,40001,50005,60005,70002,80017,90002
523,200012,2202,圣十字,150,154,2,10523,20040,30030,40001,50005,60005,70002,80017,90002
524,200012,2202,圣十字,155,159,2,10524,20040,30030,40001,50005,60005,70002,80017,90002
525,200012,2202,圣十字,160,164,2,10525,20040,30030,40001,50005,60005,70002,80017,90002
526,200012,2202,圣十字,165,169,2,10526,20040,30030,40001,50005,60005,70002,80017,90002
527,200012,2202,圣十字,170,174,2,10527,20040,30030,40001,50005,60005,70002,80017,90002
528,200012,2202,圣十字,175,179,2,10528,20040,30030,40001,50005,60005,70002,80017,90002
