ID,PreText,ActTextOne,ActTextTwo,ActTextThree,ActTextFour,ActTextFive
468,,Nil|心灵震波非智力部分伤害+{value1}%|精炼每+2，智力+1,,,,
469,,Nil|心灵震波非智力部分伤害+{value1}%|精炼每+2，智力+1,,,,
470,,Nil|心灵震波非智力部分伤害+{value1}%|精炼每+2，智力+1,,,,
471,,Nil|心灵震波非智力部分伤害+{value1}%|精炼每+2，智力+1,,,,
472,,Nil,,,,
473,,Nil,,,,
474,,物理攻击增加至精炼等级*精炼等级*2,,,,
475,,物理攻击增加至精炼等级*精炼等级*2,,,,
476,,物理攻击增加至精炼等级*精炼等级*2,,,,
477,,物理攻击增加至精炼等级*精炼等级*2,,,,
478,,物理攻击增加至精炼等级*精炼等级*2,,,,
479,,物理攻击增加至精炼等级*精炼等级*2,,,,
480,,Nil,,,,
481,,Nil|Nil,,,,
482,,Nil|幸运50以上时暴击伤害+{value1}%,,,,
483,,Nil|幸运50以上时暴击伤害+{value1}%|精炼每+3，暴击伤害+1%,,,,
484,,Nil|幸运50以上时暴击伤害+{value1}%|精炼每+3，暴击伤害+1%,,,,
485,,Nil|幸运50以上时暴击伤害+{value1}%|精炼每+3，暴击伤害+1%,,,,
486,,Nil|幸运50以上时暴击伤害+{value1}%|精炼每+3，暴击伤害+1%,,,,
487,,Nil|幸运50以上时暴击伤害+{value1}%|精炼每+3，暴击伤害+1%,,,,
488,,Nil,,,,
489,,Nil|无影之牙伤害+7%|音速投掷伤害+7%,,,,
490,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1,,,,
491,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1|精炼每+1，物理攻击+3,,,,
492,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1|精炼每+1，物理攻击+3,,,,
493,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1|精炼每+1，物理攻击+3,,,,
494,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1|精炼每+1，物理攻击+3,,,,
495,,无影之牙伤害+{value1}%|音速投掷伤害+{value1}%|普通攻击有{pro}%几率触发音速投掷Lv.1|精炼每+1，物理攻击+3,,,,
496,,Nil,,,,
497,,Nil|Nil,,,,
498,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
499,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
500,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
501,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
502,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
503,,Nil|普通攻击有{pro}%几率触发暴击+100效果，持续8秒，内置CD60秒,,,,
504,,Nil,,,,
505,,Nil,,,,
506,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%,,,,
507,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%|精炼每+1，物理攻击+1%,,,,
508,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%|精炼每+1，物理攻击+1%,,,,
509,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%|精炼每+1，物理攻击+1%,,,,
510,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%|精炼每+1，物理攻击+1%,,,,
511,,攻击有{pro}%几率使目标出血|精炼每+1，攻击速度+1%|精炼每+1，物理攻击+1%,,,,
512,,武器火属性,,,,
513,,武器火属性,,,,
514,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
515,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
516,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
517,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
518,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
519,,武器火属性|攻击有{pro}%几率使目标沉默|精炼每+1，火属性技能伤害+1%,,,,
520,,Nil,,,,
521,,Nil|Nil,,,,
522,,Nil|精炼每+1，闪避+1,,,,
523,,Nil|精炼每+1，闪避+1,,,,
524,,Nil|精炼每+1，闪避+1,,,,
525,,Nil|精炼每+1，闪避+1,,,,
526,,Nil|精炼每+1，闪避+1,,,,
527,,Nil|精炼每+1，闪避+1,,,,
528,,Nil,,,,
529,,Nil,,,,
530,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
531,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
532,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
533,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
534,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
535,,攻击时有{pro}%几率使目标受治疗效果-30%，持续7秒|精炼每+1，暴击伤害+1%,,,,
536,,武器圣属性,,,,
537,,武器圣属性,,,,
538,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种,,,,
539,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种|精炼每+1，对不死属性魔物伤害+1%,,,,
540,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种|精炼每+1，对不死属性魔物伤害+1%,,,,
541,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种|精炼每+1，对不死属性魔物伤害+1%,,,,
542,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种|精炼每+1，对不死属性魔物伤害+1%,,,,
543,,武器圣属性|攻击有{pro}%几率使目标陷入 眩晕，诅咒，出血，沉默中的一种|精炼每+1，对不死属性魔物伤害+1%,,,,
544,,Nil,,,,
545,,Nil,,,,
546,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1,,,,
547,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1|精炼每+1，物理攻击+5,,,,
548,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1|精炼每+1，物理攻击+5,,,,
549,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1|精炼每+1，物理攻击+5,,,,
550,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1|精炼每+1，物理攻击+5,,,,
551,,黑暗瞬间伤害+{value1}%|精炼每+1，命中+1|精炼每+1，物理攻击+5,,,,
552,,Nil,,,,
553,,Nil,,,,
554,,物理攻击增加至精炼等级*精炼等级*2,,,,
555,,物理攻击增加至精炼等级*精炼等级*2,,,,
556,,物理攻击增加至精炼等级*精炼等级*2,,,,
557,,物理攻击增加至精炼等级*精炼等级*2,,,,
558,,物理攻击增加至精炼等级*精炼等级*2,,,,
559,,物理攻击增加至精炼等级*精炼等级*2,,,,
560,,,,,,
561,,Nil,,,,
562,,Nil,,,,
563,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3,,,,
564,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，魔法攻击+1%,,,,
565,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，魔法攻击+1%,,,,
566,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，魔法攻击+1%,,,,
567,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，魔法攻击+1%,,,,
568,,火箭术伤害+{value1}%|冰箭术伤害+{value1}%|雷击术伤害+{value1}%|圣灵召唤伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，魔法攻击+1%,,,,
569,,,,,,
570,,Nil,,,,
571,,Nil,,,,
572,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3,,,,
573,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，圣属性技能伤害+2%,,,,
574,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，圣属性技能伤害+2%,,,,
575,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，圣属性技能伤害+2%,,,,
576,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，圣属性技能伤害+2%,,,,
577,,神圣之光伤害+{value1}%|十字驱魔伤害+{value1}%|精炼每+1，魔法攻击+3|精炼+6，圣属性技能伤害+2%,,,,
578,,Nil,,,,
579,,Nil|Nil,,,,
580,,Nil|精炼每+1，魔法攻击+3,,,,
581,,Nil|精炼每+1，魔法攻击+3|精炼+6，可变吟唱-3%,,,,
582,,Nil|精炼每+1，魔法攻击+3|精炼+6，可变吟唱-3%,,,,
583,,Nil|精炼每+1，魔法攻击+3|精炼+6，可变吟唱-3%,,,,
584,,Nil|精炼每+1，魔法攻击+3|精炼+6，可变吟唱-3%,,,,
585,,Nil|精炼每+1，魔法攻击+3|精炼+6，可变吟唱-3%,,,,
586,,Nil,,,,
587,,Nil|Nil,,,,
588,,Nil|Nil,,,,
589,,Nil|Nil|精炼+6，体质+3,,,,
590,,Nil|Nil|精炼+6，体质+3,,,,
591,,Nil|Nil|精炼+6，体质+3,,,,
592,,Nil|Nil|精炼+6，体质+3,,,,
593,,Nil|Nil|精炼+6，体质+3,,,,
594,,Nil,,,,
595,,Nil|Nil,,,,
596,,Nil|Nil|精炼+9，魔法攻击 +1%,,,,
597,,Nil|Nil|Nil|精炼+9，魔法攻击 +1%,,,,
598,,Nil|Nil|Nil|精炼+9，魔法攻击 +1%,,,,
599,,Nil|Nil|Nil|精炼+9，魔法攻击 +1%,,,,
600,,Nil|Nil|Nil|精炼+9，魔法攻击 +1%,,,,
601,,Nil|Nil|Nil|精炼+9，魔法攻击 +1%,,,,
602,,Nil,,,,
603,,Nil|Nil,,,,
604,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
605,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
606,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
607,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
608,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
609,,Nil|Nil|精炼每+1，智力+1|精炼每+1，生命上限+{value1},,,,
610,,Nil|武器圣属性,,,,
611,,Nil|武器圣属性,,,,
612,,Nil|武器圣属性|治愈术的治愈效果+{value1}%,,,,
613,,Nil|武器圣属性|治愈术的治愈效果+{value1}%|精炼每+2，治疗效果+1%,,,,
614,,Nil|武器圣属性|治愈术的治愈效果+{value1}%|精炼每+2，治疗效果+1%,,,,
615,,Nil|武器圣属性|治愈术的治愈效果+{value1}%|精炼每+2，治疗效果+1%,,,,
616,,Nil|武器圣属性|治愈术的治愈效果+{value1}%|精炼每+2，治疗效果+1%,,,,
617,,Nil|武器圣属性|治愈术的治愈效果+{value1}%|精炼每+2，治疗效果+1%,,,,
618,,Nil|武器圣属性,,,,
619,,Nil|武器圣属性,,,,
620,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%,,,,
621,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%|精炼+9，生命上限+{value1}%,,,,
622,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%|精炼+9，生命上限+{value1}%,,,,
623,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%|精炼+9，生命上限+{value1}%,,,,
624,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%|精炼+9，生命上限+{value1}%,,,,
625,,武器圣属性|神圣之光攻击的可变吟唱-30%|转生术攻击的可变吟唱-30%|十字驱魔攻击的可变吟唱-30%|精炼+9，生命上限+{value1}%,,,,
626,,Nil,,,,
627,,Nil,,,,
628,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；,,,,
629,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；|精炼+6，技能共CD{value1}%,,,,
630,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；|精炼+6，技能共CD{value1}%,,,,
631,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；|精炼+9，技能共CD{value1}%,,,,
632,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；|精炼+9，技能共CD{value1}%,,,,
633,,Nil|Nil|攻击敌人有{pro}%几率获得可变吟唱-100%、技能公共CD-100%、魔法攻击+50%效果，持续10秒，内置CD60秒；|精炼+10，技能共CD{value1}%,,,,
634,,Nil|武器圣属性,,,,
635,,Nil|Nil|武器圣属性,,,,
636,,Nil|Nil|武器圣属性,,,,
637,,Nil|Nil|武器圣属性,,,,
638,,Nil|Nil|武器圣属性,,,,
639,,Nil|Nil|武器圣属性,,,,
640,,Nil|Nil|武器圣属性,,,,
641,,Nil|Nil|武器圣属性,,,,
642,,Nil,,,,
643,,Nil|Nil,,,,
644,,Nil|精炼每+1，忽视魔防+1%,,,,
645,,Nil|精炼每+1，忽视魔防+1%,,,,
646,,Nil|精炼每+1，忽视魔防+1%,,,,
647,,Nil|精炼每+1，忽视魔防+1%,,,,
648,,Nil|精炼每+1，忽视魔防+1%,,,,
649,,Nil|精炼每+1，忽视魔防+1%,,,,
650,,Nil,,,,
651,,Nil|Nil,,,,
652,,Nil|Nil|精炼每+1，技能共CD-1%,,,,
653,,Nil|Nil|精炼每+1，技能共CD-1%|精炼+9，技能共CD-5%,,,,
654,,Nil|Nil|精炼每+1，技能共CD-1%|精炼+9，技能共CD-5%,,,,
655,,Nil|Nil|精炼每+1，技能共CD-1%|精炼+9，技能共CD-5%,,,,
656,,Nil|Nil|精炼每+1，技能共CD-1%|精炼+9，技能共CD-5%,,,,
657,,Nil|Nil|精炼每+1，技能共CD-1%|精炼+9，技能共CD-5%,,,,
658,,Nil|武器圣属性,,,,
659,,Nil|武器圣属性,,,,
660,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
661,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
662,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
663,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
664,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
665,,Nil|武器圣属性|使用治愈术时，有20%几率回复50SP|精炼每+1，魔法攻击+1%,,,,
666,,Nil,,,,
667,,Nil,,,,
668,,魔法攻击增加至精炼等级*精炼等级*2,,,,
669,,魔法攻击增加至精炼等级*精炼等级*2,,,,
670,,魔法攻击增加至精炼等级*精炼等级*2,,,,
671,,魔法攻击增加至精炼等级*精炼等级*2,,,,
672,,魔法攻击增加至精炼等级*精炼等级*2,,,,
673,,魔法攻击增加至精炼等级*精炼等级*2,,,,
674,,,,,,
675,,Nil,,,,
676,,Nil|Nil,,,,
677,,Nil|Nil,,,,
678,,Nil|Nil|精炼每+1，物理攻击+3,,,,
679,,Nil|Nil|精炼每+1，物理攻击+3,,,,
680,,Nil|Nil|精炼每+1，物理攻击+3,,,,
681,,Nil|Nil|精炼每+1，物理攻击+3,,,,
682,,Nil|Nil|精炼每+1，物理攻击+3,,,,
683,,Nil,,,,
684,,Nil|Nil,,,,
685,,Nil|Nil|Nil,,,,
686,,Nil|Nil|Nil|精炼+6，攻击速度+5%,,,,
687,,Nil|Nil|Nil|精炼+6，攻击速度+5%,,,,
688,,Nil|Nil|Nil|精炼+6，攻击速度+5%,,,,
689,,Nil|Nil|Nil|精炼+6，攻击速度+5%,,,,
690,,Nil|Nil|Nil|精炼+6，攻击速度+5%,,,,
691,,Nil,,,,
692,,Nil|Nil,,,,
693,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒,,,,
694,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒|精炼每+1，力量+1,,,,
695,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒|精炼每+1，力量+1,,,,
696,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒|精炼每+1，力量+1,,,,
697,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒|精炼每+1，力量+1,,,,
698,,Nil|Nil|攻击时有{pro}%几率触发血斧效果：移速+35%，500%攻击速度，持续8秒，内置CD60秒|精炼每+1，力量+1,,,,
699,,Nil,,,,
700,,Nil,,,,
701,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
702,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
703,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
704,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
705,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
706,,有5%几率直接杀死人形系非BOSS魔物|精炼每+1，攻击速度+1%,,,,
707,,Nil,,,,
708,,Nil,,,,
709,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1},,,,
710,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1}|精炼每+1，物理攻击+{value1},,,,
711,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1}|精炼每+1，物理攻击+{value1},,,,
712,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1}|精炼每+1，物理攻击+{value1},,,,
713,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1}|精炼每+1，物理攻击+{value1},,,,
714,,金钱攻击伤害+{value1}%|幸运达到50时，物理攻击+{value1}|敏捷达到50时，物理攻击+{value1}|精炼每+1，物理攻击+{value1},,,,
715,,,,,,
716,,Nil,,,,
717,,Nil|Nil,,,,
718,,Nil|Nil|精炼每+3，暴击+1,,,,
719,,Nil|Nil|精炼每+3，暴击+1,,,,
720,,Nil|Nil|精炼每+3，暴击+1,,,,
721,,Nil|Nil|精炼每+3，暴击+1,,,,
722,,Nil|Nil|精炼每+3，暴击+1,,,,
723,,Nil,,,,
724,,Nil,,,,
725,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标,,,,
726,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标|精炼+9，命中+{value1},,,,
727,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标|精炼+9，命中+{value1},,,,
728,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标|精炼+9，命中+{value1},,,,
729,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标|精炼+9，命中+{value1},,,,
730,,Nil|力量达到90时，物理攻击+{value1}|攻击时有{pro}%几率眩晕目标|精炼+9，命中+{value1},,,,
731,,Nil,,,,
732,,Nil,,,,
733,,释放大地之击时，有10%几率触发怒爆lv.{skilllv},,,,
734,,释放大地之击时，有10%几率触发怒爆lv.{skilllv}|精炼每+1，体质+1,,,,
735,,释放大地之击时，有10%几率触发怒爆lv.{skilllv}|精炼每+1，体质+1,,,,
736,,释放大地之击时，有10%几率触发怒爆lv.{skilllv}|精炼每+1，体质+1,,,,
737,,释放大地之击时，有10%几率触发怒爆lv.{skilllv}|精炼每+1，体质+1,,,,
738,,释放大地之击时，有10%几率触发怒爆lv.{skilllv}|精炼每+1，体质+1,,,,
739,,Nil,,,,
740,,Nil,,,,
741,,物理攻击增加至精炼等级*精炼等级*2,,,,
742,,物理攻击增加至精炼等级*精炼等级*2,,,,
743,,物理攻击增加至精炼等级*精炼等级*2,,,,
744,,物理攻击增加至精炼等级*精炼等级*2,,,,
745,,物理攻击增加至精炼等级*精炼等级*2,,,,
746,,物理攻击增加至精炼等级*精炼等级*2,,,,
747,,Nil,,,,
748,,Nil,,,,
749,,精炼每+1，生命上限+{value1},,,,
750,,精炼每+1，生命上限+{value1}|精炼+9，生命上限+{value1},,,,
751,,精炼每+1，生命上限+{value1}|精炼+9，生命上限+{value1},,,,
752,,精炼每+1，生命上限+{value1}|精炼+9，生命上限+{value1},,,,
753,,精炼每+1，生命上限+{value1}|精炼+9，生命上限+{value1},,,,
754,,精炼每+1，生命上限+{value1}|精炼+9，生命上限+{value1},,,,
755,,Nil,,,,
756,,Nil|有5%几率回避伤害,,,,
757,,有{pro}%几率回避伤害|精炼每+2，闪避+1,,,,
758,,有{pro}%几率回避伤害|精炼每+2，闪避+1|精炼+9，生命上限+{value1},,,,
759,,有{pro}%几率回避伤害|精炼每+2，闪避+1|精炼+9，生命上限+{value1},,,,
760,,有{pro}%几率回避伤害|精炼每+2，闪避+1|精炼+9，生命上限+{value1},,,,
761,,有{pro}%几率回避伤害|精炼每+2，闪避+1|精炼+9，生命上限+{value1},,,,
762,,有{pro}%几率回避伤害|精炼每+2，闪避+1|精炼+9，生命上限+{value1},,,,
