ID,AwardId,ItemIds
1240,2043270,1010073|2043002
1241,2043280,102|2043002
1242,2043290,102|2043002
1243,2043300,102|2043002
1244,2043310,2043002
1245,2043320,2043002
1246,2043330,2043002
1247,2043340,2043002
1248,2043350,1059075|2043002
1249,2043360,2043002
1250,2043370,2043002
1251,2043380,2043002
1252,2043390,2043002
1253,2043400,2043002
1254,2043410,2043002
1255,2043420,2043002
1256,2043430,2043002
1257,2043440,2043002
1258,2043450,1059076|2043002
1259,2043460,2043002
1260,2043470,2043002
1261,2043480,2043002
1262,2043490,2043002
1263,2043500,2043002
1264,2043510,2043002
1265,2043520,2043002
1266,2043530,2043002
1267,2043540,2043002
1268,2043550,2043002
1269,2043560,2043002
1270,2043570,2043002
1271,2043580,2043002
1272,2043590,2043002
1273,2043600,2043002
1274,2043610,2043002
1275,2043620,2043002
1276,2043630,2043002
1277,2043640,2043002
1278,2043650,2043002
1279,2043660,2043002
1280,2043670,2043002
1281,2043680,2043002
1282,2043690,2043002
1283,2043700,2043002
1284,2043710,2043001
1285,2043720,2043001
1286,2043730,2043001
1287,2043740,2043001
1288,2043750,2043001
1289,2043760,2043001
1290,2043770,2043001
1291,2043780,2043001
1292,2043790,2043001
1293,2043800,102|2043002
1294,2043810,2043002
1295,2043820,102|2043002
1296,2043830,2043002
1297,2043840,102|2043002
1298,2043850,2043002
1299,2043860,2043002
1300,2043870,102|2043002
1301,2043880,2043002
1302,2043890,2043002
1303,2043900,102|2043002
1304,2043910,2043002
1305,2043920,2043002
1306,2043930,102|2043002
1307,2043940,2043002
1308,2043950,2043002
1309,2043960,102|2043002
1310,2043970,2043002
1311,2043980,2043002
1312,2043990,2043002
1313,2044000,1059075|2043002
1314,2044910,2043002
1315,2044020,2043002
1316,2044030,102|2043002
1317,2044040,2043002
1318,2044050,2043002
1319,2044060,102|2043002
1320,2044070,2043002
1321,2044080,2043002
1322,2044090,1010121|2043002
1323,2044100,1010122|2043002
1324,2044110,2043002
1325,2044120,2043002
1326,2044130,2043002
1327,2044140,2043002
1328,2044150,102|2043002
1329,2044160,2043002
1330,2044170,2043002
1331,2044180,2043002
1332,2044190,2043002
1333,2044200,102|2043002
1334,2044210,2043002
1335,2044220,2043002
1336,2044230,2043002
1337,2044240,2043002
1338,2044250,102|2043002
1339,2044260,2043002
1340,2044270,2043002
1341,2044280,2043002
1342,2044290,2043002
1343,2044300,102|2043002
1344,2088010,1041045|2010004|2010015|101|102|3024022|2034003|3021001|3010107
1345,2088020,1070314|1070315
1346,2088030,1010109|1010110
1347,2088040,102|2010017|1041046
1348,2088050,1010113|1010114
1349,2088060,102|2010017|1041049
1350,2100010,
1351,2100020,
1352,2100030,3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2090019|2034003|2035002|3020001|3020002|2090021|2031004|101|401
1353,2100040,401|101
1354,2100050,
1355,2100060,
1356,2100070,
1357,2100080,
1358,2100090,1270010|3023002|1270007|1270008|1270009|2034002|2034001|2034003
1359,2100100,1270001|1270002|2034001|3020001|3020002|1270010|101
1360,2100110,4020008|4020001|4030001|4030018|4030005|4070001|4010002|4010003|4010008|4010005|4050005|4050006|4060007|4060004|4060002|4030002|4010001|4050001|4040005|4030010|4030003|4030004|4060003|4020009|4030008|4060006|4060012|4010043|4070004|4070003|4060013|4050007|4010034|4010050|4050003|4010059|4010042|4010036|4010048|4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4020005|4070014|4020006
1361,2100120,4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|4010010|4010025|4010026|4010027|4010028|4010029|4010030|4010031|4010032|4010040|4010046|4010052|4010056|4020003|4020010|4030012|4030013|4030015|4030016|4030020|4030021|4040017|4040021|4060016|4060021|4060023|4060025|4070002|4070005|4070008|4070013
1362,2100130,
1363,2100140,
1364,2100150,
1365,2100160,
1366,2100170,
1367,2100190,1010013|1010014
1368,2100200,1010011|1010012
1369,2100210,1010007|1010008
1370,2100220,101
1371,2100230,501|101|1270007|1270006|1270012|2090025|1270008|3023002|3090008|2090020|3090003|3090001|3090005|3090002
1372,2100240,501|101|3020003|3020004|1270002|2090019|1270001|3023001|3090008|2090020|3090003|3090001|3090005|3090002
1373,2100250,
1374,2100260,
1375,2100270,
1376,2100280,
1377,2100290,
1378,2100300,
1379,2100310,
1380,2100320,
1381,2100330,1070016|1070031|1070051
1382,2100340,
1383,2100350,
1384,2100360,
1385,2100370,
1386,2100380,
1387,2100390,
1388,2100400,
1389,2100410,
1390,2100420,103
1391,2100430,103
1392,2100440,103
1393,2100450,103
1394,2100460,103
1395,2100470,103
1396,2100480,
1397,2100490,
1398,2100500,
1399,2100510,
1400,2100520,
1401,2100530,
1402,2100540,
1403,2100550,
1404,2100560,
1405,2100570,
1406,2100580,
1407,2100590,
1408,2100600,
1409,2100610,
1410,2100620,
1411,2100630,
1412,2100640,
1413,2100650,
1414,2100660,
1415,2100670,
1416,2100680,
1417,2100690,
1418,2100700,
1419,2100710,
1420,2100720,102
1421,2100730,101
1422,2100740,101
1423,2100750,3054001|3054101|3054201|3054301|3054401|3054501|3054601|3054701|3054801
1424,2100760,3054002|3054102|3054202|3054302|3054402|3054502|3054602|3054702|3054802
1425,2100770,3054003|3054103|3054203|3054303|3054403|3054503|3054603|3054803|3054703
1426,2100780,102
1427,2100790,3020003|3020004
1428,2100800,1070016|1070031|1070051|1070002|1070034|1070035|1070036|1070040|1070061|1070037|1070007|1070013|1070015|1070017|1070018|1070014|1070020|1070024|1070026|1070043|1070044|1070045|1070046|1080019|1070053|1070055|1070056|1070058|1070059|1070060|1070065|1070066|1070144|1072001|1070003|1070005|1070011|1070012|1070030|1070032|1070038|1070039|1070041|1070052|1070054|1070057|1070062|1070063|1070064|1070068|1070070|1070142|1070143|1070145|1070146|1070147|1070149|1070151|1070153|1070154|1070155|1070156|1070001|1070006|1070008|1070009|1070019|1070021|1070022|1070023|1070025|1070027|1070028|1070029|1070033|1070042|1070049|1070067|1070072|1070148|1070150|1070152|1080010|1080014|1080015|1080016|1080018|1080001|1080003|1080005|1080013|1080002|1090001|1090003|1080004|1080017|1090002|1090004|1090005|1090006|1090009|1090007|1090013|1090008|1090010|1090011|1090012|1100001|1100002|1100003|1100004|1010001|1010002|1010009|1010010|1010007|1010008
1429,2100810,1200059
1430,2100820,1200060
1431,2100830,2191002|2191001
1432,2100840,1270006|3020005|3020006|1029010|1029013|1029015|1029017
1433,2100850,1270002|3020003|3020004|2035002
1434,2100860,101
1435,2100870,302
1436,2100880,1170036|1170039|1170038|1200053|1170037|1170041
1437,2100890,
1438,2100900,
1439,2100910,
1440,2100920,
1441,2100930,
1442,2100940,
1443,2100950,1010005
1444,2100960,1010006
1445,2100970,
1446,2100980,
1447,2100990,
1448,2101010,1010005|1010006
1449,2101020,101
1450,2101030,
1451,2101040,1020004|1020008|1020009|1020013
1452,2101050,
1453,2101060,
1454,2101070,
1455,2101080,
1456,2101330,401|201|202|3020003|3020004|2090026|2090025|1270002|2060009|2060010
1457,2101340,2090025|3020006|3020005|3023002|1270006|3020003|3020004|1270010
1458,2101350,3020003|3020004|3020001|3020002|1290055|2034003|2010008|401
1459,2101360,1290004|1290013|1290014|1290015|1290016|1290017
1460,2101370,1290018|1290007|1290009|1290010|1290003|1290011|1290012|1290008
1461,2101380,1290001|1290002|1290005|1290006|1280007|1280008|1280004|1280011|1280009|1280003|1280006
1462,2101390,1280012|1280001|1280002|1280010|1280005
1463,2101400,1070020|1070024|1070066
1464,2101410,1070017|1070026|1070013
1465,2101420,1090004|1090007
1466,2101430,1070037|1070062
1467,2101440,401|2050001
1468,2101450,401|2050001
1469,2101460,401|2035002
1470,2101470,402
1471,2101480,402
1472,2101490,
1473,2101500,2034003
1474,2101510,4070001|4070003|4070004|4070010|4070011|4070014|1290055|1270002|1270006
1475,2101520,4030001|4030004|4030005|4030008|4030009|4030017|4030002|4030003|4030010|4030018|4030014|4030011|1290055|1270002|1270006
1476,2101530,4020008|4020001|4020005|4020006|4020009|4020013|4020015|4020007|4020011|4020012|4020014|4020016|1290055|1270002|1270006
1477,2101540,4050001|4050006|4050003|4050005|4050007|4050008|4050012|4050002|4050004|1290055|1270002|1270006
1478,2101550,4040005|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4040001|4040007|4040009|4040015|4040023|4040016|1290055|1270002|1270006
1479,2101560,4060006|4060002|4060004|4060009|4060010|4060011|4060012|4060013|4060014|4060022|4060003|4060007|4060001|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4060027|1290055|1270002|1270006
1480,2101570,4010002|4010043|4010050|4010059|4010003|4010034|4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4010009|4010019|4010045|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|1290055|1270002|1270006
1481,2101580,3054101|3078011
1482,2101590,3054201|3078017
1483,2101600,3054501|3078014
1484,2101610,2010001|2010005|3054001
1485,2101620,2023002|2023001
1486,2101630,2032002|2032003
1487,2101640,10000015
1488,2101650,2091048|2091046
1489,2101660,2010001|2010005|2090022
1490,2101670,1092001|1092002
1491,2101680,1070014
1492,2101690,302
1493,2101700,2010001|2010005|3054001
1494,2101705,2050016|2050017
1495,2101710,3078011|3078014|3078017|3078020|3078023|3078026
1496,2101720,3078012|3078015|3078018|3078021|3078024|3078027
1497,2101730,3078013|3078016|3078019|3078022|3078025|3078028
1498,2101740,4060001|4010012|4010019|4010044|4060014|4010014|4070011|4020015|4030017|4010009|4050002|4060010|4020013|4070010|4060022|4060011|4010045|4040002|4060008|4020012|4040007|4030011|4060009|4040018|4040019|4030014|4010032|4040012|4010049|4030009|4060020|4020011|4040011|4040013|4040023|4050004|4060026|4040017|4010031|4010030|4010025|4070005|4010027|4030020|4030015|4030021|4040021|4030012|4030016|4060016
1499,2101750,40000010
1500,2101760,40000010
1501,2101770,2063001
1502,2101780,2063002
1503,2101790,1290010|1290013|1290004|1290012|1290018|1290017
1504,2101800,1290009|1290001|1290016|1290003|1290010|1290018
1505,2101810,1280007|1280004|1280008|1280002|1290053|1290058
1506,2101820,2060003|2060004|2060005|2060006|2060008|2060007|2060001|1290052|1290049
1507,2101830,1290042|1280011|1290002|1290006|1290043
1508,2101840,1290036|1290041|3090006|3090001|1270008|1270007|1290037
1509,2101850,1290039|1290029|1290031|1280010|1270003|1270009|3090004
1510,2101860,1280006|3090008|1290030|3090002|1280005|1290035|1280001
1511,2101870,1290026|1270011|1290028|1270004|1290025
1512,2101880,1270012|1290024|1290027|1290023|1290022
1513,2101890,1270005|1280012|1290021|1290020|1290019
1514,2110000,1290032|1290034|1270001|1290038|1290040|3051103
1515,2110010,101
1516,2110020,101
1517,2110030,2010003|2010005
1518,2110040,3024014|3024016|3024017|3024018|3024021
1519,2110050,101
1520,2110060,101
1521,2110070,102
1522,2110080,101
1523,2110100,3020008|3020009|3020003|3020004|3020016|3023002|3021001|3024002|3024004
1524,2110190,102
1525,2110090,1290026|1270011|1290028|1270004|1290025|1270012|1290024|1290027|1290023|1290022
1526,2110200,2035002|101|2091219
1527,2110210,2090003|3020013|3020014|3020015|3021001
1528,2110220,1010045|1010046
1529,2110230,102
1530,2110240,102
1531,2110250,1018031|1018032
1532,2110260,1018039|1018040
1533,2101900,501|2035002|1290055|3023001|2090019|1270002|2034003
1534,2101910,501|2035002|1290055|3023001|2090019|1270002|2034003
1535,2101920,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1536,2101930,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1537,2101940,501|2035002|1270002|1270006|3020003|3020004|3020008
1538,2101950,501|2035002|1270002|1270006|3020003|3020004|3020008
1539,2101901,501|2035002|1290055|3023001|2090019|1270002|2034003
1540,2101911,501|2035002|1290055|3023001|2090019|1270002|2034003
1541,2101921,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1542,2101931,501|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1543,2101941,501|2035002|1270002|1270006|3020003|3020004|3020008
1544,2101951,501|2035002|1270002|1270006|3020003|3020004|3020008
1545,2101960,501|101|2035002|1270002|1270006|3020003|3020004|3020008
1546,2101961,501|101|2035002|1270002|1270006|3020003|3020004|3020008
1547,2101970,501|101|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1548,2101971,501|101|2035002|1290055|3023001|1270002|1270006|3020003|3020004
1549,2101980,3081001|3081011|3081021|3081031|3081041|3081051|3081061|3081071|3081081|3081091|3081101|3081111|3081121|3081131|3081141|3081151|3081161|3081171|3081181|3081191|3081201|3081211|3081221|3081231|3081241
1550,2101990,3081251|3081261|3081271|3081281|3081291|3081301|3081311|3081321|3081331|3081341|3081351|3081361|3081371|3081381|3081391
1551,2102000,3020013|3020014
1552,2102030,3020008|3020003|3024004|3020004|3023002|1029012|3020009
1553,2102040,3020003|3020004|2090043|2090022|2034003|2035002
1554,2102190,3024004|3024002|3024005|3021001|2090022|3010133
1555,2102050,3020008|3020003|3024004|3020004|3023002|1029012|3020009|1270002|1270006|2191001
1556,2102060,1290056|1290057|1290058|1290059|1290060|1290061|1290062
1557,2102070,3024024
1558,2102080,1290063|1290064|1290065|1290066|1290067|1290068
1559,2102090,3020003|3020005
1560,2102100,3020004|3020006
1561,2102110,1090039|1400301|1400201
1562,2102120,3020013|3020014|3020015|3021001
1563,2102130,3020003|3020004|3020016|3020005|3020006|3020017|3021001
1564,2102140,60650000|60650010|60650020|60650030|60650031
1565,2102150,3024023|3024024|3024029
1566,2102160,3010107|3023002|2090003|2091304|2091111|2090025|3024004|1270006|3020010|2091112
1567,2102170,1010041|1010042
1568,2102180,1040018|1040019|2010004|2010015|101|102|3024022|2034003|3021001|3010107
1569,2300010,2300010
1570,2300020,2035002
1571,2300030,2300030
1572,2300040,90050
1573,2300050,2300050
1574,2300060,101
1575,2300070,3020003|3020004
1576,2300080,2090022|2090023|2090024|2090043|2090044|2090045|2010008|1400201|2033001|2033002|2031016|3027004|2090033|3050006|3050010|40000010|102|3020003|3020004|90050|90130|90210|3026005|3024004|3024002|3021001|3020016|3022058|3022060|2091148|2091149|2031002|2031003|2010012|101|90430|90440|3024001|3020013|3020014|3020023|3020024|90120|90100|2091804|2091805|90131|3024005|3024003|3020025|3020015
1577,3010000,3010001|3010002|3010003
1578,3010110,10326304|10326706|10326504
1579,3011000,3020003|1400201|1400301|3026005
1580,3011010,2031004|2010003|2010015
1581,3011020,10336706|10336806|10336906|10337006|10337106|10337206
1582,3011030,3020003|3020005
1583,3011040,4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055
1584,3011050,3020003|3020005|3020004|3020006
1585,3011060,3020013|3020014
1586,3011070,3020003|3020004|3020005|3020006
1587,3011080,2010004|2010015|1400201|2090043|2090022
1588,3011090,3020003|3020005
1589,3011100,3020003|3020005
1590,3011110,1200062|1100008
1591,3011120,1200061|1100009
1592,3011130,2035004
1593,3011140,2035004
1594,3011150,2035004
1595,3011160,3024023
1596,3011170,102
1597,3011180,3024005
1598,3011190,3021001
1599,3011200,3024024
1600,3011210,40000010
1601,3011220,2035004
1602,3011230,4010045|4010049|4010051|4010039|4020012|4020011|4020014|4020016|4020007|4030011|4030014|4030009|4030022|4030025|4040002|4040007|4040018|4040019|4040012|4040011|4040013|4040023|4040020|4040022|4050004|4050008|4050012|4060011|4060008|4060009|4060020|4060026|4060015|4060017|4060018|4060024|4060027|4060030|4010032|4010052|4060021|4060023|4060025|4070015|4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055|4010066|4030023|4030024|4040001|4040006|4040008|4060029
1603,3011240,3021001|101
1604,3011250,3011601|10329399|7330999|8331599|11331999|3011602|3011603|3011604|3011605|3011606|3011607
1605,3011260,3011611|10329398|7330998|8331598|11331998|3011612|3011613|3011614|3011615|3011616|3011617
1606,3011270,3020008|3020009
1607,3011280,1290016|1290069|1290017|1290070|1290007
1608,3011290,1290064|1290066|1290067|1290065|1290056|1280007|1280011
1609,3011300,1290031|1290041|1270009|3090004|1290039|1290037|1270007|1270003|1290029
1610,3011310,4010045|4010049|4010051|4010039|4020012|4020011|4020014|4020016|4020007|4030011|4030014|4030009|4030022|4030025|4040002|4040007|4040018|4040019|4040012|4040011|4040013|4040023|4040020|4040022|4050004|4050008|4050012|4060011|4060008|4060009|4060020|4060026|4060015|4060017|4060018|4060024|4060027|4060030|4010032|4010052|4060021|4060023|4060025|4070015|4010006|4010007|4010004|4010013|4010038|4010015|4010047|4010035|4010033|4010055|4010066|4030023|4030024|4040001|4040006|4040008|4060029|4040017|4010031|4010030|4010025|4010027|4030020|4030021|4040021|4030012|4030016|4010029|4010064|4010010|4010040|4010046|3020022
1611,3011320,3020013|3020014|3020015
1612,3011330,3020003|3020004|3020016|3020005|3020006|3020017
1613,3011340,3024024|3024023
1614,3011350,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044
1615,3011360,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044
1616,3011370,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200036|1200050|1200046|1200015|1170021|1170017|1170014|1200044|1170009|1200049|1170006
1617,3012000,2010001|2010005|3054001
1618,3012020,1010066|1010067
1619,3012080,1010105|1010106
1620,3011400,3020003|2090020|2090022|2090043
1621,3012010,2061017|2061007|2061004|2061013|2061016|2061010|2062014|2062003|2062001|2062002|2062016|2062011
1622,3012030,1170004|1200013|1200011|1170011|1170035|1200043|1200048|1200037|1200050|1200046
